rank,feature_id,modality
1,methylation_gene::GENE:TMEM109,methylation_gene
2,rnaseq_gene::GENE:CT47A7,rnaseq_gene
3,rnaseq_gene::GENE:TTTY11,rnaseq_gene
4,rnaseq_gene::GENE:DUX4L2,rnaseq_gene
5,rnaseq_gene::GENE:DEFB121,rnaseq_gene
6,rnaseq_gene::GENE:SNORA19,rnaseq_gene
7,rnaseq_gene::GENE:SNORA28,rnaseq_gene
8,rnaseq_gene::GENE:SNORA32,rnaseq_gene
9,rnaseq_gene::GENE:DEFB130,rnaseq_gene
10,rnaseq_gene::GENE:DEFB136,rnaseq_gene
11,rnaseq_gene::GENE:KRTAP6-1,rnaseq_gene
12,methylation_gene::GENE:CCNDBP1,methylation_gene
13,methylation_gene::GENE:HIC1,methylation_gene
14,methylation_gene::GENE:TM7SF2,methylation_gene
15,methylation_gene::GENE:MOV10,methylation_gene
16,methylation_gene::GENE:MARCH3,methylation_gene
17,methylation_gene::GENE:RPUSD2,methylation_gene
18,methylation_gene::GENE:ZKSCAN4,methylation_gene
19,methylation_gene::GENE:ACAA1;MYD88,methylation_gene
20,methylation_gene::GENE:SP110,methylation_gene
21,methylation_gene::GENE:LPPR2,methylation_gene
22,methylation_gene::GENE:DPP7,methylation_gene
23,methylation_gene::GENE:IL10RB,methylation_gene
24,methylation_gene::GENE:CNOT10,methylation_gene
25,methylation_gene::GENE:CAB39L;SETDB2,methylation_gene
26,methylation_gene::GENE:MGC16275;TTYH2,methylation_gene
27,rnaseq_gene::GENE:SNORA54,rnaseq_gene
28,methylation_gene::GENE:ZDHHC8,methylation_gene
29,methylation_gene::GENE:FDFT1,methylation_gene
30,methylation_gene::GENE:GNPNAT1,methylation_gene
31,methylation_gene::GENE:CCDC90B,methylation_gene
32,rnaseq_gene::GENE:LCN9,rnaseq_gene
33,methylation_gene::GENE:STARD5,methylation_gene
34,methylation_gene::GENE:TYMP;SCO2,methylation_gene
35,methylation_gene::GENE:INPP5A,methylation_gene
36,methylation_gene::GENE:HSPD1;HSPE1,methylation_gene
37,methylation_gene::GENE:NAA50,methylation_gene
38,methylation_gene::GENE:ALDH16A1,methylation_gene
39,methylation_gene::GENE:RAB3GAP1,methylation_gene
40,rnaseq_gene::GENE:SCARNA22,rnaseq_gene
41,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
42,methylation_gene::GENE:ZNF672,methylation_gene
43,rnaseq_gene::GENE:SCARNA18,rnaseq_gene
44,methylation_gene::GENE:TRAIP,methylation_gene
45,methylation_gene::GENE:FLT3LG,methylation_gene
46,methylation_gene::GENE:CSRP1,methylation_gene
47,methylation_gene::GENE:DDX21,methylation_gene
48,methylation_gene::GENE:KDELR3,methylation_gene
49,methylation_gene::GENE:TUBA1C,methylation_gene
50,methylation_gene::GENE:C19ORF36;MOBKL2A,methylation_gene
51,methylation_gene::GENE:MIB1,methylation_gene
52,methylation_gene::GENE:TMEM85,methylation_gene
53,methylation_gene::GENE:ZNF639,methylation_gene
54,methylation_gene::GENE:CARKD,methylation_gene
55,methylation_gene::GENE:PRKAG1;MLL2,methylation_gene
56,methylation_gene::GENE:TIGD3,methylation_gene
57,rnaseq_gene::GENE:SNORA79,rnaseq_gene
58,methylation_gene::GENE:BLVRB;SPTBN4,methylation_gene
59,methylation_gene::GENE:RASSF8,methylation_gene
60,methylation_gene::GENE:DLEU2;TRIM13,methylation_gene
61,rnaseq_gene::GENE:LGALS13,rnaseq_gene
62,methylation_gene::GENE:TEF,methylation_gene
63,methylation_gene::GENE:ABHD6,methylation_gene
64,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
65,methylation_gene::GENE:FAM177A1,methylation_gene
66,rnaseq_gene::GENE:SNORA37,rnaseq_gene
67,methylation_gene::GENE:AMDHD2,methylation_gene
68,rnaseq_gene::GENE:DEFB123,rnaseq_gene
69,methylation_gene::GENE:GCN1L1,methylation_gene
70,methylation_gene::GENE:SNHG4;MATR3,methylation_gene
71,methylation_gene::GENE:STRAP,methylation_gene
72,methylation_gene::GENE:MRPS34;EME2,methylation_gene
73,rnaseq_gene::GENE:SNORA71D,rnaseq_gene
74,methylation_gene::GENE:C1ORF85,methylation_gene
75,methylation_gene::GENE:SH2B3,methylation_gene
76,methylation_gene::GENE:UBR1,methylation_gene
77,methylation_gene::GENE:GPATCH1,methylation_gene
78,methylation_gene::GENE:IFIT2,methylation_gene
79,rnaseq_gene::GENE:SNORA13,rnaseq_gene
80,rnaseq_gene::GENE:SNORA38,rnaseq_gene
