model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.6356275303643725,0.5544554455445545,0.7283299526707235,0.5700497307450201
tabpfn_v2_5,v2_5,binary,success,0.6761133603238867,0.5652173913043478,0.7427315753887762,0.5658191629937124
tabpfn_v2_6,v2_6,binary,success,0.6477732793522267,0.5714285714285714,0.7357674104124408,0.5680494490971473
tabpfn_v3,v3,binary,success,0.6396761133603239,0.5615763546798029,0.730764029749831,0.5678559577038507
