model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.8552631578947368,0.0,0.7216783216783217,0.383518150446762
tabpfn_v2_5,v2_5,binary,success,0.8552631578947368,0.0,0.641958041958042,0.3885430098025013
tabpfn_v2_6,v2_6,binary,success,0.868421052631579,0.16666666666666666,0.641958041958042,0.3694309163402479
tabpfn_v3,v3,binary,success,0.868421052631579,0.16666666666666666,0.5664335664335665,0.3875920794126618
