endpoint,model_name,recall,precision
extreme_os,tabpfn_v2_5,0.9340659340659341,0.7391304347826086
extreme_os,tabpfn_v2_5,0.9340659340659341,0.7522123893805309
extreme_os,tabpfn_v2_5,0.9340659340659341,0.7589285714285714
extreme_os,tabpfn_v2_5,0.9230769230769231,0.7567567567567568
extreme_os,tabpfn_v2_5,0.9230769230769231,0.7636363636363637
extreme_os,tabpfn_v2_5,0.9230769230769231,0.7706422018348624
extreme_os,tabpfn_v2_5,0.9120879120879121,0.7685185185185185
extreme_os,tabpfn_v2_5,0.9120879120879121,0.7757009345794392
extreme_os,tabpfn_v2_5,0.9120879120879121,0.7830188679245284
extreme_os,tabpfn_v2_5,0.9010989010989011,0.780952380952381
extreme_os,tabpfn_v2_5,0.9010989010989011,0.7884615384615384
extreme_os,tabpfn_v2_5,0.8901098901098901,0.7864077669902912
extreme_os,tabpfn_v2_5,0.8901098901098901,0.7941176470588235
extreme_os,tabpfn_v2_5,0.8901098901098901,0.801980198019802
extreme_os,tabpfn_v2_5,0.8901098901098901,0.81
extreme_os,tabpfn_v2_5,0.8901098901098901,0.8181818181818182
extreme_os,tabpfn_v2_5,0.8791208791208791,0.8163265306122449
extreme_os,tabpfn_v2_5,0.8681318681318682,0.8144329896907216
extreme_os,tabpfn_v2_5,0.8571428571428571,0.8125
extreme_os,tabpfn_v2_5,0.8571428571428571,0.8210526315789474
extreme_os,tabpfn_v2_5,0.8461538461538461,0.8191489361702128
extreme_os,tabpfn_v2_5,0.8351648351648352,0.8172043010752689
extreme_os,tabpfn_v2_5,0.8351648351648352,0.8260869565217391
extreme_os,tabpfn_v2_5,0.8351648351648352,0.8351648351648352
extreme_os,tabpfn_v2_5,0.8351648351648352,0.8444444444444444
extreme_os,tabpfn_v2_5,0.8241758241758241,0.8426966292134831
extreme_os,tabpfn_v2_5,0.8131868131868132,0.8409090909090909
extreme_os,tabpfn_v2_5,0.8021978021978022,0.8390804597701149
extreme_os,tabpfn_v2_5,0.7912087912087912,0.8372093023255814
extreme_os,tabpfn_v2_5,0.7802197802197802,0.8352941176470589
extreme_os,tabpfn_v2_5,0.7692307692307693,0.8333333333333334
extreme_os,tabpfn_v2_5,0.7692307692307693,0.8433734939759037
extreme_os,tabpfn_v2_5,0.7582417582417582,0.8414634146341463
extreme_os,tabpfn_v2_5,0.7472527472527473,0.8395061728395061
extreme_os,tabpfn_v2_5,0.7472527472527473,0.85
extreme_os,tabpfn_v2_5,0.7472527472527473,0.8607594936708861
extreme_os,tabpfn_v2_5,0.7362637362637363,0.8589743589743589
extreme_os,tabpfn_v2_5,0.7252747252747253,0.8571428571428571
extreme_os,tabpfn_v2_5,0.7142857142857143,0.8552631578947368
extreme_os,tabpfn_v2_5,0.7032967032967034,0.8533333333333334
extreme_os,tabpfn_v2_5,0.7032967032967034,0.8648648648648649
extreme_os,tabpfn_v2_5,0.6923076923076923,0.863013698630137
