rank,feature_id,modality
1,rnaseq_gene::GENE:TTTY5,rnaseq_gene
2,rnaseq_gene::GENE:SNAR-F,rnaseq_gene
3,rnaseq_gene::GENE:CDY2B,rnaseq_gene
4,rnaseq_gene::GENE:SNAR-A2,rnaseq_gene
5,rnaseq_gene::GENE:CDY1B,rnaseq_gene
6,rnaseq_gene::GENE:TTTY21,rnaseq_gene
7,rnaseq_gene::GENE:PRM1,rnaseq_gene
8,rnaseq_gene::GENE:SNORD8,rnaseq_gene
9,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
10,methylation_gene::GENE:OSBPL6,methylation_gene
11,rnaseq_gene::GENE:LRRC30,rnaseq_gene
12,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
13,rnaseq_gene::GENE:LOC646813,rnaseq_gene
14,rnaseq_gene::GENE:SPO11,rnaseq_gene
15,rnaseq_gene::GENE:FAM41AY1,rnaseq_gene
16,rnaseq_gene::GENE:NKX6-2,rnaseq_gene
17,methylation_gene::GENE:LPPR2,methylation_gene
18,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
19,methylation_gene::GENE:PNN,methylation_gene
20,rnaseq_gene::GENE:OR4A15,rnaseq_gene
21,methylation_gene::GENE:CASP6,methylation_gene
22,methylation_gene::GENE:TRAPPC2L;GALNS,methylation_gene
23,rnaseq_gene::GENE:MS4A5,rnaseq_gene
24,methylation_gene::GENE:EXT1,methylation_gene
25,rnaseq_gene::GENE:VN1R4,rnaseq_gene
26,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
27,rnaseq_gene::GENE:LCN9,rnaseq_gene
28,rnaseq_gene::GENE:BCYRN1,rnaseq_gene
29,rnaseq_gene::GENE:OR5M3,rnaseq_gene
30,methylation_gene::GENE:MAP3K9,methylation_gene
31,methylation_gene::GENE:VEGFA,methylation_gene
32,rnaseq_gene::GENE:OR4D10,rnaseq_gene
33,methylation_gene::GENE:ZNF721;PIGG,methylation_gene
34,rnaseq_gene::GENE:OR10T2,rnaseq_gene
35,rnaseq_gene::GENE:OR8H1,rnaseq_gene
36,rnaseq_gene::GENE:TAAR6,rnaseq_gene
37,methylation_gene::GENE:FRY,methylation_gene
38,rnaseq_gene::GENE:LCE3C,rnaseq_gene
39,methylation_gene::GENE:ENO2,methylation_gene
40,methylation_gene::GENE:CNP,methylation_gene
41,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
42,methylation_gene::GENE:CDK5RAP1,methylation_gene
43,methylation_gene::GENE:BID,methylation_gene
44,rnaseq_gene::GENE:PRM2,rnaseq_gene
