rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR4C15,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_OR10G8,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_RGPD4-AS1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_SNORD84;BAT1,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_OR5B17,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,0.123891346,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.00546483,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.010354679,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.05496861,-0.06160902,0.42945364,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.054904364,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.023724241,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.0063300165,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.10857834,-0.06160902,0.18604071,-0.06727265,-0.068801284,-0.056749213,-0.053706236,0
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,0.20671712,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,0.07610735,-0.072520256,-0.051538043,-0.051617697,-0.05162177,3.6529489,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.40591368,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.0662344,-0.06160902,0.32678154,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.12793615,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.0030244084,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,2.930333,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.030327728,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,-0.023873253,-0.06160902,-0.10767321,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,0.0057542752,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,0.0066073453,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.026620133,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.15540007,-0.06160902,0.0029505189,-0.06727265,-0.068801284,-0.056749213,-0.053706236,0
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.19842687,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.19120635,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.2918975,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,-0.08480165,-0.06160902,-0.12399007,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.21389154,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.17620862,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.24740428,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.014689917,-0.06160902,-0.3147769,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.016308395,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,21.590397,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.28372338,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.40120977,-0.06160902,-0.3364944,-0.06727265,-0.068801284,-0.056749213,-0.053706236,0
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.10672486,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.013854993,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.17570314,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.15167934,-0.06160902,-0.3554763,-0.06727265,-0.068801284,-0.056749213,-0.053706236,0
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.16440229,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.0016183885,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.114134416,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,21.431374,-0.06160902,-0.40951303,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,2.18512,-0.05687186,-0.057309687,-0.059877835,4.2410655,-0.048834685,-0.08977996,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.009748793,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.03246508,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.0388475,-0.06160902,-0.2943928,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,21.954544,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.110071115,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,0.07331978,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,0.055836964,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.054390088,-0.06160902,-0.22886103,-0.06727265,-0.068801284,-0.056749213,-0.053706236,0
-0.045454547,-0.045454547,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,21.954546,-0.045454547,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,21.954544,-0.045454543,21.798235,21.798235,21.677713,21.652567,21.5874,21.579588,21.674171,21.582865,21.542046,21.520447,20.122213,21.19289,21.889048,-0.13283497,20.223944,21.879189,21.869177,21.55994,18.158085,-0.07712625,21.532387,21.806234,21.610762,21.795288,21.035526,21.776377,-0.0510505,20.914976,21.490623,21.74699,21.738132,-0.31632403,18.855202,21.725876,21.719288,21.718946,21.211878,21.48949,20.773216,21.318737,21.519,21.696838,21.541634,15.192917,21.673655,11.858756,21.634062,21.602894,-0.09758377,21.601648,20.909508,21.585524,21.573622,21.551327,-0.44470638,21.386032,-0.15541644,21.19914,20.702578,21.518845,21.503483,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,0.16971648,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.004271179,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.32105264,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,-0.0014700308,-0.06160902,-0.29847187,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.09362415,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,-0.051097546,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,2.8528259,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.06261778,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.04896674,-0.06160902,-0.54700345,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.050556514,-0.050556514,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05513623,-0.056271918,-0.05687186,-0.057309687,-0.059877835,-0.060684837,-0.048834685,-0.11347176,-0.06587315,-0.049069166,-0.049290735,-0.05606167,-0.07370518,-0.07712625,-0.05688307,-0.05043294,-0.056040857,-0.050601136,-0.06548551,-0.050876774,-0.0510505,-0.06154955,-0.057611536,-0.051273204,-0.051386137,0.026409544,-0.072520256,-0.051538043,-0.051617697,-0.05162177,-0.064205736,-0.05769207,-0.07126675,-0.06581708,-0.05731347,-0.051879484,-0.056941256,-0.08251828,-0.052135784,-0.072045244,-0.052545313,-0.058577605,-0.11839139,-0.052857853,-0.06973292,-0.05300669,-0.05631719,-0.05666739,0.10326436,-0.06160902,-0.40274283,-0.06727265,-0.068801284,-0.056749213,-0.053706236,1
