sample_id,GENE_AIFM2,GENE_AKT1,GENE_AKT2,GENE_AKT3,GENE_APAF1,GENE_ARID3A,GENE_ATF2,GENE_ATM,GENE_ATR,GENE_ATRIP,GENE_AURKA,GENE_AURKB,GENE_BANP,GENE_BAX,GENE_BCL2,GENE_BCL2L14,GENE_BCL6,GENE_BIRC5,GENE_BLM,GENE_BNIP3L,GENE_BRCA1,GENE_BRD7,GENE_BRIP1,GENE_BRPF1,GENE_CARM1,GENE_CASP1,GENE_CASP10,GENE_CASP2,GENE_CASP6,GENE_CCNB1,GENE_CCNK,GENE_CDC25C,GENE_CDK1,GENE_CDK12,GENE_CDK13,GENE_CDK2,GENE_CDK5,GENE_CDKN1A,GENE_CDKN1B,GENE_CENPJ,GENE_CHEK1,GENE_CHEK2,GENE_CHM,GENE_CRADD,GENE_CREBBP,GENE_DAXX,GENE_DDB2,GENE_DNA2,GENE_E2F4,GENE_EHMT1,GENE_EHMT2,GENE_EP300,GENE_ETS1,GENE_FANCD2,GENE_FANCI,GENE_FAS,GENE_FOS,GENE_G6PD,GENE_GLS,GENE_GPI,GENE_GPX2,GENE_GSR,GENE_HIPK1,GENE_HUS1,GENE_IGFBP3,GENE_ING2,GENE_ING5,GENE_JMY,GENE_JUN,GENE_KAT5,GENE_MAP2K6,GENE_MAPKAPK5,GENE_MDC1,GENE_MDM4,GENE_MEAF6,GENE_MLH1,GENE_MSH2,GENE_MTA2,GENE_NDRG1,GENE_NLRC4,GENE_NOC2L,GENE_NPM1,GENE_NUAK1,GENE_PCBP4,GENE_PCNA,GENE_PDK1,GENE_PDPK1,GENE_PHF20,GENE_PIN1,GENE_PIP4K2B,GENE_PMAIP1,GENE_PML,GENE_PPP1R13B,GENE_PPP1R13L,GENE_PPP2R5C,GENE_PRDM1,GENE_PRELID1,GENE_PRG3,GENE_PRMT1,GENE_PRMT5,GENE_PTEN,GENE_RABGGTA,GENE_RABGGTB,GENE_RAD1,GENE_RAD17,GENE_RBL1,GENE_RBL2,GENE_RFFL,GENE_RHEB,GENE_RNF34,GENE_RRM2B,GENE_SCO2,GENE_SESN1,GENE_SET,GENE_SFN,GENE_SMYD2,GENE_STEAP3,GENE_STK11,GENE_TEP1,GENE_TFDP1,GENE_TFDP2,GENE_TMEM219,GENE_TNFRSF10A,GENE_TNFRSF10B,GENE_TNFRSF10C,GENE_TOPBP1,GENE_TP53,GENE_TP53BP2,GENE_TP53I3,GENE_TP53RK,GENE_TP63,GENE_TPX2,GENE_TRIAP1,GENE_TSC1,GENE_TSC2,GENE_TTC5,GENE_WRN,GENE_ZNF385A,target
TCGA:BRCA:TCGA-3C-AAAU-01,9.076019223360495,12.146991812713008,11.324889341177053,7.687004682010535,8.754299617754816,7.327121455218916,8.956997536728117,9.775499996375837,10.177867974518016,8.226604860396028,8.949975494688656,7.55043897760719,8.847918633216304,9.035846564610717,11.17789288357196,1.024319679195413,12.182083929510725,8.613966222915073,7.76222256101437,11.164957193919848,9.700989294133517,10.550669839595823,7.4373692444804265,9.143513318551216,10.565844660901268,6.434217876821,6.468311238426087,11.22019087399924,8.44037919084802,10.32622722597644,9.410279617112087,7.465778610254717,9.904058030509859,10.632195497182963,10.556295287013228,8.927686124362081,9.036794524784327,10.566824665418368,11.644379071960376,7.6329152470916775,7.482557908245153,7.214455126043531,10.010094462958035,6.994240279869044,11.783886314693067,11.995219501081323,8.743898641164575,7.443101022913654,10.29014559572129,10.630003137745268,10.93438380811304,10.980146719676137,9.768106562742126,8.747360543575484,10.550958365140437,6.17680944053293,7.809536635948506,10.782752553210045,10.22267417019798,12.577870161003872,2.3606171123300372,10.544355939104669,11.30222764568122,8.128401673321594,9.17568177602875,7.286289758134097,8.865080585927688,9.931306321239713,11.873813198359088,9.467399727210918,5.89704676223591,8.7860506743011,10.40938032804693,10.01297364837454,11.333395779448892,9.41881820671334,9.940442809846553,11.864905764714644,9.97346777945903,3.919435432565367,11.674448292894379,12.882864632748012,8.284856480992412,9.558573776240628,11.732498164390227,8.201168242463934,11.062073128956138,11.16798883837053,9.956546046913921,11.572728644363169,8.47293042246559,10.45862192478695,9.55659418474485,9.218880436818852,10.575000262697342,7.204375511319093,11.068462569948489,0.0,10.741660793394196,10.014425037918704,10.752656613990759,9.2841393080974,10.218090938104583,9.702780463638963,9.381560254769463,8.222963911634087,11.20484009621971,10.107831692313544,9.808037464479204,8.937991670450058,10.382440300901534,8.857598505872922,8.110519849797761,12.165186515999112,10.590979948366554,8.454624197611357,9.958546915640294,10.635328150051368,10.101634319640722,10.68932537205361,8.149569311623932,11.151466914267838,7.982685614823083,9.361768359419154,6.617560029899489,10.414494977762555,10.43726311660601,9.657936487440399,6.8848909234026525,9.508250364723207,4.651114852564261,10.853379738860674,8.447517209580164,9.674460651560258,11.738915577147274,7.727450821728137,8.774875990116138,10.007195501404203,BRCA
TCGA:BRCA:TCGA-3C-AALI-01,8.848726209913988,12.997579977904328,11.584304872650886,7.792933418163806,9.381808970870225,6.414218424666178,8.628554900114054,9.78627126150376,9.540870026657485,8.28811858528188,9.819642639802886,8.716966895000747,7.95345732167727,9.930716643018384,8.054294990519288,4.701194161325306,10.707376389095385,9.74902132253942,8.024474827952101,11.927596502886123,8.610604103661919,9.995936703504587,7.7388758997972005,9.819642639802886,10.606321924499142,7.8313325818019965,7.616291524901816,10.997151247881702,8.690626611937175,10.8754805966048,10.2105495922314,6.395703778713227,10.030846427548683,12.682465761857204,10.29090585469499,9.596648214274508,9.523918665348091,10.336517717501376,10.49548531389205,7.391793491955239,7.2023687427752625,7.9343454721707705,7.538251023845084,6.946602209418526,11.035032745499993,10.678468098733802,10.19511379111864,7.686521537152188,10.306471876146043,11.744468072989097,10.970422299490837,10.706901745965215,10.444600813711503,9.691729563166255,10.742873602280168,7.387112625769704,10.51705911519841,10.758539706634505,9.645462097252699,13.029737567445874,8.092159857811996,9.998237821888047,10.15988394769391,7.671208438954806,11.195163016836787,7.525536469200479,9.303273889690294,8.305555631806293,11.684713560577862,9.577678067952027,2.9117490968072346,9.167709164520828,11.029411472865561,10.047996356038649,10.22819338715265,10.327990438400596,9.731955373771934,11.526176430574605,12.020028474019176,5.0715224289063965,10.591026714865231,12.33005133753421,7.712932755091606,9.817036403815775,11.783935410584407,8.20811240094161,10.340762530536347,10.236671987416228,10.470272476925759,13.59522250942592,5.440101740387507,10.886710173712594,9.976607081437027,11.22857220903884,10.924337464075348,8.145774242929757,11.189052362190337,0.0,11.726290547763128,10.34619235976876,10.113195192413002,9.751199243896751,9.513222268160094,9.459636532356964,9.767456175666524,7.085934472516027,10.654993972963718,10.538897008012919,10.678468098733802,9.667432696735522,9.526049243731052,9.577268309841212,9.673593522597027,12.697189128030626,11.252771856847495,10.141941073988889,10.327384226269789,10.434440581685957,10.508468269052967,10.446855849475345,7.588024974955364,10.95231900420962,8.2980946527166,10.139858276140169,6.72721254372062,10.105384749247602,8.698204584715288,9.964873656757957,8.553283696827423,9.455171022642558,4.898208352508718,11.657773965569143,8.908716852941357,10.40927424284894,10.890849445570542,7.5716237241262725,7.716668583371132,11.579443228585571,BRCA
TCGA:BRCA:TCGA-3C-AALJ-01,10.244542228258947,12.646898418988242,11.736655606852905,8.063643149574393,9.160297524629456,7.163287384521549,7.673012201458634,9.342590300417765,9.130271954518859,8.761434881378575,9.590061146931443,8.71686746464439,7.653654805490752,10.732862737173502,11.310345801576272,2.877017812442409,9.37447006283353,9.541989067329226,7.488675670788651,10.02234006862628,7.653654805490752,10.198530986681988,7.1263224564988095,9.79682808825252,10.9139216012603,7.375082885362406,7.559721231197234,10.776762001786231,9.053578398548908,10.832336242036854,10.234446233606322,6.9149710612970905,11.355973193347218,11.032307510301488,9.664477507048039,9.710477571932882,9.006034283759563,12.052741245320899,9.722913381833694,8.29778752417963,8.242716819549015,7.634034144825597,8.167372982497463,6.77865540616919,10.567737468696222,11.311373687798305,9.285048437761901,9.180727214324802,10.93411838454746,10.932111382192696,10.491652708102269,10.111357405596307,11.366415112071847,8.948951200441423,9.81019082866966,7.6471417903050485,9.583255805291959,11.386094205212064,9.666087273224939,12.739892393216161,4.56471349826092,8.139817356747113,10.22062016744785,7.580371641713075,11.194018084222154,8.135170579390955,8.538410121867031,8.9647451701065,11.497048453202925,9.627964257732122,5.74372768364319,9.480715489971,9.601891472134211,10.559960169484826,10.650629946288321,9.466088700538746,10.046046261067277,11.904702352239788,10.769284125883331,6.813960715429739,11.772986685181944,13.242959705921121,9.32638229539119,10.364484887464926,11.512355297727195,7.620806316715681,10.142528313815427,10.345505045382508,9.869937704977884,12.01847144119097,9.506210373209452,10.613540861266813,9.251106006293803,10.17723264828875,10.565149691272344,8.59023522145731,11.424570480803121,0.0,11.850124314295707,10.304727776587029,10.531079242740592,8.969970676565318,9.422912048083722,9.356623630814521,9.263928768548775,6.23539582988243,10.224701139327887,8.708952809203497,10.052214805385688,9.86148553116156,10.207404844654679,8.954237031043185,8.38644453678189,13.1202362570636,10.10185752002062,9.869937704977884,7.9252102288920145,10.985984207605584,9.818717972948475,10.622692468135424,7.429205859184029,11.57543052063431,6.77865540616919,10.398797124098378,5.815157827073062,9.659633835762994,10.333390188528634,9.482636557197527,9.60020841565905,8.176447447065291,3.6764930938417724,10.486191446102682,9.583255805291959,10.323223684297215,11.07112712494831,7.998646839005795,7.285698125958125,11.279105607455582,BRCA
TCGA:BRCA:TCGA-3C-AALK-01,8.484033374072194,12.599113189082898,11.455429972702374,8.978759072391759,8.387521946797975,6.016034929588011,8.412260740361269,9.720016761465544,9.153483631902127,9.015771848775492,7.833781931388777,6.8988008872244855,7.595347005965386,9.847290727388463,11.08554548837499,3.74546323983959,10.21984613749654,9.030719546778261,6.767985775100136,11.449040284382363,7.220310605299141,9.417143648463309,6.981418866470782,9.118473937558411,11.001865561778189,8.05639385872348,7.2362247190984705,10.303940531500757,9.3280128858106,9.693588012308282,10.151130731869436,5.9499830793406865,9.292282516138261,11.150007441512763,9.803209273917977,9.635487778536849,8.533197333163567,11.678507712112417,11.494845586569925,8.038342893374653,7.086168078108032,7.739173031309495,8.452006435835692,6.990830093638527,11.005063080013455,11.299580094124247,8.892214928650574,6.767985775100136,9.750132473242312,10.9644130729445,10.902774551542313,11.344118334521427,10.744085392468527,8.380374479142429,9.705841433412871,8.286003216596784,11.14236876142602,10.933011927101052,9.788434495910668,12.570548315279662,7.107970271821585,9.351959532902496,10.490580158040363,7.836397570284386,11.510887765694012,7.867402305727543,8.97045393656236,9.112017192769397,12.114855007729066,10.38923337370544,5.487229069804227,9.11994490143303,10.177693599097378,10.483926594554497,10.521364878446219,9.73269996257072,9.629471375348338,11.145008678303011,10.86198637084057,4.780262848432033,11.456903664170262,13.34450397392693,9.14190787503445,9.348301035577894,10.969487254636286,7.167307744074053,9.925858523488882,10.435618177142942,9.808544333004324,12.79273946564917,8.168516684750724,10.756556322524087,9.586640911219247,11.101936288381472,10.535110098854071,8.995227275629787,11.000795798735965,0.0,11.555399180785052,10.264688892989678,10.875073529695332,8.988193291594667,10.026800059343715,9.044667331184076,9.190039464908061,6.7569965692075415,10.244256788648267,9.017270544465557,9.929162225761448,9.149264447120522,9.292282516138261,9.709359570192678,9.524782633805621,12.762992376402831,10.711348633635794,9.319629223273587,9.743185062215344,10.739206792382236,10.085113898602614,10.878564426894506,8.24133492307741,11.212210614512303,6.307357481641799,10.005470166951007,4.944343105548125,9.566314765560687,10.470953686474585,10.357244079524719,9.12490191405507,8.959703512473,8.82141047267651,9.844696350384218,8.930639774968316,9.396923680000858,10.770639118318678,7.479723686643618,8.153688821592114,11.025250321561575,BRCA
TCGA:BRCA:TCGA-4H-AAAK-01,8.10574092627469,12.026398947643418,12.048159880554651,10.316813250744596,8.616508410994706,5.759994675811104,8.56880357609279,8.717676423066395,9.382371127526511,8.70288606281237,7.6264099320486665,6.384623177940119,7.812690742964909,9.83231725179451,10.622344722724236,2.1389127417840945,10.167869701430826,7.672156579627393,7.049728773569609,10.70631469849354,8.557444554887615,9.765471759680636,6.711907832772514,9.382371127526511,11.288537365189432,7.408847701624689,6.706033176295693,10.04483123344781,9.073798815450967,9.3413186666966,9.685016800040279,5.713954201257316,9.090787284245758,10.378988396791582,10.000563442710106,9.731210400485255,8.151797945658853,10.518613817848989,10.930153341775899,7.935636537835642,6.893265121693483,7.828980586781961,8.603941552396599,7.186668920346603,11.363143693343794,10.838250601557187,8.596029447789238,6.888097848547613,9.651776445418257,11.076060656321703,10.979939586247626,11.415551649535754,10.72710360352266,8.404596625859016,9.592058933066323,8.436844771890938,10.62662165235837,9.839706123904948,10.294988267691446,12.060861399859629,3.737730019982925,8.343541069996526,10.61179021883043,7.790674308641486,11.626940999215217,8.15395729735659,8.948927846225024,8.937703373257545,12.080837509395725,10.209806685166631,6.872459421723194,9.04501150443365,9.930580642911963,9.826920235250084,10.394119665412745,9.57417153645447,9.280425131364995,11.127736443588828,11.850046156297514,5.311917206001685,11.376358763502463,13.166106579122895,10.511900868246995,9.085148430536137,10.990543656398103,7.8235710501143325,10.282057488356426,10.545147896396395,10.538557562905584,11.406306001168037,6.391951550146866,10.465331718211736,9.391540047299,11.334904535797387,10.843607046490561,8.855267172555905,10.59114830066745,0.0,11.378907139713668,10.776243841101014,10.765344120339378,9.125276556489679,9.811971879360032,9.392454815764046,9.388374684918043,7.156861744419249,10.527447682692456,9.449175476364179,9.891040903739308,9.279675576307865,9.599715759558324,8.860559372662024,9.489591101740162,13.010687192181237,10.068469287860145,9.614671199980483,9.446247957531897,9.675994069869589,9.66922523584485,10.83253404219907,8.19643000095457,10.887692803723388,5.910466448597009,9.094162159395129,3.5408084348617033,9.903273315748478,10.536499786649316,9.437419184308308,8.094552786039102,8.67625682838823,8.397332366693375,9.53663965308056,8.820383223358597,9.647190369681928,10.813556754531815,8.018467268309898,7.897524821480158,10.291562119733227,BRCA
TCGA:BRCA:TCGA-5L-AAT0-01,8.689267706086005,12.205875704208704,11.491567534676529,8.907638799612341,8.926894892856629,6.558708458224166,8.007548730031878,10.033519361537737,9.080164636989396,8.208448978323817,6.907840057346895,5.453566963184543,8.157341882131433,9.631004213031753,11.04690571867125,3.530907242810939,10.428087940409704,6.817393021847317,6.304096645541596,11.676411110586736,7.634411758557756,9.695705050396633,4.744710076532788,9.348998081117522,10.569010625014716,8.637081280862919,7.5098383311144365,10.00416427456992,9.16221759062094,8.58072588353647,9.739972956289229,5.130214285108566,7.957357465959181,9.757628355235601,9.885707048633183,9.470878464204102,8.733679723851884,10.298349015658186,10.618835127206218,7.541979390767478,6.7595153972437645,8.1662082838714,8.384511802885628,7.105143756092636,11.073063723093751,11.217951641197157,8.505879023636808,6.820689560559215,9.74880334946358,10.856923460393151,11.174314029874798,11.26066083654267,10.975568571010697,8.056052390515712,8.957975521968265,8.154377640175163,8.596115196334534,9.642696157385119,9.451670640060101,12.220490183619798,5.154178119215204,8.949321897996878,10.305058519537434,8.062396984401886,11.657675729187098,8.206872728944733,9.637392886673513,8.58734248615859,11.187073653211254,10.228024989935724,6.3974042493427135,8.88069164666294,9.95896009238852,10.477009408497416,11.101076167568948,9.627798323928738,9.281248496778986,11.184893934219435,11.527843497880196,5.472750941823636,11.223054443900718,13.020146573111777,9.923669174983205,9.22579066440236,10.681501973884476,6.872163883380935,10.2309330930394,10.43115282058313,9.955554015245212,11.580743781745635,8.786380725593538,10.814326106421648,9.498051366035302,9.753713164837873,10.789672202247067,8.409615809308828,10.65569170928018,0.0,11.065584428061502,10.501150497658086,10.641798883162114,8.898800887224485,9.771250100924362,9.2771618418349,9.569460711436664,6.109469217163587,10.232133079002558,9.04904531638465,9.720994914325786,9.705995175226633,8.80730983713312,9.655346461433519,9.857704244751657,12.758735397153613,9.705449231215528,9.59096311205591,9.848554089999272,10.935945868269057,9.886600443244804,10.781523646828727,8.303789879129479,11.488623457656095,5.825953491240005,9.66684356275862,4.744710076532788,9.537303833516109,10.525462082185793,10.085074053036838,8.829805172447351,8.811085643846393,9.012954100474799,8.453727449410401,9.042143618713686,9.91843245099512,10.92379543108389,7.467434372719966,7.6041973760139765,9.864074687513236,BRCA
TCGA:BRCA:TCGA-5T-A9QA-01,9.842922279045046,12.140548615912916,11.021986280721483,5.472812666192388,8.431046234411102,7.130529379129913,8.10085153250634,8.366212915026786,8.973177873875143,8.54972307058045,9.727506981527457,9.406893762417369,8.286289758134098,10.430640717008174,10.440993711447117,3.6445831249030642,8.186223211532107,8.691980750603276,6.959202144493446,11.367245462184377,8.91964994730457,10.42131798876182,5.571315787700984,9.071821650779983,9.847843486815684,6.482027016512135,5.663521102439628,9.618462590773712,9.088549757016903,10.000014088749966,9.842347200283934,7.443913257889305,10.029922149166728,10.424071786047831,8.811284773153696,9.227197152131957,8.433230721975777,9.991153330732212,10.528903356802422,7.293315300505514,8.209351008633613,9.129540618059997,7.611474877464709,7.72281436047902,10.630931430974268,11.794094960988446,10.392982798280844,7.768515180194243,10.325788896191437,10.659665942981212,11.350585644807325,11.1841562950862,7.690305341007379,8.653468512612108,9.990189076098513,3.227771876002255,9.766147894043174,8.955048295958205,8.9806651371223,12.158319352913443,7.992434225104429,9.191508367015295,10.455573813765701,7.799326958027463,9.61654149244795,8.64783614004643,8.73895356507695,7.359134582065828,9.647917065809045,9.632648109106375,3.815093767025891,9.33872747014459,10.115381843802085,10.67590412139541,10.273702368735645,10.098966372962241,9.731062717726944,10.78811470482831,11.796429035242308,4.015015781818675,10.767745824444274,11.474816258159745,7.167739266552207,9.541574852418094,10.997101838704324,6.99513397828294,9.821300445228914,9.351374354686792,10.164203001294126,11.190300026404222,5.438425935389111,9.60883141507237,8.450588557668345,9.742560390976578,10.704214912878498,5.555359106564609,11.008190487702688,0.0,11.170795114913997,11.000049310022959,11.091759328215103,9.225937639084014,9.69692407090993,9.834682777202296,9.591331595277538,7.1781967394058555,10.135439957892018,9.606510704180607,9.949021260822368,9.457183854632545,9.350218758848111,10.857670035962473,7.826173464951484,12.901747473474503,10.74215783144184,9.210737085352878,6.743770761463269,10.264536430999026,9.831373755102808,10.399705168175638,8.603904472746116,11.142706991545419,6.473561269970368,9.66381780152755,4.015015781818675,9.82390058828947,11.233248170905421,9.575594079548969,9.686889162089212,10.032803390668343,2.512757842187332,10.900142260359816,9.877827055323666,9.988926062402673,10.265767394537152,8.07029271561366,6.897252528670347,11.576649675654846,BRCA
TCGA:BRCA:TCGA-A1-A0SB-01,7.272592463360803,11.735149812113862,11.077283061367936,6.277709567879693,9.489141488946219,4.737611055785735,9.218350115684805,10.563939836107608,10.288508527495397,8.303200814321217,6.702726795522972,6.294367106321572,7.9922699261400565,8.946608057427495,11.309345607231377,2.777472319663104,9.587880629247868,7.050545230134556,7.3661648207470085,10.97927513009338,8.546952320827902,10.194018084222154,7.529852173356131,9.648253308693361,10.261754103536818,7.940295976335571,5.939395854046846,10.874128384428735,8.128561489027508,8.68284012630961,9.806950717609736,5.157391403036058,7.974294121174128,10.908009752872353,10.108302285544482,9.38411889973073,7.163478605258543,10.54318652456517,9.973869532466608,8.47935992189155,7.705155441668699,7.1127314047017824,8.854132826386076,6.88972905799185,12.099045299328084,10.393712212277322,9.033511102361324,6.839531349781855,9.666761916782853,10.97927513009338,10.789631451488203,11.847174824617591,9.492754499071207,8.821461497050521,9.549834713872436,8.169769702992879,13.312755352792339,9.212882997544883,10.795130538200517,11.88340698638837,2.777472319663104,10.036475859851537,10.923483484172547,7.880875276640901,9.817707987777208,7.595175412428564,9.298979000997974,10.438885396053958,13.712204550438654,9.979239397973966,6.850836919910188,9.197167537416053,10.913749608371923,9.917185576336397,10.125852540918153,9.699180278426164,10.12643345815981,11.188118997042713,10.996240435469245,3.668232611022057,10.888339907515286,14.050741451023653,8.596484229728182,9.724752577228102,10.580588342519958,8.504632308888267,10.819045427086904,10.677032480379678,8.621454844967946,11.70002783234064,5.970823751231583,11.308577942500197,9.88317784775207,10.482243269552928,11.22388707430475,5.863286811528505,10.012861942522555,0.0,11.161131882984307,10.902586151616104,11.304984394089448,9.121321112129655,8.827196601136022,9.561459798004611,9.563838810179949,7.651216766241682,10.85040564803514,9.052375135179746,9.828469741584545,9.029474972192324,9.281329648208406,7.878118369793102,9.710859802099188,13.040061927116492,7.561165726245336,9.107248466619751,10.440765372867066,9.894147785067688,9.184121573362962,10.841910238588909,8.60485711741396,9.989933724310323,6.5925512205021075,10.055526479809453,5.344974037138075,10.117097605008684,12.113930954040251,10.46487243833463,8.690727867293194,9.22270797636407,11.223344108982873,8.831484600457166,9.011011953470774,10.053695140448822,11.748436074179741,8.24667885219887,9.61465647813307,9.149063709483725,BRCA
TCGA:BRCA:TCGA-A1-A0SD-01,8.102883797236368,12.087903671045261,11.46821163994897,9.401333941668911,9.091533237664182,5.896174955356189,9.269114987894259,9.710782331194231,9.735628791444988,8.842133451385957,8.429310488887852,5.717226753020667,7.620938244386285,8.926743709376119,10.973761931023546,3.9594270571132713,10.557061567311628,7.394222582736294,7.387198808269185,11.371547972662643,8.099405674859701,9.946213263609284,6.543806722260503,9.244147355155455,9.462821245733183,8.238643576349197,7.640208777998785,10.133347746473804,9.000349360401561,9.25434365839177,10.13932111673468,6.224462876879026,9.242571544431387,10.599513071038707,10.274902250826973,9.151511309860693,7.863616384334702,11.352876570611022,11.996247498242525,6.9778751986271965,6.4864086849183415,6.6234177051295,9.482971271449506,7.159104385940476,11.720423835705082,10.612684233284035,8.975911003950198,7.1557593502861,9.118403854236046,10.522110690583494,10.50020452359068,11.399731866704244,11.638209626633582,8.020729979708507,9.655124600562514,8.018890058913179,13.377969643818794,9.252778951528184,10.886702553810883,12.003124332259471,6.717128026199244,10.022076470191326,10.839550245302433,8.213138250800045,11.833154958496912,7.680317323407211,8.405579737529333,9.640165386934251,11.677063321553566,9.851005643382086,6.218066229025767,9.189723270227418,10.026205267590843,9.877856189417802,10.505136683148098,9.327483033769589,9.564654440162535,10.341885704810254,11.925250292151581,4.652497967596531,10.138783757253849,13.124223111314995,9.82726647837677,8.956829151904214,10.95464708215773,8.581584747205925,10.46213413901712,11.172327491657617,8.414000189390292,11.285257710919934,7.824144111613899,10.771010692626062,9.517244192973969,9.85381480010463,11.125884820235578,8.676796303250423,10.56971323008445,0.0,10.668291123925794,10.287550788655611,10.874043829071155,8.798624082041277,9.733947432108671,9.439639758371985,9.44307200606249,7.855398001277891,10.864031340743955,9.552388599574215,9.983934156086459,9.7525746655348,10.324866845113668,8.336386051247247,9.854330777934335,12.818891692631428,9.873165697803497,9.133779272739822,9.33932002681866,9.452640732349455,9.827792037331792,9.908968983147833,8.592756010441027,10.653552705642207,7.8262497485793565,10.10458565000767,6.340909371311529,9.896002347775205,10.326732825682871,9.803961567183539,7.723858864156477,9.766643193346338,10.381423983420106,10.154438402498815,8.777028411975541,9.835647796454092,10.333032324557895,7.746265732940435,9.079234090450154,11.279506118257181,BRCA
TCGA:BRCA:TCGA-A1-A0SE-01,7.362417285881621,11.759018476886803,11.428747491655184,10.893635238749672,9.040413023024927,6.625527673021075,9.330240176107878,9.623559636209423,9.539292603234461,9.235638515924522,8.648048335725349,6.6959103213976805,7.8884510279045745,9.10563879626657,11.01560321772933,4.997012333199677,9.64328621265568,8.106395434153868,7.698107326404883,12.041847346732082,8.891416148822662,9.645065743054744,7.200780929275965,9.052980966559549,10.232984463540825,7.788920573104769,6.6681616831084485,10.651858943857393,9.474699669573855,10.072494405207587,10.018436666813246,6.884561291504053,9.623559636209423,10.804865091940218,10.038137089068918,9.858532782631318,8.485362419703954,10.559558730554734,11.179940182245426,7.427296080696502,7.117757369738198,7.835393574141433,9.143069384120208,6.8520113257620014,11.947271652460348,11.214313048839163,8.809131434213505,7.187807328785767,9.190158020049124,10.761758978868755,10.890887435323016,11.675123450595033,11.080404508694512,8.85188955681713,9.985343879380649,7.8017471535556195,10.17789288357196,10.240850946427823,9.436153508872804,11.983599322401817,2.307137042204916,10.648312637538847,10.923520624246764,7.691234037501817,11.113566375709288,8.173017467777575,8.464006553349892,9.704882336555578,11.761073302109763,9.630319916686974,7.502529512376619,8.445838416530266,10.395480582313914,9.625964487888663,10.851343031140686,9.757938312634435,9.904831784043232,10.444341983261591,10.79741024809429,4.328175843535706,10.777962103705267,13.435527025979376,9.168867639571024,9.197452617130292,11.073592652474208,7.371044767357596,10.844352696324956,10.769672576999913,9.151442813231013,11.389292537694203,9.002038619927719,10.301919110140748,9.875816916183638,10.017212074381069,11.192366796934868,8.248330842186357,10.656567874285123,0.0,10.893635238749672,10.736105920141245,10.849029716819995,8.416168388073086,9.215134960002231,9.285293550239386,9.369529735403024,7.245267466519513,10.460210135981823,9.508810906564435,9.842073721768188,8.606460735492384,9.821233467891322,8.458619874352308,9.35365190093631,12.98148701102894,9.885967806278618,9.05208707228965,9.751893811659723,9.965446654518251,8.977757880175808,10.423746229114771,8.780267442309382,11.33500506347504,7.229539857739535,9.227067157701363,6.062132507897103,10.312792216893754,10.480345915885351,10.618422211589047,7.698107326404883,9.025914698750793,10.466321224520374,10.350729279556429,8.139740629756801,9.613898099830218,10.669452025657408,7.778149426791933,9.069865933979631,10.954952363677778,BRCA
