rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR4K15,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_EXT1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_YJU2B,methylation_gene__GENE_YAP1,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_RGS2,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_CNP,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_BID,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_ATXN3L,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_OR5T3,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_GOPC,methylation_gene__GENE_PDE6A,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_OR1S1,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_CDK5RAP1,target
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,0.063597485,-0.09375395,-0.06940588,-0.030400895,-0.06327252,0.12792648,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.06084179,-0.3309102,-0.056112394,-0.14795353,-0.16951889,-0.08994166,-0.03775633,0.026294647,-0.09926551,20.741142,0.30027366,-0.05646565,-0.07527141,-0.030400895,-0.059162382,0.6496567,-0.051938124,-0.09939945,0.14139952,0.43083587,0.0044984543,-0.3514681,-0.2157582,-0.10822111,-0.05877857,0.015055481,-0.084201984,-0.029882107,0.072986335,-0.069542356,0.038128942,-0.14421381,-0.24969795,-0.030400896,-0.1653577,-0.14741206,-0.21301445,0.3026101,-0.021753876,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.2764183,-0.25931358,-0.07885677,0.33855963,2.9900718,0.21833941,-0.40647402,-0.07083809,-0.050438117,-0.076903455,-0.28527564,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,1.6050886,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,0.02471361,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.087671496,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.1149398,-0.3309102,-0.21280707,0.14942461,-0.16951889,-0.18440627,-0.2281784,0.5172714,-0.09926551,-0.34653834,-0.38087422,-0.45294106,-0.07527141,-0.030400895,-0.059162382,0.1362854,-0.051938124,-0.09939945,0.065383434,-0.50962466,0.056955602,-0.4598119,-0.2157582,-0.10822111,-0.05877857,0.071878456,-0.084201984,-0.1845729,0.060072474,-0.069542356,-0.013134391,-0.3964812,-0.38443777,-0.030400896,-0.1653577,-0.14741206,-0.3630979,-0.0010830467,-0.35003847,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.5758807,-0.61259735,-0.07885677,-0.42105004,-0.18492761,-0.31961954,0.75679827,-0.1821455,-0.050438117,0.34706482,-0.34926912,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.33782002,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.36413068,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.18125226,-0.3309102,-0.15400484,0.08989238,-0.16951889,-0.17954342,-0.47123897,0.40292707,-0.09926551,-0.030260574,-0.079847455,0.020941252,-0.07527141,-0.030400895,-0.059162382,0.34543636,-0.051938124,-0.09939945,-0.3749934,-1.1799464,-0.43502316,-0.14738747,-0.2157582,-0.10822111,-0.05877857,-0.36240485,-0.084201984,-0.15185359,-0.089475185,-0.069542356,-0.12474582,-0.38722733,-0.41933402,-0.030400896,-0.1653577,-0.14741206,-0.3653274,-0.07635755,-0.39400092,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.28645504,-0.17837992,-0.07885677,-0.36525956,-0.18492761,-0.09581096,0.043741085,-0.68691075,-0.050438117,0.4040975,0.044225365,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.34173995,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.27407363,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.18182439,-0.3309102,-0.10299241,-0.33809137,-0.16951889,-0.1994651,-0.24273367,-0.6770887,-0.09926551,-0.14338285,-0.22913873,-0.21103312,-0.07527141,-0.030400895,-0.059162382,-0.4224644,-0.051938124,-0.09939945,-0.4098461,-0.676402,-0.26688012,-0.49550083,-0.2157582,-0.10822111,-0.05877857,-0.26752156,-0.084201984,-0.34911472,-0.11956021,-0.069542356,-0.14568046,-0.37363732,-0.56132996,-0.030400896,-0.1653577,8.782452,-0.23519087,-0.03958481,-0.17008959,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-1.2102212,-0.38868833,-0.07885677,-0.2692718,-0.18492761,-0.2924485,-0.71545106,-0.25378847,-0.050438117,-0.15628329,-0.2813189,1
-0.08795058,-0.057666454,-0.030400895,0.92739373,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.18710692,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.38487872,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.19843201,-0.3309102,-0.10469791,-0.4661509,-0.16951889,-0.1040229,-0.24069443,-0.61475277,-0.09926551,-0.16707931,-0.46420494,-0.3951818,-0.07527141,-0.030400895,-0.059162382,0.458378,-0.051938124,-0.09939945,-0.2792438,-0.8856254,-0.075299166,-0.520508,5.560443,-0.10822111,-0.05877857,-0.056536432,-0.084201984,-0.45091906,-0.43596125,-0.069542356,1.6214097,-0.4075099,-0.5789036,-0.030400896,-0.1653577,-0.14741206,-0.11788635,-0.52822304,-0.2026247,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.7573395,-0.528621,-0.07885677,-0.7644298,-0.18492761,0.31741145,0.19173509,-0.1670862,-0.050438117,-0.3517238,0.09000249,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,30.733828,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,4.772294,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.09381451,-0.09375395,-0.06940588,-0.030400895,-0.06327252,2.7513297,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.3295571,-0.3309102,0.0360278,2.7217658,-0.16951889,-0.35919452,0.23986138,2.111624,-0.09926551,5.84481,4.394109,2.9062543,-0.07527141,-0.030400895,-0.059162382,0.47116256,-0.051938124,-0.09939945,4.7256317,2.5817325,0.12787846,0.43482974,-0.2157582,-0.10822111,-0.05877857,0.25373855,-0.084201984,2.3760855,3.1726398,26.206585,-0.03297862,3.6128728,1.8692635,-0.030400896,-0.1653577,-0.14741206,2.5798264,3.7223673,5.000137,-0.082632184,-0.14316152,-0.072152846,-0.06859739,7.2288313,2.8998804,14.419986,4.678698,-0.18492761,2.5108628,1.1122496,4.051585,-0.050438117,0.6336181,3.4732418,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.14601433,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.1557162,-0.061702468,-0.06867951,19.590832,-0.12434906,-0.175216,0.0054989443,-0.3309102,-0.09316508,-0.26764154,-0.16951889,-0.15002319,-0.24889472,-0.7092906,-0.09926551,0.16561897,-0.19828154,-0.3364555,-0.07527141,-0.030400895,-0.059162382,0.19111696,-0.051938124,-0.09939945,-0.11672167,-0.26930636,0.29162547,-0.38881123,-0.2157582,-0.10822111,-0.05877857,0.0030038604,-0.084201984,-0.044149417,0.045235194,-0.069542356,0.9648759,-0.25916934,-0.49307737,-0.030400896,-0.1653577,-0.14741206,-0.2910232,-0.271091,-0.17552717,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.18469228,-0.9026555,-0.07885677,0.2817753,-0.18492761,0.32163435,0.09040847,0.0009540113,-0.050438117,0.051048346,-0.7727889,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,0.061791223,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.1415245,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.092392236,-0.3309102,0.04757303,-0.11509268,-0.16951889,-0.029284623,-0.18181618,-0.25553778,-0.09926551,0.3656003,-0.012159918,-0.20801768,-0.07527141,-0.030400895,-0.059162382,0.17582312,-0.051938124,-0.09939945,0.11888892,-0.20861822,0.5841579,-0.49449268,-0.2157582,-0.10822111,-0.05877857,0.5750653,-0.084201984,0.16778138,0.22876272,-0.069542356,1.1575042,0.0026163103,-0.15583658,-0.030400896,3.457157,-0.14741206,-0.04930876,0.22855045,0.011476372,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.20038307,0.7305121,-0.07885677,0.6551409,-0.18492761,0.26424316,0.59049505,0.067344144,-0.050438117,0.06466522,-0.3315429,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.056067035,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.21085252,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.10529897,-0.3309102,-0.061778024,0.35152417,-0.16951889,-0.02044005,-0.10868241,0.5721473,-0.09926551,0.5776266,0.43570894,0.05410577,-0.07527141,-0.030400895,-0.059162382,0.31220558,-0.051938124,-0.09939945,0.022516668,-0.45072734,0.23377575,-0.4033514,-0.2157582,-0.10822111,-0.05877857,0.23596774,-0.084201984,-0.23365572,0.17356984,-0.069542356,0.84833914,-0.12403441,0.59928477,-0.030400896,-0.1653577,-0.14741206,0.73898774,0.3061038,0.47145212,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.14536452,0.6385018,-0.07885677,0.13252486,-0.18492761,0.54118294,0.551951,-0.46097192,-0.050438117,0.25770843,0.7347491,1
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,2.9320056,2.4620445,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.091838084,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.3848313,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.06342831,-0.3309102,-0.21045323,0.50909483,-0.16951889,-0.22881743,-0.20443556,0.1388796,-0.09926551,-0.48093915,-0.20847821,-0.065222956,-0.07527141,-0.030400895,-0.059162382,0.58368057,-0.051938124,-0.09939945,-0.01030708,-0.38017076,0.6042581,0.5996802,-0.2157582,-0.10822111,-0.05877857,0.15969646,-0.084201984,0.06166137,-0.14833339,-0.069542356,1.1604997,-0.15421619,0.040315963,-0.030400896,-0.1653577,-0.14741206,-0.3033445,-0.11214057,-0.1548508,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.114427276,0.29695344,-0.07885677,-0.33965185,-0.18492761,-0.22953178,0.556866,0.008840958,-0.050438117,0.59978014,1.513468,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,2.682266,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,5.664173,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,0.0027672162,-0.09375395,-0.06940588,-0.030400895,-0.06327252,0.10194048,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.05414739,-0.3309102,-0.1499793,-0.119356,-0.16951889,-0.0493419,-0.2939831,-0.36432743,-0.09926551,-0.0032532488,0.53199136,9.637176,-0.07527141,-0.030400895,-0.059162382,-0.33986628,-0.051938124,-0.09939945,-0.31255168,0.15488997,-0.09256819,-0.43495438,-0.2157582,-0.10822111,-0.05877857,0.5003359,-0.084201984,-0.22139354,-0.10562331,-0.069542356,0.49010563,-0.228643,-0.007078863,-0.030400896,-0.1653577,17.34655,0.60620654,0.43213663,-0.14345288,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.85075384,-0.18852644,-0.07885677,-0.3665948,-0.18492761,0.08015125,-0.3451615,0.048443154,-0.050438117,0.19161937,0.46026117,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,1.388334,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.0030518048,-0.09375395,-0.06940588,-0.030400895,-0.06327252,0.045978166,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.018922511,-0.3309102,-0.0846262,0.29342493,-0.16951889,-0.10605979,-0.31928477,0.47715998,-0.09926551,0.65466416,0.030324854,0.2749297,-0.07527141,-0.030400895,21.304071,0.016732313,-0.051938124,-0.09939945,0.40488943,-0.10316452,1.1494656,-0.44876292,3.648018,-0.10822111,-0.05877857,-0.271886,-0.084201984,0.9935837,0.34418523,-0.069542356,1.6417196,0.015396129,-0.17263937,-0.030400896,-0.1653577,-0.14741206,0.7139722,0.64720494,0.01043535,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.39977482,-0.008726359,-0.07885677,0.5369576,-0.18492761,0.05776296,-0.5169066,0.10923089,-0.050438117,0.48645738,0.53602046,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,30.817223,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,1.8634552,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.29237258,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.041068297,-0.061702468,8.212304,-0.10053951,-0.12434906,-0.175216,-0.033756442,0.6174843,-0.060971905,0.35320988,-0.16951889,-0.13507311,-0.47354913,0.22486739,-0.09926551,0.07962725,0.2214625,0.27166036,-0.07527141,-0.030400895,-0.059162382,0.32294568,-0.051938124,-0.09939945,-0.017669896,-0.18747915,-0.1166306,-0.38292986,-0.2157582,-0.10822111,-0.05877857,0.3482609,-0.084201984,-0.28653726,0.20361586,-0.069542356,-0.45940202,-0.08450021,-0.19802617,-0.030400896,-0.1653577,-0.14741206,0.115066044,0.89557004,0.11052025,-0.082632184,-0.14316152,-0.072152846,-0.06859739,0.055406548,0.6077094,-0.07885677,-0.19907779,-0.18492761,0.1880991,0.6656425,-0.87037057,-0.050438117,0.3135142,0.5245255,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.062291294,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.11478654,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,0.11825959,-0.3309102,-0.052041642,0.37481663,-0.16951889,-0.1473637,-0.17968169,0.221167,-0.09926551,-0.06587469,-0.10431055,0.43156803,-0.07527141,-0.030400895,-0.059162382,0.17556426,-0.051938124,-0.09939945,0.61965597,0.94315726,0.250586,-0.43471792,-0.2157582,-0.10822111,-0.05877857,0.5912185,-0.084201984,0.0028223575,0.5083286,-0.069542356,1.0423012,0.26968488,0.7303508,-0.030400896,-0.1653577,-0.14741206,0.48284346,0.6866158,0.38765272,-0.082632184,-0.14316152,-0.072152846,-0.06859739,0.06504626,1.3642707,-0.07885677,-0.20633076,-0.18492761,0.5998711,-0.0745438,0.25057867,-0.050438117,0.27288958,0.5438359,0
-0.08795058,-0.057666454,-0.030400895,1.161731,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.1792499,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.14639086,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.05662455,-0.3309102,-0.1269333,-0.077936955,-0.16951889,0.042435475,-0.27929327,-0.3858985,-0.09926551,-0.13275404,-0.2798013,0.055621427,-0.07527141,-0.030400895,-0.059162382,0.49240005,-0.051938124,-0.09939945,-0.086533554,-0.34261242,-0.2671464,-0.3812125,-0.2157582,-0.10822111,-0.05877857,0.34748974,-0.084201984,0.11386378,0.20530686,-0.069542356,0.62521464,0.058199883,0.3017372,-0.030400896,-0.1653577,-0.14741206,0.3113708,0.479654,-0.09888389,-0.082632184,-0.14316152,-0.072152846,-0.06859739,-0.6085888,0.14409807,-0.07885677,0.33516705,-0.18492761,0.7586824,0.7130052,-0.262951,-0.050438117,0.12510897,1.2666351,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.2322107,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.021488065,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.07420184,-0.3309102,0.06133001,0.16830434,3.5487628,-0.06780383,-0.23815472,-0.080081694,-0.09926551,0.122199655,0.13488638,0.49070194,-0.07527141,-0.030400895,-0.059162382,0.086688556,-0.051938124,-0.09939945,-0.16849342,0.38739243,0.18806602,-0.34677336,-0.2157582,-0.10822111,-0.05877857,0.04285905,-0.084201984,0.074784525,0.270613,-0.069542356,-0.8838172,-0.19623482,-0.2915552,-0.030400896,-0.1653577,-0.14741206,0.3181128,0.57766616,0.123743206,-0.082632184,-0.14316152,-0.072152846,-0.06859739,0.03933059,0.68400365,-0.07885677,0.50821203,-0.18492761,0.15263496,-0.35148215,0.19342461,-0.050438117,0.14392075,-0.3524848,0
-0.08795058,-0.057666454,-0.030400895,-0.08720162,-0.042500064,-0.050521668,-0.067629814,-0.069158584,-0.030400893,-0.11196494,-0.035875507,-0.06331775,-0.07355285,-0.030400895,-0.05803116,-0.07421895,-0.04756436,-0.06925289,-0.05562216,-0.06427042,-0.078748696,-0.044386145,-0.13939492,-0.13369994,-0.10445149,-0.051617455,-0.09654722,-0.04061949,-0.10281369,-0.21529208,-0.071920976,-0.039873518,-0.030400895,-0.0679732,-0.078787245,-0.14967042,-0.09375395,-0.06940588,-0.030400895,-0.06327252,-0.19234169,-0.061702468,-0.06867951,-0.10053951,-0.12434906,-0.175216,-0.02744811,-0.3309102,0.20426004,0.8747038,-0.16951889,-0.13950129,-0.22495557,0.05178632,-0.09926551,0.34646273,4.3555164,0.6510341,-0.07527141,-0.030400895,-0.059162382,0.09952608,-0.051938124,-0.09939945,0.2870229,0.539897,0.28784636,-0.2563601,-0.2157582,-0.10822111,-0.05877857,0.27457616,-0.084201984,-0.01460975,0.6251941,-0.069542356,0.70935285,0.08178951,-0.036115266,-0.030400896,-0.1653577,-0.14741206,0.09268028,0.3555352,-0.089120224,-0.082632184,-0.14316152,-0.072152846,-0.06859739,0.05084174,1.7090659,-0.07885677,-0.3299432,-0.18492761,0.19367196,-0.13151616,0.8983971,-0.050438117,-0.0468414,0.7075982,0
