methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_KRTAP6-1,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_SNORA78,methylation_gene__GENE_BACH2,methylation_gene__GENE_DECR1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_RAB6B,methylation_gene__GENE_MOV10,methylation_gene__GENE_RASSF8,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_STARD5,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SYNGR1,methylation_gene__GENE_SNX10,rnaseq_gene__GENE_SNORA38,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_CCDC90B,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_FAM171A1,methylation_gene__GENE_COMMD5,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_SNORD25;SNORD27;SNORD26;SLC3A2;SNORD28;SNHG1,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_GATA6,methylation_gene__GENE_ZMYM6,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_NAA50,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_SPATA13,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_NIPAL3,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_LEPREL2,methylation_gene__GENE_ESRP1,methylation_gene__GENE_LIG4,methylation_gene__GENE_ZNF672,methylation_gene__GENE_STX11,methylation_gene__GENE_MYH10,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_H2AFX,methylation_gene__GENE_CARKD,methylation_gene__GENE_ZNF639,methylation_gene__GENE_MIB1,methylation_gene__GENE_MCC,methylation_gene__GENE_ITGA6,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_FAM177A1,rnaseq_gene__GENE_DCD,methylation_gene__GENE_CFAP418,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_MERTK,methylation_gene__GENE_AK2,methylation_gene__GENE_TMEM85,methylation_gene__GENE_PCGF2,methylation_gene__GENE_ABHD6,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_RBMS2,methylation_gene__GENE_PTGS2,methylation_gene__GENE_SLCO3A1,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_NF2,methylation_gene__GENE_GBA2;RGP1,methylation_gene__GENE_VEPH1;PTX3,methylation_gene__GENE_ZNF354B,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_ZFP36,methylation_gene__GENE_SC65;FKBP10,methylation_gene__GENE_LHFP,methylation_gene__GENE_CDC42EP2,methylation_gene__GENE_SCD5,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_C17ORF71,methylation_gene__GENE_FSIP1,methylation_gene__GENE_JAZF1,methylation_gene__GENE_UBR1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_SNX22,methylation_gene__GENE_ANKRD5,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_NSMAF,methylation_gene__GENE_PALB2;DCTN5,target
-0.060633484,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.103089884,-0.07712625,-0.07768564,-0.044710908,-0.0775249,-0.08925855,-0.093408965,-0.18112195,-0.10007766,-0.10941416,-0.06333108,-0.077656925,-0.103233874,-0.09378473,-0.25076285,0.38557285,-0.06538503,-0.062202632,-0.039530497,-0.43838257,-0.10951039,0.0669769,-0.09811389,-0.49426806,0.46828982,-0.34376284,0.010794244,-0.055644006,-0.19103268,0.0058322167,-0.2976944,-0.09921102,-0.047311503,-0.18077321,-0.08420343,-0.5207383,-0.19573703,0.020777415,-0.17521474,-0.09460128,0.16401994,-0.5114924,0.28625774,-0.21329494,-0.24073978,0.22079997,-0.051586792,0.023236457,-0.15717787,-0.30835402,0.053009864,-0.07261519,0.034656156,-0.27384114,-0.1879024,0.16330084,-0.105571195,-0.13582614,-0.06586022,-0.023888279,-0.12379452,-0.35746592,-0.14825234,-0.09405645,0.021538801,0.29598185,-0.12021338,-0.20916829,-0.11706043,-0.2824629,-0.020066684,-0.27057266,-0.27466008,-0.54273355,0.31587788,-0.039633635,0.20964898,-0.17385943,-0.39605394,1.7699729,-0.07660628,0.29588622,-0.25658175,-0.16189265,-0.23622929,0.8188165,1
-0.13079101,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.12294814,-0.07712625,-0.07768564,-0.1357464,-0.13157333,-0.20976016,-0.13823517,-0.2006142,-0.19275203,-0.1887107,-0.06333108,-0.077656925,-0.39553282,-0.19326192,-0.06857849,-0.19735722,-0.06538503,-0.062202632,-0.5248608,-0.40986887,-0.2166532,-0.117972344,-0.42171112,-0.17686738,-0.40036932,-0.23630132,-0.11696238,-0.055644006,-0.2971272,-0.21821348,0.25657347,0.24548148,-0.40392944,-0.17330597,-0.08420343,-0.5439307,-0.33278513,-0.38999808,0.3064809,-0.59319043,-0.07789141,0.011770156,-0.62608105,-0.5325713,-0.38204846,-0.15078445,-0.002940862,-0.119978316,-0.41296428,-0.46130478,-0.58595747,-0.07261519,-0.21032184,-0.026191674,-0.16492304,-0.10552088,-0.61032385,-0.16853075,-0.41740113,-0.3203494,-0.68556136,-0.5239631,0.022105845,-0.09405645,-0.7233793,-0.33470425,-0.28812754,-0.34961414,-0.08203487,-0.967495,-0.3548239,-0.050343014,0.022256387,-0.8220012,-0.15164281,-0.2334434,-0.37575153,-0.50044906,-0.5938304,-0.6491014,-0.07660628,-0.38818595,-0.05987503,-0.16189265,-0.7912784,-0.6161872,1
-0.027164564,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.10936828,-0.07712625,-0.07768564,-0.15487202,-0.09106975,-0.2153927,-0.10653898,-0.14408837,-0.4086914,-0.11344753,-0.06333108,-0.077656925,-0.10252133,-0.21006997,-0.24950145,-0.1543574,-0.06538503,-0.062202632,-0.3993227,-0.4983967,-0.1324336,0.066234276,0.09787014,-0.32937208,-0.4130832,-0.22151601,-0.21095012,-0.055644006,0.053608485,-0.113146834,-0.52687246,-0.40242612,-0.15221381,-0.35950822,-0.08420343,-0.09273398,-0.41592208,-0.7857636,-0.28320217,0.15012012,-0.18603015,-0.52236617,0.14290224,-0.31651777,0.012401374,-0.22472514,-0.1627649,-0.21715948,-0.4371176,0.08729823,-0.25282073,-0.07261519,-0.3231547,0.37267408,-0.056376502,-0.017750666,-0.035307642,-0.2764226,-0.3346961,0.15896083,0.18839689,-0.3333593,-0.22901016,-0.09405645,0.15503456,0.12498658,0.16781415,0.017278511,-0.35369432,0.30933446,-0.004274353,-0.17773694,-0.4815681,-0.32001984,-0.22225903,-0.25445116,0.85598373,-0.004349148,-0.5198808,-0.21813408,-0.07660628,-0.26772502,-0.2840527,-0.16189265,-0.45347384,-0.27549693,0
-0.16336668,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.22984257,-0.07712625,-0.07768564,-0.14235672,-0.0762559,-0.16624835,-0.17461175,-0.28597856,-0.20357524,-0.08771037,-0.06333108,-0.077656925,-0.24967387,-0.16276713,-0.15617701,-0.3524348,-0.06538503,-0.062202632,-0.03381999,-0.022947282,-0.23290473,-0.16410422,0.028417787,-0.6454359,-0.3408653,-0.3503605,-0.43553248,-0.055644006,-0.1914755,-0.17721531,-0.33733544,-0.36976877,0.51584697,-0.033248793,-0.08420343,-0.16942686,-0.11442033,0.084003,-0.114067435,-0.07820438,-0.48382744,-0.15524672,0.017308613,-0.4594207,-0.5114919,-0.42662078,-0.31478244,-0.19926903,-0.26786387,-0.39312756,-0.08218874,-0.07261519,-0.3951348,0.4422602,-0.1254142,-0.32811996,-0.25264138,-0.33052832,-0.35852897,-0.275583,-0.30774564,-0.3815512,-0.13515858,-0.09405645,-0.26822856,-0.043935213,0.4782558,-0.18994217,-0.005164853,-0.32617944,-0.17364883,-0.078452125,-0.24525286,-0.26437372,0.18661761,-0.6119321,0.28869984,-0.21950649,-0.1005087,0.42787966,-0.07660628,0.06051331,-0.48803645,-0.16189265,-0.55903083,-0.1994943,0
-0.15800892,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.16039316,-0.07712625,-0.07768564,-0.16782174,-0.1534561,-0.16008008,-0.06246205,-0.21598844,-0.2632082,-0.094622776,-0.06333108,-0.077656925,-0.08001523,-0.38948524,0.029789783,-0.20271696,-0.06538503,-0.062202632,-0.18949866,-0.40471867,-0.25477827,-0.013204393,-0.14082551,-0.23279507,-0.5101841,-0.31740353,-0.29277512,-0.055644006,-0.15530692,-0.12418746,-0.21726511,-0.25616503,-0.2559339,-0.18612497,-0.08420343,-0.30350175,-0.38881603,-0.34090936,-0.116916254,0.20458639,-0.031954825,0.0011163707,0.12699716,-0.36713693,-0.23108502,-0.35493824,-0.27788877,-0.27823913,-0.60401815,-0.17556986,0.26240388,-0.07261519,-0.117313236,-0.02581173,-0.042674433,-0.043300886,-0.23183002,-0.23460542,-0.33024645,-0.27973306,0.01774627,-0.5576357,-0.42471355,-0.09405645,0.12850691,-0.463984,-0.15873653,0.2596691,0.26409376,-0.30031127,-0.23145366,1.0942501,-0.41525707,-0.35395154,0.22720875,-0.12334109,0.07696345,-0.40202975,-0.21713756,-0.31066793,-0.07660628,-0.13674459,-0.19574344,-0.16189265,0.40095016,0.057885394,0
-0.10977936,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.14748855,-0.07712625,-0.07768564,-0.13337088,-0.18243098,-0.15065473,-0.07120306,-0.20689148,-0.17216735,-0.27310356,-0.06333108,-0.077656925,-0.08011708,-0.412611,-0.11082553,-0.23315911,-0.06538503,-0.062202632,-0.31781718,-0.5539753,-0.18409634,-0.38034046,-0.2828584,-0.18960617,-0.5163187,-0.11807964,0.10383825,-0.055644006,-0.18503654,-0.18149292,-0.075018615,-0.27434555,-0.23835039,0.54534924,-0.08420343,-0.34752032,0.16232269,-0.22788997,-0.24256065,0.29578662,-0.20845424,0.21281907,-0.09663055,-0.3056845,-0.5293546,-0.5186941,-0.34681025,0.02519425,-0.6270454,-0.27225506,-0.75742793,-0.07261519,-0.29896057,0.16741091,-0.1331574,-0.40420523,-0.27368712,-0.1855925,-0.13238038,-0.20785272,-0.54072195,0.13181247,-0.21930976,-0.09405645,-0.31569883,0.16471547,-0.09120872,-0.34480736,0.0154437,-0.11381862,-0.21733458,-0.0026417288,-0.48997736,-0.19612274,-0.07946858,0.23291796,0.33749917,-0.5753723,-0.73866975,0.20187496,-0.07660628,-0.29876408,-0.4380314,-0.16189265,-0.118227884,0.0030521608,1
0.096263714,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.17753465,-0.07712625,-0.07768564,0.009833971,-0.038505625,-0.11844826,-0.036789324,-0.09762722,-0.13892813,-0.25711295,-0.06333108,-0.077656925,0.1309493,-0.4386133,0.38457152,-0.29567176,-0.06538503,-0.062202632,-0.47169307,-0.03216122,-0.09047469,0.0068191392,-0.23228759,-0.50570375,-0.19954628,-0.17788565,-0.40327165,-0.055644006,0.22129405,0.12876222,-0.3549442,-0.1346132,-0.56229585,-0.38444275,-0.08420343,-0.7437183,-0.14623144,-0.027129518,-0.40821314,-0.18556567,0.02345704,-0.17260014,-0.056018118,0.00095713156,-0.31364626,-0.17051718,-0.061141852,-0.30345815,0.3868898,-0.42445737,0.1463426,-0.07261519,-0.38169846,0.23250045,0.2466692,0.039332647,0.048510015,-0.097168684,-0.17289954,-0.33147976,-0.35056424,-0.47680372,-0.3560011,-0.09405645,-0.45221224,0.19795679,-0.2195364,-0.44496495,-0.11571957,-0.1020154,-0.26700845,-0.09412301,-0.66391206,-0.31503728,-0.4017102,-0.035358284,-0.5185715,-0.1657611,0.48503646,0.3735262,-0.07660628,0.417258,-0.8184902,-0.16189265,-0.11224174,-0.31195727,0
-0.14580403,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.047747727,-0.07712625,9.336943,-0.1509592,-0.15801731,-0.1866915,-0.18822518,-0.22672062,-0.056046825,0.17734335,-0.06333108,-0.077656925,-0.14765242,-0.30621204,-0.143458,-0.06567931,-0.06538503,-0.062202632,-0.34412146,-0.47690785,-0.26018032,-0.2897118,-0.026028868,-0.13724454,-0.5582878,-0.4928536,-0.03974949,-0.055644006,0.17792688,-0.16391098,-0.33358926,-0.27154407,-0.2253876,-0.46437788,-0.08420343,0.07976985,-0.38751575,-0.36420658,-0.1563311,0.09105226,-0.44869447,-0.25418305,-0.13591221,-0.30022046,-0.1991176,-0.1490567,-0.2599897,-0.3159271,-0.50524694,-0.09974908,-0.35438472,-0.07261519,-0.0984983,0.48799345,-0.24772748,-0.37348843,-0.2351596,-0.19225152,-0.26957193,-0.42858917,-0.1806455,-0.4261381,-0.37531435,-0.09405645,-0.21924585,-0.48965454,-0.30187473,-0.35617617,-0.3862488,-0.12435232,-0.15932156,-0.17848831,-0.4402837,-0.093044326,-0.059983674,-0.5436932,-0.24856517,0.07112643,-0.43426248,-0.15683633,-0.07660628,-0.16386455,-0.5982294,-0.16189265,-0.12229371,-0.44725448,0
-0.12187541,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.1629237,-0.07712625,-0.07768564,-0.12509273,-0.16578795,-0.19173996,-0.088892475,-0.28692633,-0.2760328,-0.2993577,-0.06333108,-0.077656925,-0.3020107,-0.065889515,0.018341677,-0.17659482,-0.06538503,-0.062202632,-0.20345074,-0.36593452,-0.23344114,-0.46059638,0.15685503,-0.36398038,-0.10679164,-0.09052339,-0.037594594,-0.055644006,-0.075476415,-0.16465461,-0.28872222,-0.062473122,-0.4771114,-0.09690702,-0.08420343,-0.4857438,-0.3117911,-0.14822644,0.12005093,-0.288068,-0.4297521,-0.4077992,0.17678863,-0.32971627,-0.2374656,-0.0760627,-0.23449464,-0.22041501,-0.3756304,-0.18260078,-0.22221611,-0.07261519,-0.46352455,0.5586207,-0.16005507,-0.33188042,-0.055550694,-0.2844088,-0.32393318,-0.2772634,-0.0030191669,-0.43430334,-0.35480556,-0.09405645,0.09397694,-0.5432876,-0.29195884,-0.2268366,-0.12001221,-0.26317555,-0.30524033,-0.18652768,-0.47110307,-0.05898535,-0.007807172,-0.17230219,0.4663425,-0.5213456,-0.1291321,-0.0603731,-0.07660628,-0.27475238,-0.69032675,-0.16189265,-0.3266533,-0.070947275,1
-0.11307272,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.22379829,-0.07712625,-0.07768564,-0.21284674,-0.2397819,-0.2229694,-0.19119594,-0.1946922,-0.2770285,-0.2473642,-0.06333108,-0.077656925,-0.30253166,-0.37602654,-0.16577953,-0.33699706,-0.06538503,-0.062202632,-0.4115756,-0.59050965,-0.22870556,-0.45859298,-0.17201053,-0.37946373,-0.41337213,-0.18473795,-0.37467527,-0.055644006,-0.3157306,-0.21131425,-0.5599591,-0.2240163,-0.2958062,-0.3367622,-0.08420343,-0.33086687,-0.22690602,0.02336279,0.32013026,-0.24219303,-0.43985096,-0.5010237,-0.07733298,-0.22552611,-0.19321017,-0.51091886,-0.16780536,-0.14947149,-0.72999775,-0.54678136,-0.2786893,-0.07261519,-0.3094453,0.015585166,-0.15827078,-0.19714077,-0.08346866,-0.28150055,-0.5636149,-0.2756267,-0.4638019,-0.63376737,0.09690025,-0.09405645,-0.04774179,-0.3270939,-0.33032638,-0.45953014,-0.3486176,-0.3394192,-0.24540551,-0.27251813,0.72869015,-0.2758474,-0.26264158,-0.27805513,-0.17017543,-0.4570237,-0.5572583,0.30739465,-0.07660628,-0.45400202,-0.8662026,0.5399638,-0.25273874,-0.17049083,1
-0.1470177,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.13034788,-0.07712625,-0.07768564,-0.069763765,-0.13423203,-0.1888093,-0.122326724,-0.20715424,-0.12845507,-0.2818251,-0.06333108,-0.077656925,-0.18315223,-0.42965007,-0.059289746,-0.16902336,-0.06538503,-0.062202632,-0.27485403,-0.46939415,-0.21721783,-0.24656177,-0.22553419,-0.2507145,-0.3600443,-0.18320675,-0.24533369,-0.055644006,0.2724925,-0.15706444,-0.38461322,-0.31162515,-0.26069322,-0.38538665,-0.08420343,-0.37530106,-0.38543123,-0.24743305,-0.27053627,-0.10054398,-0.3371388,-0.26604405,0.3956721,-0.38758752,-0.014548231,-0.2706444,0.11166152,-0.25776225,-0.05198559,0.28735146,0.03926206,-0.07261519,-0.33624712,-0.02284744,-0.21060827,-0.28706926,-0.32779917,-0.16521092,-0.4482804,-0.26601064,0.26648322,-0.31664494,-0.16038841,-0.09405645,-0.2205268,-0.19521844,-0.26432917,0.15077327,-0.21284309,-0.36059755,-0.37999138,-0.2422423,-0.56292456,0.0739315,-0.38116005,-0.5621498,0.39723465,-0.70398486,-0.46125957,-0.29640302,-0.07660628,-0.11689315,0.06571871,-0.16189265,-0.25089687,-0.06887509,0
-0.13194653,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.19477071,-0.07712625,-0.07768564,-0.12474337,-0.16356386,-0.14576848,-0.16755435,-0.24879545,-0.19933078,-0.15501134,-0.06333108,-0.077656925,-0.25021058,-0.34016314,-0.1038022,-0.19072768,-0.06538503,-0.062202632,-0.40607426,-0.35319147,-0.2444503,-0.16639262,-0.40444526,-0.32284364,-0.41339564,-0.26005998,-0.2366149,-0.055644006,-0.1676715,-0.1888434,-0.10787479,-0.36343566,-0.29591128,-0.14448151,-0.08420343,-0.6622788,-0.18646681,-0.12351551,0.52021617,-0.040581383,0.020158606,0.03348793,-0.10887916,-0.34908006,-0.38760045,-0.41284603,-0.20637581,-0.2616876,-0.4900212,-0.4512755,0.37371188,-0.07261519,-0.38499838,0.61323,-0.17033917,-0.10729444,-0.22174373,-0.06016439,-0.41330507,-0.4875105,-0.28173038,-0.3149911,-0.42917246,-0.09405645,0.21355571,-0.44464988,-0.5244064,-0.2635406,-0.020772042,0.05517419,-0.25041437,-0.18904443,0.03573259,-0.18629794,-0.048212424,-0.37136889,-0.012856148,-0.49091792,-0.53299505,0.015173524,-0.07660628,-0.35529867,-0.70739806,-0.16189265,-0.44945976,-0.09155415,1
-0.063865006,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.15292025,-0.07712625,-0.07768564,-0.07601284,-0.25598606,-0.08929803,-0.103403635,-0.20627217,-0.039485916,0.09268249,-0.06333108,-0.077656925,-0.056563262,0.0041662767,0.011423022,-0.28830567,-0.06538503,-0.062202632,-0.28622225,-0.09391816,-0.16468415,-0.51651675,-0.27344716,0.114531904,-0.0405889,-0.08944943,0.024889043,-0.055644006,-0.26083794,-0.08511195,0.17760642,-0.071721055,-0.23687762,-0.10566383,-0.08420343,-0.15867995,-0.112827614,-0.22502236,12.998435,-0.46427256,-0.06489469,-0.48571756,0.28735524,-0.41669896,-0.3358433,-0.292054,-0.21777149,-0.08475132,-0.16748992,8.610086,-0.27447224,-0.07261519,-0.42615822,-0.11745088,12.944053,0.7496776,-0.22585946,-0.2633306,-0.00072411785,-0.1868497,0.19502279,0.08833178,-0.16150452,-0.09405645,-0.54179674,-0.23806964,-0.35315156,-0.45131683,-0.2750359,-0.37862492,-0.45672688,-0.17381193,0.03321358,-0.5154488,-0.045349184,-0.2994921,-0.14109258,-0.16304295,-0.051355593,-0.36395118,-0.07660628,-0.26619154,-0.7889854,-0.16189265,-0.42994106,-0.5016188,0
-0.10921468,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.066229954,-0.07712625,-0.07768564,-0.118195094,-0.117805555,-0.08096094,0.035066303,-0.20507649,-0.022702012,-0.1627108,-0.06333108,-0.077656925,-0.13519941,-0.037250575,-0.053925112,0.061829872,-0.06538503,-0.062202632,-0.3654527,-0.24800716,-0.020884933,0.064611934,-0.23242351,0.07307658,-0.1335281,0.15141144,0.16116661,-0.055644006,0.3794183,-0.09498117,0.47367546,0.069847055,-0.16278954,0.12044619,-0.08420343,-0.09446963,-0.10765867,0.17871715,-0.35987282,-0.5368009,0.16613093,-0.42510676,-0.39011055,-0.10726945,-0.21686015,-0.3508308,-0.14228673,-0.09038173,0.15300637,-0.102476075,-0.31166002,-0.07261519,-0.07902917,0.0037561117,-0.08102113,-0.2324918,-0.074826375,-0.16818514,0.22874966,-0.25744882,-0.32618845,-0.24574749,0.13600077,-0.09405645,-0.41516927,-0.3911276,-0.21058896,-0.4439042,-0.23390609,-0.3011517,-0.072779596,-0.16047123,0.051360264,-0.1614771,-0.091619246,-0.24623387,-0.37649813,0.34780803,-0.04188376,-0.2338071,-0.07660628,-0.23720911,0.032290515,-0.16189265,-0.14143918,-0.29847094,0
-0.16664402,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.21066575,-0.07712625,-0.07768564,-0.13591605,-0.16083333,-0.21633762,-0.14635603,-0.34039062,-0.28122652,-0.39364937,-0.06333108,-0.077656925,-0.3609925,-0.019521518,-0.13437924,-0.2322548,-0.06538503,-0.062202632,-0.45973524,-0.20144384,-0.3311613,0.07790754,0.0056335637,-0.36136174,-0.5088482,-0.48296905,-0.30393812,-0.055644006,-0.39005777,-0.31024817,-0.22024466,-0.5682228,0.16540906,12.025128,-0.08420343,-0.3485146,-0.57247806,-0.19083357,-0.34102017,-0.18676028,-0.17961723,-0.2763971,-0.3793743,-0.5732363,-0.23437472,-0.19219,-0.5972916,-0.2122093,-0.8011523,-0.2013218,-0.6169537,-0.07261519,-0.27786666,-1.0564413,-0.21992506,-0.13399453,-0.20512919,-0.31800452,-0.82081443,-0.06571807,-0.2581357,-0.25556096,0.05845426,-0.09405645,-0.735664,-0.27862418,-0.47702783,-0.5056091,8.030998,-0.09433136,-0.3108764,0.31394958,-0.1613866,-0.6633606,0.56008035,0.24314836,-0.49763018,-0.82111114,-0.28940153,-0.021768734,-0.07660628,-0.07291685,0.0119613,-0.16189265,-0.7935577,-0.47134015,0
-0.112606056,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.11678061,-0.07712625,-0.07768564,-0.11067581,-0.16732678,-0.15844145,-0.16063474,-0.15281948,-0.23482499,-0.46469402,-0.06333108,-0.077656925,-0.35741115,-0.5144557,-0.035501108,-0.36718866,-0.06538503,-0.062202632,-0.44094825,-0.37437844,-0.22999589,0.0026343607,-0.14790182,-0.30630866,-0.62483335,-0.5368004,-0.5040103,-0.055644006,-0.6209654,-0.26114613,-0.7251889,-0.48434967,-0.09671819,-0.3733217,-0.08420343,-0.5096692,-0.30310056,-0.37647083,0.023694942,-0.6110772,-0.13841526,-0.20252872,-0.14860138,-0.32396266,-0.23225,-0.36299586,-0.53951186,-0.32806912,-0.7958929,-0.22332737,-0.10064554,-0.07261519,-0.657826,-0.5407397,-0.14597468,-0.36581266,-0.5389465,-0.24396835,-0.7209931,-0.4854185,-0.3475238,-0.50720346,-0.363321,-0.09405645,-0.21838059,-0.37164807,-0.20128039,-0.47831643,-0.14247613,-0.56323606,-0.3782922,-0.3550571,-0.3576973,-0.4815475,-0.3934259,-0.45638195,0.019242274,-0.2209562,-0.48405236,-0.31203791,-0.07660628,-0.022755347,-0.77442753,-0.16189265,-0.87304157,-0.6480683,0
-0.20827542,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.063021496,-0.06425547,-0.064261265,-0.20575655,-0.07712625,-0.07768564,-0.21666774,-0.14392312,-0.20527105,-0.15420564,-0.19447728,-0.088110514,-0.25573975,-0.06333108,-0.077656925,-0.16447599,-0.37289634,0.02818572,-0.082020745,-0.06538503,-0.062202632,-0.5031185,-0.71984565,-0.19455041,0.060675528,-0.22203213,-0.4889416,-0.5788943,-0.6249448,-0.40070844,-0.055644006,-0.32931495,-0.27660975,-0.7436911,-0.44917768,-0.50884545,0.18931666,-0.08420343,-0.6908627,-0.24904276,-0.54957056,-0.28403267,-0.26239106,-0.4558046,-0.48291734,-0.1674848,-0.54414636,-0.23281315,-0.29213032,-0.13640064,-0.44003767,-0.5258627,-0.46835923,-0.39179114,-0.07261519,-0.661442,-0.14564282,-0.22270943,-0.08997352,-0.38924322,-0.21083201,-0.6700533,-0.18411668,-0.2517122,-0.53887576,-0.25573012,-0.09405645,-0.21525271,-0.76419854,0.07217232,-0.22215277,-0.23582555,-0.11424202,-0.34684414,-0.35088623,-0.5064176,-0.2422303,-0.21457285,-0.1103101,-0.4165147,-0.3385119,-0.10131251,-0.22993408,-0.07660628,-0.443908,-0.8140589,-0.16189265,-0.87972283,0.43578562,0
