rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_TMEM177,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_NPS,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_IQCC,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_SREBF2,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PRKAR2A,methylation_gene__GENE_ZNF672,methylation_gene__GENE_RFK,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_USP14,cnv_log2__GENE_STAC2,cnv_log2__GENE_ARL5C,cnv_log2__GENE_CACNB1,cnv_log2__GENE_PLXDC1,cnv_log2__GENE_RPL19,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_FOXC1,methylation_gene__GENE_GGCT,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_LLPH,methylation_gene__GENE_LPHN1,methylation_gene__GENE_SQLE,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_RAB40B,methylation_gene__GENE_ENO2,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_MIR6779,cnv_log2__GENE_MLLT6,cnv_log2__GENE_RPL23,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MIR4726,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_PCGF2,cnv_log2__GENE_PSMB3,cnv_log2__GENE_CISD3,cnv_log2__GENE_CWC25,cnv_log2__GENE_MIR4727,cnv_log2__GENE_MIR4734,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_PIP4K2B,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_IL4R,methylation_gene__GENE_TMEM160,methylation_gene__GENE_UNG,methylation_gene__GENE_WEE1,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_LACE1,methylation_gene__GENE_CWF19L2,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_RDM1P5,cnv_log2__GENE_FBXO47,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_AK7,methylation_gene__GENE_SNN,methylation_gene__GENE_EIF6,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_LGALS14,rnaseq_gene__GENE_OR4A47,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_NIPA1,methylation_gene__GENE_H2AFX,methylation_gene__GENE_PCCA,rnaseq_gene__GENE_FAM197Y2,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ZNF354B,methylation_gene__GENE_ZNF444,cnv_log2__GENE_MRPL45,target
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.2278953,-0.06121572,-0.062024266,-0.22249515,-0.2910933,-0.1942575,-0.12492066,-0.2766486,-0.17425491,-0.10878331,0.071859464,-0.052885056,-0.078769214,-0.20141771,-0.09609405,-0.40911195,-0.41128433,-0.5757074,0.094647884,-0.07707038,-0.45281398,-0.37927347,-0.3803212,-0.45926508,-0.81345433,-0.1738475,0.21961775,-0.5349449,-0.5180335,-0.51552165,-0.65011317,-0.0023685438,-0.683078,-0.33205098,-0.108833104,-0.3310459,-0.5457117,-0.5457117,-0.5457117,-0.5457117,-0.5457117,-0.65022427,-0.12458608,-0.89046836,-0.70745033,-0.32424298,-0.03663628,-0.21818493,-0.10323235,-0.16134533,-0.7256333,-0.25354603,-0.5946675,-0.5946675,-0.5946675,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.59465426,-0.44496152,-0.5682686,-0.7603565,0.11872799,-0.030005055,0.5498263,-0.7337979,0.6661551,-0.596007,-0.596007,-0.596007,-0.56309,-0.3176267,-0.13612062,0.31821102,-0.0807927,-0.19943407,-0.13200016,0.016689567,-0.9181903,-0.6266823,-0.7620048,-0.12945709,-0.34449476,0.017735144,-0.76028407,-0.6252862,1
0.0,0.0,0.0,0.0,0.0,0.042700242,0.0,0.0,0.057732377,0.20682362,0.032169104,-0.13962787,-0.38501823,-0.00069676345,-0.05629342,-0.30501378,0.0,0.0,0.12587714,0.0,-0.23662293,0.53549385,-0.26153147,-0.35411346,0.0,-0.414755,-0.06886089,0.24202615,-0.06466103,-0.8222114,-0.56354326,0.5389643,-0.16218007,0.027875504,0.23727794,0.043957233,-0.85799426,0.05129393,-0.16510622,0.0,0.057143938,-0.12185723,-0.12185723,-0.12185723,-0.12185723,-0.12185723,-0.5649355,0.0,-0.24611448,-0.66429716,-0.384103,0.24551004,0.43658152,-0.133662,0.012278505,-0.5749727,0.5367121,-0.109607734,-0.109607734,-0.109607734,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.5278708,-0.3721311,-0.23037626,-0.43846816,0.016953435,0.4751474,-0.74641764,-0.5553352,-0.11548492,-0.11548492,-0.11548492,-0.5047616,-0.5249218,-0.034943044,-0.5331115,0.0,0.0,0.0,-0.3757031,-0.09729452,0.13506375,2.6018436,0.0,0.034849722,-0.37353384,-0.5429478,-0.09984822,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.13007207,-0.06121572,-0.062024266,0.28451183,0.23265094,0.26433015,0.06696928,0.28285912,0.032325897,-0.016084302,0.054384723,-0.052885056,-0.078769214,-0.3559991,-0.09609405,0.11255479,-0.4347713,-0.008383565,0.24491261,-0.07707038,0.19295911,0.11620559,0.12138227,0.13457698,0.073230416,0.9386333,-0.4122293,0.25539166,0.18243916,-0.30726585,-0.38150254,-0.3578022,0.17219745,-0.14821327,-0.108833104,-0.030125337,-0.12778528,-0.12778528,-0.12778528,-0.12778528,-0.12778528,0.44151464,-0.12458608,0.4439595,-0.04736543,-0.0013208474,-0.0035084574,-0.12692074,-0.18318154,-0.24482025,-0.04615422,-0.26013497,-0.11639177,-0.11639177,-0.11639177,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,0.15765212,-0.2522727,0.85245776,0.024056586,0.03642156,0.6427868,1.0586444,-1.528118,-0.122205526,-0.122205526,-0.122205526,-0.13360855,0.5392953,-0.18058735,0.4967949,-0.0807927,-0.19943407,4.0394835,-0.5385999,0.5959179,-0.33487007,-0.109938554,-0.12945709,0.49203068,0.062109098,0.2934515,-0.107197,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.1415885,-0.06121572,-0.062024266,0.18927737,0.35342705,-0.027170237,0.08924508,0.050523456,0.08512221,0.17592576,0.67733794,-0.052885056,-0.078769214,0.19943912,-0.09609405,-0.11523425,-0.40956676,0.14525615,0.15517063,-0.07707038,0.13576607,0.15069856,-0.029963788,0.9762303,0.05060741,0.5396954,-0.16816847,1.2136921,0.23651923,-0.1804412,0.66182053,1.8166208,-0.03836498,0.0081486665,-0.108833104,0.18962504,-0.12778528,-0.12778528,-0.12778528,-0.12778528,-0.12778528,0.047054436,-0.12458608,0.1425655,0.30554885,0.86704385,0.38794076,0.44821042,0.31260848,-0.10711948,0.41702178,-0.12162068,-0.11639177,-0.11639177,-0.11639177,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,0.23167405,-0.03577097,0.31976968,0.7902746,-0.08068927,0.53540266,1.6429671,0.6140231,-0.122205526,-0.122205526,-0.122205526,0.49201927,0.81628877,0.023965921,0.85367024,-0.0807927,-0.19943407,-0.13200016,0.8137444,0.2593398,-0.06312401,1.1789452,-0.12945709,0.26269078,0.3201621,0.9493718,-0.107197,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.08348389,-0.06121572,-0.062024266,0.23981273,-0.0465802,0.28713268,0.20921317,0.34060898,0.03027498,-0.01893468,0.090309955,-0.052885056,-0.078769214,0.42317033,-0.09609405,1.2718673,0.011538787,1.1689492,0.10952009,-0.07707038,0.579076,0.965499,-0.03584377,0.03945463,-0.5126846,-0.48946416,0.22335036,0.029566245,1.3181281,-0.12021157,0.75045735,0.385861,-0.15771006,-0.12058112,-0.108833104,0.15587726,-0.29673427,-0.29673427,-0.29673427,-0.29673427,-0.29673427,0.57569176,-0.12458608,1.5233963,0.08359025,0.30016407,0.10783317,0.12450568,0.89929205,-0.1333719,0.1670741,-0.44004816,-0.3097373,-0.3097373,-0.3097373,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,0.1756479,2.7638059,0.88927126,0.30388966,0.049580354,0.8553502,0.5587074,0.16819757,-0.3137423,-0.3137423,-0.3137423,-0.28107944,1.0487583,-0.06547033,0.32847103,-0.0807927,-0.19943407,-0.13200016,0.06325682,-0.14075251,-0.0011918279,0.49861765,-0.12945709,2.261815,0.06266679,0.05872997,-0.31663737,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.12856404,-0.06121572,-0.062024266,-0.095513545,-0.024105594,-0.18201312,-0.112486325,-0.016293379,-0.1925231,-0.15832628,0.0032526208,-0.052885056,-0.078769214,0.009601542,-0.09609405,0.23142722,0.20839657,-0.114154615,0.53208154,-0.07707038,-0.2367768,0.11281116,-0.13293193,0.2520465,-0.021394035,0.00084092625,-0.27968755,0.15840001,0.13797352,-0.31465292,0.31398812,0.33279678,0.25444022,-0.3426468,-0.108833104,-0.6266665,0.04412774,0.04412774,0.04412774,0.04412774,0.04412774,0.18055457,-0.12458608,-0.53927886,0.08419995,-0.29996377,-0.26762557,-0.41500416,0.41932577,-0.29767245,-0.12820622,-0.6049093,0.080345765,0.080345765,0.080345765,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.037057903,-0.088574395,0.10222973,-0.34377143,0.09206041,0.42605847,0.32000086,0.40078416,0.07269156,0.07269156,0.07269156,0.26254818,-0.14366624,-0.1495513,0.43171412,-0.0807927,-0.19943407,-0.13200016,-0.26997295,0.5398197,-0.03929153,-0.37842783,-0.12945709,-0.07742341,-0.15338108,-0.23653938,0.10591772,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.11165644,-0.06121572,-0.062024266,22.242846,-0.00052639155,0.2491789,0.023562638,0.1274457,-0.12821855,22.095339,-0.22597626,-0.052885056,-0.078769214,0.35571992,-0.09609405,0.02543328,0.16112883,-0.19431102,0.13045982,-0.07707038,0.02190888,0.039888017,0.262057,0.19275944,0.27380934,0.042788986,0.11143956,-0.2434538,-0.23174617,-0.005554725,-0.00943105,-0.1610828,14.321754,0.38121912,-0.108833104,0.015712865,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.2217043,-0.12458608,-0.49810672,-0.009914491,-0.65281147,-0.0961894,0.019754741,-0.14171109,0.28936073,0.4843823,-0.25111166,-0.15370408,-0.15370408,-0.15370408,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,1.0609207,0.00017384616,-0.5022911,-0.3200192,0.25931293,0.2577738,0.054123987,0.61524624,-0.15916876,-0.15916876,-0.15916876,-0.42633522,0.72469884,-0.09079764,0.73254067,-0.0807927,-0.19943407,-0.13200016,-0.16518028,-0.0037390161,0.20075981,0.5443868,-0.12945709,-0.10454896,-0.26696092,0.04140236,-0.14761531,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.024012927,-0.06121572,-0.062024266,-0.17912808,-0.15639068,-0.1423109,-0.085468695,-0.21987832,-0.21267217,-0.13224763,-0.073198035,-0.052885056,-0.078769214,0.12744808,-0.09609405,0.7649784,-0.22367847,0.38324806,0.40635464,-0.07707038,-0.28669336,-0.06776971,-0.4478839,0.17748722,-0.06148563,0.3008077,-0.22716463,0.06596181,-0.081487216,-0.4998156,-0.496238,0.1830192,14.3228655,-0.01901893,-0.108833104,-0.51830065,0.0,0.0,0.0,0.0,0.0,0.05944179,-0.12458608,0.121034995,-0.08155239,0.18534613,-0.1658887,2.7429821,-0.41903824,-0.21120597,-0.36974424,-0.30020344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30651808,0.1324891,-0.59611064,-0.23678431,-0.10547388,0.39949885,-0.3635036,0.4413833,0.0,0.0,0.0,-0.13250676,-0.59722006,-0.0023563225,-0.3561919,-0.0807927,-0.19943407,-0.13200016,-0.31204036,-0.24987878,-0.55690867,0.08596276,-0.12945709,-0.01605229,-0.29532778,-0.0057896553,0.0,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.11257408,-0.06121572,-0.062024266,-0.05532343,0.02116656,-0.018416451,-0.057426576,0.5284643,-0.09542714,-0.18158524,0.08023966,-0.052885056,-0.078769214,-0.41809428,-0.09609405,-0.014736308,-0.2454576,-0.038307358,0.38460344,-0.07707038,-0.21242215,0.27419087,-0.23101206,-0.018924873,0.10258764,0.36381352,0.61029667,-0.25539815,-0.105951704,-0.32031077,0.3373068,0.1583286,-0.081637055,0.0662305,-0.108833104,-0.36513254,0.6962116,0.6962116,0.6962116,0.6962116,0.6962116,0.17969671,-0.12458608,0.44834512,0.15111662,0.2608731,-0.09945465,-0.29953042,-0.18221256,-0.2713514,-0.018135406,-0.28470734,0.82659155,0.82659155,0.82659155,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,0.82660455,-0.17802238,-0.29204524,0.35094014,0.041162923,-0.13473953,-0.30321884,-0.08512008,0.3415615,0.81195635,0.81195635,0.81195635,0.08357565,0.035389848,-0.009980904,0.19386448,-0.0807927,-0.19943407,-0.13200016,0.647974,-0.13389832,14.51684,-0.32321924,-0.12945709,-0.38688797,-0.024336882,0.3500353,0.9142839,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.010372717,-0.06121572,-0.062024266,-0.08367353,0.17430766,-0.08671445,0.12272401,-0.2628767,-0.033275075,0.11038781,2.6269524,-0.052885056,-0.078769214,-0.1372638,-0.09609405,0.058372762,-0.1434096,-0.027997525,0.41513464,-0.07707038,-0.2535383,-0.31645158,0.30094206,0.37778944,-0.057629347,0.089291885,-0.3186153,0.3519397,-0.08764845,-0.3242635,-0.32365587,0.050201863,-0.06770705,0.124084316,-0.108833104,-0.579647,-0.11000117,-0.11000117,-0.11000117,-0.11000117,-0.11000117,0.11634325,-0.12458608,-0.13039967,0.18060644,0.23159543,-0.14235158,-0.16863927,-0.3452743,-0.29797292,0.4047391,-0.07831877,-0.09603962,-0.09603962,-0.09603962,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.09602649,-0.12643825,-0.1891835,-0.33890897,-0.02564248,-0.1546403,0.15535855,0.37668586,0.29828578,-0.102043755,-0.102043755,-0.102043755,0.36919966,0.05042044,-0.09494051,0.197618,-0.0807927,-0.19943407,-0.13200016,0.6441043,-0.21981244,-0.34837684,-0.16258465,-0.12945709,-0.110166036,2.163645,0.37474993,-0.08515065,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.07425832,-0.06121572,-0.062024266,-0.10341104,0.0025756,-0.22448963,-0.18180178,0.1675577,-0.06246286,-0.034080207,0.17471068,-0.052885056,-0.078769214,-0.11087339,-0.09609405,-0.19342268,-0.02212818,-0.084739946,0.09007974,-0.07707038,-0.20845234,0.08810521,0.23793906,-0.15323439,0.018519511,0.18493514,-0.25124386,0.081823334,0.12567052,-0.35169438,-0.2418214,0.87910116,-0.448935,-0.09591263,-0.108833104,-0.47351107,10.684951,10.684951,10.684951,10.684951,10.684951,-0.45020944,-0.12458608,-0.015728937,-0.20904943,-0.026448065,-0.3258188,-0.31158265,0.7982117,-0.25244984,-0.13538063,-0.4411002,12.257722,12.257722,12.257722,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,0.30951297,-0.23802757,0.41397887,-0.09506971,-0.036099415,0.31054112,0.7040381,-0.27198052,12.136149,12.136149,12.136149,0.19322935,-0.3850408,-0.18113825,-0.12290358,-0.0807927,-0.19943407,-0.13200016,0.22279847,-0.26301268,0.27458355,0.47013357,-0.12945709,-0.49674937,-0.3764612,0.38419685,13.296985,1
0.0,0.0,0.0,0.0,0.0,-0.008921003,0.0,0.0,-0.18369412,0.113222115,-0.010813842,0.04148428,-0.099165075,-0.054792106,0.062431496,0.0034165278,0.0,0.0,-0.15368654,0.0,-0.085092604,0.2590284,-0.059801824,0.15467428,0.0,-0.018689899,0.026709447,0.3202187,0.094664276,0.07462665,-0.35509968,0.13267857,-0.094250016,-0.15226403,0.25438803,0.012012571,0.10667977,-0.2520155,-0.16247882,0.0,0.38802958,-0.15149741,-0.15149741,-0.15149741,-0.15149741,-0.15149741,0.06527494,0.0,0.12478653,0.69120985,0.34562698,0.17452253,0.18524806,-0.36884612,-0.19454591,0.3649741,0.027531624,-0.14352798,-0.14352798,-0.14352798,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.32197335,0.33252525,-0.48798922,-0.07267921,-0.37048262,0.29681098,-0.06502763,0.2751356,-0.14908788,-0.14908788,-0.14908788,-0.12350683,-0.2052154,-0.021426754,-0.1555381,0.0,0.0,0.0,0.068204276,-0.0750939,0.03575521,0.2486908,0.0,-0.37586737,-0.35785344,-0.17826805,-0.13659213,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.28902003,-0.06121572,-0.062024266,0.05139108,0.116963044,0.6896695,0.14214048,0.7309336,-0.07658365,-0.10724508,0.08877902,-0.052885056,-0.078769214,0.4182695,-0.09609405,0.34140483,0.13987865,0.17991541,-1.187917,-0.07707038,1.520203,0.18759924,-0.26932594,0.06618182,0.90138745,0.31654683,0.8084773,1.7484757,0.38076016,-0.11597247,0.2696109,0.11044656,0.5857137,0.11319044,-0.108833104,0.08133708,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.18706562,0.87490743,-0.12458608,-0.3574786,-0.057337742,0.14916301,0.9266196,0.59780425,1.9228584,0.567816,0.43613,0.18835133,-0.18423231,-0.18423231,-0.18423231,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.17004721,0.5345497,0.52540314,-0.2024249,-0.035591092,-0.2439712,-0.17322992,-1.536396,-0.18941142,-0.18941142,-0.18941142,0.55103517,0.43809333,-0.15900008,0.9674855,-0.0807927,-0.19943407,-0.13200016,2.0575197,0.69395524,0.012239392,0.7638146,-0.12945709,0.982218,0.10918758,0.2644678,-0.18068483,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.15305452,-0.06121572,-0.062024266,-0.11958899,0.10808909,0.002532054,-0.09601663,-0.17518307,0.04560031,-0.17188081,0.010688959,-0.052885056,-0.078769214,0.14828348,-0.09609405,0.03726231,0.040062927,0.057529397,-0.33223456,-0.07707038,-0.09231584,0.12925865,-0.028059442,-0.10932837,0.325393,-0.18219566,0.6007567,0.43556514,0.08886623,0.006946112,0.3195718,-0.06554264,0.09433787,0.056518756,-0.108833104,0.3276657,-0.2167058,-0.2167058,-0.2167058,-0.2167058,-0.2167058,0.878916,-0.12458608,0.14756398,0.060009062,-0.08769829,0.8662774,0.4851458,-0.04694885,0.06060487,0.33993366,0.22915137,-0.21815257,-0.21815257,-0.21815257,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.29942137,0.18220218,0.54102635,-0.041435726,-0.09354712,-0.7990529,-0.10374742,-0.24044491,-0.22301437,-0.22301437,-0.22301437,-0.18481152,-0.13845505,-0.054898415,0.03552846,-0.0807927,-0.19943407,-0.13200016,-0.12493386,0.21528739,0.17033024,0.6474954,-0.12945709,0.20670173,0.13092887,-0.37776956,-0.21742876,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.119085774,-0.06121572,-0.062024266,0.43942562,0.057134967,0.09526038,-0.009037874,0.0028816813,0.09468276,-0.087274015,0.17724861,-0.052885056,-0.078769214,0.28051665,-0.09609405,0.14267223,-0.21234192,-0.0031460582,-0.96491617,-0.07707038,-0.022853775,0.40115935,1.0352992,0.13255128,0.6662048,0.2714765,0.1961289,0.9294605,0.5810387,0.94099414,-0.18735315,0.04549498,0.8210659,-0.088997915,-0.108833104,1.1645238,-0.050720822,-0.050720822,-0.050720822,-0.050720822,-0.050720822,0.52645195,-0.12458608,-0.3527723,-0.030197613,0.39686903,-0.09986575,0.07728487,0.21381395,0.20429485,0.21394655,-0.52501804,-0.028199093,-0.028199093,-0.028199093,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,0.5738268,0.6359534,0.94191355,0.15730609,-0.14303829,-0.85915285,0.24138704,-0.75898093,-0.03483787,-0.03483787,-0.03483787,-0.20509434,0.39642763,-0.087433904,0.2779789,-0.0807927,-0.19943407,-0.13200016,-0.13513726,0.36488625,0.39155808,-0.3603443,-0.12945709,0.053679414,0.049107183,0.48074463,-0.0116628185,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.18476483,-0.06121572,-0.062024266,0.45722902,0.7266342,0.34312963,-0.03989135,0.100997746,0.28198087,0.44496953,0.43908492,-0.052885056,-0.078769214,0.15988517,-0.09609405,0.14797643,0.06304321,0.30930758,0.026253434,-0.07707038,0.65758574,0.45392618,0.33258143,0.6753012,-0.0021076337,0.2792275,0.19850512,1.6151888,0.20059322,0.71053725,0.8517954,0.26221538,0.23623508,0.24910799,-0.108833104,0.98250186,-0.11592921,-0.11592921,-0.11592921,-0.11592921,-0.11592921,0.4952724,-0.12458608,0.99827284,1.0509032,0.6166693,0.7957323,0.9570082,0.0830534,0.011851959,1.0979103,0.12845308,-0.10282367,-0.10282367,-0.10282367,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,0.014897587,0.2627649,0.9548969,1.1780113,0.22443713,-0.06529317,0.6612988,0.14018553,-0.10876435,-0.10876435,-0.10876435,1.3408667,1.7892506,0.20877518,0.80644804,-0.0807927,-0.19943407,-0.13200016,0.2240408,0.46182182,0.6862965,0.56617135,-0.12945709,1.211268,0.42351416,0.64163595,-0.09249943,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.13314374,-0.06121572,-0.062024266,0.22944129,0.34356338,-0.059455585,-0.15825267,-0.12283352,0.06895679,0.043527294,0.14281017,-0.052885056,-0.078769214,0.021753268,-0.09609405,-0.1701411,-0.33061334,0.1877866,0.12559922,-0.07707038,0.40088686,0.029248737,0.49723086,1.8535763,0.43425882,0.26799855,-0.105634354,0.63276464,0.16184784,0.6938174,0.3573697,0.11952747,0.09814143,0.19048813,1.5083828,0.22711901,0.15083236,0.15083236,0.15083236,0.15083236,0.15083236,0.31035587,-0.12458608,0.49233663,-0.032350946,0.4823093,-0.20134862,0.2205037,0.01295399,-0.1004145,0.5096791,-0.116786115,0.20245871,0.20245871,0.20245871,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,0.2024718,-0.37164822,-0.08701537,0.31928512,17.91292,-0.2029407,0.43665886,0.5074539,0.3382657,0.19366215,0.19366215,0.19366215,0.1873782,0.33800218,-0.020715004,-0.22638999,-0.0807927,-0.19943407,-0.13200016,-0.22269715,0.08313245,0.09399126,0.5526209,-0.12945709,0.22707967,0.22793576,0.8454058,0.23819584,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.2910238,-0.06121572,-0.062024266,-0.21973811,-0.024280865,-0.18862237,0.3657216,0.285549,0.026400467,0.5102469,0.7353031,-0.052885056,-0.078769214,-0.44926155,-0.09609405,0.008149722,-0.30324766,0.02763232,0.42583206,-0.07707038,0.12955457,0.39910376,-0.21716154,0.086051024,-0.12601699,0.07478201,0.5313269,0.088611804,0.42225125,0.05774403,-0.42853713,0.6076443,0.3071871,0.057815004,-0.108833104,-0.44962963,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.16038947,0.18200113,-0.12458608,0.8263409,-0.02205511,0.43776727,0.07024981,0.3755423,-0.108370535,-0.11340528,0.12283353,-0.15939882,-0.15370408,-0.15370408,-0.15370408,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,0.29624107,-0.24320117,0.10315647,0.046945136,-0.16483617,0.35456103,0.063926786,-0.26030436,-0.15916876,-0.15916876,-0.15916876,0.6458937,0.5917661,-0.011288878,-0.004923814,-0.0807927,-0.19943407,-0.13200016,1.5681534,-0.10706265,0.3947423,0.47160634,-0.12945709,-0.44378722,1.1261885,0.70427257,-0.14761531,1
