rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_DECR1,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_MIB1,methylation_gene__GENE_COMMD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NEK4,methylation_gene__GENE_SPATA13,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,methylation_gene__GENE_TUBA1C,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_AK2,methylation_gene__GENE_CFAP418,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_NF2,methylation_gene__GENE_SCRIB,methylation_gene__GENE_FSIP1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_UBR1,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_POLD3,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SNORA37,rnaseq_gene__GENE_SNORA26,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_STIP1,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_TPCN2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_VPS28,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_SHCBP1,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_TINF2,methylation_gene__GENE_STK10,methylation_gene__GENE_COPZ1,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_SCARNA21,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_RBMS2,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_CRELD1;IL17RC,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_CTSC,methylation_gene__GENE_LAP3,methylation_gene__GENE_PDXK,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ARPC2,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_RPL10A,methylation_gene__GENE_PIGL,methylation_gene__GENE_SART3,rnaseq_gene__GENE_PRG3,methylation_gene__GENE_SKAP2,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_GRPEL2,methylation_gene__GENE_PACS1,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_DTD1,methylation_gene__GENE_EML2,rnaseq_gene__GENE_SNORA49,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_ACYP1,methylation_gene__GENE_PCMTD2,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_BANP,methylation_gene__GENE_SDCBP,rnaseq_gene__GENE_TREML2P1,rnaseq_gene__GENE_SNORA50,methylation_gene__GENE_VWA2,rnaseq_gene__GENE_GYPB,methylation_gene__GENE_PSEN1,methylation_gene__GENE_TMEM85,methylation_gene__GENE_CLSTN3,target
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.22254434,11.678343,-0.45617527,-0.2143986,-0.17272314,-0.062202632,-0.6099742,-0.367262,-0.3616108,-0.13203979,-0.18887873,-0.119875945,-0.6901528,0.021104494,0.5260293,-0.3211411,-0.3065887,-0.046344336,-0.08420343,-0.035143644,-0.55913204,-0.51091486,-0.7738461,0.43934768,-0.5394951,-0.06538503,-0.004608702,-0.30376917,-0.58201295,0.34085202,-0.042804733,-0.08619569,-0.60647196,-0.3220908,-0.12478135,-0.098405525,-0.06604976,0.22739108,-0.1580065,-0.36413088,-0.09053003,-0.5880375,-0.16123992,-0.12634479,-0.09292495,-0.13289185,-0.16189265,-0.5254679,-1.0130624,-0.82746464,-0.22136843,-0.16946821,-0.08098747,0.030454937,-0.74986,-0.5840302,-0.11734243,-0.63265187,-0.6189205,-0.28121373,-0.6237917,-0.096605115,0.52583325,-1.2157699,-0.1148828,-0.20551696,-0.30536228,0.35804456,-1.2453419,-0.091068126,-0.18273237,-0.43626013,-0.9025682,-0.064957075,0.054678585,0.4166473,-0.16794153,-0.5317037,-0.1975971,-0.29211408,-0.64741516,-0.15769356,-0.13164584,-0.5543822,-0.5929744,-0.13920209,-0.120721675,0.039963294,-0.12686665,0.11865575,-0.34854475,-0.18684329,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.20293313,-0.31497672,0.15167934,-0.3554763,-0.108163014,-0.062202632,-0.04558849,-0.21258293,0.8193433,-0.05167929,-0.11947472,0.019029826,0.58171356,-0.6627126,-0.6598403,0.040653225,0.009875709,0.030395107,-0.08420343,-0.16590533,0.07677803,-0.32374126,-0.01027249,-0.42738646,-0.4871747,-0.06538503,-0.62510115,-0.004684685,-0.21538743,-0.3290469,-0.44537425,-0.07037139,-0.20622969,-0.15604773,-0.12478135,-0.098405525,-0.06604976,-0.18543865,-0.1580065,-0.11356159,-0.09053003,0.22561832,2.67653,-0.70821995,-0.09292495,-0.54104775,-0.16189265,-0.4196225,-0.12717955,0.028583206,-0.21713485,-0.16946821,-0.08098747,-0.78932095,-0.24996889,-0.82991403,-0.11734243,-0.50129,-0.6897038,1.036611,-0.011819688,-0.096605115,-0.83769727,0.09221018,0.6899437,-0.20551696,-0.08791578,-0.34937164,0.07025879,-0.091068126,-0.57799673,-0.2937045,-0.4166808,-0.8951763,-0.14388779,-0.61528563,-0.15590788,-0.9090593,-0.1975971,-0.29211408,-0.49647942,-0.5907148,-0.13164584,-0.1798067,-0.44692156,-0.13920209,-0.120721675,-0.8529117,-0.12686665,-0.6018344,-0.29596576,-0.11518066,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.09343648,-0.27762014,21.431374,-0.40951303,-0.0387515,-0.062202632,-0.13637625,0.0035545838,20.82336,-0.089697406,19.215094,-0.0186304,0.64539415,-0.22495882,-0.4176134,0.025503792,0.11681792,-0.115276515,-0.08420343,-0.17445637,2.5074651,0.10237811,-0.24671908,-0.6677725,-0.30966023,-0.06538503,-0.5845095,15.915559,-0.5389959,-0.37532318,-0.23955284,0.003963464,-0.08195508,0.5383877,-0.12478135,-0.098405525,-0.06604976,-0.31508565,-0.1580065,-0.06353811,-0.09053003,0.40698943,-0.16123992,-0.101125725,-0.09292495,-0.5499237,1.346035,-0.5676181,-0.09582903,-0.059287094,-0.4391013,-0.16946821,-0.08098747,-0.8503648,0.19231036,-0.47026142,-0.11734243,-0.04932451,-0.51936626,0.18065137,-0.08053122,-0.096605115,-0.34949514,-0.5405993,0.22490615,-0.20551696,-0.28061125,-0.5931614,0.1541499,-0.091068126,-0.57553005,-0.2649172,-0.008157812,-1.1935843,-0.41242412,0.20358288,-0.62301886,-0.31937882,4.092933,-0.29211408,-0.6162327,-0.5385636,-0.13164584,-0.12149215,-0.122815795,-0.13920209,-0.120721675,-0.82735443,-0.12686665,-0.50006896,17.679262,13.5660095,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.008509857,-0.24855176,0.036604248,-0.20048448,-0.0655686,-0.062202632,-0.0736089,-0.37700206,0.24084686,-0.12031006,-0.13925189,0.3263638,0.38017178,-0.1303324,-0.37137112,0.12111765,0.43895116,0.05911629,-0.08420343,-0.06653765,0.050064284,0.0035685697,-0.11953284,-0.4721703,-0.2861445,-0.06538503,-0.23214771,-0.19809836,0.33888748,-0.30646783,0.007860932,-0.044394337,0.34177673,-0.24876225,-0.12478135,-0.098405525,-0.06604976,-0.23945658,-0.1580065,-0.16119656,-0.09053003,0.1830746,-0.16123992,-0.558792,-0.09292495,-0.5250106,-0.16189265,-0.16938122,-0.8554761,-0.14758328,-0.21474726,-0.16946821,-0.08098747,-0.87598693,0.12855275,-0.7925611,-0.11734243,-0.2086931,-1.1492463,0.0023311272,0.056360524,-0.096605115,-0.44106013,-0.050125815,-0.6017427,-0.20551696,0.007345311,0.10716477,-0.14169273,-0.091068126,-0.36145568,-0.22382253,-0.11845057,-0.24738303,-0.33351883,-18.282415,-0.7791361,-1.0178698,-0.1975971,-0.29211408,-0.25950387,-0.62880886,-0.13164584,0.06975138,-0.08735354,-0.13920209,-0.120721675,-0.8638314,-0.12686665,-0.3266555,0.22783437,-0.12583953,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.03579125,-0.30291036,0.0388475,-0.2943928,-0.06844978,-0.062202632,-0.039913047,-0.023931202,0.2599639,-0.18298502,-0.04477493,-0.12554365,0.31052908,-0.45139796,-0.54765683,0.026754951,-0.037323408,-0.10545389,-0.08420343,-0.21102779,0.053322364,-0.17618763,-0.7250806,-0.7610842,-0.6032328,-0.06538503,-0.33294603,-0.053258587,-0.0699206,-0.23763786,-0.28690132,0.0709487,0.20254973,-0.18055962,-0.12478135,-0.098405525,-0.06604976,-0.26602748,-0.1580065,-0.08003448,-0.09053003,-0.46095738,-0.16123992,-0.48410723,-0.09292495,-0.47395796,-0.16189265,-0.051690195,-0.15402666,-0.12359829,-0.11874157,-0.16946821,-0.08098747,-0.72164905,0.17241834,0.5527667,-0.11734243,-0.17464851,-0.8856768,0.8669435,-0.08816383,-0.096605115,-0.5916859,-0.50301635,-0.4644802,-0.20551696,-0.017277628,-0.56927204,0.44766656,-0.091068126,-0.102792256,-0.2486018,-0.5620788,-0.6215181,-0.2550741,-0.46680722,-1.1463925,-1.0049301,-0.1975971,-0.29211408,-0.34876266,-0.523002,-0.13164584,-0.026515856,-0.02764152,-0.13920209,-0.120721675,-0.8048924,-0.12686665,-0.32653686,-0.47803688,-0.11577472,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,21.954544,-0.06147661,-0.063021496,-0.06425547,0.023028864,-0.22967704,0.054390088,-0.22886103,14.590298,-0.062202632,0.006325641,0.14061,-0.047189776,0.0981571,-0.0813672,0.0046412842,0.73685986,-0.31757724,-0.21499014,-0.06570085,0.16806187,-0.38536146,-0.08420343,-0.056279425,0.07106313,-0.059074853,-0.23480426,-0.47706166,0.1426862,-0.06538503,-0.354659,-0.16942002,0.040515084,1.2537538,-0.10208173,0.070799485,0.22151329,-0.335852,-0.12478135,-0.098405525,-0.06604976,0.109039,-0.1580065,-0.036474213,-0.09053003,0.26634318,-0.16123992,-0.5659706,-0.09292495,-0.19119956,-0.16189265,0.19383694,0.10195765,-0.0333529,-0.02965533,-0.16946821,-0.08098747,-0.53294915,-0.520715,0.44340387,-0.11734243,-0.025169719,-1.0959024,-0.25153983,0.0545973,-0.096605115,-0.34499747,-0.3782007,0.5971881,1.753222,0.07960807,-0.11628,0.3146092,-0.091068126,-0.49450195,-0.08610808,0.0122333625,-1.128471,-0.15387121,-0.3333792,-0.2462163,0.8525537,-0.1975971,0.23383366,-0.08302709,-0.19411585,-0.13164584,17.938026,-0.19636956,-0.13920209,-0.120721675,-0.5178222,-0.12686665,-0.5442479,-0.2257185,-0.14339496,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.14895062,-0.26726532,-0.0014700308,-0.29847187,-0.098781295,-0.062202632,-0.1649476,-0.14227669,-0.056979466,-0.14146571,-0.008582542,-0.22646667,0.346595,-0.57727563,-0.58193105,-0.19960435,-0.3439681,-0.34575394,-0.08420343,-0.046276167,-0.30562335,-0.08413365,-0.49002385,-0.5639401,-0.4460009,-0.06538503,-0.8132562,-0.37067732,-0.31192377,-0.49117714,-0.39214885,-0.07053237,-0.09129335,0.04501832,-0.12478135,-0.098405525,-0.06604976,-0.19973646,-0.1580065,-0.09861893,-0.09053003,-0.23362426,-0.16123992,-0.8627077,-0.09292495,-0.669125,-0.16189265,-0.47936702,-0.93406695,-0.053613894,-0.4301706,-0.16946821,-0.08098747,-0.80242306,0.058250356,-0.7847996,-0.11734243,-0.22324802,-0.7511085,-0.23273343,-0.11388232,-0.096605115,-0.71009606,-0.58368224,0.31927866,-0.20551696,-0.83402544,-0.5652807,-0.339708,-0.091068126,-0.47148794,-0.36431816,-0.8465927,-0.8847772,-0.5566737,0.4315104,-0.6510243,-0.8670345,-0.1975971,-0.29211408,-0.1366086,-0.50695604,-0.13164584,-0.269755,-0.39657187,-0.13920209,-0.120721675,-0.6239584,-0.12686665,-0.48917845,-0.45603803,-0.19636555,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.010887904,-0.27422595,0.06880659,-0.16216882,-0.13931815,-0.062202632,-0.19299394,0.03826582,0.0044175615,-0.049574975,-0.025277726,-0.12579575,0.59682006,-0.34752885,-0.41455156,-0.15620102,-0.003069975,0.21599928,-0.08420343,-0.105816364,-0.28657684,0.030292138,-0.38549626,-0.6078125,-0.043701258,-0.06538503,-1.0406456,-0.122140095,-0.27415478,-0.36406302,-0.40659428,0.025746975,-0.11938752,-0.07956217,-0.12478135,-0.098405525,-0.06604976,-0.26176628,-0.1580065,0.044764325,-0.09053003,-0.20122938,-0.16123992,-0.53319836,1.2005482,-0.5569065,-0.16189265,-0.50308836,-0.13982376,-0.39445838,-0.07957966,2.6099362,-0.08098747,-0.5146514,-0.24346153,-0.13927807,-0.11734243,0.113428466,-0.88714564,-0.19182484,-0.07811145,-0.096605115,-0.67239064,1.7414783,0.09067929,-0.20551696,-0.21802191,-0.34308997,-0.18097264,-0.091068126,-0.36980063,-0.32211554,-0.8442196,-0.9440084,-0.53682935,0.0007873802,-0.84754753,-0.2373932,-0.1975971,0.27372417,-0.6952687,-0.44725916,-0.13164584,-0.37447694,-0.48891822,-0.13920209,-0.120721675,-0.5578559,-0.12686665,-0.28931075,-0.506775,-0.16314094,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.0070758783,-0.24088639,0.10326436,-0.40274283,-0.031183088,-0.062202632,0.15630572,0.09983805,-0.031030461,-0.12752616,-0.06473184,-0.08785458,0.5631854,-0.35485533,-0.4309145,0.09138218,0.050848972,-0.13889764,-0.08420343,0.093280755,0.31318885,0.091640286,-0.35468635,-0.5230691,-0.2881769,-0.06538503,-0.35763368,0.022763744,-0.21903762,-0.48409048,-0.27419356,0.029330075,-0.09801355,0.07403944,-0.12478135,-0.098405525,-0.06604976,-0.23039795,-0.1580065,-0.09056659,-0.09053003,-0.56972015,-0.16123992,-0.20731491,-0.09292495,-0.32232553,-0.16189265,-0.31645697,-0.52417207,0.18787605,-0.18956928,-0.16946821,-0.08098747,-0.5931172,0.2996799,-0.12319349,-0.11734243,0.36130655,-1.0682142,0.7294569,-0.00048361646,-0.096605115,-0.38216332,0.015569582,0.18914586,2.0083904,0.18869832,-0.0036661117,0.3662902,-0.091068126,-0.33498618,-0.16706449,-0.7588103,-1.1494242,-0.2877212,-0.008697603,-0.31076747,-0.26374137,-0.1975971,0.30234978,0.05064772,-0.6210013,-0.13164584,0.112778574,-0.33348894,-0.13920209,-0.120721675,-0.87843424,-0.12686665,-0.32948962,-0.32072806,-0.11150077,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.064321995,-0.23765627,0.04182923,-0.08891338,-0.13464567,-0.062202632,-0.04937911,0.08525698,2.2487314,-0.15115082,0.017605897,-0.057942387,0.29322088,-0.34223086,-0.42930546,0.24567433,-0.047555298,-0.2201275,-0.08420343,-0.1350894,-0.1319857,0.2986568,-0.11703347,-0.588193,-0.33507466,-0.06538503,-0.4859413,-0.29746857,-0.35562015,-0.3604098,-0.5403544,0.0054330677,0.047302887,-0.017857699,-0.12478135,-0.098405525,-0.06604976,-0.013239666,-0.1580065,0.1472364,-0.09053003,0.17839421,-0.16123992,-0.5502815,-0.09292495,-0.6438316,-0.16189265,-0.3576622,-0.5269148,-0.027114466,-0.30611354,-0.16946821,-0.08098747,-0.8423167,0.04560648,-0.50892425,-0.11734243,-0.0592297,-0.9064799,-0.57349193,0.019447798,-0.096605115,-0.43146276,-0.5651189,0.13554302,-0.20551696,0.82452387,-0.36556342,0.49766272,-0.091068126,-0.34316286,-0.09957315,-0.52386135,-1.0340708,-0.43843037,-0.035421703,-0.669831,-0.821551,-0.1975971,-0.29211408,-0.82286435,-0.2895447,-0.13164584,-0.085080594,-0.280818,-0.13920209,-0.120721675,-0.4311332,-0.12686665,-0.4815769,-0.6082378,-0.10448822,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.025459956,-0.34925503,0.027896367,-0.43960714,-0.10754901,-0.062202632,-0.09010161,-0.33774525,0.08179437,-0.13321802,-0.10848379,-0.26511452,0.3317754,-0.37255353,-0.17994837,-0.14916705,-0.10628865,-0.021294488,-0.08420343,-0.103440344,-0.23992473,0.09138747,-0.22104084,-0.64848167,19.582321,-0.06538503,-0.77252066,-0.31731394,-0.22437352,-0.30627748,-0.5260716,0.067757644,-0.25307137,-0.006703819,-0.12478135,-0.098405525,-0.06604976,-0.12558258,-0.1580065,2.3080516,-0.09053003,-0.43627983,-0.16123992,-0.84172976,-0.09292495,-0.5325614,-0.16189265,-0.32286623,-0.5184994,-0.0902904,-0.41038457,-0.16946821,-0.08098747,-0.9153435,0.0068767485,-0.58221537,-0.11734243,0.30332962,-0.8604424,-0.049541857,-0.13352063,-0.096605115,-0.32524958,-0.5096828,-0.61423945,-0.20551696,0.080831334,-0.5433146,0.24110804,-0.091068126,-0.25450814,-0.09499686,-0.7256013,-1.1227423,-0.5251047,-0.66136473,-0.8444015,-0.34709182,-0.1975971,0.23130594,-0.35087588,-0.31653988,-0.13164584,-0.04460491,-0.14952406,-0.13920209,-0.120721675,-0.6454025,-0.12686665,-0.480467,-0.53885746,-0.16233173,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.18537028,-0.16851719,0.051542807,-0.38906655,-0.113618664,-0.062202632,-0.27187127,-0.4278068,-0.044965275,-0.09545899,-0.2275525,0.2053477,0.3099228,-0.32921213,8.9076805,-0.15234837,0.59924835,-0.28543422,-0.08420343,-0.17626768,-0.06584807,-0.42255032,0.10997149,0.3396559,0.022937806,-0.06538503,-0.4262662,0.2559265,1.1773126,-0.06547775,-0.41825962,-0.10278958,-0.3660615,-0.041778885,-0.12478135,-0.098405525,-0.06604976,-0.43616387,-0.1580065,-0.14219642,-0.09053003,0.82244086,-0.16123992,-0.17992279,-0.09292495,-0.14712353,-0.16189265,-0.108934216,0.35227278,-0.40844133,-0.3795037,-0.16946821,-0.08098747,0.21344939,-0.41691232,-0.6799438,-0.11734243,-0.45609134,0.33287477,-0.38800535,-0.16986574,-0.096605115,-0.8952396,-0.320561,-0.5398844,-0.20551696,-0.17724213,0.12813887,-0.2644377,-0.091068126,-0.26559782,-0.20367466,0.17534597,-0.5393454,-0.31782004,0.25417814,-0.2865806,2.5267394,1.659723,-0.29211408,0.032565504,-0.5946174,-0.13164584,-0.073170036,-0.2565781,-0.13920209,-0.120721675,0.9811622,-0.12686665,-0.33096078,-0.109247275,-0.14342557,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.16818608,-0.06998952,0.011898475,0.010366485,-0.19890279,-0.062202632,-0.08037032,-0.13991192,-0.1378408,-0.2602243,-0.20917498,-0.24126947,-0.0015810058,0.06518986,0.21401979,-0.2463035,-0.0009833555,0.34907964,-0.08420343,0.15726341,-0.23096968,0.60481906,0.058086913,0.51523817,0.43002665,-0.06538503,0.28071004,-0.17716286,-0.3239002,0.011733324,0.23638912,-0.14506279,-0.28069124,-0.20484471,-0.12478135,-0.098405525,-0.06604976,0.02903404,-0.1580065,1.5930668,-0.09053003,0.0018982729,-0.16123992,-0.11541355,-0.09292495,-0.2769075,-0.16189265,-0.04356094,-0.5748445,-0.2654581,-0.18661708,-0.16946821,-0.08098747,-0.28300047,-0.026458658,0.3246924,-0.11734243,0.28351992,0.052410036,-0.38540617,-0.42809442,-0.096605115,-0.122911125,-0.3957926,-0.35909122,-0.20551696,0.89235055,0.15640955,1.48628,-0.091068126,-0.038924627,-0.115802296,-0.1256589,-0.075812854,-0.19106735,0.2757357,0.9841942,-0.6960596,-0.1975971,0.0723826,0.12929703,0.34897646,-0.13164584,-0.49997494,-0.34249455,-0.13920209,-0.120721675,-0.4126348,-0.12686665,0.11976166,-0.36428645,-0.1224638,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.023110555,-0.15740508,-0.5014198,-0.30876145,-0.11547269,-0.062202632,-0.58411103,0.04870183,-0.28811187,0.42710477,-0.11511916,-0.18667066,-0.36714587,0.40527484,-0.32097545,-0.33661413,-0.34519038,-0.4624234,-0.08420343,-0.25343916,-0.38012224,-0.14075759,-0.48281235,-0.30734763,-0.38018906,-0.06538503,0.12269158,-0.36659697,-0.7348722,-0.040455475,-0.37815815,-0.19546711,-0.3601948,-0.48471943,-0.12478135,-0.098405525,-0.06604976,-0.45323437,-0.1580065,-0.636052,-0.09053003,-0.8151516,-0.16123992,-0.6127524,-0.09292495,-0.07614266,-0.16189265,-0.8564773,1.0377024,-0.33083212,0.09696848,-0.16946821,-0.08098747,-0.38048694,-0.94782114,-0.5790016,-0.11734243,-0.8340093,0.12751421,-0.7826999,-0.53000337,-0.096605115,0.73746437,-0.79819876,-0.15335803,-0.20551696,0.86829,-0.3640259,-0.5946686,-0.091068126,-0.42043543,-0.4254207,-0.7755157,-1.2058331,-0.050498713,-0.017672697,-0.1536994,-0.34092134,-0.1975971,-0.29211408,0.9083652,-0.08964972,1.9525684,-0.22953601,-0.00082560786,-0.13920209,-0.120721675,-0.55914074,-0.12686665,-0.6149027,-0.028762512,-0.23245473,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.08231655,-0.0775249,-0.09378473,-0.08811719,-0.17721395,-0.062202632,-0.051586792,0.0669769,0.46828982,-0.047311503,-0.08925855,-0.18029569,-0.2976944,-0.19103268,-0.09460128,-0.19049339,-0.5114924,-0.5207383,-0.08420343,-0.10941416,-0.11824217,0.22079997,-0.27384114,0.16330084,0.034656156,-0.06538503,0.29598185,-0.02122017,-0.17385943,-0.039633635,1.7699729,0.0058322167,-0.16657107,-0.3406673,-0.12478135,-0.098405525,-0.06604976,-0.28320616,-0.1580065,-0.49273902,-0.09053003,-0.18982756,-0.16123992,-0.09520467,-0.09292495,-0.19952288,-0.16189265,-0.83171403,0.23320927,-0.20223297,-0.26068735,-0.16946821,-0.08098747,-0.12379452,-0.17570351,0.5224246,-0.11734243,-0.08322641,-0.1506611,-0.29123738,0.85822195,-0.096605115,-0.12624519,0.46295303,-0.58758396,-0.20551696,0.40179938,0.121041074,-0.15883942,-0.091068126,0.21418066,-0.30835402,0.4416919,0.4091173,0.2773881,0.54960877,-0.45251697,-0.20666462,-0.1975971,1.5218633,0.8970858,0.0003066321,-0.13164584,-0.5382748,0.18528557,-0.13920209,-0.120721675,-0.17641254,-0.12686665,0.2838258,-0.105571195,-0.03727123,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.12617357,-0.13157333,-0.19326192,-0.55160505,-0.11325478,-0.062202632,-0.002940862,-0.117972344,-0.40036932,-0.40392944,-0.20976016,-0.114119016,0.25657347,-0.2971272,-0.59319043,-0.13435794,0.011770156,-0.5439307,-0.08420343,-0.1887107,-0.3000359,-0.15078445,-0.026191674,-0.10552088,-0.21032184,-0.06538503,-0.33470425,0.20750634,-0.50044906,-0.2334434,-0.6491014,-0.21821348,-0.53743476,-0.22385366,-0.12478135,-0.098405525,-0.06604976,-0.26011947,1.6881007,-0.45028555,-0.09053003,-0.17020756,-0.16123992,-0.63041973,-0.09292495,-0.63026285,-0.16189265,-1.0036365,-0.29109308,-0.43911794,-0.47955725,-0.16946821,-0.08098747,-0.68556136,-0.47309735,-0.52982104,-0.11734243,-0.7287653,0.05961767,-0.10706375,-0.14595339,-0.096605115,-0.9341454,-0.4526082,-0.6465423,-0.20551696,-0.48701814,-0.15595369,-0.55123585,-0.091068126,-0.41394654,-0.46130478,-0.30519366,-0.47422892,-0.5884487,0.6018776,-0.5350104,0.8763888,-0.1975971,-0.29211408,-0.48404577,-0.48134848,-0.13164584,-0.7155815,-0.15333426,-0.13920209,-0.120721675,-0.022684667,-0.12686665,-0.116181836,-0.61032385,-0.23533195,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.018252496,-0.13386756,-0.1308509,0.11893483,-0.0709584,-0.062202632,-0.019576082,-0.13820992,-0.26490906,0.41582915,-0.08028488,-0.31623855,-0.12713058,-0.08696467,-0.19941051,-0.16899718,-0.4778123,-0.07754239,-0.08420343,-0.19991861,-0.28385076,-0.3999245,-0.1131108,0.09721184,-0.27763477,-0.06538503,-0.1860571,-0.2169773,-0.50953317,-0.10801903,0.58722633,0.0194507,-0.31844705,-0.33357418,2.5147586,-0.098405525,-0.06604976,-0.16152757,-0.1580065,-0.033416033,-0.09053003,-0.37696934,-0.16123992,-0.28486246,-0.09292495,-0.4301585,-0.16189265,-0.13480313,-0.22171012,0.5543499,-0.35694075,-0.16946821,-0.08098747,0.11510148,0.47420797,0.2923125,-0.11734243,-0.11303536,-0.14918208,-0.35380864,-0.20862949,-0.096605115,-0.035485253,-0.4554644,-0.643964,-0.20551696,0.14680041,0.22891,-0.47953925,-0.091068126,-0.27752233,-0.15584637,-0.5776104,0.061236955,0.42181808,0.27066457,-0.36571994,0.2445974,-0.1975971,1.5851964,-0.42593825,-0.07802697,-0.13164584,-0.50727355,0.861262,-0.13920209,-0.120721675,0.028527535,-0.12686665,-0.16787535,-0.024092713,-0.17644785,1
