rank,feature_id,modality
1,rnaseq_gene::GENE:SNORA70C,rnaseq_gene
2,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
3,rnaseq_gene::GENE:PRLH,rnaseq_gene
4,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
5,rnaseq_gene::GENE:TEX28,rnaseq_gene
6,rnaseq_gene::GENE:SPACA1,rnaseq_gene
7,rnaseq_gene::GENE:MS4A5,rnaseq_gene
8,methylation_gene::GENE:DGUOK,methylation_gene
9,rnaseq_gene::GENE:SPINT4,rnaseq_gene
10,rnaseq_gene::GENE:LCN9,rnaseq_gene
11,rnaseq_gene::GENE:C11ORF64,rnaseq_gene
12,methylation_gene::GENE:CDC42,methylation_gene
13,methylation_gene::GENE:TMEM177,methylation_gene
14,methylation_gene::GENE:ZNF296,methylation_gene
15,methylation_gene::GENE:HIST1H4C,methylation_gene
16,methylation_gene::GENE:FBXL2,methylation_gene
17,methylation_gene::GENE:NDUFAF1,methylation_gene
18,rnaseq_gene::GENE:KRTAP20-4,rnaseq_gene
19,methylation_gene::GENE:NRXN2,methylation_gene
20,rnaseq_gene::GENE:NPS,rnaseq_gene
21,methylation_gene::GENE:C16ORF80,methylation_gene
22,rnaseq_gene::GENE:KRTAP20-3,rnaseq_gene
23,rnaseq_gene::GENE:TMEM225,rnaseq_gene
24,methylation_gene::GENE:EMP1,methylation_gene
25,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
26,methylation_gene::GENE:IQCC,methylation_gene
27,methylation_gene::GENE:GPT2,methylation_gene
28,methylation_gene::GENE:NIPSNAP1,methylation_gene
29,rnaseq_gene::GENE:DEFB115,rnaseq_gene
30,methylation_gene::GENE:TRIB3,methylation_gene
31,methylation_gene::GENE:PXMP3,methylation_gene
32,methylation_gene::GENE:HIST1H1C,methylation_gene
33,methylation_gene::GENE:AZIN1,methylation_gene
34,methylation_gene::GENE:LPHN1,methylation_gene
35,methylation_gene::GENE:NRCAM,methylation_gene
36,methylation_gene::GENE:ATP5E,methylation_gene
37,methylation_gene::GENE:RPLP2,methylation_gene
38,rnaseq_gene::GENE:IFNA16,rnaseq_gene
39,rnaseq_gene::GENE:NOX3,rnaseq_gene
40,methylation_gene::GENE:C9ORF3,methylation_gene
41,methylation_gene::GENE:TKT,methylation_gene
42,rnaseq_gene::GENE:OR5D16,rnaseq_gene
43,methylation_gene::GENE:SLC25A29;MIR345,methylation_gene
44,methylation_gene::GENE:TMEM141,methylation_gene
45,methylation_gene::GENE:PREB,methylation_gene
46,methylation_gene::GENE:SLC35B1,methylation_gene
47,methylation_gene::GENE:SQLE,methylation_gene
48,rnaseq_gene::GENE:OR7D4,rnaseq_gene
49,methylation_gene::GENE:ZNF672,methylation_gene
50,rnaseq_gene::GENE:DEFB118,rnaseq_gene
51,methylation_gene::GENE:FOXC1,methylation_gene
52,methylation_gene::GENE:CISD2;UBE2D3,methylation_gene
53,methylation_gene::GENE:MIR1181;CDC37,methylation_gene
54,methylation_gene::GENE:NT5C,methylation_gene
55,methylation_gene::GENE:LDLR,methylation_gene
56,rnaseq_gene::GENE:OR6B1,rnaseq_gene
57,methylation_gene::GENE:CASKIN2;TSEN54,methylation_gene
58,methylation_gene::GENE:HNRPA1L-2;HNRNPA1,methylation_gene
59,methylation_gene::GENE:TMEM160,methylation_gene
60,methylation_gene::GENE:C10ORF32,methylation_gene
61,rnaseq_gene::GENE:OR5H14,rnaseq_gene
62,rnaseq_gene::GENE:OR2T12,rnaseq_gene
63,methylation_gene::GENE:KBTBD6,methylation_gene
64,methylation_gene::GENE:HIST1H3H,methylation_gene
65,methylation_gene::GENE:GGA2,methylation_gene
66,methylation_gene::GENE:CAMK2D,methylation_gene
67,methylation_gene::GENE:GRK4;NOP14,methylation_gene
68,methylation_gene::GENE:NIPA1,methylation_gene
69,methylation_gene::GENE:LSM12,methylation_gene
70,methylation_gene::GENE:RAB40B,methylation_gene
71,methylation_gene::GENE:YAP1,methylation_gene
72,rnaseq_gene::GENE:KRTAP4-3,rnaseq_gene
73,methylation_gene::GENE:SNORD43;RPL3,methylation_gene
74,methylation_gene::GENE:ERCC5,methylation_gene
75,rnaseq_gene::GENE:CFC1B,rnaseq_gene
76,methylation_gene::GENE:PRCP;C11ORF82,methylation_gene
77,rnaseq_gene::GENE:OTOL1,rnaseq_gene
78,methylation_gene::GENE:KRTCAP2;TRIM46,methylation_gene
79,methylation_gene::GENE:ARL6IP5,methylation_gene
80,rnaseq_gene::GENE:OR8H1,rnaseq_gene
81,methylation_gene::GENE:FICD,methylation_gene
82,methylation_gene::GENE:SCAMP2,methylation_gene
83,methylation_gene::GENE:ADAM17,methylation_gene
84,rnaseq_gene::GENE:OR5B17,rnaseq_gene
85,methylation_gene::GENE:SIK3,methylation_gene
86,rnaseq_gene::GENE:OR4D2,rnaseq_gene
87,methylation_gene::GENE:NNT,methylation_gene
88,methylation_gene::GENE:ZNF394,methylation_gene
89,rnaseq_gene::GENE:LINC01020,rnaseq_gene
90,methylation_gene::GENE:KIAA1409;BTBD7,methylation_gene
91,methylation_gene::GENE:MRPL34,methylation_gene
92,rnaseq_gene::GENE:OR5I1,rnaseq_gene
93,methylation_gene::GENE:TRAF6,methylation_gene
94,methylation_gene::GENE:SNN,methylation_gene
95,methylation_gene::GENE:SLC15A4,methylation_gene
96,methylation_gene::GENE:TCFL5,methylation_gene
97,methylation_gene::GENE:TRPM4,methylation_gene
98,rnaseq_gene::GENE:PTH2,rnaseq_gene
99,rnaseq_gene::GENE:FSHB,rnaseq_gene
100,rnaseq_gene::GENE:CSHL1,rnaseq_gene
