model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.7692307692307693,0.8695652173913043,0.23333333333333334,0.5596449482388756
tabpfn_v2_5,v2_5,binary,success,0.7692307692307693,0.8695652173913043,0.23333333333333334,0.5735895105542087
tabpfn_v2_6,v2_6,binary,success,0.7692307692307693,0.8695652173913043,0.4,0.5781184718313622
tabpfn_v3,v3,binary,success,0.7692307692307693,0.8695652173913043,0.5333333333333333,0.5507041972118909
