dataset,model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,tabpfn_v2,v2,binary,success,0.7872340425531915,0.8404255319148937,0.7967032967032966,0.4953122682580268
ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,tabpfn_v2_5,v2_5,binary,success,0.7872340425531915,0.8404255319148937,0.8305494505494506,0.4850356258681522
ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,tabpfn_v2_6,v2_6,binary,success,0.7872340425531915,0.8404255319148937,0.8215384615384617,0.48735245245775294
ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,tabpfn_v3,v3,binary,success,0.7872340425531915,0.8404255319148937,0.8162637362637363,0.48649435526185847
