cnv_gistic__GENE_WWOX,cnv_gistic__GENE_IMMP2L,cnv_gistic__GENE_CSMD1,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_NAALADL2,cnv_gistic__GENE_CTTN,cnv_gistic__GENE_PPFIA1,cnv_gistic__GENE_SHANK2,cnv_gistic__GENE_MYEOV,cnv_gistic__GENE_MACROD2,cnv_gistic__GENE_MIR548K,cnv_gistic__GENE_FADD,cnv_gistic__GENE_ANO1,cnv_gistic__GENE_MIR3664,cnv_gistic__GENE_SHANK2-AS3,cnv_gistic__GENE_HCN1,cnv_gistic__GENE_SHANK2-AS1,cnv_gistic__GENE_FLJ42102,cnv_gistic__GENE_ORAOV1,cnv_gistic__GENE_FGF19,cnv_gistic__GENE_CCND1,cnv_gistic__GENE_KRTAP5-10,cnv_gistic__GENE_EMB,cnv_gistic__GENE_PARP8,cnv_gistic__GENE_DHCR7,cnv_gistic__GENE_KRTAP5-8,cnv_gistic__GENE_KRTAP5-7,cnv_gistic__GENE_KRTAP5-9,cnv_gistic__GENE_LRRN3,cnv_gistic__GENE_KRTAP5-11,cnv_gistic__GENE_ANO1-AS2,cnv_gistic__GENE_FGF4,cnv_gistic__GENE_FGF3,cnv_gistic__GENE_MIR6754,cnv_gistic__GENE_NADSYN1,cnv_gistic__GENE_BLK,cnv_gistic__GENE_C8ORF49,cnv_gistic__GENE_LINC00208,cnv_gistic__GENE_NEIL2,cnv_gistic__GENE_GATA4,cnv_gistic__GENE_DEFB108B,cnv_gistic__GENE_XNDC1N,cnv_gistic__GENE_ZNF705E,cnv_gistic__GENE_MACROD2-AS1,cnv_gistic__GENE_DMD,cnv_log2__GENE_ANO1-AS2,cnv_log2__GENE_SHANK2,methylation_gene__GENE_GTF3C6,cnv_log2__GENE_AR,methylation_gene__GENE_CCDC17,cnv_log2__GENE_LOC388813,methylation_gene__GENE_UNKL,cnv_log2__GENE_COLEC10,methylation_gene__GENE_FAM174A,methylation_gene__GENE_NDUFAF4,cnv_log2__GENE_LINC01497,cnv_log2__GENE_MANBA,cnv_log2__GENE_SLC45A3,cnv_log2__GENE_CTSE,methylation_gene__GENE_SLC25A12,cnv_log2__GENE_MIR548N,methylation_gene__GENE_SMAP2,cnv_log2__GENE_TTC9C,methylation_gene__GENE_PNPLA2,methylation_gene__GENE_C1QL1,methylation_gene__GENE_RHOBTB3,cnv_log2__GENE_HTR1A,cnv_log2__GENE_MEF2BNB,cnv_log2__GENE_ADAM20P1,methylation_gene__GENE_XPNPEP1,cnv_log2__GENE_KRBA1,methylation_gene__GENE_USP4,methylation_gene__GENE_TIGD1;EIF4E2,methylation_gene__GENE_KLF7,methylation_gene__GENE_SEMA5B,methylation_gene__GENE_DBN1,cnv_log2__GENE_DEFB133,cnv_log2__GENE_TAF6L,methylation_gene__GENE_TBX6;YPEL3,cnv_log2__GENE_POLR2G,cnv_log2__GENE_ZBTB3,cnv_log2__GENE_MEF2BNB-MEF2B,cnv_log2__GENE_ZBTB32,methylation_gene__GENE_PCK1,cnv_log2__GENE_SNRPG,cnv_log2__GENE_LIN37,methylation_gene__GENE_OSBPL7,cnv_log2__GENE_KMT2B,cnv_log2__GENE_IGFLR1,cnv_log2__GENE_UPK3A,cnv_log2__GENE_DICER1,cnv_log2__GENE_MIR3173,cnv_log2__GENE_FAM118A,methylation_gene__GENE_XPA,methylation_gene__GENE_DPP7,methylation_gene__GENE_C21ORF99,methylation_gene__GENE_MEP1A,cnv_log2__GENE_ITGAX,methylation_gene__GENE_SH3TC2,cnv_log2__GENE_ATP1A1OS,cnv_log2__GENE_SENP6,cnv_log2__GENE_RHPN1,methylation_gene__GENE_KHDRBS1,cnv_log2__GENE_MRPS30,cnv_log2__GENE_MRPS30-DT,methylation_gene__GENE_IFNAR2,methylation_gene__GENE_PLEKHF1,cnv_log2__GENE_TOP1MT,cnv_log2__GENE_RHPN1-AS1,cnv_log2__GENE_CRIP3,cnv_log2__GENE_SLC22A7,methylation_gene__GENE_SMARCAL1,cnv_log2__GENE_PLXNA2,cnv_log2__GENE_HSPB6,cnv_log2__GENE_C19ORF55,cnv_log2__GENE_U2AF1L4,cnv_log2__GENE_PSENEN,cnv_log2__GENE_CYP51A1,cnv_log2__GENE_IVD,methylation_gene__GENE_SNX32,methylation_gene__GENE_MYBL2,cnv_log2__GENE_GPR45,methylation_gene__GENE_GP5,cnv_log2__GENE_MIR4753,methylation_gene__GENE_SEMA3A,cnv_log2__GENE_MIR7852,methylation_gene__GENE_GUCA1B,cnv_log2__GENE_SDC4,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_CDK13,methylation_gene__GENE_CLTA,methylation_gene__GENE_WNT6,cnv_log2__GENE_SYNCRIP,methylation_gene__GENE_NKD2,methylation_gene__GENE_WNT5A,cnv_log2__GENE_RAB5C,methylation_gene__GENE_STAT5A,methylation_gene__GENE_ACADS,cnv_log2__GENE_SFMBT1,cnv_log2__GENE_OPHN1,methylation_gene__GENE_ZNHIT3,cnv_log2__GENE_LINC01126,methylation_gene__GENE_RNF34,cnv_log2__GENE_BRCA1,cnv_log2__GENE_ZNF823,cnv_log2__GENE_ZFP36L2,cnv_log2__GENE_CASC2,cnv_log2__GENE_COMMD1,methylation_gene__GENE_CDADC1,cnv_log2__GENE_MRPS9-AS1,cnv_log2__GENE_DICER1-AS1,methylation_gene__GENE_TTPA,cnv_log2__GENE_VAV3-AS1,methylation_gene__GENE_SLC2A11,cnv_log2__GENE_SBDS,methylation_gene__GENE_RBX1,methylation_gene__GENE_TBL2,cnv_log2__GENE_LOC100132831,cnv_log2__GENE_MED14-AS1,methylation_gene__GENE_PLSCR1,methylation_gene__GENE_SH3GL2,cnv_log2__GENE_ZNF750,methylation_gene__GENE_HOOK3;RNF170,cnv_log2__GENE_ARPC4-TTLL3,methylation_gene__GENE_PIGT,cnv_log2__GENE_FAM217B,methylation_gene__GENE_ZNF432,methylation_gene__GENE_HMG20B,methylation_gene__GENE_ZMYND15;CXCL16,methylation_gene__GENE_ELK4,cnv_log2__GENE_SYCP2,cnv_log2__GENE_ADAM32,methylation_gene__GENE_EIF3H,cnv_log2__GENE_DDHD2,cnv_log2__GENE_ZRANB1,methylation_gene__GENE_CHN1,cnv_log2__GENE_DCAF6,cnv_log2__GENE_MPC2,cnv_log2__GENE_DUSP26,cnv_log2__GENE_RNF122,cnv_log2__GENE_BDP1,cnv_log2__GENE_LOC145474,methylation_gene__GENE_TMEFF1,methylation_gene__GENE_HORMAD1,cnv_log2__GENE_MACROD2,cnv_log2__GENE_AMMECR1L,methylation_gene__GENE_IDS,cnv_log2__GENE_MFSD5,cnv_log2__GENE_ZNF561,cnv_log2__GENE_MIR554,cnv_log2__GENE_CGN,cnv_log2__GENE_SEMA3D,cnv_log2__GENE_PHF14,cnv_log2__GENE_C1QTNF9,cnv_log2__GENE_ZBTB17,methylation_gene__GENE_PTK6,cnv_log2__GENE_RP5-1043L13.1,cnv_log2__GENE_LINC02910,cnv_log2__GENE_CDH26,cnv_log2__GENE_PPP1R3D,methylation_gene__GENE_ST8SIA1,methylation_gene__GENE_CNOT6,methylation_gene__GENE_C15ORF43,methylation_gene__GENE_TIMM13,cnv_log2__GENE_C20ORF196,cnv_log2__GENE_LIMS2,methylation_gene__GENE_PARK7,methylation_gene__GENE_NOV,methylation_gene__GENE_BET1,cnv_log2__GENE_FOXB1,methylation_gene__GENE_PNPLA4,methylation_gene__GENE_LAMC2,cnv_log2__GENE_ECSIT,cnv_log2__GENE_MIR7974,cnv_log2__GENE_ZNF653,cnv_log2__GENE_ELAVL3,cnv_log2__GENE_CARM1,cnv_log2__GENE_WBSCR28,cnv_log2__GENE_CD81,cnv_log2__GENE_CD81-AS1,cnv_log2__GENE_SFT2D3,cnv_log2__GENE_GPR17,cnv_log2__GENE_POLR2D,cnv_log2__GENE_WDR33,cnv_log2__GENE_OR10H4,cnv_log2__GENE_CYP4F11,methylation_gene__GENE_MAP4K1;EIF3K,methylation_gene__GENE_BPIL1,methylation_gene__GENE_FFAR3,cnv_log2__GENE_HIF1A-AS1,methylation_gene__GENE_PSAT1,cnv_log2__GENE_TSPAN32,cnv_log2__GENE_C11ORF21,cnv_log2__GENE_MYO7B,methylation_gene__GENE_AKR1A1,methylation_gene__GENE_STK32B,methylation_gene__GENE_NRP1,cnv_log2__GENE_EMSLR,cnv_log2__GENE_HSA-MIR-1202,cnv_log2__GENE_KRTAP26-1,cnv_log2__GENE_KRTAP25-1,cnv_log2__GENE_KRTAP24-1,methylation_gene__GENE_TAP2,cnv_log2__GENE_HEPH,cnv_log2__GENE_ZC3H12B,cnv_log2__GENE_SUCLA2,methylation_gene__GENE_C12ORF65,cnv_log2__GENE_KRAS,methylation_gene__GENE_PXMP4,cnv_log2__GENE_SNORA35,methylation_gene__GENE_CCR7,cnv_log2__GENE_UCA1,methylation_gene__GENE_PGA5,methylation_gene__GENE_DHRS7,methylation_gene__GENE_RNF25;STK36,cnv_log2__GENE_CYP4F2,cnv_log2__GENE_MFSD9,cnv_log2__GENE_C11ORF98,methylation_gene__GENE_TBC1D19,cnv_log2__GENE_LOC101927374,cnv_log2__GENE_MIR124-2,cnv_log2__GENE_LINC00966,methylation_gene__GENE_PUS3;DDX25,cnv_log2__GENE_HSA-MIR-1255B-2,cnv_log2__GENE_POU2AF1,cnv_log2__GENE_MIR4491,methylation_gene__GENE_ST7OT4;ST7;ST7OT1,cnv_log2__GENE_EEF1A1,cnv_log2__GENE_ELAVL2,cnv_log2__GENE_MIR124-1,cnv_log2__GENE_LINC00599,cnv_log2__GENE_ETNPPL,cnv_log2__GENE_OSTC,cnv_log2__GENE_RPL34,cnv_log2__GENE_RP5-833A20.1,methylation_gene__GENE_LPAL2,cnv_log2__GENE_CEP164,cnv_log2__GENE_BACE1-AS,cnv_log2__GENE_BACE1,cnv_log2__GENE_RABL5,cnv_log2__GENE_COL26A1,methylation_gene__GENE_KRTAP15-1,methylation_gene__GENE_SRRM3,cnv_log2__GENE_RFWD2,methylation_gene__GENE_NPAS4,methylation_gene__GENE_TMEM132D,methylation_gene__GENE_DTD1,methylation_gene__GENE_ERC2,cnv_log2__GENE_SNORA57,cnv_log2__GENE_METTL12,methylation_gene__GENE_PPAP2B,methylation_gene__GENE_PSMB8,cnv_log2__GENE_DPYSL3,methylation_gene__GENE_CIC,methylation_gene__GENE_TMEM187,cnv_log2__GENE_FLJ41278,methylation_gene__GENE_CBLL1,cnv_log2__GENE_MIR764,cnv_log2__GENE_LOC645513,cnv_log2__GENE_LINC01061,cnv_log2__GENE_C11ORF83,cnv_log2__GENE_C11ORF48,cnv_log2__GENE_LINC00513,methylation_gene__GENE_C22ORF30,cnv_log2__GENE_LHX1,cnv_log2__GENE_LINC01365,methylation_gene__GENE_ZNF625,methylation_gene__GENE_SNORD68;RPL13,methylation_gene__GENE_PDLIM4,cnv_log2__GENE_SYN3,cnv_log2__GENE_HIST1H4E,cnv_log2__GENE_HIST1H2BF,cnv_log2__GENE_HIST1H2AD,cnv_log2__GENE_HIST1H3D,cnv_log2__GENE_HIST1H4D,cnv_log2__GENE_HIST1H2BE,cnv_log2__GENE_FIGN,cnv_log2__GENE_MIR4644,cnv_log2__GENE_PDE5A,methylation_gene__GENE_ATP1B2,cnv_log2__GENE_MIR1264,cnv_log2__GENE_MIR1912,methylation_gene__GENE_MED24,cnv_log2__GENE_LINC02421,cnv_log2__GENE_OR6Q1,cnv_log2__GENE_MIR6718,cnv_log2__GENE_DLGAP1-AS3,methylation_gene__GENE_TBX3,methylation_gene__GENE_MDP1,cnv_log2__GENE_C16ORF90,cnv_log2__GENE_HMOX1,methylation_gene__GENE_FZD10,methylation_gene__GENE_NDRG1,methylation_gene__GENE_ALPK3,cnv_log2__GENE_CYLC2,methylation_gene__GENE_PELI2,cnv_log2__GENE_ZNF22,cnv_log2__GENE_C10ORF25,cnv_log2__GENE_C10ORF10,cnv_log2__GENE_RASSF4,cnv_log2__GENE_TMEM72,methylation_gene__GENE_SH3BP4,methylation_gene__GENE_PPT1,cnv_log2__GENE_ATP6AP2,cnv_log2__GENE_MPC1L,cnv_log2__GENE_CXORF38,cnv_log2__GENE_MED14,cnv_log2__GENE_EDDM3B,cnv_log2__GENE_MAPK8IP3,cnv_log2__GENE_MIR3177,cnv_log2__GENE_RNASE6,methylation_gene__GENE_LOR,methylation_gene__GENE_NLRP12,cnv_log2__GENE_LINC01987,methylation_gene__GENE_MED31;C17ORF100,methylation_gene__GENE_DCP1A,methylation_gene__GENE_DCHS2,cnv_log2__GENE_RNASE1,methylation_gene__GENE_CDK3,cnv_log2__GENE_CSGALNACT2,methylation_gene__GENE_PHF2,cnv_log2__GENE_RNASE11,cnv_log2__GENE_MIR6891,cnv_log2__GENE_HSA-MIR-1259,methylation_gene__GENE_CD33,cnv_log2__GENE_ANKRD30B,cnv_log2__GENE_MAGOHB,methylation_gene__GENE_RASSF2,methylation_gene__GENE_CFDP1,cnv_log2__GENE_TRIM9,methylation_gene__GENE_LIG1,cnv_log2__GENE_CCL23,methylation_gene__GENE_ZNF579,cnv_log2__GENE_SEPSECS,cnv_log2__GENE_LPGAT1,methylation_gene__GENE_ANKRD35,cnv_log2__GENE_LINC00294,cnv_log2__GENE_TCP11L1,methylation_gene__GENE_CCDC138,methylation_gene__GENE_CHID1,cnv_log2__GENE_DEPDC7,methylation_gene__GENE_SH3GLB2,methylation_gene__GENE_SNRPN;SNURF,methylation_gene__GENE_NTSR2,cnv_log2__GENE_CTXN2,cnv_log2__GENE_TGFBRAP1,methylation_gene__GENE_CCL14-CCL15;CCL14,methylation_gene__GENE_FGFR4,methylation_gene__GENE_LASS2,cnv_log2__GENE_USP47,cnv_log2__GENE_DKK3,methylation_gene__GENE_LTV1,cnv_log2__GENE_CCL15,cnv_log2__GENE_CCL15-CCL14,cnv_log2__GENE_MIR29B1,cnv_log2__GENE_MIR29A,cnv_log2__GENE_ESYT1,cnv_log2__GENE_ZC3H10,cnv_log2__GENE_OPN5,cnv_log2__GENE_SLC34A2,cnv_log2__GENE_SEPSECS-AS1,methylation_gene__GENE_IL17RC,methylation_gene__GENE_SH3BP1,methylation_gene__GENE_CBR4,cnv_log2__GENE_MIR597,cnv_log2__GENE_TNKS,cnv_log2__GENE_MIR8055,cnv_log2__GENE_ANGPT2,cnv_log2__GENE_MCPH1,cnv_log2__GENE_DLGAP2,methylation_gene__GENE_CCNF,methylation_gene__GENE_BMP15,cnv_log2__GENE_STL,cnv_log2__GENE_RPL41,cnv_log2__GENE_PA2G4,cnv_log2__GENE_ERBB3,cnv_log2__GENE_C2ORF49,methylation_gene__GENE_RNF149,methylation_gene__GENE_C1S,methylation_gene__GENE_CHST4,methylation_gene__GENE_RAB14,methylation_gene__GENE_PCDHGA9;PCDHGA8;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGB3;PCDHGB2;PCDHGB1;PCDHGC3;PCDHGC4;PCDHGB6;PCDHGB5;PCDHGB4;PCDHGA2;PCDHGB7;PCDHGA3;PCDHGA1;PCDHGA6;PCDHGA7;PCDHGA4;PCDHGA5,cnv_log2__GENE_ATP2B1,methylation_gene__GENE_ZBED5,methylation_gene__GENE_HAT1,methylation_gene__GENE_FAM45A;FAM45B,cnv_log2__GENE_TBC1D8,cnv_log2__GENE_STAC,methylation_gene__GENE_PSMD2,methylation_gene__GENE_MBTPS1,cnv_log2__GENE_TMEM56-RWDD3,methylation_gene__GENE_AUH,cnv_log2__GENE_LINC03106,cnv_log2__GENE_G6PD,methylation_gene__GENE_TMED7;TMED7-TICAM2,methylation_gene__GENE_EDN2,cnv_log2__GENE_MIR212,cnv_log2__GENE_MIR132,methylation_gene__GENE_NPFFR2,methylation_gene__GENE_KRT23,methylation_gene__GENE_CTBP2,cnv_log2__GENE_HP09053,cnv_log2__GENE_GBA3,methylation_gene__GENE_GPATCH1,cnv_log2__GENE_TRAF3IP2,methylation_gene__GENE_CNIH3,methylation_gene__GENE_RAD9B;VPS29,cnv_log2__GENE_LINC01776,methylation_gene__GENE_HCCA2;CTSD,cnv_log2__GENE_USP29,methylation_gene__GENE_SGTA,methylation_gene__GENE_DPP4,methylation_gene__GENE_SAMHD1,cnv_log2__GENE_MIR210,cnv_log2__GENE_MIR210HG,cnv_log2__GENE_RASSF7,cnv_log2__GENE_C11ORF35,cnv_log2__GENE_LRRC56,cnv_log2__GENE_HRAS,cnv_log2__GENE_RNH1,methylation_gene__GENE_MAGED2,cnv_log2__GENE_NCF1,methylation_gene__GENE_TBCK;AIMP1,cnv_log2__GENE_ANO1,methylation_gene__GENE_CNRIP1,cnv_log2__GENE_LOC143666,cnv_log2__GENE_ADAM8,cnv_log2__GENE_SYCE1,cnv_log2__GENE_SPRN,cnv_log2__GENE_RAB44,methylation_gene__GENE_ZBTB6,cnv_log2__GENE_RASSF5,methylation_gene__GENE_ERAS,methylation_gene__GENE_AIG1,cnv_log2__GENE_HIC1,cnv_log2__GENE_OVCA2,cnv_log2__GENE_DPH1,cnv_log2__GENE_RTN4RL1,methylation_gene__GENE_MMP25,cnv_log2__GENE_AGBL4-IT1,cnv_log2__GENE_PDHA2,methylation_gene__GENE_CMAS,cnv_log2__GENE_HHIP-AS1,methylation_gene__GENE_FZD9,cnv_log2__GENE_HHIP,cnv_log2__GENE_ASB16-AS1,cnv_log2__GENE_ASB16,methylation_gene__GENE_HIST1H3C,methylation_gene__GENE_KCNH8,methylation_gene__GENE_NBN,cnv_log2__GENE_FAM102B,cnv_log2__GENE_DUX4L7,cnv_log2__GENE_DUX4L6,cnv_log2__GENE_CYP2E1,cnv_log2__GENE_MTG1,cnv_log2__GENE_PAOX,methylation_gene__GENE_NHLRC2;DCLRE1A,cnv_log2__GENE_XPO7,methylation_gene__GENE_MAN2B1;MORG1,cnv_log2__GENE_MIR3944,target
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.79537356,-0.7703652,-0.794513,-0.63706166,0.9886166,-2.0383193,0.18167657,0.23936321,-0.035201512,0.13399245,-0.43369737,-0.87257,-0.40348676,-0.40786624,0.3019447,-0.122732,0.17644113,-0.31134832,-0.83195615,0.05482428,-0.16233581,-0.61602277,-1.3254606,-0.07741082,-0.63141626,-1.0214758,-0.7789084,2.083953,-0.55710787,-0.22036868,-0.38290998,0.7365608,-0.31134832,-0.3491961,-0.31134832,-0.31134832,-1.3254606,-1.2983953,-0.9157187,-0.5547399,-1.2983953,-0.65134794,-1.2983953,-1.2983953,-0.034395672,1.2047902,1.2047902,-0.034395672,-0.65408236,9.038963,1.1292386,-1.0129218,-0.13566291,0.83168685,0.07721711,-1.5207832,0.35608777,-7.202145,-0.42054862,-0.42054862,-0.26091996,1.390122,0.35608777,0.35608777,0.26168954,0.26168954,0.15204094,-0.41574854,-1.2983953,-1.2983953,-1.2983953,-1.2983953,-1.2132581,-1.5980884,0.9816791,-0.44274944,-0.42537504,1.1468656,0.4547131,0.04021254,0.2914194,0.29861847,0.0065663108,-0.110801846,0.59819865,-0.19564997,-0.75683725,-1.0682555,-0.27749524,1.862174,-0.3835316,-1.7658798,-0.42886564,0.8230232,-0.5186172,-0.5737776,-0.45008075,-0.6727996,-0.35051903,-1.5474852,-0.45008075,-1.6090596,-0.4946174,2.443322,-0.42537504,1.2047902,3.5430205,0.2914194,-0.5853676,-1.5215158,1.4700689,-0.049514223,-0.22366622,-0.22366622,-0.24913923,1.1753793,-0.17662118,2.6181092,0.42473263,0.5300527,0.04708864,-0.3756639,-3.3438218,-0.3395114,0.77917814,0.04708864,-1.8214283,0.041110713,-1.5817094,-1.4684286,4.8667097,-0.6461282,-0.6461282,-1.6966095,-1.6966095,-0.6156262,-0.04555987,2.3665473,0.16822965,0.6178792,-0.1446788,-0.39369458,-0.0037250428,-1.6392455,-0.6331563,-0.6331563,-1.2006164,2.366017,0.18727872,-0.08785301,-0.8756964,0.04708864,0.04708864,0.04708864,0.04708864,1.4006737,-1.558846,1.272277,-1.6783415,0.51689774,-0.1446788,-0.081956185,-0.3525466,0.043811727,1.3339633,-0.92881405,-0.5659376,-1.5946615,-1.5946615,-1.5946615,-1.5946615,-1.5607167,-1.5210326,0.46763566,0.46763566,-0.1446788,-0.1446788,-0.1446788,-0.1446788,-1.1317742,-1.1317742,-1.704383,0.34145755,0.06310372,-0.12399753,-0.22688045,0.46763566,0.46763566,-0.1446788,-0.18470167,0.55997086,0.06785436,-1.15802,-1.2721529,-2.3710911,-2.3710911,-2.3710911,0.07639137,-0.63550115,-0.6390543,-2.2312655,-0.3842144,-0.9085479,-0.21455477,-1.0879483,0.5985005,-1.1317742,0.9595232,-0.2026509,-0.55410326,-1.1317742,-0.4302658,-0.3264308,0.15281768,1.1466731,-1.6177862,-1.6177862,-0.1125886,-0.6461282,0.3913648,0.3913648,-0.2078928,-1.2556019,-1.9929622,0.5328846,0.5328846,-0.92116815,-0.92116815,-0.92116815,0.116978265,-0.40617624,0.51546353,0.51546353,0.51546353,-1.15802,-1.15802,0.18109654,0.9717203,-0.49119365,-0.3989196,0.7106477,-0.097636126,1.216935,-0.3264308,-0.3264308,-1.1259328,2.4703584,0.7649843,-0.43313187,-0.1848007,-0.07311913,0.8524898,-1.0879483,0.9317518,0.9317518,-0.3264308,-0.3264308,-1.256027,0.50922686,1.1334009,0.9317518,1.3109105,-0.2194171,1.5112245,-2.956511,1.4428844,1.4428844,1.4428844,1.4428844,1.4428844,1.4428844,-0.015314956,-1.4118562,0.9317518,-0.45155287,-1.0879483,-1.0879483,-1.411428,-0.12103772,0.017112723,-0.59533775,-0.59533775,-0.53304255,-0.04114186,0.12840626,-3.0359712,1.5159476,0.89056003,0.26108146,-1.4901929,-0.30234906,1.5722985,1.5722985,1.5722985,1.5722985,1.5722985,-0.73546445,-0.663092,-0.22366622,-0.22366622,-0.22366622,-0.22366622,0.986274,0.10512052,0.10512052,0.986274,-1.9965878,-1.4944258,-0.32215855,0.4244967,-0.4878844,0.9720746,0.986274,0.9512611,2.1592264,-0.26328743,0.967262,1.0677149,0.011896286,0.86072224,-0.19089046,-1.3458968,0.6800476,0.010038274,-0.19998416,0.6545797,1.0588088,-0.10091624,-1.9190824,-0.4493858,-0.43237028,0.01154934,0.01154934,0.08382596,-0.15064843,0.01154934,0.91575044,1.2827039,1.8393354,-1.8998951,-0.43026736,1.3474661,0.010238743,-2.046509,0.23532854,0.23532854,-1.1835786,1.0588088,1.0588088,-1.2795343,-1.2795343,-0.17914888,-0.17914888,0.74798506,-1.9590278,-1.9190824,-1.0985957,0.66547817,-0.3523988,-0.63673645,-0.63673645,0.6290572,0.6290572,0.6290572,-0.7808533,-0.19083986,1.0710555,-1.1052321,-0.17914888,-0.17914888,-0.17914888,-0.43026736,0.09716488,1.2642664,-0.6569383,0.14313583,1.0925438,-1.507637,-0.46361393,-0.21838988,-0.18651439,-0.451935,1.061858,-0.50211304,-0.7429818,0.49686903,0.20286122,-2.1028986,-0.9007382,0.19730835,-0.6177035,-2.8692355,-2.8692355,0.33098802,-1.810347,-0.9653182,-0.29366723,-1.8388585,-0.11627561,-1.3219677,1.2808532,-1.5310816,0.4513072,-0.9762536,-1.6676133,0.46813044,-1.9933352,-0.6660659,0.43233752,0.43233752,0.43233752,0.43233752,0.43233752,0.43233752,0.43233752,-0.6582387,-1.6678914,0.06663091,-0.7978918,1.5615432,0.43233752,-1.448253,-1.448253,-1.448253,0.970684,-0.12132727,-0.38615814,0.8401836,-0.29952952,-2.8692355,-2.8692355,-2.8692355,-2.8692355,0.69757813,0.04634478,-0.84997886,1.4675968,1.8919665,-1.4596691,1.8919665,-0.36709747,-0.36709747,0.78969216,-0.49738774,1.0556135,0.3036151,-1.448253,-1.448253,-1.448253,-1.448253,-1.448253,-0.4177911,-0.83056796,-1.184582,-1.448253,1
