rank,feature_id,modality
1,rnaseq_gene::GENE:DEFB105A,rnaseq_gene
2,rnaseq_gene::GENE:DUX4L2,rnaseq_gene
3,rnaseq_gene::GENE:TTTY11,rnaseq_gene
4,rnaseq_gene::GENE:SNORA19,rnaseq_gene
5,rnaseq_gene::GENE:DEFB121,rnaseq_gene
6,rnaseq_gene::GENE:SUN5,rnaseq_gene
7,methylation_gene::GENE:TMEM109,methylation_gene
8,rnaseq_gene::GENE:KRTAP19-7,rnaseq_gene
9,methylation_gene::GENE:ZNHIT2,methylation_gene
10,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
11,methylation_gene::GENE:MOV10,methylation_gene
12,methylation_gene::GENE:CNOT10,methylation_gene
13,methylation_gene::GENE:IL10RB,methylation_gene
14,rnaseq_gene::GENE:SNORA54,rnaseq_gene
15,methylation_gene::GENE:COMMD5,methylation_gene
16,rnaseq_gene::GENE:TBC1D21,rnaseq_gene
17,methylation_gene::GENE:GEMIN6,methylation_gene
18,methylation_gene::GENE:TYMP;SCO2,methylation_gene
19,methylation_gene::GENE:RAB3GAP1,methylation_gene
20,methylation_gene::GENE:TM7SF2,methylation_gene
21,methylation_gene::GENE:NAA50,methylation_gene
22,methylation_gene::GENE:ZMYM6,methylation_gene
23,methylation_gene::GENE:TUBA1C,methylation_gene
24,methylation_gene::GENE:ZFP36,methylation_gene
25,methylation_gene::GENE:SPATA13,methylation_gene
26,methylation_gene::GENE:MYH10,methylation_gene
27,methylation_gene::GENE:TIGD3,methylation_gene
28,methylation_gene::GENE:H2AFX,methylation_gene
29,rnaseq_gene::GENE:DCD,rnaseq_gene
30,methylation_gene::GENE:GPATCH1,methylation_gene
31,rnaseq_gene::GENE:SCARNA18,rnaseq_gene
32,methylation_gene::GENE:C4ORF21;LARP7,methylation_gene
33,methylation_gene::GENE:RPL37,methylation_gene
34,methylation_gene::GENE:PRKAG1;MLL2,methylation_gene
35,methylation_gene::GENE:DLEU2;TRIM13,methylation_gene
36,methylation_gene::GENE:DDX21,methylation_gene
37,methylation_gene::GENE:TEF,methylation_gene
38,methylation_gene::GENE:CFAP418,methylation_gene
39,methylation_gene::GENE:FSIP1,methylation_gene
40,methylation_gene::GENE:NF2,methylation_gene
41,rnaseq_gene::GENE:SNORA38,rnaseq_gene
42,methylation_gene::GENE:GCN1L1,methylation_gene
43,methylation_gene::GENE:SCRIB,methylation_gene
44,rnaseq_gene::GENE:SNORA26,rnaseq_gene
45,methylation_gene::GENE:ZMAT2,methylation_gene
46,methylation_gene::GENE:RSAD2,methylation_gene
47,methylation_gene::GENE:C19ORF36;MOBKL2A,methylation_gene
48,methylation_gene::GENE:PALB2;DCTN5,methylation_gene
49,rnaseq_gene::GENE:DEFB123,rnaseq_gene
50,rnaseq_gene::GENE:TTTY23,rnaseq_gene
51,methylation_gene::GENE:STRAP,methylation_gene
52,methylation_gene::GENE:MYL12A,methylation_gene
53,methylation_gene::GENE:BTF3L4;TXNDC12,methylation_gene
54,methylation_gene::GENE:NLK,methylation_gene
55,rnaseq_gene::GENE:SNORA71D,rnaseq_gene
56,methylation_gene::GENE:C5ORF25,methylation_gene
57,methylation_gene::GENE:PRNP,methylation_gene
58,methylation_gene::GENE:CCDC34,methylation_gene
59,methylation_gene::GENE:TH1L,methylation_gene
60,rnaseq_gene::GENE:ADAD1,rnaseq_gene
61,methylation_gene::GENE:CTSC,methylation_gene
62,methylation_gene::GENE:TPCN2,methylation_gene
63,methylation_gene::GENE:MRPS34;EME2,methylation_gene
64,methylation_gene::GENE:MRPL35,methylation_gene
65,methylation_gene::GENE:VPS28,methylation_gene
66,methylation_gene::GENE:DECR1,methylation_gene
67,methylation_gene::GENE:TINF2,methylation_gene
68,methylation_gene::GENE:FAH,methylation_gene
69,methylation_gene::GENE:STK10,methylation_gene
70,methylation_gene::GENE:C6ORF57,methylation_gene
71,rnaseq_gene::GENE:SPAG11A,rnaseq_gene
72,rnaseq_gene::GENE:DEFB132,rnaseq_gene
73,methylation_gene::GENE:NUBP1,methylation_gene
74,methylation_gene::GENE:COPZ1,methylation_gene
75,methylation_gene::GENE:AK2,methylation_gene
76,methylation_gene::GENE:ARPC2,methylation_gene
77,methylation_gene::GENE:PDXK,methylation_gene
78,rnaseq_gene::GENE:SNORA37,rnaseq_gene
79,methylation_gene::GENE:FBXL8;TRADD,methylation_gene
80,methylation_gene::GENE:CRELD1;IL17RC,methylation_gene
81,rnaseq_gene::GENE:SCARNA22,rnaseq_gene
82,methylation_gene::GENE:NIPSNAP1,methylation_gene
83,rnaseq_gene::GENE:SNORA64,rnaseq_gene
84,rnaseq_gene::GENE:C2ORF27B,rnaseq_gene
85,methylation_gene::GENE:PGRMC2,methylation_gene
86,methylation_gene::GENE:FAM73B,methylation_gene
87,methylation_gene::GENE:PIP5K1A,methylation_gene
88,rnaseq_gene::GENE:SNORA16A,rnaseq_gene
89,methylation_gene::GENE:CAMK2D,methylation_gene
90,rnaseq_gene::GENE:SNORA38B,rnaseq_gene
91,methylation_gene::GENE:IQCC,methylation_gene
92,methylation_gene::GENE:RGS2,methylation_gene
93,methylation_gene::GENE:FCHSD2,methylation_gene
94,methylation_gene::GENE:LOC283314;C1RL,methylation_gene
95,rnaseq_gene::GENE:LINC01591,rnaseq_gene
96,methylation_gene::GENE:SART3,methylation_gene
97,methylation_gene::GENE:SIKE1,methylation_gene
98,methylation_gene::GENE:HIC1,methylation_gene
99,methylation_gene::GENE:SKAP2,methylation_gene
100,methylation_gene::GENE:UBE2T,methylation_gene
