rank,feature_id,modality
1,rnaseq_gene::GENE:TTTY6B,rnaseq_gene
2,rnaseq_gene::GENE:OR4S2,rnaseq_gene
3,rnaseq_gene::GENE:SPACA1,rnaseq_gene
4,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
5,rnaseq_gene::GENE:SNORA70C,rnaseq_gene
6,rnaseq_gene::GENE:PRLH,rnaseq_gene
7,methylation_gene::GENE:DGUOK,methylation_gene
8,rnaseq_gene::GENE:KRTAP20-3,rnaseq_gene
9,rnaseq_gene::GENE:SPINT4,rnaseq_gene
10,rnaseq_gene::GENE:LCN9,rnaseq_gene
11,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
12,methylation_gene::GENE:MAP3K11,methylation_gene
13,methylation_gene::GENE:HIST1H4C,methylation_gene
14,rnaseq_gene::GENE:ADAD1,rnaseq_gene
15,methylation_gene::GENE:HIC1,methylation_gene
16,methylation_gene::GENE:ACPL2,methylation_gene
17,methylation_gene::GENE:EMP1,methylation_gene
18,rnaseq_gene::GENE:NPS,rnaseq_gene
19,methylation_gene::GENE:SRD5A1;NSUN2,methylation_gene
20,rnaseq_gene::GENE:TMEM225,rnaseq_gene
21,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
22,methylation_gene::GENE:AARS;EXOSC6,methylation_gene
23,methylation_gene::GENE:SETD3;CCNK,methylation_gene
24,methylation_gene::GENE:IQCC,methylation_gene
25,methylation_gene::GENE:ZNF787,methylation_gene
26,methylation_gene::GENE:PTDSS1;MTERFD1,methylation_gene
27,methylation_gene::GENE:NIPSNAP1,methylation_gene
28,methylation_gene::GENE:ARL13B,methylation_gene
29,rnaseq_gene::GENE:DEFB115,rnaseq_gene
30,methylation_gene::GENE:PXMP3,methylation_gene
31,methylation_gene::GENE:ZBTB12,methylation_gene
32,methylation_gene::GENE:SREBF2,methylation_gene
33,methylation_gene::GENE:HIST1H1C,methylation_gene
34,methylation_gene::GENE:RPLP2,methylation_gene
35,rnaseq_gene::GENE:NOX3,rnaseq_gene
36,methylation_gene::GENE:TP53I11,methylation_gene
37,rnaseq_gene::GENE:DEFA6,rnaseq_gene
38,rnaseq_gene::GENE:BHLHE23,rnaseq_gene
39,methylation_gene::GENE:SLC25A29;MIR345,methylation_gene
40,methylation_gene::GENE:PLEKHJ1;SF3A2,methylation_gene
41,rnaseq_gene::GENE:C15ORF43,rnaseq_gene
42,methylation_gene::GENE:RASA1,methylation_gene
43,rnaseq_gene::GENE:PTH,rnaseq_gene
44,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
45,rnaseq_gene::GENE:OTOR,rnaseq_gene
46,methylation_gene::GENE:GGCT,methylation_gene
47,methylation_gene::GENE:NLRX1,methylation_gene
48,methylation_gene::GENE:PARVB,methylation_gene
49,methylation_gene::GENE:C17ORF59,methylation_gene
50,methylation_gene::GENE:USP14,methylation_gene
51,methylation_gene::GENE:KRTCAP2;TRIM46,methylation_gene
52,methylation_gene::GENE:LLPH,methylation_gene
53,rnaseq_gene::GENE:KRTAP4-3,rnaseq_gene
54,rnaseq_gene::GENE:DEFB118,rnaseq_gene
55,methylation_gene::GENE:LPHN1,methylation_gene
56,methylation_gene::GENE:ENO2,methylation_gene
57,rnaseq_gene::GENE:KRT28,rnaseq_gene
58,methylation_gene::GENE:NT5C,methylation_gene
59,rnaseq_gene::GENE:OR5D16,rnaseq_gene
60,rnaseq_gene::GENE:CFC1B,rnaseq_gene
61,methylation_gene::GENE:PREB,methylation_gene
62,methylation_gene::GENE:SPATA13,methylation_gene
63,methylation_gene::GENE:IL4R,methylation_gene
64,methylation_gene::GENE:CWF19L2,methylation_gene
65,methylation_gene::GENE:PROS1,methylation_gene
66,methylation_gene::GENE:LACE1,methylation_gene
67,methylation_gene::GENE:DNAJC25;DNAJC25-GNG10,methylation_gene
68,methylation_gene::GENE:TMEM160,methylation_gene
69,methylation_gene::GENE:SLC16A1,methylation_gene
70,methylation_gene::GENE:ACADM,methylation_gene
71,methylation_gene::GENE:ZNF354A,methylation_gene
72,methylation_gene::GENE:SNN,methylation_gene
73,rnaseq_gene::GENE:OR5H14,rnaseq_gene
74,methylation_gene::GENE:SIK3,methylation_gene
75,methylation_gene::GENE:ZCCHC11,methylation_gene
76,methylation_gene::GENE:EIF6,methylation_gene
77,methylation_gene::GENE:UNG,methylation_gene
78,rnaseq_gene::GENE:DEFA5,rnaseq_gene
79,rnaseq_gene::GENE:SNORA54,rnaseq_gene
80,rnaseq_gene::GENE:OR8D4,rnaseq_gene
81,methylation_gene::GENE:HIST1H3H,methylation_gene
82,methylation_gene::GENE:AK7,methylation_gene
83,rnaseq_gene::GENE:OTOL1,rnaseq_gene
84,methylation_gene::GENE:SYPL1,methylation_gene
85,methylation_gene::GENE:RAB40B,methylation_gene
86,methylation_gene::GENE:SNORD43;RPL3,methylation_gene
87,methylation_gene::GENE:NEIL3,methylation_gene
88,rnaseq_gene::GENE:OR4F6,rnaseq_gene
89,rnaseq_gene::GENE:OR8H1,rnaseq_gene
90,methylation_gene::GENE:KBTBD6,methylation_gene
91,methylation_gene::GENE:ZNF444,methylation_gene
92,rnaseq_gene::GENE:PCGEM1,rnaseq_gene
93,rnaseq_gene::GENE:SSX9P,rnaseq_gene
94,methylation_gene::GENE:ARG2,methylation_gene
95,methylation_gene::GENE:ANXA5,methylation_gene
96,rnaseq_gene::GENE:OR2T12,rnaseq_gene
97,rnaseq_gene::GENE:LCN15,rnaseq_gene
98,methylation_gene::GENE:C10ORF32,methylation_gene
99,methylation_gene::GENE:CXXC1;MBD1,methylation_gene
100,rnaseq_gene::GENE:KCNK18,rnaseq_gene
