rank,feature_id,modality
1,rnaseq_gene::GENE:SUN5,rnaseq_gene
2,rnaseq_gene::GENE:CT47A7,rnaseq_gene
3,rnaseq_gene::GENE:DEFB105A,rnaseq_gene
4,rnaseq_gene::GENE:SNORA19,rnaseq_gene
5,rnaseq_gene::GENE:TTTY11,rnaseq_gene
6,rnaseq_gene::GENE:DEFB136,rnaseq_gene
7,methylation_gene::GENE:CCNDBP1,methylation_gene
8,methylation_gene::GENE:ZNHIT2,methylation_gene
9,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
10,methylation_gene::GENE:RPUSD2,methylation_gene
11,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
12,rnaseq_gene::GENE:SCARNA18,rnaseq_gene
13,rnaseq_gene::GENE:SNORA54,rnaseq_gene
14,methylation_gene::GENE:CNOT10,methylation_gene
15,methylation_gene::GENE:IL10RB,methylation_gene
16,methylation_gene::GENE:INPP5A,methylation_gene
17,methylation_gene::GENE:TYMP;SCO2,methylation_gene
18,rnaseq_gene::GENE:TBC1D21,rnaseq_gene
19,methylation_gene::GENE:COMMD5,methylation_gene
20,methylation_gene::GENE:RAB3GAP1,methylation_gene
21,methylation_gene::GENE:HSPD1;HSPE1,methylation_gene
22,methylation_gene::GENE:TM7SF2,methylation_gene
23,methylation_gene::GENE:NEK4,methylation_gene
24,rnaseq_gene::GENE:SNORA79,rnaseq_gene
25,methylation_gene::GENE:SPATA13,methylation_gene
26,methylation_gene::GENE:NAA50,methylation_gene
27,methylation_gene::GENE:ZMYM6,methylation_gene
28,methylation_gene::GENE:TIGD3,methylation_gene
29,methylation_gene::GENE:MYH10,methylation_gene
30,rnaseq_gene::GENE:DCD,rnaseq_gene
31,methylation_gene::GENE:H2AFX,methylation_gene
32,methylation_gene::GENE:TUBA1C,methylation_gene
33,methylation_gene::GENE:GPATCH1,methylation_gene
34,methylation_gene::GENE:C4ORF21;LARP7,methylation_gene
35,methylation_gene::GENE:TEF,methylation_gene
36,methylation_gene::GENE:ZKSCAN4,methylation_gene
37,methylation_gene::GENE:ZNF639,methylation_gene
38,methylation_gene::GENE:DDX21,methylation_gene
39,methylation_gene::GENE:CFAP418,methylation_gene
40,methylation_gene::GENE:DLEU2;TRIM13,methylation_gene
41,methylation_gene::GENE:FSIP1,methylation_gene
42,methylation_gene::GENE:RBMS2,methylation_gene
43,methylation_gene::GENE:FAM177A1,methylation_gene
44,methylation_gene::GENE:ABHD6,methylation_gene
45,rnaseq_gene::GENE:SNORA38,rnaseq_gene
46,methylation_gene::GENE:NF2,methylation_gene
47,methylation_gene::GENE:RSAD2,methylation_gene
48,methylation_gene::GENE:GCN1L1,methylation_gene
49,methylation_gene::GENE:ZMAT2,methylation_gene
50,rnaseq_gene::GENE:SNORA26,rnaseq_gene
51,methylation_gene::GENE:PALB2;DCTN5,methylation_gene
52,methylation_gene::GENE:C5ORF25,methylation_gene
53,methylation_gene::GENE:ZFP36,methylation_gene
54,rnaseq_gene::GENE:DEFB123,rnaseq_gene
55,methylation_gene::GENE:COMMD3,methylation_gene
56,methylation_gene::GENE:BTF3L4;TXNDC12,methylation_gene
57,methylation_gene::GENE:NLK,methylation_gene
