sample_id,GENE_AIFM2,GENE_AKT1,GENE_AKT2,GENE_AKT3,GENE_APAF1,GENE_ARID3A,GENE_ATF2,GENE_ATM,GENE_ATR,GENE_ATRIP,GENE_AURKA,GENE_AURKB,GENE_BANP,GENE_BAX,GENE_BCL2,GENE_BCL2L14,GENE_BCL6,GENE_BIRC5,GENE_BLM,GENE_BNIP3L,GENE_BRCA1,GENE_BRD7,GENE_BRIP1,GENE_BRPF1,GENE_BTG2,GENE_CARM1,GENE_CASP1,GENE_CASP10,GENE_CASP2,GENE_CASP6,GENE_CCNB1,GENE_CCNK,GENE_CDC25C,GENE_CDK1,GENE_CDK12,GENE_CDK13,GENE_CDK2,GENE_CDK5,GENE_CDKN1A,GENE_CDKN1B,GENE_CENPJ,GENE_CHEK1,GENE_CHEK2,GENE_CHM,GENE_CRADD,GENE_CREBBP,GENE_DAXX,GENE_DDB2,GENE_DDIT4,GENE_DNA2,GENE_DYRK2,GENE_E2F4,GENE_EHMT1,GENE_EHMT2,GENE_EP300,GENE_ETS1,GENE_FANCD2,GENE_FANCI,GENE_FAS,GENE_FOS,GENE_G6PD,GENE_GLS,GENE_GLS2,GENE_GPI,GENE_GPX2,GENE_GSR,GENE_HIPK1,GENE_HIPK2,GENE_HUS1,GENE_IGFBP3,GENE_ING2,GENE_ING5,GENE_JMY,GENE_JUN,GENE_KAT5,GENE_MAP2K6,GENE_MAPKAPK5,GENE_MDC1,GENE_MDM2,GENE_MDM4,GENE_MEAF6,GENE_MLH1,GENE_MSH2,GENE_MTA2,GENE_NDRG1,GENE_NGF,GENE_NLRC4,GENE_NOC2L,GENE_NPM1,GENE_NUAK1,GENE_PCBP4,GENE_PCNA,GENE_PDK1,GENE_PDPK1,GENE_PHF20,GENE_PIN1,GENE_PIP4K2B,GENE_PMAIP1,GENE_PML,GENE_PMS2,GENE_PPP1R13B,GENE_PPP1R13L,GENE_PPP2R5C,GENE_PRDM1,GENE_PRELID1,GENE_PRG3,GENE_PRMT1,GENE_PRMT5,GENE_PTEN,GENE_RABGGTA,GENE_RABGGTB,GENE_RAD1,GENE_RAD17,GENE_RBL1,GENE_RBL2,GENE_RFFL,GENE_RHEB,GENE_RNF34,GENE_RRM2B,GENE_SCO2,GENE_SESN1,GENE_SET,GENE_SFN,GENE_SGK1,GENE_SMYD2,GENE_STEAP3,GENE_STK11,GENE_TEP1,GENE_TFDP1,GENE_TFDP2,GENE_TMEM219,GENE_TNFRSF10A,GENE_TNFRSF10B,GENE_TNFRSF10C,GENE_TNFRSF10D,GENE_TOPBP1,GENE_TP53,GENE_TP53BP2,GENE_TP53I3,GENE_TP53RK,GENE_TP63,GENE_TPX2,GENE_TRIAP1,GENE_TSC1,GENE_TSC2,GENE_TTC5,GENE_USP7,GENE_WRN,GENE_ZNF385A,GENE_ZNF420,target
TCGA:LUAD:TCGA-05-4244-01,8.622245874519379,11.21266660465505,10.74980240168005,9.890910228694334,9.15212763322731,8.874836917278712,8.671247367441921,8.620967560008149,9.62105550329974,7.566434646283282,8.517578847814125,7.733937266879687,7.0847127363435565,9.38913009983853,7.080998685694263,3.903308267982515,11.014885269990211,8.397537736190102,7.043311692116814,12.026056531329148,8.910855559129722,9.962817941569776,7.7964355247920185,8.721027394039629,11.987011696049427,9.81131207099715,8.418029677082936,10.430274817415768,9.603036536748528,8.261088837571824,10.310862675692162,10.071220999331107,7.722158599309387,9.24800818821321,10.885101482136749,10.208173380929399,9.523842235067267,8.34556935641969,11.82114415993736,10.40598172656589,7.124958762616545,6.338731035122928,7.472731449369055,9.942489580514486,7.610522903045589,11.407304946627459,9.905161331209882,9.647041027863827,13.228623312313397,6.816382108368429,9.11264540520149,10.25220416932152,9.41000819268546,10.284453982681999,10.956274504294706,10.074917472122795,8.647584341973477,9.753866902047635,9.601092915291293,13.023224159006421,10.392553558890912,13.858932890845825,7.252637051285038,12.649390918582514,3.058403089332987,9.934277644546574,11.043799704929663,10.857405667964072,8.498210969436286,12.16380374812198,7.1570740355353974,8.52989510914027,10.328203674695278,12.786573901280267,9.850182148488509,6.9486475661358975,9.162700983987122,9.951672296113328,10.839928103752127,10.374083111721093,9.608853587128458,9.330889995347865,10.165836587296567,10.701020494060874,15.00559384949563,4.566181933698165,6.847320484705774,9.853304876385144,13.38207007663693,9.599795711417482,8.63116613993728,11.050229588382964,8.922319772863014,11.159278499369691,10.327417911404982,9.187970591984199,11.054733184822732,11.033505596217447,10.836350227673888,9.850022708072363,10.189750445929795,9.80625799250996,10.728294690111388,7.971169899281613,11.33545735136,0.0,10.62684064067708,10.515650565071008,10.479426618962766,9.402587889872622,10.130789331371076,10.229311527113389,9.712731611328746,8.403229370413639,11.027802350961815,10.125620108510079,10.627159939068946,9.53637544954812,10.78076119883556,9.234695305704333,7.926325649050666,12.060182521884945,11.427134722640709,10.858493931263398,10.185866545311335,11.911762726312514,9.920832185276105,10.394430539087612,9.796098029493333,8.441396329617904,11.168935313895803,7.375995117476828,11.080311229992711,7.560714954474479,8.479990389180374,9.867380682438386,10.32859639591155,10.819452644389944,9.77037813337344,8.043574173305755,4.31105256621218,9.952180656357562,9.208546522308446,9.762282367216285,11.405636107823435,8.195603512243347,11.036386566103813,7.762049773614293,9.275083893555527,6.911475880442961,0
TCGA:LUAD:TCGA-05-4249-01,8.517358378055858,12.343568828384795,11.191312188487439,7.447372562961556,9.709294082525053,7.489334197301534,9.253762409552769,10.164265865740585,9.131556046305972,6.8634924936150075,7.713901977947654,5.841530383066049,8.172462512953183,9.317028145366411,7.502203284499242,3.9530882675039294,10.169925001442312,6.4044944459587745,6.120534422446863,11.8554252557684,6.50503185136191,10.647764202224158,5.464086628673354,9.219889687705816,12.755450944873575,10.497153267761927,8.104897482370376,10.286823405572157,9.66191523633791,9.27940396954312,7.731495538208671,10.234062961777642,4.7068509930587625,7.848967143301556,11.43775727308943,10.183560949886443,8.988917543950247,7.961328138240859,10.74867087281284,10.811013372380812,6.983711892184055,6.404438243928732,8.019763063136809,9.005279271517898,7.345378632574558,12.089569652470695,10.57381757448337,8.544979883255804,10.249907486978575,6.841105128110345,9.585381347459395,10.259802099972305,10.156955257450846,11.144677359688982,11.985169518583211,10.399427474184959,7.272144528649786,7.8245260261920135,7.977062357843547,13.18801233244992,10.161018478917118,13.583846704529462,7.359591448092362,12.687579081225563,9.728036137734904,10.495865017815463,11.263562639820615,10.476756328079668,8.19006663465506,10.22955187413994,6.957786941397022,8.763796631291713,9.650401973252842,11.871258420413781,10.074114696362448,5.12124339509233,8.922819258214313,9.627683435499172,10.74516168548207,10.11987488953255,10.435430659915406,9.571407568732852,9.65847035900546,11.493595300467598,13.694216396913413,2.831309777622071,6.565131027198084,10.328327112883095,12.674351185407048,10.246859333939561,8.65968199632237,10.842468205841135,9.128239261806643,11.230614929392694,10.073204343498452,9.21598915414672,11.012422016634533,7.852991347569368,10.566177746821731,8.771255053780035,11.05713884606275,8.68923974599926,11.48243488461874,7.938785660749332,10.269033146455238,0.0,11.539255763162158,10.478719068658789,10.89244415448736,8.53999626189539,8.76593249347046,9.277159516578223,8.902260538543443,7.2417829931456845,11.951383077184722,9.784011505914288,10.371656868456972,9.284930491446929,10.752179909799976,9.127408872849248,9.371338869693703,12.286046548102544,11.463325120466244,11.773151572624188,9.71704060618651,11.515970810878768,10.118616689351509,9.883151876410457,10.842216754354878,7.636646369551182,11.07274895156064,7.720524731303172,10.547058393191703,7.659803282460156,7.213891592262776,9.201072649506497,11.209270580185258,11.166671514795894,8.190002414428434,9.342294723340565,8.514820551276998,8.161152042774155,8.568415991822537,9.876744076414877,11.419559958752501,8.748756397105646,11.67755228635601,8.45519157593272,10.09247967288536,8.28693657814136,0
TCGA:LUAD:TCGA-05-4250-01,8.807313057531594,11.404311355536858,11.561669812568034,9.571771601263887,9.10272373554734,6.440993711447117,9.806768708114472,9.337492566500766,9.260025655961456,7.735562793139247,10.874328222848801,9.408902883213209,7.364633710516815,9.267807307800162,6.769494067773067,4.314754522281121,10.104454607894395,10.001942948069507,7.8400603308323955,12.129759542849154,9.766142923623224,10.141775071576506,8.13543226206139,9.093998487064006,11.3593158082588,10.075051224664625,8.396189464971862,9.39048713104665,9.823760503963689,9.43747120312417,10.995964960338505,10.246241802879737,7.844247543796722,10.507497350976731,11.015972507973565,9.745670963031321,9.991989441571182,8.363153551562833,11.911185980853388,10.167380509818026,7.125217136939982,8.956320975105713,5.452048456307584,9.747342079732382,7.1724075058026076,10.59731700362733,10.157359568363932,9.137116669772743,13.673066102784022,7.875122691042563,9.763393314913355,10.628773595201645,9.560411177113982,10.176497313818636,10.806767097308468,11.749006233156729,8.724912841252465,9.840529324406003,10.32112762795684,14.155284694818958,9.99667120137753,11.566881732546387,6.612131300013432,13.232145073823165,3.656004328790946,10.877130728765659,10.079471450169628,10.09879535102211,8.492313883651457,12.16059628541758,7.58493995843503,8.282490772905692,8.592378546542642,12.68055072727876,9.697389843807606,8.24197838438492,9.493285061762009,9.720375950579294,10.551189144037588,8.90435162399435,10.079031370334917,9.434017246188631,9.64649390892198,10.758148245946526,13.77704978843883,3.16320887603813,6.4464878366483775,10.623177341533927,13.505265726970238,8.188870681475207,8.943745548905886,11.688254680929708,9.270907319889439,10.042726405863082,10.422905742612183,9.082572205323633,11.140925606498659,11.071489178200363,12.858760042172994,8.964961714033874,9.246700226215182,11.173808284436857,10.750949787360572,9.41311803026864,11.182071511165555,0.0,11.492128584703146,10.668406369674623,10.672222006650713,8.810510583993345,9.141358704576652,9.21001132725374,9.078444388323204,8.56863639564852,11.158533954203548,10.507616274016932,11.06234976001038,9.422392805298609,9.848879535816005,9.310624141418277,8.014840647853323,12.18309566544713,12.24174486494015,11.250819494415413,10.063920827598457,10.939843635200852,9.296239426481872,8.959207941650675,10.645298163948631,8.28862156795714,10.873820886643518,9.667235754012921,12.248066911862812,8.203548669249868,8.381919257331367,10.53838296003212,8.306863723408581,10.206770188686825,10.434701194471295,8.9933998115013,7.02959644137818,11.382440300901534,9.197843281442585,8.424313280824256,9.647091409964133,8.79659450964195,10.821646445280166,8.55470779237634,8.643517116597456,7.738436843510635,0
TCGA:LUAD:TCGA-05-4382-01,9.38460893277315,11.825105865651853,11.038918989292302,8.900664575046227,9.542016161356834,7.431129832074816,9.467898949746596,9.814652956779138,9.011176927974251,7.235296254567086,8.313236780487408,7.707048470516404,8.452793086723851,9.665764042700301,8.045677765300034,3.7993360251576105,10.256078922712403,8.308976041868696,7.194727310876595,12.896701356640287,8.327278674419503,10.119369147125225,5.987739241400313,9.153772409025738,10.876532294302947,9.89481018610821,9.275195662330026,9.997334752869808,9.952046664738749,9.190279035040826,9.224156068081216,9.43313681112299,4.961266777433537,8.780979316504796,10.702241960775078,9.980682271708591,9.674239945162167,8.301249246646565,11.805179579389627,10.059479664895644,7.723476649890134,7.396716082737234,8.145371767083274,9.291815335186424,7.256991754392311,11.28470266587217,10.753935410092412,8.32189202706049,12.09372455835613,6.620539492777086,9.64694025838454,10.350331486752948,10.163687409481586,10.53686884930274,11.411150798916186,10.880746738110526,7.836542744603319,9.40349355189046,9.60233327410442,11.510348801812174,10.812506247414468,12.025637912102804,5.322166119932583,13.15112914591776,11.903170111322924,9.988869271769751,10.265919726503647,10.343430031102255,8.821987580671914,13.961241667954477,6.595767696794662,7.788946666577145,8.631431733483051,11.981495930235507,9.41777236293494,6.53377357019301,8.850674426804098,10.241887840515401,11.051501257607326,9.661081517582637,10.592709299966636,9.333618280485428,9.266252457320578,10.766280432258574,13.99097258207275,2.8994076807248366,6.744847289138847,10.55129490536258,12.142572985322584,9.793801615418664,9.201464785437572,10.295619721966814,10.881664619320345,10.347754227688228,9.903847208591849,8.933516576950563,11.239007726702514,6.290851958617426,11.111090014605947,9.408684266845556,9.115069667871937,10.087674986687217,10.645397246743965,9.82496669362149,10.592709299966636,0.0,11.030363669429049,10.063678199262501,10.28431516412,8.628817330241262,9.50970177926358,9.527588429423277,9.03022846820224,7.42712005283161,11.246906825382087,10.144224859446046,10.760520367776904,9.399829045176142,10.986965492560996,9.154982617527953,7.847076143298401,11.987715227884072,10.7135068061136,10.851710006931258,9.676352044494175,10.441035223670088,9.349582012371288,9.60897922234362,11.113429635079077,8.162340972030224,10.867131991316137,6.931777594921698,10.996289874156119,6.810905761490217,8.582736629649636,10.042890528768066,10.316349421680158,10.824171167223817,8.956631710182938,8.464570254500204,7.501407297234702,10.249848245777686,8.719241634580708,9.1188009480551,10.572226512793694,7.924432484495648,10.877813254757935,8.56278810246793,10.936947054821534,8.387280676875356,1
TCGA:LUAD:TCGA-05-4384-01,9.865086773901012,11.931140082980031,10.94296894134411,8.256567253362082,9.081145193978244,6.825289552177264,8.817668021290748,10.023352393790587,9.40481799081919,7.637791354172721,6.993798882784749,5.325382816553129,8.029187822545715,9.160292481722335,7.431748304277372,4.07747374331124,11.155697378822463,5.764306341546796,6.76983784362944,11.982790414102553,6.817495353345304,10.185755069031993,3.6561073281632646,9.174089276012232,12.390370510913188,9.154116839473101,8.197747467911872,9.059836542774809,10.152081988672826,9.019649102120768,7.5446244806551555,10.385333962640527,4.07747374331124,6.848410119390566,10.194055031718328,10.635255585809704,8.561895066935064,8.324122027380335,11.62255978569707,10.720252810100044,7.963618617443973,5.187082810989915,6.533423183208891,8.937550375839047,6.986865972329115,11.516153072901737,10.21719435752056,9.106947607835748,11.53111824214023,6.065535692316627,8.83127557067631,10.466759654627591,10.262376777763524,10.828414204031786,11.568450194623372,11.199451507265575,7.696793697082816,8.263668263412786,8.326869868855637,14.65303537826041,13.458368161363747,10.528327124570112,7.241029774446756,12.49116665103164,12.261322185741587,11.707492868544353,10.791097754125747,11.359617801334075,8.230395175419117,11.10898176043795,8.095133251872928,9.154116839473101,9.336937184078957,12.157890054543477,10.0621136148628,5.529964584338795,9.18618110969334,9.535255933160391,11.458129736875094,10.127078647538067,10.242149925608148,9.816068453266825,9.336937184078957,10.703964116930187,12.991403151890959,4.922288251915339,6.695256135763423,10.870796230483975,12.419939116452683,8.884457502909603,9.25709078666271,10.255193844562358,7.581901041820796,10.862404896021504,9.843186172882852,8.62575632338576,11.139775157407414,6.445150622541704,10.372179453884211,9.639483614311855,10.094394436633559,9.963700972246418,11.436352385033118,8.654474924553408,10.324326834330734,0.0,9.994268569948577,10.463646976705178,10.755855653079385,9.230928291090786,9.161832270539545,9.353199767463957,9.363939801396793,6.011916005831735,11.89723286108852,9.552680623660299,10.507289212065075,9.395412031383096,11.380920965815655,9.178657382332915,9.28419947178059,12.169032433537158,12.534888888685048,11.722696550359393,9.166439290241525,10.411542765085914,8.425006041484934,10.301313274348237,10.36150519794804,7.416358425576166,10.875142662361366,8.065830774173673,11.292338889816541,8.354059802226947,8.944720844548199,9.309421782783835,10.883101460118509,10.300615676586709,10.247239221713167,8.432679691018766,8.133296365700577,7.467051187866597,8.663195161171547,10.12233623018334,11.518254810642619,7.65368346379862,11.056983107788898,8.019029107691933,10.220148542374227,7.211596319969322,1
TCGA:LUAD:TCGA-05-4389-01,10.164039540912372,11.858532782631318,11.95911083619425,7.050327553558425,8.903436017220395,7.574381601156974,9.376685424010175,7.938374016622859,9.073924640712015,7.445081079988324,9.082880850433213,8.132011251292955,7.952123857082175,10.686185340926961,7.328513372337229,5.737389323602253,9.871244556870087,9.503352710842805,7.131980394476159,10.745203711887134,8.222316742267926,10.067178874894786,6.912446283006584,8.635333592222363,10.811888416628767,10.171614669846527,8.56549055382648,9.149185679985091,9.295807956670322,9.061292878590088,9.646263480963874,10.57520831552424,6.447000547907049,10.010584050319595,10.170350734031654,9.409091758058953,9.971083657536012,7.574381601156974,11.710229584692973,10.585178513103058,7.488032916087373,7.6558598311664765,8.111151323260541,9.299654497757881,7.215785358302409,10.7775512222878,10.260331518557601,8.691450414711205,10.225171278719941,6.952088902570419,9.689119161917514,10.491782963616114,9.759508739475807,10.287319913120474,10.493124912452833,10.240063839700147,7.8881709272326885,9.563528063455843,9.765083833703926,9.48806907864123,14.025208787826896,10.011981956557499,8.876906728522773,13.378796080971867,14.269711121142782,12.09090965234127,10.06491787116821,10.525344621195075,8.713530863145381,11.443233663944474,6.959886048294302,8.4019375936037,8.031979584667782,10.881809896975017,9.967658570193437,7.896320293092764,9.689547277154146,9.324785856380878,11.437309938689447,9.347258157867854,10.635962931526814,9.073924640712015,9.32176127362872,10.411235557382296,11.86178869173717,3.816312982081965,6.463496581710927,10.541890363354012,12.90288757968976,8.41192191749763,8.746594935139912,11.846881110363256,8.937409133050108,10.132795307240215,9.854606617865175,9.467016533154247,10.376689764515653,9.510811630716288,11.180406485310636,9.16698150769861,9.860868158228865,7.6486380038840345,11.24186996934336,7.938374016622859,11.558798558043243,0.0,11.303695142687937,11.19575974506025,10.929502536372128,8.975415237869877,9.82235094460209,10.184986887181697,8.6334348432455,7.928471000194459,10.536023750665539,10.363521543546545,10.646270682394686,9.747179251976647,9.836717881131833,9.28420641358259,8.742076969118099,12.197001624582693,11.921677323204975,9.858784514142394,10.73330349285308,10.355791546753647,9.5081532876522,9.346513733165635,10.218284720126668,9.29349463981097,11.148768904859715,7.721557222946069,10.680297981279187,8.973490739787845,7.538375199413931,9.910004056043539,10.387220353089658,10.289258120264208,10.731030463159138,9.3103696613813,5.994391908213665,10.242066540061156,9.265448617148538,9.23604529444298,10.566786619412238,9.438694145138674,10.722747773332623,7.8983534855545505,10.96481013669755,8.132011251292955,0
TCGA:LUAD:TCGA-05-4390-01,8.776400131384493,12.39968380899701,11.06462826059996,9.498524139792817,8.680848251474732,8.323442129950916,8.862060784191447,8.676348518083792,8.457918454723568,7.626081339007997,9.250333951829337,9.78105146847494,8.106583877363848,10.58530998306717,8.270715807874263,2.884929985895301,10.416924166820884,9.45616546616081,7.995433639236724,11.714146758375392,8.60755224976126,10.037519499941856,5.976159682532682,8.994412840725765,11.131458299951108,10.257458561304508,6.9120749714682415,8.285554803537718,10.692754970002289,7.378650337261902,10.761243712825655,10.654018365570685,7.339360115848175,10.186485701168607,10.293138238552707,10.309203477910485,9.67232809821968,8.288506220454973,11.095271737618868,9.97022095641547,7.589471383565108,8.099879024166114,10.045377439883325,8.933528379512751,6.6620772923835805,11.374670019361519,10.283562998023902,8.25270327313538,10.926585097912005,8.152639767547313,8.990796064468029,10.34648049096144,9.48187005137288,10.727409976864571,10.890150255520657,9.61590546051179,8.460533711686606,9.91591820861453,6.643771068256203,12.28804704597913,10.342941358412448,11.193753266139002,8.377084695859791,13.251233852738412,8.639854379441811,9.843561510120876,10.544558798850622,12.777518346718601,9.010581253149462,12.003876257503906,7.091678680095491,8.02403704393807,8.390874005909092,10.843277267880788,9.758048281512552,6.904399797731643,9.53021123329988,10.053206390418532,10.382818534142011,8.939170735697001,9.780003270597549,9.284720014262616,9.676838606474153,10.608504337658495,14.997439728400755,1.8297278082904693,5.514343224983161,10.838187558758722,13.484319423644267,9.583846234538738,10.08325326523716,12.01282354163825,9.494699609028492,11.179517270487134,10.025181098006142,9.290617924945206,10.546402548179437,9.69584943897793,9.509945188765524,9.984831412094808,11.540980420465837,8.879773146015916,11.171158028730366,10.173777059772146,10.928784831006562,0.0,11.888073488163286,11.528874062411614,10.206892259596142,9.938640128569709,9.735300462331894,9.31685849437774,8.541898105086322,8.243611963003389,10.236552410537511,8.817907803603529,11.592017808062563,9.383682695081244,9.974801742288422,9.125568451778028,7.641163051390583,11.685620459953341,10.55193892060235,10.631340782294297,9.638046677756384,8.935412600138138,7.664056112718223,8.927863869496184,10.861715039655312,7.747890858557482,10.525931830537925,9.087120691011668,10.55316847939807,8.326312628585715,9.635730815266125,9.924487415321359,10.37242979233409,9.683577160387706,9.335519878774775,9.132152669926079,2.272620454662992,10.712655960263596,9.48187005137288,8.595287323571748,11.437809279716577,8.343438914528306,11.516975428622104,7.851261815372444,10.209234020317346,7.339360115848175,0
TCGA:LUAD:TCGA-05-4395-01,9.279919282440302,11.249516450090505,10.900481937365045,7.483622330323493,8.232886160281225,5.631907496647555,8.730864086040604,9.725511116634074,9.01085535004882,7.599912842187128,9.030984328774284,8.43328080526449,8.45441034498677,9.418230012879643,6.605403955161586,5.187217448377037,11.169893692616458,9.741352375233376,7.020713314222202,11.256019934392308,8.724469514293153,9.988258631236986,5.983632096789092,8.107907520485922,8.897676073059799,9.701990821587225,10.228000931585797,9.128311446959406,8.864823761625766,8.280993419707807,10.793261898791405,9.570497085333896,7.0236878298041825,10.180729700317745,10.558181519860028,9.81851507382537,9.987121867627781,9.025792919167866,10.217630601457126,11.172071166472602,6.3775159589003545,8.021124340035607,8.053556678083378,8.877231977735802,8.334760433909366,10.780769399344525,9.969846958995129,7.378156107718608,15.931270766333409,6.716373639974759,8.473060349268769,11.80123546539947,9.9740847112798,9.923138778670136,9.72505433617757,10.95904561244225,8.236746120104009,9.922113089952095,10.610646547619796,12.728649698879474,12.499591798939134,10.43379405875492,3.135009441351161,11.886866372829104,5.218757923315812,11.400404506570014,10.247239221713167,11.015881936096731,8.583184335677508,15.800118801513936,6.396027587719113,8.18844048897516,8.221253595419222,9.758078271570039,9.630354503279017,5.8081327371697835,9.776648515838742,8.554627220716373,11.541164391376853,8.795046095427049,10.78779647497351,9.793858501492839,9.570645077991864,10.620274819187697,14.191020647531964,1.525617899008537,5.065279331348621,11.607006595854058,13.92191530088167,8.02261194076361,7.357050492964176,10.396058851143437,10.28155916610937,9.808970608327618,9.859112320818344,9.300331966596197,10.568421692345654,9.709873028338622,11.428360172704291,9.233063580811596,7.099074237913728,10.450767930291978,10.557415834345845,9.407435608542977,11.691926679223988,0.0,11.790344423637636,11.565521018067058,10.454638590399457,9.72505433617757,9.777623545903118,9.565543865825337,8.684902873613094,6.310783622987981,10.810258320618424,9.706103993799008,11.325119905604174,9.355936865858116,8.423162142896324,9.25668282434943,7.3041185549323675,12.728704961847415,11.44567187797682,10.839227412822302,10.661982910306875,10.631058797165375,9.953140080489776,9.101066972668152,10.974909266209407,8.100872552475028,11.925810319385738,9.451800435423984,11.981174804054948,6.414306386140192,11.143427859034158,9.276801382313662,10.181736175433707,10.746237176147845,10.508537595347322,8.292155954959199,3.485516992792651,10.380461065088973,9.376305579209458,8.693936422888848,10.358508352727922,8.879699640695911,10.684985252084225,7.718710954436423,10.35437061172901,5.8081327371697835,1
TCGA:LUAD:TCGA-05-4396-01,9.872390160355915,12.115349328627588,10.505434459169484,8.478049608814075,9.739235488672898,5.796670426838559,9.60100560436821,10.502414147533818,9.59818466358892,7.5072000004811805,7.579662897016007,5.854526832300814,7.941822314862294,8.077579488819,7.756989899805483,3.6290418159089843,10.92378800456029,6.01636482754805,6.437477445256034,11.54428831285009,6.987013828482402,10.533748267317241,5.003791105837152,9.280596801236662,10.674907258008684,9.641282291195118,7.806684943817348,9.792007741273233,9.22684565872765,9.506422635037538,7.905790121030569,9.278168325999872,4.372387999717922,8.490269270207328,10.193315901951806,10.222903553633346,8.704678338248662,8.991411301356159,9.810398115326167,10.574479999326675,7.66297450410595,7.2892904016659115,7.364222221093532,9.405201042232278,7.579662897016007,10.780662789091997,10.572330743152904,7.89664119540284,10.222903553633346,6.733123816410791,9.468326717326653,10.614801849793686,10.612002251751717,10.554253079053435,10.94058522407509,10.66011180270269,7.859447818290704,8.902278630086702,7.479028411911662,11.037430270767528,10.34313018339218,9.719910698054786,6.437477445256034,11.644374565165045,9.237757292153333,10.694183743333149,11.54098526210617,11.85124541547981,9.673784300364845,10.743504870011138,8.057195720197903,8.590145379163468,9.395489150951244,9.9661333746238,9.861590985543923,8.04482030720952,9.532591646881258,9.634417204186677,11.425640779996295,9.687114942398189,9.689765654361409,9.993221467368938,9.898983737828404,11.197824856257784,14.945000241885005,0.8140991902745535,4.0146230951696324,10.167744283496374,12.621069701974392,8.19046671168303,10.026108417813191,10.279436472191213,9.633040621334674,10.42358867518867,9.844109421368412,8.502386299465446,10.226556695906368,6.160032748172705,9.94520531839473,9.165314040999581,10.39278965635932,9.318777779266023,10.720355427895974,8.810786898341567,10.475601718243945,0.0,9.727672044645258,9.437109113257721,11.17624796281368,8.696793697082816,8.766263865647513,10.329594548579015,8.637606623834428,7.172827507273092,11.600507645345786,9.074138786135846,11.001605231966865,9.537325190970021,8.858695946952434,8.252750572596092,9.050362928237016,12.617593730022108,9.392237986489924,10.844517472184982,8.991411301356159,9.561018667884348,6.773666724451567,9.725088429265488,11.077970626427517,8.040673292643762,9.898983737828404,8.129277864453476,11.330311894668167,7.253894746950058,9.287613118716024,10.139052462012996,8.171622175068473,10.595136241477462,8.907344372051954,8.20906339534927,4.204571144249203,9.289364185014671,8.499367566349127,10.271498044349343,10.503925093737045,7.596711566948468,11.08251499229494,9.20106039354104,8.546933034105654,6.832434354307012,1
TCGA:LUAD:TCGA-05-4397-01,9.57972888529026,12.580213806508592,11.179734961139943,6.5509991387638635,9.028011016524289,4.583200134528683,9.326366564471106,9.111031312388745,9.449971923047883,7.076804910381318,11.729820396012395,8.848863891062326,7.995620189147741,9.820766134696909,7.920013357815941,5.592956287810697,10.2037762203928,10.089318056953081,8.142678915081875,11.632009139764854,9.363604766813376,10.636171441635922,8.082824979920092,8.234415096570366,9.805179579389627,10.675083744181341,9.537901722744758,9.98038238706364,10.387941918710272,9.340197276557648,11.22795882850802,10.41059974747621,9.105945164603792,10.79471639651282,10.267465571717764,9.589688594310166,10.700014823505075,8.331584306193916,11.668982460367827,10.496694023763773,8.135899068168833,8.685880595411062,9.179677742779182,9.531026591878728,7.517433184071687,11.273335215149773,10.751008388409636,9.592167347911845,10.762066388686657,7.573715344704151,8.66718961939866,10.995823670634165,9.836883531255275,10.60336671069227,10.899689233243805,10.18774795576891,8.985267020891618,11.227994916935629,8.772954529934891,9.841754597964975,11.7287878523304,9.509329659350136,4.515157346034227,13.185335407460677,1.9528181112318628,11.741222583947167,9.574304013252595,9.603680120534323,8.550504392254782,11.41683974191283,8.16505772315415,7.498171070241327,8.772954529934891,10.361296827734133,10.33249536210481,7.107907520485921,9.166650176801827,10.9451658054737,10.754703814018145,9.540899078478677,10.707652473257673,9.214957748447928,10.19918154876397,10.968256387434483,11.050936965225226,1.9528181112318628,5.045552182276718,9.615581822190967,13.499484669938411,8.17501553614103,7.460677044815956,12.369777263012558,9.112184047645375,10.18957750090512,9.863125404900101,10.740809533972516,10.676644706511741,9.255146625139027,11.565649532000936,9.489518851990585,9.813702642348739,7.755755529659701,11.387284985620676,7.279749853014451,11.387451939591836,0.0,10.857032360062545,10.87750654145171,10.013741392058742,8.834976615731527,8.975804987375266,9.814765094251712,8.241992680265927,7.146655222119465,10.673017503317645,9.770136928092432,10.665700098412241,9.605985020948765,9.570119445534312,8.610434315342335,8.937323792163722,12.697443276418282,10.924166708529963,9.911571751726427,10.468634224216185,11.52524672973023,10.134606004142734,8.579116020886989,13.319841441414402,9.364572432295857,11.571525130946359,7.079911395803277,10.691176447776561,4.804590544801837,6.5978082451771565,10.8506634891107,9.04982132853261,10.34644724799127,8.331584306193916,9.450881315273369,7.155617697314639,12.056739309778282,8.870811639200776,9.66815813662123,10.32225491846098,8.603897056701658,10.904687301276438,8.249151386677877,9.207431689329225,7.2673953419482045,1
