rank,feature_id,modality
1,rnaseq_gene::GENE:CDY2B,rnaseq_gene
2,rnaseq_gene::GENE:OR2T29,rnaseq_gene
3,rnaseq_gene::GENE:DEFB121,rnaseq_gene
4,rnaseq_gene::GENE:CSPG4P2Y,rnaseq_gene
5,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
6,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
7,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
8,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
9,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
10,rnaseq_gene::GENE:PRAMEF17,rnaseq_gene
11,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
12,rnaseq_gene::GENE:RBMY1A1,rnaseq_gene
13,rnaseq_gene::GENE:TSPY4,rnaseq_gene
14,rnaseq_gene::GENE:TSPY3,rnaseq_gene
15,methylation_gene::GENE:GPI,methylation_gene
16,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
17,rnaseq_gene::GENE:OR4A15,rnaseq_gene
18,methylation_gene::GENE:SORBS1,methylation_gene
19,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
20,rnaseq_gene::GENE:TSPY2,rnaseq_gene
21,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
22,rnaseq_gene::GENE:OR4D10,rnaseq_gene
23,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
24,rnaseq_gene::GENE:TAAR6,rnaseq_gene
25,methylation_gene::GENE:MAP3K9,methylation_gene
26,methylation_gene::GENE:ACPL2,methylation_gene
27,rnaseq_gene::GENE:OR2T6,rnaseq_gene
28,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
29,methylation_gene::GENE:PIGP;TTC3,methylation_gene
30,rnaseq_gene::GENE:DEFB104A,rnaseq_gene
31,rnaseq_gene::GENE:GSC2,rnaseq_gene
32,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
33,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
34,rnaseq_gene::GENE:SRY,rnaseq_gene
35,rnaseq_gene::GENE:OR5A1,rnaseq_gene
36,rnaseq_gene::GENE:DAZ1,rnaseq_gene
37,rnaseq_gene::GENE:AMBN,rnaseq_gene
38,methylation_gene::GENE:ATP5S;L2HGDH,methylation_gene
39,rnaseq_gene::GENE:ZNF735,rnaseq_gene
40,rnaseq_gene::GENE:PRDM14,rnaseq_gene
41,rnaseq_gene::GENE:OR4A5,rnaseq_gene
42,methylation_gene::GENE:NAT14,methylation_gene
43,rnaseq_gene::GENE:FAM99A,rnaseq_gene
44,methylation_gene::GENE:GMCL1,methylation_gene
45,methylation_gene::GENE:LRRC20,methylation_gene
46,rnaseq_gene::GENE:NKX6-2,rnaseq_gene
47,methylation_gene::GENE:CYP51A1,methylation_gene
48,methylation_gene::GENE:DCTN3,methylation_gene
49,methylation_gene::GENE:UNC84B,methylation_gene
50,rnaseq_gene::GENE:CABP2,rnaseq_gene
51,methylation_gene::GENE:SKIL,methylation_gene
52,methylation_gene::GENE:AKT1,methylation_gene
53,methylation_gene::GENE:CNIH,methylation_gene
54,rnaseq_gene::GENE:LINC00635,rnaseq_gene
55,methylation_gene::GENE:QTRT1,methylation_gene
56,methylation_gene::GENE:ZNF619,methylation_gene
57,rnaseq_gene::GENE:NPBWR2,rnaseq_gene
58,rnaseq_gene::GENE:ADAM7,rnaseq_gene
59,methylation_gene::GENE:ITPA,methylation_gene
60,rnaseq_gene::GENE:MOS,rnaseq_gene
61,rnaseq_gene::GENE:SNORA69,rnaseq_gene
62,rnaseq_gene::GENE:LIM2,rnaseq_gene
63,rnaseq_gene::GENE:FOXB2,rnaseq_gene
64,rnaseq_gene::GENE:MRGPRG,rnaseq_gene
65,methylation_gene::GENE:FGFRL1,methylation_gene
66,rnaseq_gene::GENE:PRAMEF22,rnaseq_gene
67,rnaseq_gene::GENE:OR6C4,rnaseq_gene
68,rnaseq_gene::GENE:OR8B4,rnaseq_gene
69,methylation_gene::GENE:DCUN1D4,methylation_gene
70,methylation_gene::GENE:NKIRAS2;DNAJC7,methylation_gene
71,rnaseq_gene::GENE:RAG2,rnaseq_gene
72,rnaseq_gene::GENE:OR5T3,rnaseq_gene
73,rnaseq_gene::GENE:TGM6,rnaseq_gene
74,rnaseq_gene::GENE:KRTAP11-1,rnaseq_gene
75,methylation_gene::GENE:LPCAT1,methylation_gene
76,methylation_gene::GENE:DUSP4,methylation_gene
77,methylation_gene::GENE:NSUN5,methylation_gene
78,rnaseq_gene::GENE:TSPY1,rnaseq_gene
79,methylation_gene::GENE:RUNDC2A,methylation_gene
80,methylation_gene::GENE:AMDHD2,methylation_gene
81,rnaseq_gene::GENE:TBC1D28,rnaseq_gene
82,methylation_gene::GENE:RCBTB2,methylation_gene
83,methylation_gene::GENE:KTELC1,methylation_gene
84,methylation_gene::GENE:GMFB,methylation_gene
85,rnaseq_gene::GENE:FABP9,rnaseq_gene
86,rnaseq_gene::GENE:RPS4Y2,rnaseq_gene
87,rnaseq_gene::GENE:SNAR-B2,rnaseq_gene
88,methylation_gene::GENE:CGRRF1,methylation_gene
89,rnaseq_gene::GENE:OR9I1,rnaseq_gene
90,methylation_gene::GENE:UBE3C,methylation_gene
91,rnaseq_gene::GENE:FAM194B,rnaseq_gene
92,methylation_gene::GENE:FAM59A,methylation_gene
93,methylation_gene::GENE:KBTBD7,methylation_gene
94,methylation_gene::GENE:OBFC2A,methylation_gene
95,rnaseq_gene::GENE:NPPB,rnaseq_gene
96,rnaseq_gene::GENE:DEFB108B,rnaseq_gene
97,methylation_gene::GENE:RTDR1,methylation_gene
98,rnaseq_gene::GENE:SPACA1,rnaseq_gene
99,methylation_gene::GENE:RBP5;CLSTN3,methylation_gene
100,methylation_gene::GENE:MYLIP,methylation_gene
