model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.42592592592592593,0.41509433962264153,0.4464285714285715,0.7104470131500172
tabpfn_v2_5,v2_5,binary,success,0.46296296296296297,0.4528301886792453,0.47115384615384615,0.7113327408682288
tabpfn_v2_6,v2_6,binary,success,0.48148148148148145,0.5,0.46703296703296704,0.7140400309139354
tabpfn_v3,v3,binary,success,0.42592592592592593,0.39215686274509803,0.478021978021978,0.7039845526476343
