rank,feature_id,modality
1,rnaseq_gene::GENE:SNORA11B,rnaseq_gene
2,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
3,rnaseq_gene::GENE:OR4C12,rnaseq_gene
4,rnaseq_gene::GENE:OR2T1,rnaseq_gene
5,rnaseq_gene::GENE:CT47A10,rnaseq_gene
6,rnaseq_gene::GENE:OR1S1,rnaseq_gene
7,rnaseq_gene::GENE:OR8H1,rnaseq_gene
8,rnaseq_gene::GENE:OR5AS1,rnaseq_gene
9,rnaseq_gene::GENE:OR4D9,rnaseq_gene
10,rnaseq_gene::GENE:OR1S2,rnaseq_gene
11,rnaseq_gene::GENE:TEX28,rnaseq_gene
12,rnaseq_gene::GENE:GPHB5,rnaseq_gene
13,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
14,rnaseq_gene::GENE:OR8I2,rnaseq_gene
15,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
16,rnaseq_gene::GENE:PRR21,rnaseq_gene
17,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
18,rnaseq_gene::GENE:MT4,rnaseq_gene
19,rnaseq_gene::GENE:OR2M7,rnaseq_gene
20,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
21,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
22,rnaseq_gene::GENE:KRTAP24-1,rnaseq_gene
23,rnaseq_gene::GENE:MYF5,rnaseq_gene
24,rnaseq_gene::GENE:TTTY6B,rnaseq_gene
25,rnaseq_gene::GENE:CT47A11,rnaseq_gene
26,rnaseq_gene::GENE:TTTY6,rnaseq_gene
27,rnaseq_gene::GENE:DEFB123,rnaseq_gene
28,methylation_gene::GENE:ZMYND19,methylation_gene
29,rnaseq_gene::GENE:PRAMEF5,rnaseq_gene
30,methylation_gene::GENE:PPP6C,methylation_gene
31,rnaseq_gene::GENE:KRTAP19-3,rnaseq_gene
32,rnaseq_gene::GENE:OR14J1,rnaseq_gene
33,rnaseq_gene::GENE:TEX13A,rnaseq_gene
34,rnaseq_gene::GENE:PSKH2,rnaseq_gene
35,rnaseq_gene::GENE:OR7G3,rnaseq_gene
36,rnaseq_gene::GENE:CETN1,rnaseq_gene
37,rnaseq_gene::GENE:RBMY1B,rnaseq_gene
38,rnaseq_gene::GENE:MAGEB3,rnaseq_gene
39,methylation_gene::GENE:BTN2A2,methylation_gene
40,rnaseq_gene::GENE:TECRL,rnaseq_gene
41,methylation_gene::GENE:CCNG1,methylation_gene
42,rnaseq_gene::GENE:VN1R4,rnaseq_gene
43,rnaseq_gene::GENE:BPY2,rnaseq_gene
44,rnaseq_gene::GENE:RNASE9,rnaseq_gene
45,rnaseq_gene::GENE:OR14C36,rnaseq_gene
46,methylation_gene::GENE:CSTB,methylation_gene
47,rnaseq_gene::GENE:RBMY2EP,rnaseq_gene
48,methylation_gene::GENE:ZNF136,methylation_gene
49,rnaseq_gene::GENE:OR5K4,rnaseq_gene
50,methylation_gene::GENE:SHBG;SAT2,methylation_gene
51,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
52,rnaseq_gene::GENE:DEFB132,rnaseq_gene
53,methylation_gene::GENE:DND1,methylation_gene
54,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
55,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
56,rnaseq_gene::GENE:OR51L1,rnaseq_gene
57,rnaseq_gene::GENE:PRAMEF9,rnaseq_gene
58,methylation_gene::GENE:C19ORF24,methylation_gene
59,rnaseq_gene::GENE:OR6C76,rnaseq_gene
60,methylation_gene::GENE:MCFD2,methylation_gene
61,rnaseq_gene::GENE:FAM9A,rnaseq_gene
62,methylation_gene::GENE:UBE2T,methylation_gene
63,rnaseq_gene::GENE:OPTC,rnaseq_gene
64,rnaseq_gene::GENE:RNASE11,rnaseq_gene
65,rnaseq_gene::GENE:CXORF66,rnaseq_gene
66,rnaseq_gene::GENE:OR11G2,rnaseq_gene
67,rnaseq_gene::GENE:RNU11,rnaseq_gene
68,methylation_gene::GENE:ZNF497,methylation_gene
69,rnaseq_gene::GENE:OR4C13,rnaseq_gene
70,methylation_gene::GENE:PDCD4;LOC282997,methylation_gene
71,rnaseq_gene::GENE:C22ORF42,rnaseq_gene
72,rnaseq_gene::GENE:KRTAP20-4,rnaseq_gene
73,rnaseq_gene::GENE:VCY,rnaseq_gene
74,methylation_gene::GENE:ZNF441,methylation_gene
75,rnaseq_gene::GENE:REG3G,rnaseq_gene
76,methylation_gene::GENE:PDHX;APIP,methylation_gene
77,rnaseq_gene::GENE:FLJ25328,rnaseq_gene
78,methylation_gene::GENE:NFKBIB;SIRT2,methylation_gene
79,rnaseq_gene::GENE:PRSS38,rnaseq_gene
80,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
81,methylation_gene::GENE:ZC3H13,methylation_gene
82,rnaseq_gene::GENE:FAM27L,rnaseq_gene
83,methylation_gene::GENE:TM7SF2,methylation_gene
84,rnaseq_gene::GENE:FGF6,rnaseq_gene
85,rnaseq_gene::GENE:MMP27,rnaseq_gene
86,methylation_gene::GENE:SPSB3;NUBP2,methylation_gene
87,methylation_gene::GENE:AARS;EXOSC6,methylation_gene
88,rnaseq_gene::GENE:RBMY1A1,rnaseq_gene
89,rnaseq_gene::GENE:PRAMEF11,rnaseq_gene
90,rnaseq_gene::GENE:SNORA32,rnaseq_gene
91,rnaseq_gene::GENE:KRTAP10-12,rnaseq_gene
92,methylation_gene::GENE:ZNF354A,methylation_gene
93,methylation_gene::GENE:DGUOK,methylation_gene
94,cnv_log2::GENE:ZSWIM2,cnv_log2
95,rnaseq_gene::GENE:C8ORF22,rnaseq_gene
96,cnv_log2::GENE:FAM171B,cnv_log2
97,cnv_log2::GENE:TFPI,cnv_log2
98,rnaseq_gene::GENE:S100G,rnaseq_gene
99,cnv_log2::GENE:MIR561,cnv_log2
100,cnv_log2::GENE:GULP1,cnv_log2
