rank,feature_id,modality
1,methylation_gene::GENE:CDCA4,methylation_gene
2,methylation_gene::GENE:TRIM25,methylation_gene
3,methylation_gene::GENE:C18ORF10;KIAA1328,methylation_gene
4,methylation_gene::GENE:C14ORF80,methylation_gene
5,methylation_gene::GENE:LPCAT1,methylation_gene
6,methylation_gene::GENE:ADH5,methylation_gene
7,methylation_gene::GENE:HEXB,methylation_gene
8,methylation_gene::GENE:BCL7A,methylation_gene
9,methylation_gene::GENE:THUMPD3,methylation_gene
10,methylation_gene::GENE:KIF15;KIAA1143,methylation_gene
11,methylation_gene::GENE:MRPS17,methylation_gene
12,methylation_gene::GENE:MAN2A1,methylation_gene
13,methylation_gene::GENE:MTMR4,methylation_gene
14,methylation_gene::GENE:ZNF747,methylation_gene
15,methylation_gene::GENE:TM9SF1,methylation_gene
16,methylation_gene::GENE:KIAA0101,methylation_gene
17,methylation_gene::GENE:USPL1,methylation_gene
18,methylation_gene::GENE:HSPBP1,methylation_gene
19,methylation_gene::GENE:LLPH,methylation_gene
20,methylation_gene::GENE:HERC5,methylation_gene
21,methylation_gene::GENE:BRI3,methylation_gene
22,rnaseq_gene::GENE:ACTL6B,rnaseq_gene
23,methylation_gene::GENE:UBE2L6,methylation_gene
24,methylation_gene::GENE:ZNF273,methylation_gene
25,methylation_gene::GENE:CNPY3,methylation_gene
26,methylation_gene::GENE:NCK1,methylation_gene
27,methylation_gene::GENE:UQCRB,methylation_gene
28,methylation_gene::GENE:FIBCD1,methylation_gene
29,methylation_gene::GENE:SH3RF2,methylation_gene
30,methylation_gene::GENE:PTGES3,methylation_gene
31,methylation_gene::GENE:KIAA1328;C18ORF10,methylation_gene
32,methylation_gene::GENE:ATP6V1C1,methylation_gene
33,methylation_gene::GENE:PAPD4,methylation_gene
34,methylation_gene::GENE:CRIP2,methylation_gene
35,methylation_gene::GENE:RNF17,methylation_gene
36,methylation_gene::GENE:CYP39A1;SLC25A27,methylation_gene
37,methylation_gene::GENE:GAS2L1,methylation_gene
38,methylation_gene::GENE:CDK11A;CDK11B,methylation_gene
39,methylation_gene::GENE:LOC100329108;GCSH,methylation_gene
40,methylation_gene::GENE:NEK11;ASTE1,methylation_gene
41,methylation_gene::GENE:MSRB2,methylation_gene
42,methylation_gene::GENE:FUCA1,methylation_gene
43,methylation_gene::GENE:CEP350,methylation_gene
44,methylation_gene::GENE:SLC35F2,methylation_gene
45,methylation_gene::GENE:RCBTB2,methylation_gene
46,methylation_gene::GENE:CAMK2D,methylation_gene
47,methylation_gene::GENE:TAPBPL;LOC678655,methylation_gene
48,methylation_gene::GENE:LIF,methylation_gene
49,rnaseq_gene::GENE:FAM9C,rnaseq_gene
50,methylation_gene::GENE:CLDN7,methylation_gene
51,rnaseq_gene::GENE:KLHL1,rnaseq_gene
52,methylation_gene::GENE:CD27;TAPBPL;LOC678655,methylation_gene
53,methylation_gene::GENE:NAA20,methylation_gene
54,methylation_gene::GENE:RAB28,methylation_gene
55,methylation_gene::GENE:MXD3,methylation_gene
56,methylation_gene::GENE:FKBPL,methylation_gene
57,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
58,rnaseq_gene::GENE:RHAG,rnaseq_gene
59,rnaseq_gene::GENE:INSL6,rnaseq_gene
60,methylation_gene::GENE:POLR1B,methylation_gene
61,methylation_gene::GENE:FAM103A1,methylation_gene
62,methylation_gene::GENE:GSTK1,methylation_gene
63,methylation_gene::GENE:GADD45B,methylation_gene
64,rnaseq_gene::GENE:KCNK16,rnaseq_gene
65,methylation_gene::GENE:ZCCHC9;RNU5E;RNU5D,methylation_gene
66,methylation_gene::GENE:ALOXE3,methylation_gene
67,methylation_gene::GENE:AASS,methylation_gene
68,methylation_gene::GENE:CIDECP;FANCD2,methylation_gene
69,rnaseq_gene::GENE:LGALS14,rnaseq_gene
70,methylation_gene::GENE:TFDP3,methylation_gene
71,methylation_gene::GENE:SC5DL,methylation_gene
72,rnaseq_gene::GENE:SEL1L2,rnaseq_gene
73,methylation_gene::GENE:GMFB,methylation_gene
74,methylation_gene::GENE:EMP1,methylation_gene
75,methylation_gene::GENE:RNF135,methylation_gene
76,methylation_gene::GENE:NOC3L,methylation_gene
77,methylation_gene::GENE:OSBP,methylation_gene
78,methylation_gene::GENE:FAM160A2,methylation_gene
79,methylation_gene::GENE:FABP7,methylation_gene
80,rnaseq_gene::GENE:DPEP3,rnaseq_gene
81,methylation_gene::GENE:GBAS,methylation_gene
82,methylation_gene::GENE:STAMBP,methylation_gene
83,methylation_gene::GENE:TRIM60,methylation_gene
84,rnaseq_gene::GENE:GUSBP19,rnaseq_gene
85,methylation_gene::GENE:ERBB2,methylation_gene
86,methylation_gene::GENE:XRCC5,methylation_gene
87,methylation_gene::GENE:SNORA21;RPL23,methylation_gene
88,rnaseq_gene::GENE:NCRNA00200,rnaseq_gene
89,methylation_gene::GENE:SPPL3,methylation_gene
90,methylation_gene::GENE:TXNL1,methylation_gene
91,rnaseq_gene::GENE:C19ORF41,rnaseq_gene
92,rnaseq_gene::GENE:TCF23,rnaseq_gene
93,methylation_gene::GENE:ASPSCR1,methylation_gene
94,cnv_log2::GENE:EFNB1,cnv_log2
95,cnv_log2::GENE:FAM155B,cnv_log2
96,cnv_log2::GENE:PJA1,cnv_log2
97,cnv_log2::GENE:LINC00269,cnv_log2
98,methylation_gene::GENE:PUS3;DDX25,methylation_gene
99,methylation_gene::GENE:NAAA,methylation_gene
100,rnaseq_gene::GENE:UGT2B10,rnaseq_gene
