rank,feature_id,modality
1,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
2,rnaseq_gene::GENE:OR8H1,rnaseq_gene
3,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
4,methylation_gene::GENE:ACPL2,methylation_gene
5,rnaseq_gene::GENE:LOC646813,rnaseq_gene
6,rnaseq_gene::GENE:LCE3C,rnaseq_gene
7,rnaseq_gene::GENE:OR2T1,rnaseq_gene
8,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
9,rnaseq_gene::GENE:HES3,rnaseq_gene
10,rnaseq_gene::GENE:TAAR6,rnaseq_gene
11,rnaseq_gene::GENE:CDY2B,rnaseq_gene
12,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
13,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
14,rnaseq_gene::GENE:AMBN,rnaseq_gene
15,rnaseq_gene::GENE:CDY1B,rnaseq_gene
16,rnaseq_gene::GENE:PRAMEF17,rnaseq_gene
17,methylation_gene::GENE:ZNF33B,methylation_gene
18,rnaseq_gene::GENE:OR2T6,rnaseq_gene
19,rnaseq_gene::GENE:DEFB118,rnaseq_gene
20,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
21,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
22,rnaseq_gene::GENE:VN1R4,rnaseq_gene
23,methylation_gene::GENE:RPUSD2,methylation_gene
24,methylation_gene::GENE:FRY,methylation_gene
25,methylation_gene::GENE:SLC25A38,methylation_gene
26,rnaseq_gene::GENE:OR4K2,rnaseq_gene
27,methylation_gene::GENE:PNN,methylation_gene
28,rnaseq_gene::GENE:OR8B12,rnaseq_gene
29,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
30,rnaseq_gene::GENE:OR4D9,rnaseq_gene
31,rnaseq_gene::GENE:OR4D10,rnaseq_gene
32,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
33,rnaseq_gene::GENE:OTUD6A,rnaseq_gene
34,methylation_gene::GENE:VEGFB,methylation_gene
35,rnaseq_gene::GENE:LGALS13,rnaseq_gene
36,methylation_gene::GENE:INPP5A,methylation_gene
37,rnaseq_gene::GENE:OR2M7,rnaseq_gene
38,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
39,methylation_gene::GENE:PIGP;TTC3,methylation_gene
40,methylation_gene::GENE:SCRIB,methylation_gene
41,rnaseq_gene::GENE:DEFB129,rnaseq_gene
42,rnaseq_gene::GENE:ADAD1,rnaseq_gene
43,rnaseq_gene::GENE:REXO1L6P,rnaseq_gene
44,rnaseq_gene::GENE:SNORA69,rnaseq_gene
45,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
46,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
47,methylation_gene::GENE:VEGFA,methylation_gene
48,methylation_gene::GENE:CNP,methylation_gene
49,rnaseq_gene::GENE:OR7G2,rnaseq_gene
50,rnaseq_gene::GENE:LCN9,rnaseq_gene
51,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
52,rnaseq_gene::GENE:OR5A1,rnaseq_gene
53,methylation_gene::GENE:ZNF624,methylation_gene
54,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
55,methylation_gene::GENE:CASP6,methylation_gene
56,rnaseq_gene::GENE:OR5W2,rnaseq_gene
57,methylation_gene::GENE:ZNF787,methylation_gene
58,rnaseq_gene::GENE:OR8I2,rnaseq_gene
59,methylation_gene::GENE:BID,methylation_gene
60,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
61,rnaseq_gene::GENE:GUCA1C,rnaseq_gene
62,rnaseq_gene::GENE:KRTAP10-1,rnaseq_gene
63,rnaseq_gene::GENE:MYL1,rnaseq_gene
64,methylation_gene::GENE:SORBS1,methylation_gene
65,rnaseq_gene::GENE:OR4K15,rnaseq_gene
