rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR13C8,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR8H2,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_GLT6D1,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_LOC100287704,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_PSG10,rnaseq_gene__GENE_OR13C3,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_OR5M1,rnaseq_gene__GENE_OR9K2,methylation_gene__GENE_PPP6C,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_C1ORF68,rnaseq_gene__GENE_OR51F1,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_C9ORF27,methylation_gene__GENE_ADC,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_ZCCHC13,rnaseq_gene__GENE_SNORA50,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_OR14C36,methylation_gene__GENE_CSTB,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_CRYGD,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_NES,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_KRTAP9-4,cnv_log2__GENE_UPRT,cnv_log2__GENE_TTC3P1,cnv_log2__GENE_ZDHHC15,cnv_log2__GENE_MAGEE2,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SNORA32,methylation_gene__GENE_MCFD2,target
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,22.538898,22.538898,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.48634169,-0.085027754,-0.088819906,-0.12254225,-0.12852597,3.901768,-0.092815675,-0.08521778,-0.9093539,-0.87147135,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.56199044,-0.124450356,1.3247535,-0.13319255,-0.22481681,-0.79983044,-0.06406813,-0.14566335,14.369314,-0.09680774,-0.057659455,-0.9124403,5.257138,-1.008284,-0.85274243,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.77558446,-0.09165288,-1.088272,-1.2023692,-0.30856436,-0.60862267,-0.124300115,-0.12258983,-1.0085553,-1.2340896,-0.08764268,-0.15345189,-1.0421008,-0.08100892,-0.47880274,-0.47880274,-0.47880274,-0.47880274,-0.9825734,-0.12752284,-0.38377148,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.04982512,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.5018298,-0.9776722,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,0.079375066,-0.046825472,-0.10144153,-0.13319255,-0.33575916,5.363179,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.9507387,12.575852,-0.85496217,-0.8509174,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.7636996,-0.09165288,-0.5887351,-0.91418046,-0.114636034,-0.6422588,-0.124300115,-0.12258983,1.9393204,-1.1532733,2.9745266,-0.15345189,-1.0152129,-0.08100892,-0.13775425,-0.13775425,-0.13775425,-0.13775425,-0.96305835,-0.12752284,-0.3037876,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,0.94569165,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-1.069147,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.6913901,-1.0269752,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.7082245,-0.14253867,-0.10144153,-0.13319255,0.016943363,-0.8313032,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-1.0866327,-0.09838656,-1.0334343,-0.9880831,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.77254164,-0.09165288,-1.409815,-1.1464827,-0.57485914,-0.7823136,-0.124300115,-0.12258983,-0.17625378,-1.2163197,-0.08764268,-0.15345189,-1.0092815,-0.08100892,11.834673,11.834673,11.834673,11.834673,18.770525,-0.12752284,-0.46634725,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,20.299316,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.02629535,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.08876829,-0.12325531,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,0.12375342,-0.30683082,-0.10144153,-0.13319255,-0.11046604,-0.038101476,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,0.3772043,-0.09838656,-0.13538097,0.05901108,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.008976991,-0.09165288,-1.0260056,0.22464979,-0.23894663,0.5779411,-0.124300115,-0.12258983,-0.11609834,0.14281832,-0.08764268,-0.15345189,0.18255179,-0.08100892,-0.10527343,-0.10527343,-0.10527343,-0.10527343,0.2693697,-0.12752284,0.12230384,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,0.02340779,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,20.049402,0.41788027,0.37701023,-0.0720785,-0.056167826,-0.097929865,20.166296,-0.06079424,0.063161634,-0.1300569,-0.10144153,-0.13319255,1.0484346,-0.06749513,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.03783684,-0.09838656,0.3461369,-0.63262993,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.235404,-0.09165288,0.6396067,0.2843832,0.38738996,0.044949405,-0.124300115,-0.12258983,0.09960328,-0.037900887,-0.08764268,-0.15345189,0.011782715,-0.08100892,-0.098777264,-0.098777264,-0.098777264,-0.098777264,0.70799154,-0.12752284,-0.63920903,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.058511425,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.15560871,-0.085212015,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.12889038,-0.1500694,-0.10144153,-0.13319255,-0.34996536,-0.10871707,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.1822856,-0.09838656,0.049438104,0.10137182,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.3408222,-0.09165288,1.6225517,-0.12329114,-0.50600815,-0.28394803,-0.124300115,-0.12258983,0.45968068,-0.18317464,-0.08764268,-0.15345189,0.13838477,-0.08100892,-0.47880274,-0.47880274,-0.47880274,-0.47880274,0.19985366,-0.12752284,-0.004851312,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.5389,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,0.07505358,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.12638798,-0.2234372,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.020299086,0.08933609,-0.10144153,-0.13319255,-0.61849916,-0.1946411,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,0.40804553,-0.09838656,-0.22708637,-0.91977453,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.31120154,-0.09165288,-0.65241337,-0.19159316,-0.44182956,-0.13187274,1.5901837,-0.12258983,-0.35840005,-0.27383223,-0.08764268,-0.15345189,0.13280956,-0.08100892,-0.095529184,-0.095529184,-0.095529184,-0.095529184,-0.44542503,-0.12752284,-0.81440836,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,19.862907,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.25614372,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.51520765,-0.40300155,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.30401257,0.47418115,-0.10144153,-0.13319255,1.3688462,-0.14870156,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.032224175,-0.09838656,-0.31856805,-0.52431184,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.08475476,-0.09165288,-2.1140833,-0.26109326,-0.1372271,-0.25485384,-0.124300115,-0.12258983,0.36190587,-0.3146941,-0.08764268,-0.15345189,-0.5503841,-0.08100892,-0.44632193,-0.44632193,-0.44632193,-0.44632193,-0.5715192,-0.12752284,-0.053474363,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.33730656,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.29679653,-0.079561,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.26065883,0.25548843,-0.10144153,-0.13319255,-0.089652665,-0.5595649,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.22078076,-0.09838656,-0.5760287,-0.96215755,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.18227698,-0.09165288,-2.3487213,-0.5538869,0.016661877,-0.13253148,-0.124300115,-0.12258983,0.262659,1.1565522,-0.08764268,-0.15345189,-0.6136248,-0.08100892,0.02464982,0.02464982,0.02464982,0.02464982,-0.15614073,-0.12752284,0.20568736,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.3897536,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.5794894,-0.44207388,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.24918549,-0.19575782,-0.10144153,-0.13319255,-0.09927786,0.1054919,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.4218595,-0.09838656,-0.039622426,-0.5484162,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.22406298,-0.09165288,-2.5326285,-0.3630609,-0.0014806235,0.42031348,-0.124300115,-0.12258983,-0.7265211,-0.4523605,-0.08764268,-0.15345189,0.03502183,-0.08100892,-0.3521276,-0.3521276,-0.3521276,-0.3521276,-0.56025803,-0.12752284,0.00091030635,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.20288771,-0.085027754,-0.088819906,1.7872064,-0.12852597,-0.10227383,-0.092815675,-0.08521778,-0.72936505,-0.08771623,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,0.030441072,0.6320726,-0.10144153,1.7956494,-0.20988268,-0.041747574,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.6910629,-0.09838656,0.15541847,-1.1690358,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.20276031,-0.09165288,-2.0571322,-0.2789489,0.42490205,0.34406066,-0.124300115,-0.12258983,1.4885417,-0.19228399,-0.08764268,-0.15345189,-0.13050374,-0.08100892,-0.20271586,-0.20271586,-0.20271586,-0.20271586,-0.585022,-0.12752284,-0.02650873,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.19289012,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.0064208717,0.014753594,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.102294266,0.31115246,-0.10144153,-0.13319255,-0.4955425,-0.39851978,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,0.0066974307,-0.09838656,-0.30092302,-0.71571505,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.8359762,-0.09165288,-2.23403,-0.38253516,0.0156817,0.022801174,-0.124300115,-0.12258983,-0.10438069,-0.57791644,-0.08764268,-0.15345189,-0.27613768,-0.08100892,2.4996877,2.4996877,2.4996877,2.4996877,-0.27965134,-0.12752284,-0.105463766,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,0.025639283,-0.085027754,5.781089,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.42261127,-0.39010572,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,0.05668164,-0.67033905,-0.10144153,-0.13319255,-0.4698372,-0.24698107,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.09855308,-0.09838656,-0.5953961,-1.0281104,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.38828397,-0.09165288,0.25639227,-0.055449735,-0.22638786,-0.7176583,-0.124300115,-0.12258983,-0.3911615,-0.6675703,-0.08764268,-0.15345189,-0.3895717,-0.08100892,0.82367784,0.82367784,0.82367784,0.82367784,-0.50655127,-0.12752284,-0.34889886,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,0.6790233,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.12900272,0.10589043,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,0.05768367,0.5298424,-0.10144153,-0.13319255,0.4318057,0.07412387,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.16451809,-0.09838656,0.7512956,0.10275684,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.15889253,-0.09165288,0.45360327,0.13171667,0.37316486,0.6101202,-0.124300115,-0.12258983,0.50598305,0.32820415,-0.08764268,-0.15345189,0.7154328,-0.08100892,-0.050056048,-0.050056048,-0.050056048,-0.050056048,0.43264616,-0.12752284,-0.3217804,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.096684515,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.0112557085,-0.13961652,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.22475255,-0.13784058,-0.10144153,1.0873157,-0.15134995,-0.49339005,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.4181234,-0.09838656,0.31843576,-0.23029014,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,-0.15652016,-0.09165288,0.22544903,-0.38406387,0.10318185,0.04117554,-0.124300115,-0.12258983,-0.29042685,-0.29132855,-0.08764268,-0.15345189,-0.3427511,-0.08100892,0.14807689,0.14807689,0.14807689,0.14807689,-0.03680012,-0.12752284,-0.11447029,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.13359529,-0.085027754,-0.088819906,-0.12254225,-0.12852597,-0.10227383,-0.092815675,-0.08521778,0.4183501,0.033848707,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,1.2461188,0.89220387,-0.10144153,-0.13319255,-0.0694527,-0.21871938,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.3175807,-0.09838656,-0.33662933,0.008522537,-0.08684252,-0.086708605,-0.114891306,-0.104859196,-0.14480719,-0.076839514,0.0038766207,-0.09165288,0.05953766,-0.36333272,0.61981994,0.5894885,-0.124300115,-0.12258983,0.5421495,-0.30550256,-0.08764268,-0.15345189,-0.032377608,-0.08100892,0.08636337,0.08636337,0.08636337,0.08636337,0.5607693,-0.12752284,0.9203804,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.05709027,-0.058390062,-0.059154127,-0.06135472,-0.06199895,-0.06239218,-0.06260157,-0.06263095,-0.06869581,-0.07620693,-0.06951823,-0.06268985,-0.051931962,-0.09721598,-0.067333296,-0.07150777,-0.07152144,-0.07188792,-0.19856453,-0.085027754,-0.088819906,-0.12254225,16.167685,-0.10227383,14.36423,-0.08521778,-0.36470026,-0.52383995,-0.0720785,-0.056167826,-0.097929865,-0.08483455,-0.06079424,-0.18825288,0.2578529,-0.10144153,2.0344708,-0.33445373,-0.28487548,-0.06406813,-0.14566335,-0.08701083,-0.09680774,-0.057659455,-0.5940886,-0.09838656,-0.30450812,0.29098234,-0.08684252,-0.086708605,9.856942,-0.104859196,2.2576175,-0.076839514,-0.28837082,-0.09165288,0.10865279,-0.72417015,-0.32379532,-0.35780457,-0.124300115,1.7484556,-0.2850104,-0.4345737,-0.08764268,-0.15345189,-0.32946268,-0.08100892,0.44690037,0.44690037,0.44690037,0.44690037,0.116548695,-0.12752284,0.09691028,0
