model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.7631578947368421,0.8656716417910447,0.4291187739463601,0.557624997356072
tabpfn_v2_5,v2_5,binary,success,0.7631578947368421,0.8656716417910447,0.4674329501915709,0.5554521199106385
tabpfn_v2_6,v2_6,binary,success,0.7631578947368421,0.8656716417910447,0.4827586206896552,0.5715872130116599
tabpfn_v3,v3,binary,success,0.7631578947368421,0.8656716417910447,0.5402298850574713,0.55207629236407
