rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_HES3,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_GLT6D1,rnaseq_gene__GENE_OR51G2,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_POTED,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_IPPK,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_FKSG73,methylation_gene__GENE_ZNF764,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_ATP5E,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_CNOT10,methylation_gene__GENE_LDB1,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_CYP11B1,methylation_gene__GENE_ADC,methylation_gene__GENE_TM7SF2,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.43149346,-0.07150777,-0.22407109,-0.07188792,-0.09093261,-0.4701539,-0.08670562,1.0484346,-0.10833606,0.044949405,-0.05596226,0.5726435,-0.056167826,-0.0843408,0.41864502,-0.097929865,-0.10227383,-0.06079424,0.063161634,20.166296,-0.1006545,0.05782709,-0.093568295,-0.13055657,-0.06406813,0.4246206,-0.064649016,-0.13871242,-0.27254167,0.4801052,-0.63262993,20.049402,-0.088819906,0.038643718,0.11442291,0.63158727,-0.20777641,0.3461369,0.28485686,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.23562032,-0.07150777,-0.011870286,-0.07188792,-0.09093261,0.56270707,-0.08670562,-0.34996536,-0.10833606,-0.28394803,-0.05596226,-0.17795135,-0.056167826,-0.0843408,-0.34961557,-0.097929865,-0.10227383,-0.06079424,-0.12889038,-0.08483455,-0.1006545,-0.040942952,-0.093568295,-0.13055657,-0.06406813,-0.21538974,-0.064649016,-0.13871242,-0.4225718,-0.4446597,0.10137182,-0.08521778,-0.088819906,1.5767317,-0.29841423,0.010972139,-0.20777641,0.049438104,-0.10563748,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.07682838,-0.07150777,-0.27001813,-0.07188792,-0.09093261,-0.8392813,-0.08670562,-0.37772125,-0.10833606,0.024745187,-0.05596226,0.3534922,-0.056167826,-0.0843408,-0.1624775,-0.097929865,-0.10227383,-0.06079424,-0.14194587,-0.08483455,-0.1006545,-0.15643635,-0.093568295,-0.13055657,-0.06406813,-0.253133,-0.064649016,-0.13871242,-0.42363796,-0.41303852,-0.95271206,-0.08521778,-0.088819906,-0.48110306,-0.2440718,-0.20634086,-0.20777641,-0.5446122,-0.48175728,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.5389,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.7334092,-0.07150777,-0.64602077,-0.07188792,-0.09093261,0.022380134,-0.08670562,-0.61849916,-0.10833606,-0.13187274,-0.05596226,0.18723801,-0.056167826,-0.0843408,-0.21174525,-0.097929865,-0.10227383,-0.06079424,-0.020299086,-0.08483455,-0.1006545,-0.37841195,-0.093568295,-0.13055657,-0.06406813,-0.4419582,-0.064649016,-0.13871242,-0.30734047,-0.5215618,-0.91977453,-0.08521778,-0.088819906,0.025108969,-0.19830853,0.4087863,-0.20777641,-0.22708637,-0.116025805,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,19.862907,-0.082131,-0.09038089,-0.080826886,-0.8256065,-0.07150777,-0.27302366,-0.07188792,-0.09093261,0.24338552,-0.08670562,1.3688462,-0.10833606,-0.25485384,-0.05596226,-0.46853724,-0.056167826,-0.0843408,-0.825327,-0.097929865,-0.10227383,-0.06079424,-0.30401257,-0.08483455,-0.1006545,-0.5817115,-0.093568295,-0.13055657,-0.06406813,-0.06509075,-0.064649016,-0.13871242,0.40163285,0.024750743,-0.52431184,-0.08521778,-0.088819906,0.046118647,-0.34553164,-0.14323989,1.6085945,-0.31856805,-0.18964705,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.8506374,-0.07150777,-0.018202279,-0.07188792,-0.09093261,-0.29247147,-0.08670562,-0.24437355,-0.10833606,-0.025443915,-0.05596226,-0.34673914,-0.056167826,-0.0843408,-0.8066966,-0.097929865,-0.10227383,-0.06079424,0.2765619,-0.08483455,-0.1006545,-0.29783875,-0.093568295,-0.13055657,-0.06406813,-0.42958722,-0.064649016,-0.13871242,0.05981499,0.12447131,-0.40276527,-0.08521778,-0.088819906,0.6131324,-0.69975686,0.44613194,3.6269248,-0.24965234,-0.46209213,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.90821195,-0.07150777,-0.22974797,-0.07188792,-0.09093261,0.5878819,-0.08670562,-0.20988268,-0.10833606,0.34406066,-0.05596226,-0.19370247,-0.056167826,-0.0843408,-0.3441923,-0.097929865,-0.10227383,-0.06079424,0.030441072,-0.08483455,-0.1006545,0.0044537685,-0.093568295,-0.13055657,-0.06406813,-0.6767243,-0.064649016,-0.13871242,0.24807976,0.30273634,-1.1690358,-0.08521778,-0.088819906,0.23664185,-0.46145633,0.17366199,-0.20777641,0.15541847,-0.24127324,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.84455514,-0.07150777,-0.009294423,-0.07188792,-0.09093261,0.24794416,-0.08670562,-0.4955425,-0.10833606,0.022801174,-0.05596226,-0.38993287,-0.056167826,-0.0843408,-0.9050722,-0.097929865,-0.10227383,-0.06079424,-0.102294266,-0.08483455,-0.1006545,0.38403398,-0.093568295,-0.13055657,-0.06406813,-0.38658878,-0.064649016,-0.13871242,0.43446535,-0.11893166,-0.71571505,-0.08521778,-0.088819906,-0.1623937,-0.6204772,0.30496618,1.0847611,-0.30092302,-0.38575846,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.84581375,-0.07150777,0.31730682,-0.07188792,-0.09093261,0.20876804,-0.08670562,-0.35146442,-0.10833606,0.20458384,-0.05596226,-0.28893265,-0.056167826,-0.0843408,-0.58755416,-0.097929865,-0.10227383,-0.06079424,-0.51005113,-0.08483455,-0.1006545,-0.5860781,-0.093568295,-0.13055657,-0.06406813,-0.4822605,-0.064649016,-0.13871242,-0.25905398,-0.18060705,-0.6852927,-0.08521778,-0.088819906,-0.27670336,-0.5749419,-0.1218846,0.98755187,-0.28129703,-0.38273722,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.2746008,-0.07150777,-0.28704646,-0.07188792,-0.09093261,0.787834,-0.08670562,0.4318057,-0.10833606,0.6101202,-0.05596226,0.05507682,-0.056167826,-0.0843408,0.45436496,-0.097929865,-0.10227383,-0.06079424,0.05768367,-0.08483455,-0.1006545,2.7711208,-0.093568295,-0.13055657,-0.06406813,0.52058613,-0.064649016,-0.13871242,-0.21766445,0.14114921,0.10275684,-0.08521778,-0.088819906,0.32766026,0.43613115,0.45042723,-0.20777641,0.7512956,5.553535,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.012953611,-0.07150777,-0.0444488,-0.07188792,-0.09093261,0.07690149,-0.08670562,-0.15134995,-0.10833606,0.04117554,-0.05596226,-0.36109656,-0.056167826,-0.0843408,-0.7610113,-0.097929865,-0.10227383,-0.06079424,-0.22475255,-0.08483455,-0.1006545,-0.23056841,-0.093568295,-0.13055657,-0.06406813,-0.6721392,-0.064649016,-0.13871242,-0.31328025,-0.4046026,-0.23029014,-0.08521778,-0.088819906,-0.07085745,0.04866209,-0.32100683,-0.20777641,0.31843576,-0.335437,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,19.58314,-0.09038089,-0.080826886,0.25100785,-0.07150777,0.119882636,-0.07188792,-0.09093261,2.415313,-0.08670562,-0.25850576,-0.10833606,-0.18077543,-0.05596226,0.25594985,-0.056167826,-0.0843408,1.5501513,-0.097929865,-0.10227383,-0.06079424,0.114768356,-0.08483455,-0.1006545,0.8217833,-0.093568295,-0.13055657,-0.06406813,0.7322391,-0.064649016,-0.13871242,-0.19524053,-0.060649946,-0.3345657,-0.08521778,-0.088819906,1.4235567,-0.17228228,0.11591661,-0.20777641,-0.3403391,-0.5699996,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,13.060777,-0.080826886,0.05166084,-0.07150777,0.19066925,-0.07188792,-0.09093261,-0.45359054,-0.08670562,-0.33445373,-0.10833606,-0.35780457,-0.05596226,-0.42667615,-0.056167826,-0.0843408,-0.56114143,-0.097929865,-0.10227383,-0.06079424,-0.18825288,-0.08483455,-0.1006545,-0.46955198,-0.093568295,-0.13055657,-0.06406813,-0.24778254,-0.064649016,-0.13871242,0.22489712,-0.25794777,0.29098234,-0.08521778,-0.088819906,-0.06188506,-0.5038708,-0.17690483,-0.20777641,-0.30450812,0.24433053,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.21321258,-0.07150777,-0.13945024,-0.07188792,-0.09093261,0.7652021,-0.08670562,-0.39007354,-0.10833606,-0.31796858,-0.05596226,-0.15376794,-0.056167826,-0.0843408,-0.39930236,-0.097929865,-0.10227383,-0.06079424,-0.19739874,-0.08483455,-0.1006545,-0.39317638,-0.093568295,-0.13055657,-0.06406813,-0.052462153,-0.064649016,-0.13871242,-0.5818903,-0.19710651,-0.5191232,-0.08521778,-0.088819906,1.0851482,-0.27736664,-0.30762511,-0.20777641,-0.6090755,-0.16675098,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,4.1570063,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.4031435,-0.07150777,-0.2679388,-0.07188792,-0.09093261,1.5432547,-0.08670562,0.22904722,-0.10833606,0.3955922,-0.05596226,0.4499832,-0.056167826,-0.0843408,0.4769359,-0.097929865,-0.10227383,-0.06079424,0.1459362,-0.08483455,-0.1006545,-0.013963845,-0.093568295,3.7585952,-0.06406813,0.6525878,-0.064649016,-0.13871242,0.20407313,0.44569507,-0.059521593,-0.08521778,-0.088819906,0.1298113,0.26410148,0.719256,-0.20777641,1.238289,1.4710447,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.09328895,-0.07150777,-0.34196898,-0.07188792,-0.09093261,0.19640408,-0.08670562,-0.15049985,-0.10833606,-0.338799,-0.05596226,-0.034121796,-0.056167826,-0.0843408,0.123120114,-0.097929865,-0.10227383,-0.06079424,0.24307959,-0.08483455,-0.1006545,0.46477655,-0.093568295,-0.13055657,-0.06406813,0.34177586,-0.064649016,-0.13871242,0.024229767,0.25169942,-0.22070609,-0.08521778,-0.088819906,-0.4048316,0.19191237,0.677006,-0.20777641,0.038369745,-0.3665561,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.061221045,-0.07150777,0.12475603,-0.07188792,-0.09093261,0.5767949,-0.08670562,-0.3121923,-0.10833606,0.7074372,-0.05596226,0.49641714,-0.056167826,-0.0843408,0.2462875,-0.097929865,-0.10227383,-0.06079424,0.3629374,-0.08483455,-0.1006545,0.2868457,-0.093568295,-0.13055657,-0.06406813,0.5137326,-0.064649016,-0.13871242,-0.74001914,0.39057115,0.40046278,-0.08521778,-0.088819906,0.06250551,0.9213561,0.75809866,5.8723726,0.6447799,-0.05688344,0
