rank,feature_id,modality
1,rnaseq_gene::GENE:MS4A5,rnaseq_gene
2,rnaseq_gene::GENE:TTTY6B,rnaseq_gene
3,rnaseq_gene::GENE:OR4S2,rnaseq_gene
4,rnaseq_gene::GENE:SPACA1,rnaseq_gene
5,rnaseq_gene::GENE:DEFB127,rnaseq_gene
6,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
7,rnaseq_gene::GENE:SCARNA27,rnaseq_gene
8,rnaseq_gene::GENE:TEX28,rnaseq_gene
9,rnaseq_gene::GENE:SPINK14,rnaseq_gene
10,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
11,rnaseq_gene::GENE:CT47A9,rnaseq_gene
12,rnaseq_gene::GENE:SNORA70C,rnaseq_gene
13,rnaseq_gene::GENE:PRLH,rnaseq_gene
14,methylation_gene::GENE:DGUOK,methylation_gene
15,rnaseq_gene::GENE:DEFB110,rnaseq_gene
16,rnaseq_gene::GENE:CT47A1,rnaseq_gene
17,rnaseq_gene::GENE:LCN9,rnaseq_gene
18,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
19,methylation_gene::GENE:FHOD3,methylation_gene
20,methylation_gene::GENE:TMEM177,methylation_gene
21,methylation_gene::GENE:ZNF296,methylation_gene
22,methylation_gene::GENE:MAP3K11,methylation_gene
23,methylation_gene::GENE:HIST1H4C,methylation_gene
24,rnaseq_gene::GENE:ADAD1,rnaseq_gene
25,methylation_gene::GENE:FBXL2,methylation_gene
26,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
27,methylation_gene::GENE:HIC1,methylation_gene
28,methylation_gene::GENE:NDUFAF1,methylation_gene
29,methylation_gene::GENE:ACPL2,methylation_gene
30,rnaseq_gene::GENE:TTTY20,rnaseq_gene
31,rnaseq_gene::GENE:NPS,rnaseq_gene
32,methylation_gene::GENE:ATP5E,methylation_gene
33,methylation_gene::GENE:EMP1,methylation_gene
34,methylation_gene::GENE:ZNF33B,methylation_gene
35,rnaseq_gene::GENE:KRTAP20-3,rnaseq_gene
36,rnaseq_gene::GENE:TMEM225,rnaseq_gene
37,methylation_gene::GENE:SRD5A1;NSUN2,methylation_gene
38,rnaseq_gene::GENE:KRTAP20-4,rnaseq_gene
39,methylation_gene::GENE:CCRN4L,methylation_gene
40,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
41,methylation_gene::GENE:NOC2L;KLHL17,methylation_gene
42,rnaseq_gene::GENE:SPINT4,rnaseq_gene
43,rnaseq_gene::GENE:OR5D16,rnaseq_gene
44,methylation_gene::GENE:AARS;EXOSC6,methylation_gene
45,methylation_gene::GENE:ZNF787,methylation_gene
46,methylation_gene::GENE:PTDSS1;MTERFD1,methylation_gene
47,methylation_gene::GENE:ARL13B,methylation_gene
48,methylation_gene::GENE:SETD3;CCNK,methylation_gene
49,methylation_gene::GENE:ZBTB12,methylation_gene
50,methylation_gene::GENE:PXMP3,methylation_gene
51,rnaseq_gene::GENE:DEFB115,rnaseq_gene
52,methylation_gene::GENE:SERPINB6,methylation_gene
53,methylation_gene::GENE:HIST1H1C,methylation_gene
54,methylation_gene::GENE:SREBF2,methylation_gene
55,methylation_gene::GENE:RPLP2,methylation_gene
56,rnaseq_gene::GENE:NOX3,rnaseq_gene
57,methylation_gene::GENE:ZNF354A,methylation_gene
58,methylation_gene::GENE:TOR1A,methylation_gene
59,rnaseq_gene::GENE:OR7D4,rnaseq_gene
60,methylation_gene::GENE:TP53I11,methylation_gene
61,methylation_gene::GENE:PLEKHJ1;SF3A2,methylation_gene
62,rnaseq_gene::GENE:DEFA6,rnaseq_gene
63,methylation_gene::GENE:RASA1,methylation_gene
