rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_CDK2AP2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CASP6,methylation_gene__GENE_SORBS1,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_ZNF414,methylation_gene__GENE_LPPR2,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_BID,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_B2M,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_ASAH1,methylation_gene__GENE_CNP,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_SRY,methylation_gene__GENE_SPSB1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_NSUN5,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_ERCC8;NDUFAF2,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_GSR,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_FGF22,methylation_gene__GENE_ITPA,methylation_gene__GENE_DVL1,methylation_gene__GENE_LASS5,methylation_gene__GENE_TNIP1,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_CRYGC,methylation_gene__GENE_UNC84B,target
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,32.43656,-0.035875507,-0.06710228,0.36859527,0.0028927205,-0.09706543,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.14533088,0.088251084,-0.15158416,-0.08720162,-0.039025616,-0.4575842,-0.042500064,-0.4770111,-0.061702468,0.12777126,0.29792503,-0.053536013,-0.05008855,-0.089100406,-0.44237104,-0.15536898,-0.07234395,-0.5668128,0.20838861,-0.12972006,-0.3314083,-0.057666454,-0.1273924,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.08378082,-0.21313418,-0.17146106,-0.08795058,-0.14818674,-0.0948483,-0.21827883,-0.48580244,-0.105133064,-0.06940588,-0.16069727,-0.6211723,-0.16043283,-0.06418999,-0.28727683,-0.12641901,-0.057265017,-0.607622,-0.083192356,-0.044886343,-0.006032988,-0.29790673,-0.21529208,-0.038643353,-0.11526267,-0.061940223,-0.048288155,0.1278641,-0.025204768,-0.05695082,-0.071920976,-0.21291076,-0.19387476,-0.51143485,-0.14199477,-0.16218084,0.033914834,-0.65444297,-0.1865873,-0.41417405,-0.12837721,-0.32954752,-0.11783594,-0.81499934,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.09960113,-0.30820522,0.15068379,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,5.7186203,-0.05562216,-0.0679732,-0.022241822,-0.02957025,-0.08649534,-0.08720162,-0.039025616,-0.28913957,-0.042500064,-0.5198355,-0.061702468,0.06454433,0.15825547,-0.053536013,-0.05008855,-0.089100406,-0.37635282,0.18040282,-0.07234395,-0.26165935,0.4754105,0.38771713,0.45513216,-0.057666454,-0.04206261,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.08027064,0.45464274,-0.20711036,-0.08795058,0.010343825,-0.38391897,0.021404296,-0.045282334,-0.105133064,-0.06940588,-0.14738189,0.21193834,0.018430434,-0.06418999,0.228497,-0.056337737,-0.24794553,-0.5108856,-0.083192356,-0.044886343,0.1438036,-0.37129056,-0.21529208,0.20818448,-0.11526267,-0.061940223,-0.048288155,-0.11522728,0.0012803315,0.06351099,-0.071920976,-0.06455276,-0.19387476,-0.24026759,-0.14199477,-0.16218084,-0.03237944,-0.49814382,0.33325845,-0.5951639,-0.16593996,-0.045952383,2.688619,-0.6893979,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.41104114,0.03780582,-0.034851898,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,2.8199306,0.09706884,0.21284336,0.0025343338,-0.08720162,-0.039025616,-0.24966423,-0.042500064,-0.13005158,-0.061702468,-0.07981106,-0.36805224,-0.053536013,-0.05008855,-0.089100406,-0.35071158,-0.17183703,-0.07234395,-0.5161608,0.57372606,-0.19650148,-0.5010143,-0.057666454,-0.04882149,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.046456788,0.022280572,0.1443112,-0.08795058,0.11476527,-0.16971427,-0.1792825,0.29909465,-0.105133064,-0.06940588,0.33368132,-0.28899753,0.05347306,-0.06418999,-0.16965733,-0.14304827,-0.20113504,-0.871602,-0.083192356,-0.044886343,0.23675089,-0.14387679,0.8710812,0.20466782,-0.11526267,-0.061940223,-0.048288155,-0.36955482,0.06592966,-0.33910507,-0.071920976,0.034231637,-0.19387476,-0.87739766,-0.14199477,-0.16218084,-0.09688042,-0.4335033,-0.7449479,-0.26880842,0.007105185,-0.09586681,-0.11783594,0.1678672,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.060859878,0.41579235,0.08885887,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.2092184,0.24069938,-0.08358431,-0.08720162,-0.039025616,-0.2835547,-0.042500064,-0.12120281,-0.061702468,-0.14484037,-0.08012595,-0.053536013,-0.05008855,-0.089100406,-0.45698372,-0.14476928,-0.07234395,-0.26666626,0.34183145,-0.29942763,-0.30837035,-0.057666454,-0.16901553,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.43645608,-0.24434017,-0.12607871,-0.08795058,-0.045554757,-0.09683805,-0.22311167,-0.39129537,-0.105133064,-0.06940588,-0.62452894,0.030914571,0.13481487,-0.06418999,-0.23999396,-0.03251584,0.0080577005,-0.61633295,-0.083192356,-0.044886343,0.34853366,1.8883132,-0.21529208,-0.3711902,-0.11526267,-0.061940223,-0.048288155,-0.21277553,0.009576462,0.19025886,-0.071920976,-0.2346048,-0.19387476,-0.59819734,-0.14199477,-0.16218084,-0.051890694,-0.473731,-0.4481714,-0.11982216,0.1148721,-0.21372277,-0.11783594,-0.69819033,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.090848796,0.2054306,-0.012187731,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.085488684,0.22354093,-0.12909342,-0.08720162,-0.039025616,-0.29306996,-0.042500064,-0.28690743,-0.061702468,0.12746687,-0.24941191,-0.053536013,-0.05008855,-0.089100406,-0.07453465,-0.16535097,-0.07234395,-0.7324831,0.38733453,0.033660088,0.011546492,-0.057666454,-0.18785056,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.42890063,-0.20917103,0.27451065,-0.08795058,-0.47085628,-0.20501484,-0.34360406,-0.5959799,-0.105133064,-0.06940588,-0.21563137,-0.45383906,-0.011593119,-0.06418999,0.20994692,-0.09085893,-0.02964916,-0.7147426,-0.083192356,-0.044886343,-0.1298989,-0.32586542,-0.21529208,-0.26265538,-0.11526267,-0.061940223,-0.048288155,-0.13907437,0.0030540645,-0.23938477,-0.071920976,-0.27724424,-0.19387476,-0.9027237,-0.14199477,-0.16218084,-0.011004893,-0.5768084,-0.2874592,-0.20506255,-0.08454843,-0.17165235,-0.11783594,-0.1131503,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.09418021,0.1897512,-0.07944056,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.16719402,0.0949408,-0.06544531,-0.08720162,-0.039025616,-0.6772389,-0.042500064,-0.40695545,-0.061702468,-0.09696283,-0.10777649,-0.053536013,-0.05008855,-0.089100406,-0.4192475,-0.23360069,-0.07234395,-0.49581915,0.13305955,-0.053664163,-0.18493673,-0.057666454,-0.06666804,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.64371085,-0.21465783,-0.15543182,-0.08795058,-0.21728034,-0.104769275,-0.37516397,-0.39366406,-0.105133064,-0.06940588,-0.31426135,-0.33855507,-0.34401724,-0.06418999,-0.16918887,-0.10109661,-0.122182,-0.6703455,-0.083192356,-0.044886343,0.027928093,-0.2481933,-0.21529208,-0.054902058,-0.11526267,-0.061940223,-0.048288155,-0.00898216,-0.054074567,-0.26614708,-0.071920976,-0.08631589,-0.19387476,-0.755327,1.6972752,-0.16218084,-0.17588943,-0.56251657,-0.42659003,-0.31058034,-0.45067152,-0.3642037,-0.11783594,-0.3650427,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.0029413346,0.13231786,0.010306091,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,7.739961,-0.0679732,-0.08384263,0.15594819,0.17303152,-0.08720162,-0.039025616,-0.13723545,-0.042500064,-0.18944669,-0.061702468,0.108565226,-0.015065735,-0.053536013,-0.05008855,-0.089100406,-0.12419365,-0.19099742,-0.07234395,-0.5818337,0.47377378,-0.029416464,0.67986554,-0.057666454,0.46907163,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.72151136,-0.06701329,-0.27647275,-0.08795058,-0.04902487,-0.24550478,-0.31186104,-0.3783174,-0.105133064,-0.06940588,0.5445112,-0.047065776,10.001546,-0.06418999,-0.2775816,-0.0071043046,-0.10317649,-0.75878006,-0.083192356,-0.044886343,0.020102438,-0.4072832,1.1503313,-0.15954848,-0.11526267,-0.061940223,-0.048288155,0.087824665,-0.008721446,1.1391323,-0.071920976,0.014972137,-0.19387476,-0.5960709,-0.14199477,-0.16218084,-0.14399196,-0.5545949,-0.16231044,-0.68490666,0.035005365,11.634971,-0.11783594,-0.909152,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.18176943,-0.41647992,-0.14148027,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.0006102488,-0.37492988,-0.04534413,-0.08720162,-0.039025616,-0.26031345,-0.042500064,-0.28756794,-0.061702468,-0.08689193,-0.24712402,-0.053536013,-0.05008855,-0.089100406,-0.378993,-0.43924522,-0.07234395,0.24711207,-0.49301103,-0.16431275,-0.103390105,-0.057666454,-0.05956817,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.033832736,0.0344154,-0.34230587,-0.08795058,-0.7184666,-0.09145487,-0.31801382,-0.30035496,-0.105133064,-0.06940588,-1.0256453,-0.27600992,-0.45258394,-0.06418999,0.035422437,0.010042469,0.055415127,0.6019273,-0.083192356,-0.044886343,1.324336,-0.46167913,-0.21529208,-0.2284429,3.1761496,-0.061940223,-0.048288155,-0.73070776,-0.15816815,-0.3195986,-0.071920976,0.36443642,-0.19387476,0.11841587,-0.14199477,-0.16218084,-0.20241836,-0.12855591,-0.35215843,-0.31416938,-0.49629602,-0.44008672,-0.11783594,-0.7664985,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.5674121,0.34781593,0.16564345,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,2.7426836,0.2944058,-0.30355695,-0.08720162,-0.039025616,0.014973413,-0.042500064,2.3696082,-0.061702468,3.546906,-0.63728774,-0.053536013,-0.05008855,-0.089100406,0.24142413,2.0193648,-0.07234395,3.512679,0.39477026,-0.31942326,5.8025737,-0.057666454,2.2832174,-0.08606776,-0.06925289,-0.062246185,-0.09052681,2.8010137,4.966296,2.9635677,-0.08795058,3.9589403,4.8311353,5.3447967,1.2757678,-0.105133064,-0.06940588,2.1777468,3.3658364,1.9140633,-0.06418999,-0.13542698,4.213699,2.0205095,2.2991085,-0.083192356,-0.044886343,5.2996917,3.1790314,-0.21529208,3.3125634,-0.11526267,-0.061940223,-0.048288155,4.4457374,2.808533,4.6319785,-0.071920976,25.25986,-0.19387476,-0.7875927,21.04318,-0.16218084,-0.000119050484,4.568104,5.7858443,4.728186,5.1997085,3.7134197,-0.11783594,4.5818863,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.22695851,0.10370583,-0.09873101,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.8733975,0.263132,-0.048524577,-0.08720162,-0.039025616,0.03659175,-0.042500064,0.11901498,-0.061702468,-0.09397111,0.4529695,-0.053536013,-0.05008855,-0.089100406,-0.3609808,-0.076543406,-0.07234395,0.38121188,0.17509894,-0.11117771,-0.10786077,-0.057666454,0.08315212,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.60242116,-0.37144428,0.07684408,-0.08795058,-0.070180856,-0.02636796,-0.15871242,-0.11692476,-0.105133064,-0.06940588,-0.23828502,-0.15374234,-0.368382,-0.06418999,0.3175621,-0.2966349,0.1899241,0.8385642,-0.083192356,-0.044886343,0.18784027,0.40784663,-0.21529208,0.02867113,-0.11526267,-0.061940223,-0.048288155,0.18512845,-0.18382607,0.03535784,-0.071920976,0.053324535,-0.19387476,0.16342549,-0.14199477,-0.16218084,0.2184332,0.11502269,0.3946093,0.20595054,-0.19843939,0.32668966,-0.11783594,-0.16391206,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.0061186654,0.34279352,-0.1582653,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.29606962,0.14818048,-0.042438485,-0.08720162,-0.039025616,0.12512232,-0.042500064,-0.6493274,-0.061702468,0.19632423,-0.04795929,-0.053536013,-0.05008855,-0.089100406,-0.1960046,0.36411384,-0.07234395,0.16986871,0.0022771098,0.1142758,-0.11477068,-0.057666454,0.28226736,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.2596554,0.09526077,-0.07293497,-0.08795058,0.24484105,-0.13604434,-0.16795845,-0.23429367,-0.105133064,-0.06940588,0.7403725,0.012121386,-0.32114837,-0.06418999,-0.5231314,0.26046634,0.09361367,-0.17321971,-0.083192356,-0.044886343,0.037652645,1.2196214,0.8916759,0.49045655,-0.11526267,-0.061940223,-0.048288155,0.09639,0.06661824,0.46887746,-0.071920976,0.85924894,-0.19387476,0.028073402,-0.14199477,-0.16218084,-0.027908487,-0.055320647,0.08481052,0.16109434,0.21862748,1.0637884,-0.11783594,0.6957056,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.33815417,0.19482227,-0.07365804,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.3181864,-0.22365418,-0.0065712975,-0.08720162,-0.039025616,-0.15720794,-0.042500064,0.2707797,-0.061702468,-0.27782908,0.22883774,-0.053536013,-0.05008855,-0.089100406,-0.21885036,0.20421934,-0.07234395,0.116637096,-0.17025724,-0.10401886,-0.3512196,-0.057666454,-0.0021129174,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.0005487798,-0.17041999,0.23386715,-0.08795058,-0.17350382,-0.4169234,-0.24541642,-0.10504317,-0.105133064,-0.06940588,-0.28411385,-0.22962968,-0.21520346,-0.06418999,-0.2058283,-0.32401884,-0.2056484,-0.35260138,-0.083192356,-0.044886343,-0.100852236,-0.14592509,-0.21529208,0.051047854,-0.11526267,-0.061940223,-0.048288155,-0.28295627,-0.18758734,-0.14001113,-0.071920976,0.008992382,-0.19387476,-0.3643409,-0.14199477,-0.16218084,3.757186,-0.36898223,-0.24132127,1.4467261,0.38645592,0.47476226,-0.11783594,0.47014165,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.03736469,0.7294122,-0.14868997,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.3021607,0.47819266,-0.050640732,-0.08720162,-0.039025616,0.58009785,-0.042500064,-0.07555997,-0.061702468,-0.106438,0.22871798,-0.053536013,-0.05008855,-0.089100406,-0.12932955,0.20763092,-0.07234395,0.31505683,0.63211936,0.16615632,-0.10649814,-0.057666454,-0.36984292,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.24016514,-0.063510835,-0.20239462,-0.08795058,-0.006294792,-0.4049864,-0.16717294,0.009042219,-0.105133064,-0.06940588,0.184404,0.17135336,-0.4062491,-0.06418999,-0.32243463,0.6181171,0.14524658,-0.050231397,-0.083192356,-0.044886343,-0.2634173,0.5032287,-0.21529208,0.15928973,-0.11526267,-0.061940223,-0.048288155,0.15858452,-0.026728548,2.364374,-0.071920976,0.5987624,-0.19387476,0.531015,-0.14199477,-0.16218084,-0.13426122,-0.07840525,0.27640566,-0.23827106,0.14568418,0.3391898,-0.11783594,0.5512459,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,3.5730028,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.123906344,-0.2675519,-0.13789402,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.25786796,-0.3814624,-0.17658533,-0.08720162,-0.039025616,-0.43658438,-0.042500064,0.08791446,-0.061702468,-0.09478201,-0.38446853,-0.053536013,-0.05008855,-0.089100406,-0.29974696,0.18261349,-0.07234395,-0.34719405,-0.19701782,3.6170566,-0.36853316,-0.057666454,0.07202339,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.0892717,0.62604475,0.64131963,-0.08795058,-0.38788956,-0.11453227,0.020604605,1.1291797,-0.105133064,-0.06940588,-0.09252251,-0.33632195,-0.50146663,-0.06418999,-0.09243342,-0.4240123,-0.18031605,-0.2629962,-0.083192356,-0.044886343,0.06514905,-0.33142775,-0.21529208,-0.38953882,-0.11526267,-0.061940223,-0.048288155,0.99941486,-0.30793306,0.2190925,-0.071920976,0.31332114,-0.19387476,-0.6987009,1.4303774,-0.16218084,-0.09185091,0.051209085,-0.24669385,-0.28099474,0.24303216,1.3574805,-0.11783594,0.253912,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.07419289,-0.10034113,-0.27647603,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.23237891,0.1064944,-0.047743443,-0.08720162,-0.039025616,-0.107401945,-0.042500064,-0.13252628,-0.061702468,-0.30365008,-0.101568274,-0.053536013,-0.05008855,-0.089100406,-0.2506529,-0.084256835,-0.07234395,-0.13019006,-0.064335674,-0.13081887,0.20648912,-0.057666454,0.16818507,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.12737438,0.09583231,0.4280475,-0.08795058,0.12980324,-0.13027623,-0.29570946,-0.14984286,-0.105133064,-0.06940588,0.2860474,-0.43158597,-0.13216832,-0.06418999,-0.5122821,-0.10358662,0.0451725,-0.3014612,-0.083192356,-0.044886343,0.5686939,0.3907196,-0.21529208,-0.15156735,-0.11526267,-0.061940223,-0.048288155,0.9851638,-6.5968394e-05,0.51439524,-0.071920976,0.21367918,-0.19387476,-0.4170839,-0.14199477,-0.16218084,-0.12537953,0.77100515,-0.14814493,0.12975872,0.59418935,0.5860512,-0.11783594,0.25232393,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.46212175,0.056643963,-0.16695152,-0.04756436,-0.05578467,-0.05803116,-0.07355285,4.5684085,3.0884204,-0.05562216,-0.0679732,-0.49949682,-0.25844666,-0.12411043,-0.08720162,-0.039025616,-0.13995911,-0.042500064,-0.45255926,-0.061702468,-0.38796172,-0.32331577,-0.053536013,-0.05008855,23.349424,-0.3595342,-0.22610782,-0.07234395,0.13939454,-0.2360017,0.08081852,-0.43572292,-0.057666454,-0.20872328,-0.08606776,-0.06925289,28.630598,-0.09052681,-0.0043083527,-0.46700907,-0.37338814,-0.08795058,-0.3616636,-0.062011886,-0.40240407,-0.440178,-0.105133064,-0.06940588,-0.12677667,-0.63488835,-0.43977922,-0.06418999,-0.42841086,-0.4609808,-0.18106295,-0.3275215,-0.083192356,-0.044886343,-0.37337282,-0.5247324,-0.21529208,-0.3676779,-0.11526267,-0.061940223,-0.048288155,-0.37418625,-0.22188228,0.27812308,-0.071920976,-0.5105236,-0.19387476,-0.38038987,-0.14199477,-0.16218084,-0.21531156,0.13235065,-0.49867928,-0.14714472,1.0799834,-0.39249128,-0.11783594,0.13210645,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,32.86337,32.86337,-0.030400893,32.863365,32.863365,30.251072,-0.040199555,29.582117,26.338202,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.38647348,-0.4688617,0.10884823,13.629293,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.04359884,30.244833,-0.2185001,-0.08720162,-0.039025616,-0.37974888,-0.042500064,-0.27068976,21.85804,0.0673655,0.044657294,-0.053536013,-0.05008855,-0.089100406,-0.33763823,-0.6331607,-0.07234395,-0.22795787,-0.34021237,-0.15932418,-0.1346096,-0.057666454,-0.32416934,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.42166424,0.1438481,-0.1650525,-0.08795058,-0.29166228,-0.4240657,-0.43123516,-0.20645006,-0.105133064,-0.06940588,-0.49497616,-0.2920532,-0.08358174,8.349444,-1.0220354,-0.6293539,-0.14415032,0.5175241,-0.083192356,-0.044886343,-0.5337609,0.16987477,-0.21529208,-0.5485035,-0.11526267,22.693146,-0.048288155,-0.07416183,22.840202,-0.20330197,-0.071920976,-0.15101233,-0.19387476,0.054364752,-0.14199477,-0.16218084,-0.23876531,-0.37290892,-0.28567123,1.0267731,-0.40563536,-0.5188648,-0.11783594,-0.21742621,1
