rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_PRAMEF14,rnaseq_gene__GENE_OR11G2,rnaseq_gene__GENE_OR14C36,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CSTB,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_POMP,methylation_gene__GENE_MCFD2,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_PCMT1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_IL3,methylation_gene__GENE_USP14,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_OR4F5,cnv_log2__GENE_RLIM,cnv_log2__GENE_JPX,rnaseq_gene__GENE_FAM9A,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR374C,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374B,cnv_log2__GENE_MIR421,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR4C13,methylation_gene__GENE_POLR2J2,rnaseq_gene__GENE_GPR32,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_KRTAP10-12,rnaseq_gene__GENE_REG3G,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_FLJ25328,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_LIN37,rnaseq_gene__GENE_C7ORF66,methylation_gene__GENE_PDHX;APIP,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_FGF6,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-1.0027806,-0.056167826,-0.21852021,-0.52908987,-0.10144153,-0.09721598,-0.61253417,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.86940426,-0.56014806,-0.104859196,-0.10833606,-0.3820845,-0.124300115,-0.68805313,-0.082131,-0.10746877,-0.10152546,-0.12964647,-0.14742462,-0.10726329,-0.09165288,-0.14185275,-0.53831846,-1.0663612,-1.0454459,-0.08764268,-1.0988206,-0.3978177,-0.11442264,-0.37554064,-0.69849104,-0.21376605,-0.16054243,-0.37165928,-0.10272922,-0.07777694,-0.111529574,-0.98998284,-0.98642784,0.3998578,-0.99134576,-0.99134576,-0.99134576,-0.99134576,-0.99134576,-0.99134576,-0.99134576,-0.98868704,-0.97934335,-0.08460147,-0.061562493,-0.83679163,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.8623238,-0.12258983,-0.07853914,-0.75217557,-0.09038089,-1.0755247,-0.42791796,-0.29331535,-0.06199895,1
-0.044280745,22.538898,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.22899504,-0.056167826,-0.33514914,-0.1841235,-0.10144153,-0.09721598,0.026068443,-0.1006545,20.884535,-0.078952044,-0.08532813,-0.07620693,-0.4841492,-0.24346872,-0.104859196,-0.10833606,-0.20825031,-0.124300115,-0.16749507,-0.082131,-0.10746877,-0.10152546,-0.33740088,-0.14742462,-0.10726329,-0.09165288,-0.43091893,0.46232376,-0.505304,0.45379046,-0.08764268,-0.26269853,-0.09373449,-0.13409045,18.751705,-0.029783476,-0.3951321,-0.16054243,-0.3920666,0.5892756,-0.07777694,-0.111529574,-0.06043523,-0.0580049,-0.21009833,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.08460147,-0.061562493,-0.39460567,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.26435176,-0.12258983,-0.07853914,-0.33848011,-0.09038089,-0.1344657,-0.12537496,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,18.325617,-0.05596226,-0.48459253,-0.056167826,0.04532196,-0.6615297,-0.10144153,-0.09721598,-0.5988204,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.9009849,-0.8819354,-0.104859196,-0.10833606,-0.45366752,20.070574,-1.0924379,-0.082131,19.472635,-0.10152546,-0.16742264,-0.14742462,-0.10726329,-0.09165288,-0.5263804,-1.3798122,-1.0189341,-1.0009322,-0.08764268,-1.0877243,-0.2739649,-0.32112744,-0.3286728,-1.0775918,-0.37464085,-0.16054243,-0.4946119,-0.6267491,-0.07777694,17.725122,-0.16410224,-0.16154648,-0.21009833,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16584906,-0.1580356,-0.08460147,-0.061562493,-1.457306,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-1.5105221,-0.12258983,-0.07853914,-1.2812812,-0.09038089,-1.4212534,-0.7839785,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.5485537,-0.056167826,-0.25998533,-0.61205983,-0.10144153,-0.09721598,-0.09984216,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.81259185,-0.66261774,0.3994389,-0.10833606,-0.44725773,-0.124300115,-0.7528725,-0.082131,-0.10746877,-0.10152546,-0.2863284,-0.14742462,-0.10726329,-0.09165288,-0.54349303,-0.4189174,-0.481462,-0.7745809,-0.08764268,-0.83560777,-0.34859675,-0.288962,-0.394413,-0.8388039,-0.2750063,-0.16054243,-0.47185796,-0.5702724,-0.07777694,1.960171,-0.029335126,-0.026942424,-0.21009833,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03157843,-0.024014685,-0.08460147,-0.061562493,-0.8335749,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-1.14541,-0.12258983,-0.07853914,-0.04998413,-0.09038089,-1.2237794,-0.7865573,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.029132875,-0.056167826,-0.36529383,-0.55667967,-0.10144153,-0.09721598,0.3263068,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.02085473,-0.08886397,-0.104859196,-0.10833606,-0.20198168,-0.124300115,-0.08372432,-0.082131,-0.10746877,-0.10152546,-0.19524096,-0.14742462,-0.10726329,-0.09165288,-0.5385329,0.11487135,-0.0076165143,0.066669494,-0.08764268,-0.046131007,-0.037816986,0.108995415,-0.12746659,-0.19794342,0.06272631,-0.16054243,-0.59289366,-0.58817357,-0.07777694,-0.111529574,-0.10190204,-0.09942153,-0.21009833,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.10387799,-0.0961798,-0.08460147,-0.061562493,-0.0049988925,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.013169041,-0.12258983,-0.07853914,-0.004204227,-0.09038089,-0.37824038,0.05054855,1.8950682,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.48463935,-0.056167826,-0.18723723,0.53542256,-0.10144153,-0.09721598,0.53255254,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.13009262,0.05949996,-0.104859196,-0.10833606,0.30955926,-0.124300115,0.4841879,-0.082131,1.6179907,-0.10152546,-0.12882842,-0.14742462,-0.10726329,-0.09165288,-0.045573108,1.0374633,0.32234234,0.11993797,-0.08764268,0.29814184,-0.93468845,-0.9240031,-0.3378024,1.2167457,0.48417103,-0.16054243,0.38512242,-0.6059905,-0.07777694,-0.111529574,-0.043157395,-0.04074797,-0.21009833,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.045349773,-0.03776042,-0.08460147,-0.061562493,0.03407084,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.40919265,-0.12258983,-0.07853914,0.42044833,-0.09038089,0.86319274,0.21166147,-0.29331535,-0.06199895,1
22.5389,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.43187663,-0.056167826,-0.257337,1.2557598,-0.10144153,-0.09721598,0.66510713,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.16820225,-0.34500384,-0.104859196,-0.10833606,0.77401596,-0.124300115,0.14736219,-0.082131,-0.10746877,-0.10152546,-0.6439822,-0.14742462,-0.10726329,-0.09165288,0.43409145,0.3533737,0.8915682,0.057965122,-0.08764268,1.2806814,0.39921644,-0.3788817,0.094452955,1.0705671,-0.20535024,-0.16054243,-0.13206767,0.21723385,-0.07777694,-0.111529574,0.02940952,0.031731144,-0.21009833,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.026949797,0.0344047,-0.08460147,-0.061562493,0.5084318,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.23428287,-0.12258983,-0.07853914,0.3719682,-0.09038089,0.7643995,0.12434647,15.437991,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.12554637,-0.056167826,0.30365455,0.24142538,-0.10144153,-0.09721598,-0.0051013613,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.041522272,-0.21603759,-0.104859196,-0.10833606,-0.3545775,-0.124300115,-0.0018237006,-0.082131,-0.10746877,-0.10152546,-0.24810982,-0.14742462,-0.10726329,-0.09165288,0.37039557,0.85678273,0.20947938,0.21713772,-0.08764268,0.06590571,-0.0006022118,-0.4084676,-0.15636191,0.24508442,-0.13389826,-0.16054243,-0.18173054,-0.04817432,-0.07777694,-0.111529574,-0.27122483,-0.26853946,-0.21009833,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.27257696,-0.26456508,-0.08460147,-0.061562493,0.15769242,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.36820915,-0.12258983,-0.07853914,0.09639608,-0.09038089,0.28222254,0.26049554,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,3.7507284,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.20396878,-0.056167826,-0.20874932,0.102576375,-0.10144153,-0.09721598,0.12637337,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.071470894,-0.16133659,-0.104859196,2.1852975,-0.32335508,-0.124300115,0.18429609,-0.082131,-0.10746877,-0.10152546,-0.649715,-0.14742462,-0.10726329,-0.09165288,-0.27203056,0.37169403,1.0063454,0.26867634,-0.08764268,0.19083324,-0.38218352,0.18996845,-0.20625067,0.010649458,-0.29325962,-0.16054243,-0.28749943,0.47465822,-0.07777694,-0.111529574,0.4544443,0.45625168,-0.21009833,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.4504187,0.4570861,-0.08460147,-0.061562493,0.40252784,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.18097293,-0.12258983,-0.07853914,0.32616234,-0.09038089,-0.4063302,-0.19741699,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,9.641123,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.07660796,-0.056167826,-0.09046075,0.009234547,-0.10144153,-0.09721598,0.19059841,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.036636814,-0.17616111,-0.104859196,-0.10833606,-0.73437124,-0.124300115,0.12657666,-0.082131,-0.10746877,-0.10152546,-0.5927588,-0.14742462,-0.10726329,-0.09165288,0.46024773,0.42093697,0.06561765,-0.27349988,-0.08764268,-0.049446065,-0.9727188,0.20839643,-0.046494734,0.19314179,-0.1744,3.3781266,-0.08048315,-0.1784428,-0.07777694,-0.111529574,-0.0016905906,0.0006686628,-0.21009833,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0040357374,0.0034767857,-0.08460147,-0.061562493,0.23711252,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.1981297,-0.12258983,-0.07853914,-0.2304966,-0.09038089,-0.09015651,-0.6391935,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,18.524298,-0.07150777,-0.07152144,-0.07120374,21.40155,0.30255684,-0.056167826,-0.4186769,0.01757686,-0.10144153,-0.09721598,0.21049295,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.4647219,0.26883,-0.104859196,-0.10833606,-0.045390353,1.0147041,0.06802395,-0.082131,-0.10746877,-0.10152546,-0.2703114,-0.14742462,-0.10726329,-0.09165288,0.5590002,0.7910194,0.18289845,0.99448395,-0.08764268,0.18917722,-0.7467684,-0.2218628,-0.5699402,-0.3438726,-0.41170377,-0.16054243,-0.37718284,0.17737882,-0.07777694,-0.111529574,0.17799892,0.18014075,-0.21009833,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17499176,0.18217137,-0.08460147,-0.061562493,0.070417166,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.100820616,-0.12258983,-0.07853914,-0.15328711,5.5247025,0.19309838,-0.11641106,0.74295074,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.32814214,-0.056167826,-0.15540145,-0.19442497,-0.10144153,-0.09721598,-0.24052551,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.44973183,-0.22675972,-0.104859196,-0.10833606,0.017542042,-0.124300115,-0.05423573,-0.082131,-0.10746877,-0.10152546,0.044439662,-0.14742462,-0.10726329,-0.09165288,-0.49232817,0.18727902,-0.23764896,-0.36486158,-0.08764268,-0.16214295,-0.42214388,-0.124339655,0.11039955,-0.47938085,-0.20575018,4.851252,0.14192641,-0.4783147,-0.07777694,-0.111529574,-0.8655824,-0.86217785,-0.21009833,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.86474484,-0.8556317,-0.08460147,-0.061562493,0.035188474,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.30875584,-0.12258983,-0.07853914,-0.05103259,-0.09038089,-0.02694948,-0.2135014,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.2426257,-0.056167826,-0.3182041,0.482263,-0.10144153,-0.09721598,0.62372065,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.16510917,0.37895492,-0.104859196,-0.10833606,-0.5735536,-0.124300115,0.32543066,-0.082131,-0.10746877,-0.10152546,-0.29135084,-0.14742462,-0.10726329,-0.09165288,-0.5802731,-0.45785245,0.28165346,0.19658619,-0.08764268,-0.5641191,-0.61687595,-0.83922744,-0.3424692,0.7226655,-0.33399987,-0.16054243,-0.40673617,-0.76243037,-0.07777694,-0.111529574,12.583486,12.570618,-0.21009833,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.08460147,-0.061562493,0.15456955,2.8141744,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.3362033,-0.12258983,-0.07853914,-0.51483613,-0.09038089,0.7541947,-0.034783266,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,6.8345704,-0.07051628,-0.09093261,1.2907618,1.4021125,-0.07120374,-0.05596226,-0.5265994,-0.056167826,-0.32285792,-0.59984803,-0.10144153,-0.09721598,-0.6113434,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.66002965,-0.8738069,-0.104859196,-0.10833606,-0.37667927,-0.124300115,-0.9940947,-0.082131,-0.10746877,-0.10152546,-0.3356851,-0.14742462,-0.10726329,-0.09165288,-0.5088111,-1.2897819,-1.4650172,-0.9130957,-0.08764268,-1.0111656,-0.39929524,-0.35011703,-0.2584813,-0.93618923,-0.3981924,-0.16054243,-0.3277835,-0.45263144,-0.07777694,-0.111529574,-0.032790694,-0.030393811,-0.21009833,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.035021264,-0.02745112,-0.08460147,-0.061562493,-1.3693402,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-1.3543872,-0.12258983,-0.07853914,-1.5380075,-0.09038089,-1.3185258,-0.7554832,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.538898,22.538898,22.538898,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,19.499464,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.48634169,-0.056167826,-0.22481681,-0.67383784,1.3247535,-0.09721598,-0.9093539,-0.1006545,-0.064649016,4.5701127,-0.08532813,-0.07620693,-0.60877854,-0.8981524,-0.104859196,-0.10833606,-0.34759772,-0.124300115,-0.93658745,5.1170864,-0.10746877,-0.10152546,-0.19537772,-0.14742462,9.278705,-0.09165288,-0.508101,-1.088272,-1.2023692,-0.9825734,-0.08764268,-1.0421008,-0.38827163,-0.38377148,-0.23178323,-1.0117848,-0.38108534,-0.16054243,-0.3911179,-0.3634067,-0.07777694,-0.111529574,-0.5165701,-0.5135879,-0.21009833,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5170183,-0.5085519,-0.08460147,-0.061562493,-1.0478485,1.157726,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-1.3453294,-0.12258983,-0.07853914,-1.4214203,-0.09038089,-1.5306963,-0.6259146,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.04982512,-0.056167826,-0.33575916,-0.6190693,-0.10144153,-0.09721598,-0.5018298,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.7931857,-1.0007067,-0.104859196,-0.10833606,-0.41686878,-0.124300115,-0.9499905,-0.082131,-0.10746877,-0.10152546,-0.33283925,-0.14742462,6.9512486,-0.09165288,-0.5859341,-0.5887351,-0.91418046,-0.96305835,2.9745266,-1.0152129,-0.36127523,-0.3037876,-0.104970664,-1.1181936,-0.3921025,-0.16054243,-0.5630302,-0.43451577,-0.07777694,-0.111529574,-0.15373555,-0.15119234,-0.21009833,-0.1578869,-0.1578869,-0.1578869,-0.1578869,-0.1578869,-0.1578869,-0.1578869,-0.15552054,-0.14772631,-0.08460147,-0.061562493,-1.0648494,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-1.0021703,-0.12258983,-0.07853914,-0.63362026,-0.09038089,-1.206485,-0.30615252,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-1.069147,-0.056167826,0.016943363,14.201574,-0.10144153,0.94569165,-0.6913901,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.78645283,-0.88764095,-0.104859196,-0.10833606,-0.352355,-0.124300115,-0.8081549,-0.082131,-0.10746877,-0.10152546,-0.35025638,-0.14742462,-0.10726329,-0.09165288,-0.52040917,-1.409815,-1.1464827,18.770525,-0.08764268,-1.0092815,-0.34421286,-0.46634725,-0.37364095,-0.7913203,-0.35521424,3.7073002,-0.43839085,-0.52267075,-0.07777694,-0.111529574,12.583486,12.570618,-0.21009833,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.08460147,-0.061562493,-1.0384749,-0.19521156,-0.095991835,-0.13704252,5.347667,-0.14856827,-0.086926,-0.07312907,-1.3637451,-0.12258983,-0.07853914,-1.6383246,-0.09038089,-1.416235,-1.283808,-0.29331535,-0.06199895,1
