rank,feature_id,modality
1,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
2,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
3,rnaseq_gene::GENE:PSG11,rnaseq_gene
4,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
5,rnaseq_gene::GENE:CT47A6,rnaseq_gene
6,rnaseq_gene::GENE:RBMY1A1,rnaseq_gene
7,rnaseq_gene::GENE:TSPY3,rnaseq_gene
8,rnaseq_gene::GENE:LOC646813,rnaseq_gene
9,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
10,rnaseq_gene::GENE:TSPY4,rnaseq_gene
11,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
12,methylation_gene::GENE:GPI,methylation_gene
13,rnaseq_gene::GENE:TSPY2,rnaseq_gene
14,rnaseq_gene::GENE:GPHB5,rnaseq_gene
15,methylation_gene::GENE:ENO2,methylation_gene
16,rnaseq_gene::GENE:CSPG4P2Y,rnaseq_gene
17,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
18,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
19,rnaseq_gene::GENE:BCYRN1,rnaseq_gene
20,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
21,rnaseq_gene::GENE:KRTAP20-4,rnaseq_gene
22,methylation_gene::GENE:C19ORF24,methylation_gene
23,methylation_gene::GENE:VEGFA,methylation_gene
24,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
25,methylation_gene::GENE:NDUFAF1,methylation_gene
26,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
27,rnaseq_gene::GENE:OR10J1,rnaseq_gene
28,rnaseq_gene::GENE:SPACA1,rnaseq_gene
29,rnaseq_gene::GENE:CDY2B,rnaseq_gene
30,rnaseq_gene::GENE:AMBN,rnaseq_gene
31,methylation_gene::GENE:SORBS1,methylation_gene
32,rnaseq_gene::GENE:LCE3C,rnaseq_gene
33,rnaseq_gene::GENE:SNORA54,rnaseq_gene
34,methylation_gene::GENE:TNKS2,methylation_gene
35,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
36,rnaseq_gene::GENE:ACCSL,rnaseq_gene
37,rnaseq_gene::GENE:OR4A15,rnaseq_gene
38,rnaseq_gene::GENE:PRAMEF17,rnaseq_gene
39,rnaseq_gene::GENE:PSG7,rnaseq_gene
40,rnaseq_gene::GENE:OR2T29,rnaseq_gene
41,methylation_gene::GENE:TRIB3,methylation_gene
42,rnaseq_gene::GENE:OR4A5,rnaseq_gene
43,rnaseq_gene::GENE:GSC2,rnaseq_gene
44,rnaseq_gene::GENE:DEFB132,rnaseq_gene
45,rnaseq_gene::GENE:OR2T6,rnaseq_gene
46,rnaseq_gene::GENE:ADAD1,rnaseq_gene
47,rnaseq_gene::GENE:DEFB129,rnaseq_gene
48,rnaseq_gene::GENE:TSPY1,rnaseq_gene
49,methylation_gene::GENE:INPP5A,methylation_gene
50,rnaseq_gene::GENE:KCNK18,rnaseq_gene
51,methylation_gene::GENE:DCUN1D4,methylation_gene
52,rnaseq_gene::GENE:SNORA11B,rnaseq_gene
53,rnaseq_gene::GENE:VCY,rnaseq_gene
54,methylation_gene::GENE:GMCL1,methylation_gene
55,rnaseq_gene::GENE:CT47A7,rnaseq_gene
56,methylation_gene::GENE:PNPLA6,methylation_gene
57,methylation_gene::GENE:ZNF672,methylation_gene
58,methylation_gene::GENE:DGUOK,methylation_gene
59,rnaseq_gene::GENE:FAM99A,rnaseq_gene
60,rnaseq_gene::GENE:SRY,rnaseq_gene
61,methylation_gene::GENE:KTELC1,methylation_gene
62,rnaseq_gene::GENE:OR7G2,rnaseq_gene
63,rnaseq_gene::GENE:KRTAP10-1,rnaseq_gene
64,methylation_gene::GENE:ASCC1;C10ORF104,methylation_gene
65,rnaseq_gene::GENE:PSG2,rnaseq_gene
66,rnaseq_gene::GENE:DEFB123,rnaseq_gene
67,rnaseq_gene::GENE:LCE3E,rnaseq_gene
68,rnaseq_gene::GENE:PSG10,rnaseq_gene
69,rnaseq_gene::GENE:TAAR6,rnaseq_gene
70,rnaseq_gene::GENE:DAZ1,rnaseq_gene
71,rnaseq_gene::GENE:SCARNA14,rnaseq_gene
72,methylation_gene::GENE:LRRC20,methylation_gene
73,rnaseq_gene::GENE:SNORA64,rnaseq_gene
74,methylation_gene::GENE:SPATA13,methylation_gene
75,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
76,rnaseq_gene::GENE:IQCF5,rnaseq_gene
77,rnaseq_gene::GENE:TEX28,rnaseq_gene
78,rnaseq_gene::GENE:MOS,rnaseq_gene
79,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
80,rnaseq_gene::GENE:SNORA69,rnaseq_gene
81,methylation_gene::GENE:NEK4,methylation_gene
82,methylation_gene::GENE:USP14,methylation_gene
83,rnaseq_gene::GENE:LIM2,rnaseq_gene
84,rnaseq_gene::GENE:SCARNA21,rnaseq_gene
85,methylation_gene::GENE:SYPL1,methylation_gene
86,methylation_gene::GENE:ADAR,methylation_gene
87,rnaseq_gene::GENE:LINC01020,rnaseq_gene
88,methylation_gene::GENE:RAB3GAP1,methylation_gene
89,rnaseq_gene::GENE:DEFB103A,rnaseq_gene
90,rnaseq_gene::GENE:CST8,rnaseq_gene
91,methylation_gene::GENE:PDE6A,methylation_gene
92,methylation_gene::GENE:TPCN2,methylation_gene
93,rnaseq_gene::GENE:CRYGA,rnaseq_gene
94,rnaseq_gene::GENE:NPBWR2,rnaseq_gene
95,rnaseq_gene::GENE:LINC01205,rnaseq_gene
96,rnaseq_gene::GENE:NEU2,rnaseq_gene
97,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
98,methylation_gene::GENE:CORO1A,methylation_gene
99,rnaseq_gene::GENE:SNORA71D,rnaseq_gene
100,rnaseq_gene::GENE:GUCA1C,rnaseq_gene
