sample_id,GENE_RPS4Y1,GENE_XIST,GENE_FGB,GENE_SFTPC,GENE_DDX3Y,GENE_KDM5D,GENE_CALCA,GENE_PGC,GENE_AKR1B10,GENE_PAEP,GENE_MAGEA6,GENE_SCGB1A1,GENE_FGG,GENE_USP9Y,GENE_FGA,GENE_MAGEA3,GENE_EIF1AY,GENE_CPS1,GENE_UGT1A6,GENE_AKR1C2,GENE_GPX2,GENE_TFF1,GENE_FGL1,GENE_KIF1A,GENE_PCSK2,GENE_VIL1,GENE_GSTM1,GENE_PRAME,GENE_KRT6A,GENE_MUC5B,GENE_MUC13,GENE_UTY,GENE_ASCL1,GENE_MAGEA2,GENE_CPLX2,GENE_KLK12,GENE_MSMB,GENE_ZFY,GENE_BARX1,GENE_SCGB3A1,GENE_SPINK1,GENE_SFTPA1,GENE_MUC16,GENE_HHLA2,GENE_SYT13,GENE_CLDN18,GENE_TCN1,GENE_GLB1L3,GENE_EEF1A2,GENE_SCGB3A2,GENE_MSLN,GENE_MUC6,GENE_HOXB9,GENE_HOXC10,GENE_SFTPA2,GENE_SERPINB3,GENE_NELL1,GENE_MAGEA12,GENE_LGALS4,GENE_AQP5,GENE_ERN2,GENE_CLDN6,GENE_CHGB,GENE_TM4SF4,GENE_PAX7,GENE_MUC21,GENE_DMBT1,GENE_BRDT,GENE_AKR1C1,GENE_CEACAM5,GENE_SERPINB5,GENE_IVL,GENE_CYP4F11,GENE_KRT6B,GENE_ALDH3A1,GENE_PCSK1,GENE_EREG,GENE_GKN2,GENE_NTS,GENE_WIF1,GENE_NR0B1,GENE_PSCA,GENE_KLK6,GENE_MAGEA4,GENE_IGF2BP1,GENE_HP,GENE_SLCO1B3,GENE_HMGA2,GENE_UGT1A9,GENE_S100P,GENE_EPS8L3,GENE_CTNND2,GENE_SPRR1B,GENE_KLK11,GENE_CLDN10,GENE_KLK8,GENE_TSIX,GENE_HORMAD1,GENE_INSL4,GENE_CLDN2,GENE_PPP2R2C,GENE_AFAP1-AS1,GENE_CA9,GENE_CST1,GENE_C20ORF85,GENE_CRLF1,GENE_GSTA1,GENE_AZGP1,GENE_HOXB13,GENE_PRKY,GENE_COL11A1,GENE_COL25A1,GENE_LY6K,GENE_PCP4,GENE_CTSE,GENE_SLC14A2,GENE_TFF3,GENE_KIAA0408,GENE_AQP4,GENE_TNNT1,GENE_TFPI2,GENE_TFF2,GENE_INHA,GENE_ABCC2,GENE_LY6D,GENE_GPR87,GENE_ADH1C,GENE_RPS28,GENE_PROM1,GENE_VSIG1,GENE_AGTR2,GENE_FAM133A,GENE_HHIPL2,GENE_CSAG1,GENE_PEBP4,GENE_HOXC11,GENE_GFRA3,GENE_PKP1,GENE_SLC6A3,GENE_SFTPB,GENE_KRT16,GENE_DKK1,GENE_COL17A1,GENE_MS4A15,GENE_GJB1,GENE_KRT6C,GENE_TF,GENE_PIGR,GENE_CYP4F3,GENE_DDC,GENE_MMP13,GENE_SLC1A7,GENE_B3GNT6,GENE_HOXC13,GENE_CYP24A1,GENE_WDR72,GENE_CHST9,GENE_TRIM29,GENE_DRAIC,GENE_LGSN,GENE_AMBP,GENE_CSAG3,GENE_SMOC1,GENE_SST,GENE_MYEOV,GENE_CDH17,GENE_HGD,GENE_PAH,GENE_UPK1B,GENE_MAGEC2,GENE_CHIA,GENE_GSTA2,GENE_ANXA10,GENE_ADH1B,GENE_SLC5A1,GENE_SLC13A2,GENE_TMEM59L,GENE_ANKS4B,GENE_MAGEA1,GENE_CTAG1B,GENE_PITX2,GENE_AMY1A,GENE_CYP4B1,GENE_SERPIND1,GENE_KRT5,GENE_LINC02418,GENE_GABRP,GENE_USH1C,GENE_HBA1,GENE_DLK1,GENE_SERPINB4,GENE_CA10,GENE_KRT23,GENE_KLK7,GENE_POU3F2,GENE_GABRA3,GENE_PPP1R14D,GENE_MAGEA9B,GENE_HNF4A,GENE_ENPP3,GENE_DACT2,GENE_SPAG6,GENE_HABP2,GENE_SLC5A8,GENE_NLRP2,GENE_SHISA3,GENE_FOXE1,GENE_BHMT2,GENE_B4GALNT2,GENE_C16ORF89,GENE_UMODL1,GENE_PPP1R1B,GENE_TRPM8,GENE_NLGN4Y,GENE_SCTR,GENE_LGI3,GENE_CXCL14,GENE_NPTX1,GENE_ZFP42,GENE_DLL3,GENE_FUT9,GENE_CPB2,GENE_NAPSA,GENE_HMGCS2,GENE_PRSS1,GENE_CHRNA9,GENE_HHIP,GENE_PADI3,GENE_SPRR2D,GENE_LRP2,GENE_SLC28A2,GENE_SERPINA4,GENE_C1QL2,GENE_LRRC31,GENE_ABCA4,GENE_TEKT1,GENE_CNGA3,GENE_PADI1,GENE_TSPAN8,GENE_CAPN6,GENE_ORM2,GENE_KRT4,GENE_PRSS21,GENE_KLK10,GENE_H19,GENE_ITIH2,GENE_UGT1A10,GENE_KRT17,GENE_KLK13,GENE_AGR3,GENE_TDRD5,GENE_GDA,GENE_PTPRZ1,GENE_LTF,GENE_DNAH9,GENE_TNS4,GENE_PRSS3,GENE_SOX2,GENE_CDHR3,GENE_AKR7A3,GENE_LHFPL4,GENE_HAVCR1,GENE_PHACTR3,GENE_APOH,GENE_PDIA2,GENE_SPINK5,GENE_SAA2,GENE_MYBPHL,GENE_GABRB3,GENE_INA,GENE_PIK3C2G,GENE_UGT2B15,GENE_GJB3,GENE_GNG4,GENE_DEFB1,GENE_SFTPD,GENE_KLK14,GENE_PLA2G1B,GENE_HOXB8,GENE_ALOX15,GENE_HOXA10,GENE_KRT14,GENE_CALML3,GENE_FSTL4,GENE_DMRTA2,GENE_TUBB2B,GENE_SALL1,GENE_PCP4L1,GENE_PLA2G12B,GENE_SLC5A5,GENE_ATP12A,GENE_C4BPA,GENE_AKR1B15,GENE_CTAG2,GENE_PPAN-P2RY11,GENE_MIR205HG,GENE_KRT81,GENE_SPRR3,GENE_LBP,GENE_ZIC2,GENE_SLC15A1,GENE_TNNI3,GENE_SLC7A10,GENE_NR0B2,GENE_C12ORF56,GENE_GJB6,GENE_MMP10,GENE_OLFM4,GENE_HSD17B2,GENE_CNTNAP2,GENE_COL2A1,GENE_PI3,GENE_FEZF1,GENE_CD207,GENE_CELF3,GENE_ABCA12,GENE_SOX21,GENE_FAM83B,GENE_B4GALNT4,GENE_DPP10,GENE_ORM1,GENE_ECEL1,GENE_NCCRP1,GENE_SAA1,GENE_MAGEC1,GENE_UCA1,GENE_CSAG2,GENE_CACNG4,GENE_PDX1,GENE_HEPACAM2,GENE_TMEM190,GENE_PIP,GENE_NPW,GENE_FAM3D,GENE_FGFBP1,GENE_GGTLC1,GENE_VGLL1,GENE_FXYD4,GENE_ANKRD34B,GENE_C4BPB,GENE_CXCL5,GENE_SCGB2A1,GENE_SLC44A5,GENE_PTPRN,GENE_BCAS1,GENE_RIMBP2,GENE_SYT12,GENE_GAL,GENE_SOSTDC1,GENE_VSIG2,GENE_PTPRT,GENE_CACNA2D2,GENE_ALB,GENE_KRT20,GENE_CYP2C18,GENE_ATP6V0A4,GENE_IRX6,GENE_TESC,GENE_SYT8,GENE_TBC1D3G,GENE_TNNC2,GENE_SP8,GENE_PLD5,GENE_MAGEA10,GENE_ATP13A4,GENE_SLC6A20,GENE_CGA,GENE_FGF19,GENE_MAPK4,GENE_NMU,GENE_POPDC3,GENE_IYD,GENE_S100A7,GENE_VTCN1,GENE_CRYM,GENE_CAPSL,GENE_CXCL6,GENE_SLC26A9,GENE_MUC4,GENE_HTR3A,GENE_CRABP1,GENE_NPC1L1,GENE_XAGE2,GENE_GPAT2,GENE_FAM83F,GENE_WDR38,GENE_GJB5,GENE_SOX11,GENE_CLDN8,GENE_ALPP,GENE_TMPRSS6,GENE_MYBPH,GENE_ANXA8,GENE_CDHR4,GENE_GGT6,GENE_YBX2,GENE_FBN3,GENE_C8B,GENE_PCSK1N,GENE_TMEM132D,GENE_ZG16B,GENE_CD1A,GENE_ZNHIT2,GENE_CAPN9,GENE_NWD1,GENE_IRX1,GENE_PRAP1,GENE_CALML5,GENE_IRX2,GENE_ASPG,GENE_AADAC,GENE_TFAP2D,GENE_UCHL1,GENE_SIX2,GENE_ARX,GENE_TMEM63C,GENE_REG1A,GENE_SFTA3,GENE_DDX43,GENE_OGDHL,GENE_ROS1,GENE_MAGEB2,GENE_CHGA,GENE_TRIM15,GENE_FOSB,GENE_ARL14,GENE_SNTN,GENE_GJB7,GENE_PEG10,GENE_CDKN2A,GENE_PRODH,GENE_CFTR,GENE_POF1B,GENE_MMP12,GENE_KBTBD12,GENE_COMP,GENE_CHIT1,GENE_LHFPL3-AS2,GENE_SLC9A2,GENE_TBX18,GENE_DNER,GENE_CDHR5,GENE_RIMS2,GENE_AGER,GENE_C11ORF86,GENE_CKMT1A,GENE_CRTAC1,GENE_IP6K3,GENE_SERPINA3,GENE_NUPR2,GENE_SPOCK3,GENE_DUSP13,GENE_PCK1,GENE_AKR1C3,GENE_F11,GENE_GPR158,GENE_UGT2B4,GENE_CYP3A5,GENE_GABBR2,GENE_PITX1,GENE_TRIM31,GENE_TMEM213,GENE_THBS4,GENE_SLC16A9,GENE_IGF2BP3,GENE_HAL,GENE_FAM177B,GENE_FOXA2,GENE_TOX3,GENE_ALDH1L1,GENE_GP2,GENE_TDRD1,GENE_LINC01139,GENE_LRRN4,GENE_KLK5,GENE_MMP3,GENE_CEACAM7,GENE_BAAT,GENE_REG4,GENE_WNT7A,GENE_GTSF1,GENE_TINAG,GENE_DNAI2,GENE_ADH7,GENE_SLC6A4,GENE_MMP1,GENE_NOTUM,GENE_UCN3,GENE_PTPRH,GENE_KRTAP4-1,GENE_CASR,GENE_TMSB4Y,GENE_C6,GENE_SULT4A1,GENE_FADS6,GENE_RNF183,GENE_SLITRK6,GENE_GRIN2A,GENE_MS4A1,GENE_SEMA3E,target
TCGA:LUAD:TCGA-55-A4DG-01,11.881958982515602,3.238603454492365,9.50319566333726,15.093739411246165,10.85836182878592,11.149474048386846,0.0,10.17236499884063,1.6367754069190232,2.8736360489381227,1.0390681880605301,0.611077928831762,14.99950680705274,10.042753760977197,12.38237545095962,1.6367754069190232,8.985278407592808,4.628435332783031,2.2302030133664217,5.484666635786065,6.064544464745369,0.0,1.6367754069190232,1.6367754069190232,3.71488291065154,0.611077928831762,8.733279763284745,7.266355541439334,1.6367754069190232,13.061361066079764,6.255914221288656,9.46063404637236,6.623132337505905,1.0390681880605301,0.0,0.611077928831762,1.862788592420081,8.659928125187529,1.6367754069190232,13.075886897225617,7.5644620082963385,15.625634651934014,11.289811415801141,5.244879449952409,1.6367754069190232,9.185430500151472,0.0,9.433378880002167,7.780585696770583,13.667033904182798,12.199528190808733,3.594058810006438,1.3686566162029734,0.611077928831762,16.434471857706022,0.0,0.611077928831762,0.0,5.0746938101696175,9.804873156577392,8.193116271973905,7.600195404264703,2.058177934791553,2.3838839702479473,2.522758841407708,8.765110361879584,12.34659129533016,4.160081168069704,8.562963591464728,11.247559674232914,0.611077928831762,9.636318287191896,5.097096660647608,0.0,10.365272599764532,4.116880388085431,9.561759536742212,5.933728418254564,2.8736360489381227,8.244197314953684,0.0,3.71488291065154,0.0,0.0,1.862788592420081,10.405098905132805,6.098253209048805,5.77603817019223,0.0,7.251444537898904,0.0,0.0,3.1556521000293074,3.3170435260697078,8.634727571062385,0.0,0.0,6.676182767072099,0.0,5.432762359080582,1.6367754069190232,10.998505811718918,4.522834152400907,1.0390681880605301,0.611077928831762,5.994663441542844,5.005314645225345,11.202099329649,0.611077928831762,9.888332296216523,4.774592052024062,2.2302030133664217,9.561759536742212,5.341879035069028,9.5496268194285,1.3686566162029734,5.484666635786065,10.25302014991486,12.4751026205612,5.28446601299508,11.340868212904782,0.0,3.3170435260697078,3.391451545965199,4.49981400396757,2.522758841407708,5.397091020172428,7.971543553950772,11.990660648775062,5.028816652173758,8.836757323362612,1.862788592420081,7.210934292082059,0.0,8.203475257998498,0.0,4.688683926835286,7.7420062108667365,5.397091020172428,16.759212021495838,5.341879035069028,9.940372331626328,5.6902187252958125,13.213303229767742,8.244197314953684,0.611077928831762,3.5296335713688904,13.454170751271983,1.862788592420081,2.522758841407708,8.69155859114742,9.361351664918832,5.6902187252958125,0.0,8.115673147071194,2.765895375046492,1.3686566162029734,3.6557410747594057,2.8736360489381227,10.43398178880988,4.717895723458753,0.611077928831762,3.929838329456627,0.0,2.058177934791553,1.0390681880605301,7.393982430893111,5.183391231508402,3.4621963192815537,0.0,8.939517509133903,4.072345943757663,0.0,10.85137426675727,4.628435332783031,6.245923433621222,3.978918626840457,1.6367754069190232,0.611077928831762,1.3686566162029734,7.77364694601721,10.103497639703336,13.054490702100399,6.86426044463151,4.597340470826318,0.0,4.116880388085431,0.0,7.12087029502508,0.0,0.0,1.0390681880605301,2.973886747952773,1.6367754069190232,4.49981400396757,0.611077928831762,5.803544787060076,1.862788592420081,1.0390681880605301,5.958411193880905,7.251444537898904,8.69523525261305,5.467569686031691,3.1556521000293074,8.366820513740437,6.502432447400349,6.7201416325836405,8.994257253983333,0.0,12.838372739140311,2.522758841407708,8.305610349297064,1.862788592420081,5.097096660647608,8.172162448467052,7.03643739553011,7.241420734502001,4.465778610254717,1.3686566162029734,0.611077928831762,1.0390681880605301,6.790576572800273,16.361231020361004,5.830539291305867,0.0,0.611077928831762,6.255914221288656,0.611077928831762,2.2302030133664217,10.169073159183046,0.0,0.0,0.611077928831762,6.275692462877716,8.820016171268422,1.3686566162029734,2.058177934791553,3.238603454492365,9.082518983975218,5.028816652173758,5.982681051960426,8.648598460510685,7.665364344393597,2.522758841407708,7.716908609071255,4.160081168069704,0.0,4.465778610254717,1.3686566162029734,10.532316959332766,1.3686566162029734,0.611077928831762,10.702241960775078,9.996572348442294,2.765895375046492,10.260613795718351,1.0390681880605301,7.931582603793268,2.6494545119939046,5.518258155231584,1.862788592420081,0.611077928831762,2.765895375046492,7.683984122592861,3.3170435260697078,5.7337664803226405,1.6367754069190232,8.305610349297064,3.6557410747594057,0.0,2.8736360489381227,1.3686566162029734,1.6367754069190232,3.6557410747594057,0.0,12.18407879009049,0.611077928831762,5.467569686031691,2.058177934791553,3.879029344433112,2.6494545119939046,2.058177934791553,1.0390681880605301,8.20605708820758,2.2302030133664217,2.765895375046492,1.0390681880605301,8.193116271973905,4.658874113227508,3.8263654377175795,0.611077928831762,11.919567273526438,0.0,0.611077928831762,5.405914098152356,0.0,6.018335955486507,1.0390681880605301,1.0390681880605301,6.184478671187091,0.611077928831762,0.0,7.992638156412305,4.026392860951786,0.611077928831762,7.638884763069193,2.058177934791553,0.0,2.058177934791553,3.391451545965199,2.973886747952773,2.058177934791553,5.4993739450021675,3.8263654377175795,2.8736360489381227,4.321011692547852,6.075868450800514,0.611077928831762,8.562662195036475,7.442910330064272,7.519549767169503,4.855670834440371,3.4621963192815537,2.3838839702479473,0.0,2.058177934791553,0.0,7.0479854537452,0.0,0.611077928831762,0.611077928831762,4.774592052024062,3.1556521000293074,2.2302030133664217,6.615392754397133,6.13119435170845,4.829149348050863,1.6367754069190232,7.556398758620644,7.572480442675699,3.067638716875363,7.687683612158429,6.909269080714947,0.611077928831762,7.934699303715308,1.862788592420081,10.881534621648767,1.3686566162029734,2.973886747952773,10.53948842151278,2.973886747952773,10.605442477918896,2.2302030133664217,0.0,3.2799318147855656,6.8271457791986725,8.096340927516719,5.244879449952409,4.395213643774429,6.2877216127681645,7.420878155862258,6.776762001786231,6.9343749614475465,0.0,12.086676968412387,10.221635451947407,3.1556521000293074,4.855670834440371,2.8736360489381227,5.747994213714629,2.522758841407708,5.341879035069028,0.0,7.903261263057638,9.603439042083709,0.0,3.4621963192815537,11.2779092176345,11.64497384539578,3.067638716875363,4.932434461974603,2.522758841407708,3.594058810006438,8.693399835603053,3.5296335713688904,1.862788592420081,0.0,1.862788592420081,3.067638716875363,4.395213643774429,7.801197465517199,6.510802138281525,4.9072944936768765,2.2302030133664217,9.781718703190815,6.173976885949395,2.3838839702479473,1.0390681880605301,7.834919748428621,2.058177934791553,0.611077928831762,4.242793023597252,7.2563785461368555,6.370706584499027,5.1622946422892415,2.3838839702479473,0.0,0.0,9.08111589351168,1.3686566162029734,6.940577883479115,5.704880262141698,6.295201385704949,5.857035471360888,6.352197069602834,10.632059140459432,0.0,12.236821444578549,2.6494545119939046,1.3686566162029734,11.988414866209645,0.611077928831762,0.0,0.0,11.433188984573677,1.3686566162029734,6.184478671187091,0.0,12.707637376270627,7.411968510360133,11.252872361570159,11.965383881229695,3.1556521000293074,3.7716954597610295,7.290857486512918,10.326687890661153,8.305610349297064,5.933728418254564,1.6367754069190232,2.2302030133664217,2.3838839702479473,3.067638716875363,0.0,10.834384138026554,1.0390681880605301,0.0,9.353916498698753,2.765895375046492,7.338647255802967,0.0,2.765895375046492,0.611077928831762,2.2302030133664217,8.633347651363694,5.0746938101696175,6.638489493639451,1.0390681880605301,3.6202931499486035,7.00123928362232,6.769798181364915,4.282432391343757,7.645017092082128,4.160081168069704,11.006627631289152,5.958411193880905,3.6557410747594057,3.3170435260697078,5.467569686031691,10.267418752251254,5.450270992819386,0.0,1.0390681880605301,2.3838839702479473,7.940906705539692,1.0390681880605301,4.957139197012446,4.242793023597252,7.650290666242601,0.611077928831762,1.3686566162029734,2.2302030133664217,0.0,0.0,0.611077928831762,0.611077928831762,7.576469230070206,1.862788592420081,3.929838329456627,9.072660535286623,7.319717275014725,3.6557410747594057,4.5655545279887075,3.067638716875363,7.854774901071306,0.0,2.765895375046492,7.329213313342737,0.611077928831762,10.584784031311838,7.584421388615961,1
TCGA:LUAD:TCGA-75-5146-01,12.772615619519716,2.4650863788860664,0.7728991222893085,12.985637398429686,10.121131993370753,9.53864679621454,0.0,18.770596148866296,0.7728991222893085,0.0,0.0,11.802035655956471,7.1428830950817765,9.30807731881676,6.390941053670154,0.0,9.6110358665363,4.649408523818806,2.5755543733087394,6.647032390755679,3.0156402903768824,1.9391889580710824,9.12242165396341,1.2734562113203052,10.974658364593477,0.0,9.510884799471398,6.35391958538628,6.35391958538628,9.792621129609984,3.136831202382492,9.003947915903243,4.6080817991035214,0.0,0.0,5.95302539081966,8.701507472128503,9.325710207515785,3.8545542590862527,10.62054059242755,7.785955893143988,11.237741759408927,2.8833275557823974,8.589182967039351,2.392949322200238,12.672175589135922,2.1838358314496795,4.839959587489532,2.392949322200238,16.210026324062717,13.139500192093077,5.599439798639667,0.7728991222893085,5.661356270447948,12.210513064761452,5.969436025439979,4.766727658863118,0.7728991222893085,3.3523771828866638,10.731743290707842,7.629524196134423,5.534743309027126,1.9391889580710824,0.0,1.2734562113203052,9.288589271586135,11.033402352128592,0.0,8.279420220958698,12.380452947877236,2.8833275557823974,3.0156402903768824,2.1838358314496795,3.8545542590862527,9.66870596554418,2.392949322200238,3.989420614304644,10.178714641175443,3.6252120321514476,14.294871992570938,0.0,3.7820835025369384,0.0,0.0,0.0,6.990410344428692,6.71673030807964,0.7728991222893085,0.0,11.70675500649037,0.0,7.098811138512094,1.9391889580710824,10.334128002736438,4.934271156519766,0.0,0.5254675634651413,1.2734562113203052,0.0,12.201425576640471,2.5755543733087394,9.551892791756154,1.8398386861912874,6.855640937432963,8.024530234179075,13.377156292713368,7.068660063492762,8.79654908718685,5.489944270662584,7.650032113595142,0.7728991222893085,4.6080817991035214,6.924598755173522,8.56238744976635,15.719960950844397,5.985662086885064,11.18426169519882,7.922316799218127,13.834372285990284,2.1838358314496795,5.868047148584597,0.0,1.2734562113203052,1.9391889580710824,0.7728991222893085,2.8833275557823974,4.803810817087642,2.392949322200238,9.776391906002196,5.985662086885064,4.875224695493891,2.1838358314496795,1.2734562113203052,0.0,11.638802424201504,6.001707680871289,8.024530234179075,7.629524196134423,9.1550711912457,19.51366977474413,4.4298034019607755,3.9235580604739795,5.443706098533377,11.27080923154539,5.868047148584597,2.5755543733087394,3.0156402903768824,13.060435871924563,0.0,1.9391889580710824,4.11274182853529,5.868047148584597,7.81349262335111,6.033275420603427,3.989420614304644,4.052398503797521,6.473801520288568,7.213473657839229,8.674234647793698,9.651010419461805,3.136831202382492,0.0,4.6080817991035214,0.7728991222893085,6.09440710522562,2.5755543733087394,1.9391889580710824,5.070432264604869,2.1838358314496795,0.0,5.215080585073035,6.974231014542804,0.7728991222893085,12.645136013785576,2.392949322200238,2.7376218711181237,10.101713100188494,1.2734562113203052,0.7728991222893085,1.6444100783306281,8.54879879433435,9.410790519871572,11.907469060445708,6.855640937432963,7.192657757823556,0.0,4.521691513107423,2.5755543733087394,9.926829678396315,0.7728991222893085,2.1838358314496795,4.381567176145302,2.1838358314496795,1.2734562113203052,2.5755543733087394,1.6444100783306281,3.705778895538212,0.0,0.0,3.248625912496203,9.003947915903243,6.828910792517125,7.9886335667508686,1.2734562113203052,7.6951377939142205,6.033275420603427,3.7820835025369384,3.449165156812177,1.6444100783306281,12.25030137910001,9.23360050460519,7.790583088729016,2.1838358314496795,6.563016234001482,9.669960401393116,3.136831202382492,11.774572945134164,9.260524413926243,0.0,0.0,5.346538553511971,3.0156402903768824,17.180219982170193,1.2734562113203052,0.0,0.7728991222893085,2.392949322200238,1.2734562113203052,0.7728991222893085,6.485260972113422,0.0,0.0,2.7376218711181237,3.449165156812177,4.909648314742609,6.427037899143927,6.064165032250117,0.0,9.452249478494611,5.701205253134937,6.427037899143927,6.048802897214367,4.381567176145302,6.966072794820211,7.068660063492762,1.6444100783306281,0.0,8.004765412728046,5.902640413317389,11.066674493674139,5.936425935583685,0.7728991222893085,3.705778895538212,10.072574793118505,5.661356270447948,5.100544606081546,1.6444100783306281,8.334309044926988,8.444066536664225,2.5755543733087394,0.0,0.0,9.238686562814781,3.136831202382492,1.6444100783306281,10.602902961776088,3.3523771828866638,4.839959587489532,3.539878427841117,1.6444100783306281,0.0,3.449165156812177,4.839959587489532,6.0793653098636256,2.8833275557823974,15.517072652276672,3.8545542590862527,7.956184462838489,1.9391889580710824,7.02222353631041,4.943269669944559,1.6444100783306281,1.9391889580710824,6.8198852866335375,8.29252410210851,4.6080817991035214,2.1838358314496795,8.269514775042891,5.3959402178453,1.9391889580710824,3.539878427841117,11.968443604543607,0.0,1.6444100783306281,0.0,2.5755543733087394,5.269107973095688,0.7728991222893085,6.001707680871289,0.0,8.96355504210049,0.0,7.993578133589711,6.1955287113308675,0.7728991222893085,7.135627210451899,3.6252120321514476,1.2734562113203052,3.8545542590862527,1.2734562113203052,5.661356270447948,3.248625912496203,6.360155302414786,8.215503878609882,0.0,1.6444100783306281,1.6444100783306281,4.331662227329179,5.534743309027126,6.403073395411672,7.6951377939142205,1.6444100783306281,4.1706621905309325,2.8833275557823974,0.0,0.0,0.0,6.263648547595925,1.2734562113203052,1.6444100783306281,5.443706098533377,4.839959587489532,4.521691513107423,4.9761253055584245,5.443706098533377,12.80169017357024,4.9761253055584245,3.705778895538212,5.489944270662584,8.861738298613693,5.130041263044946,5.885447464098115,9.519270618942675,0.0,8.686696608329195,0.7728991222893085,4.331662227329179,0.0,8.602394521681969,10.646288685814447,7.5607913663831265,10.201474587470349,2.8833275557823974,0.0,4.875224695493891,5.661356270447948,1.2734562113203052,11.029004182474091,6.563016234001482,0.0,2.8833275557823974,0.7728991222893085,5.902640413317389,0.0,7.952065599092073,3.0156402903768824,1.6444100783306281,0.0,7.3132821364178096,1.2734562113203052,4.9761253055584245,7.400589160742303,0.0,7.274187101447171,10.855553734289073,5.936425935583685,5.187288721907273,7.306836388680815,9.124255750264279,5.95302539081966,1.6444100783306281,0.0,5.346538553511971,4.22634667994055,6.290022534327371,6.033275420603427,3.6252120321514476,3.136831202382492,8.455762840212369,3.449165156812177,3.989420614304644,0.7728991222893085,4.521691513107423,4.521691513107423,10.55408996129184,2.392949322200238,4.521691513107423,4.766727658863118,5.936425935583685,3.7820835025369384,3.248625912496203,6.706986330175175,8.07469809110664,6.033275420603427,5.936425935583685,7.818026081532752,0.0,0.0,11.683007746897552,3.0156402903768824,6.263648547595925,0.7728991222893085,8.573162421110068,7.014332973883622,1.2734562113203052,3.449165156812177,0.0,13.222008449933062,2.5755543733087394,0.0,10.227291029714443,0.0,0.0,0.0,10.206672524522093,1.6444100783306281,7.3945227163352,3.3523771828866638,10.824314394352808,8.365644425566805,10.251813754529218,8.498797360304955,8.187718268344163,5.158946908742928,0.7728991222893085,8.625880495300349,8.60502385820394,3.3523771828866638,5.130041263044946,2.8833275557823974,4.909648314742609,0.0,1.9391889580710824,9.658620307449995,1.6444100783306281,6.810815811900696,10.74014334713134,3.6252120321514476,8.945004815719996,0.0,3.248625912496203,0.0,0.0,8.846270776756516,6.124030300239116,2.8833275557823974,3.248625912496203,3.539878427841117,5.620375268898574,3.449165156812177,3.539878427841117,2.5755543733087394,5.039677987298395,4.476478900938849,6.605635076277467,9.003947915903243,4.381567176145302,11.33237228005635,8.191222110164238,5.55663173418382,0.0,5.55663173418382,5.599439798639667,9.96210939203014,0.0,2.5755543733087394,4.909648314742609,4.6080817991035214,0.0,0.7728991222893085,3.136831202382492,0.0,4.4283769237831345,3.449165156812177,2.392949322200238,3.989420614304644,9.836897728952314,2.392949322200238,1.6444100783306281,2.8833275557823974,0.7728991222893085,5.321184915556197,5.346538553511971,0.0,2.1838358314496795,1.9391889580710824,7.3575959885525055,0.7728991222893085,9.381962504622699,7.704968767815998,1
