rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_MIB1,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_COMMD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_HSPD1;HSPE1,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_NEK4,methylation_gene__GENE_NAA50,methylation_gene__GENE_TIGD3,rnaseq_gene__GENE_DCD,methylation_gene__GENE_H2AFX,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_TEF,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_DDX21,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_CFAP418,methylation_gene__GENE_NF2,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_PRNP,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_NLK,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_COMMD3,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_RSAD2,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_STRAP,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_CCDC34,methylation_gene__GENE_POLD3,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_SCARNA1,methylation_gene__GENE_NUBP1,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_FAH,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_CSN1S2A,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_COPZ1,rnaseq_gene__GENE_UBE2DNL,rnaseq_gene__GENE_SCARNA22,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_MC1R,methylation_gene__GENE_LAP3,methylation_gene__GENE_RBMS2,methylation_gene__GENE_CTSC,methylation_gene__GENE_PDXK,methylation_gene__GENE_VPS39,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_IQCC,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_TH1L,methylation_gene__GENE_RGS2,methylation_gene__GENE_TUBD1;RPS6KB1,rnaseq_gene__GENE_C20ORF185,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_SART3,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_RPL10A,methylation_gene__GENE_HIC1,methylation_gene__GENE_CTTN,rnaseq_gene__GENE_SNORA49,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SNORA80,methylation_gene__GENE_C4ORF14;POLR2B,methylation_gene__GENE_EML2,methylation_gene__GENE_PIGL,rnaseq_gene__GENE_PRG3,methylation_gene__GENE_BANP,methylation_gene__GENE_CCNO,target
-0.045454547,-0.045454547,-0.045454543,-0.14984393,-0.22254434,-0.07712625,-0.077656925,-0.08420343,-0.38641647,-0.45617527,-0.2143986,-0.6099742,-0.062202632,-0.367262,-0.3616108,-0.11908678,-0.09405645,-0.6815291,-0.119875945,0.021104494,-0.3211411,-0.07261519,-0.5730488,-0.046344336,-0.15880346,-0.035143644,-0.08502015,-0.51091486,-0.7738461,-0.55913204,0.057134505,-0.21992178,-0.5394951,-0.004608702,-0.06538503,0.4496607,-0.55195296,-0.09053003,-0.25573003,-0.18887873,-0.06604976,-0.38240492,-0.098405525,-0.6776865,-0.16123992,-0.22136843,0.023459574,-0.50049764,-0.12478135,-0.62087816,-0.60647196,-0.12132999,-0.14398706,-0.40295944,-0.09292495,-0.31777674,-0.1580065,-0.24444492,-0.5880375,-0.06147661,-0.74986,-0.7083202,-0.82746464,-0.12741643,-0.08098747,-0.16189265,8.054675,-0.6189205,0.030454937,-0.63265187,-0.28121373,-0.46418327,-0.6237917,-0.5840302,-1.2157699,-0.07408095,-0.58335537,-0.5660113,-0.60207313,-0.56829536,0.52583325,-0.14157577,-0.20551696,-0.31247887,-1.2453419,-0.096605115,-0.30536228,-0.2628354,-0.9730603,-0.1975971,-0.14762473,0.054678585,-0.3220908,-0.14606114,0.50938135,-0.5317037,0.35804456,-0.091068126,-0.5543822,-1.2112255,0
-0.045454547,-0.045454547,-0.045454543,-0.10672486,0.20293313,-0.07712625,-0.077656925,-0.08420343,-0.17570314,0.15167934,-0.3554763,-0.04558849,-0.062202632,-0.21258293,0.8193433,-0.49272442,-0.09405645,-0.1738431,0.019029826,-0.6627126,0.040653225,-0.07261519,-0.2705046,0.030395107,-0.39684433,-0.16590533,-0.25962266,-0.32374126,-0.01027249,0.07677803,-0.41936147,-0.39417917,-0.4871747,-0.62510115,-0.06538503,0.079219006,-0.011321293,-0.09053003,-0.37578452,-0.11947472,-0.06604976,0.083360195,-0.098405525,0.13170283,2.67653,-0.21713485,-0.53015846,-0.23904523,-0.12478135,0.13132383,-0.20622969,-0.12132999,-0.14398706,-0.3463626,-0.09292495,-0.31515047,-0.1580065,0.402439,0.22561832,-0.06147661,-0.24996889,-0.97083294,0.028583206,-0.12741643,-0.08098747,-0.16189265,-0.21800977,-0.6897038,-0.78932095,-0.50129,1.036611,-0.19665857,-0.011819688,-0.82991403,0.09221018,0.1066781,-0.4973827,-0.7339674,-0.3948006,-0.10907424,-0.83769727,-0.14157577,-0.20551696,-0.3557544,0.07025879,-0.096605115,-0.08791578,-0.0786382,-0.07225913,-0.1975971,-0.14762473,-0.14388779,-0.15604773,-0.14606114,-0.14735581,-0.9090593,-0.34937164,-0.091068126,-0.1798067,-0.45704064,0
-0.045454547,-0.045454547,-0.045454543,-0.16440229,-0.09343648,-0.07712625,-0.077656925,-0.08420343,0.114134416,21.431374,-0.40951303,-0.13637625,-0.062202632,0.0035545838,20.82336,-0.21090336,-0.09405645,-0.07371274,-0.0186304,-0.22495882,0.025503792,-0.07261519,10.830341,-0.115276515,-0.54704976,-0.17445637,-0.08311732,0.10237811,-0.24671908,2.5074651,-0.60053045,-0.53017735,-0.30966023,-0.5845095,-0.06538503,0.053731773,-0.3996806,-0.09053003,-0.27377227,19.215094,-0.06604976,0.102060296,-0.098405525,0.060626656,-0.16123992,-0.4391013,-0.9340904,-0.3558984,-0.12478135,0.038648695,-0.08195508,-0.12132999,-0.14398706,0.2800047,-0.09292495,-0.2050336,-0.1580065,0.054247025,0.40698943,-0.06147661,0.19231036,-0.93862575,-0.059287094,-0.12741643,-0.08098747,1.346035,4.576196,-0.51936626,-0.8503648,-0.04932451,0.18065137,-0.10017342,-0.08053122,-0.47026142,-0.5405993,0.09850981,-0.8957981,-0.19739823,-0.3832965,-0.078528784,-0.34949514,-0.14157577,-0.20551696,-0.26964754,0.1541499,-0.096605115,-0.28061125,-0.023886286,0.5750628,4.092933,-0.14762473,-0.41242412,0.5383877,-0.14606114,-0.16467643,-0.31937882,-0.5931614,-0.091068126,-0.12149215,-0.20956662,1
-0.045454547,-0.045454547,-0.045454543,-0.08977996,-0.03579125,-0.07712625,-0.077656925,-0.08420343,0.03246508,0.0388475,-0.2943928,-0.039913047,-0.062202632,-0.023931202,0.2599639,-0.38167343,-0.09405645,-0.20241232,-0.12554365,-0.45139796,0.026754951,-0.07261519,0.831107,-0.10545389,0.49508604,-0.21102779,-0.04803993,-0.17618763,-0.7250806,0.053322364,-0.5256169,-0.21433806,-0.6032328,-0.33294603,-0.06538503,0.054063052,-0.3543295,-0.09053003,-0.48497427,-0.04477493,-0.06604976,0.21312042,-0.098405525,0.13003828,-0.16123992,-0.11874157,-0.6725826,-0.17099786,-0.12478135,0.17716396,0.20254973,-0.12132999,-0.14398706,-0.3661741,-0.09292495,-0.3869089,-0.1580065,-0.38289422,-0.46095738,-0.06147661,0.17241834,-0.46672806,-0.12359829,-0.12741643,-0.08098747,-0.16189265,-0.10246034,-0.8856768,-0.72164905,-0.17464851,0.8669435,-0.08939287,-0.08816383,0.5527667,-0.50301635,0.24410969,-0.47384802,-0.73456687,-0.38573495,-0.2577118,-0.5916859,-0.14157577,-0.20551696,-0.064805016,0.44766656,-0.096605115,-0.017277628,-0.06198359,-0.05815046,-0.1975971,-0.14762473,-0.2550741,-0.18055962,-0.14606114,-0.09954228,-1.0049301,-0.56927204,-0.091068126,-0.026515856,0.07560845,1
-0.045454547,-0.045454547,21.954544,-0.110071115,0.023028864,-0.07712625,-0.077656925,-0.08420343,0.055836964,0.054390088,-0.22886103,0.006325641,-0.062202632,0.14061,-0.047189776,0.3007697,-0.09405645,-0.04859367,0.0046412842,-0.31757724,-0.06570085,-0.07261519,0.09315328,-0.38536146,-0.30288482,-0.056279425,-0.15533052,-0.059074853,-0.23480426,0.07106313,-0.38419184,0.0018491864,0.1426862,-0.354659,-0.06538503,0.45330632,-0.40325984,-0.09053003,-0.20060238,-0.0813672,-0.06604976,0.17181681,-0.098405525,0.026989158,-0.16123992,-0.02965533,-0.6035124,0.10842549,-0.12478135,0.1538968,0.22151329,-0.12132999,-0.14398706,-0.11765963,-0.09292495,-0.1796655,-0.1580065,-0.23418495,0.26634318,-0.06147661,-0.520715,-0.79973835,-0.0333529,-0.12741643,-0.08098747,-0.16189265,-0.080272235,-1.0959024,-0.53294915,-0.025169719,-0.25153983,-0.089218035,0.0545973,0.44340387,-0.3782007,0.44647804,-0.38390198,-0.19797932,-0.44482443,0.039128855,-0.34499747,-0.14157577,1.753222,-0.15790944,0.3146092,-0.096605115,0.07960807,-0.014979283,1.6922133,-0.1975971,-0.14762473,-0.15387121,-0.335852,-0.14606114,-0.091148876,0.8525537,-0.11628,-0.091068126,17.938026,-0.27472812,0
-0.045454547,-0.045454547,-0.045454543,-0.13732815,-0.07213231,-0.07712625,-0.077656925,-0.08420343,-0.4158766,0.61674005,-0.008652461,-0.36124426,-0.062202632,-0.19586504,-0.63188785,-0.28032777,-0.09405645,-0.46084708,-0.1563033,0.037176035,-0.19586483,-0.07261519,-0.058827624,-0.6459749,0.5932333,-0.048774406,-0.519876,-0.17216568,0.17364731,-0.14021541,0.17957689,0.36515197,0.23390749,-0.14955634,-0.06538503,-0.73640776,-0.31584808,-0.09053003,-0.056914452,-0.160976,-0.06604976,-0.5421258,-0.098405525,-0.40319067,-0.16123992,-0.36430022,-0.57491016,0.17847928,-0.12478135,-0.32167095,-0.6490214,-0.12132999,-0.14398706,3.1377757,-0.09292495,-0.28677398,-0.1580065,1.1950895,0.08332118,-0.06147661,-0.6243445,-0.39273402,-0.4735821,-0.12741643,-0.08098747,-0.16189265,0.9938226,-0.9103468,-0.07737388,-0.17219022,-0.790131,-0.29884052,-0.35552973,-0.3902042,-0.58057576,-0.54346853,0.03808125,-0.7798261,-0.7095898,-0.46925434,0.30497694,-0.14157577,-0.20551696,14.712547,-0.1297572,-0.096605115,0.6613371,-0.110493496,-0.49256214,1.965949,-0.14762473,-0.14503275,-0.38176686,-0.14606114,-0.26316965,-0.30545515,0.3146035,-0.091068126,0.20979236,-0.9065088,1
-0.045454547,-0.045454547,-0.045454543,0.16971648,-0.14895062,-0.07712625,-0.077656925,-0.08420343,-0.32105264,-0.0014700308,-0.29847187,-0.1649476,-0.062202632,-0.14227669,-0.056979466,-0.33145392,-0.09405645,-0.3616188,-0.22646667,-0.57727563,-0.19960435,-0.07261519,-0.294729,-0.34575394,-0.08660176,-0.046276167,-0.06566378,-0.08413365,-0.49002385,-0.30562335,-0.65016425,-0.36076593,-0.4460009,-0.8132562,-0.06538503,-0.22726376,-0.5535891,-0.09053003,-0.41359532,-0.008582542,-0.06604976,0.0720768,-0.098405525,0.019631896,-0.16123992,-0.4301706,-0.72337365,-0.262371,-0.12478135,-0.10227277,-0.09129335,-0.12132999,-0.14398706,-0.0658437,-0.09292495,-0.55374146,-0.1580065,0.04149271,-0.23362426,-0.06147661,0.058250356,-1.1174515,-0.053613894,-0.12741643,-0.08098747,-0.16189265,-0.12979032,-0.7511085,-0.80242306,-0.22324802,-0.23273343,-0.1297274,-0.11388232,-0.7847996,-0.58368224,-0.27569243,-0.86343735,-0.60808384,-0.736213,-0.100393005,-0.71009606,-0.14157577,-0.20551696,-0.43748388,-0.339708,-0.096605115,-0.83402544,-0.12611307,-0.6048572,-0.1975971,-0.14762473,-0.5566737,0.04501832,-0.14606114,-0.29932436,-0.8670345,-0.5652807,-0.091068126,-0.269755,-0.30620044,1
-0.045454547,-0.045454547,-0.045454543,-0.09362415,-0.0611402,-0.07712625,-0.077656925,-0.08420343,-0.06261778,0.04896674,-0.54700345,-0.15952358,-0.062202632,0.44660714,-0.017667102,-0.15860403,-0.09405645,-0.39139685,0.09205527,-0.29972777,-0.24708584,-0.07261519,-0.0055388655,-0.13186948,0.01770102,-0.18712795,-0.108061306,-0.35159254,-0.03223535,0.0042281053,-0.59934676,-0.097971156,-0.29413143,-0.99973845,-0.06538503,0.1380808,-0.16038062,-0.09053003,-0.53218585,-0.0059597692,-0.06604976,0.16702162,-0.098405525,0.04411209,-0.16123992,-0.14530705,-0.5489365,-0.055361908,-0.12478135,0.00996358,-0.27380487,-0.12132999,-0.14398706,18.471563,-0.09292495,-0.26267686,-0.1580065,0.007864263,-0.36434472,-0.06147661,-0.059492473,-0.44148174,-0.038181245,-0.12741643,-0.08098747,-0.16189265,-0.2954188,-0.8423464,-0.79587585,-0.21188024,-0.0705853,0.07167277,-0.05689522,-0.29686388,-0.33250314,0.13953805,-0.8201528,-0.36046702,-0.8272365,-0.19443613,-0.44055814,-0.14157577,-0.20551696,-0.73583955,-0.2675673,-0.096605115,-0.22779365,-0.21419722,-0.31804463,-0.1975971,-0.14762473,-0.22137508,-0.21692783,-0.14606114,-0.32703537,-0.062128518,-0.090790845,-0.091068126,-0.49108216,-0.28170893,1
-0.045454547,-0.045454547,-0.045454543,-0.12082737,0.010887904,-0.07712625,4.6123834,-0.08420343,-0.24008632,0.06880659,-0.16216882,-0.19299394,-0.062202632,0.03826582,0.0044175615,-0.25380412,-0.09405645,-0.3885385,-0.12579575,-0.34752885,-0.15620102,-0.07261519,-0.5724377,0.21599928,4.783107,-0.105816364,-0.09098748,0.030292138,-0.38549626,-0.28657684,-0.58362347,-0.3527421,-0.043701258,-1.0406456,-0.06538503,0.023629129,-0.49178147,-0.09053003,-0.2966821,-0.025277726,-0.06604976,0.16728888,-0.098405525,-0.13828796,-0.16123992,-0.07957966,-0.7928109,-0.2795847,-0.12478135,-0.19359152,-0.11938752,-0.12132999,-0.14398706,-0.07804946,1.2005482,-0.28950202,-0.1580065,-0.37731552,-0.20122938,-0.06147661,-0.24346153,-0.96252346,-0.39445838,-0.12741643,-0.08098747,-0.16189265,-0.074862316,-0.88714564,-0.5146514,0.113428466,-0.19182484,-0.15200841,-0.07811145,-0.13927807,1.7414783,-0.15934597,-0.7581823,-0.3246986,-0.37610647,-0.18512797,-0.67239064,-0.14157577,-0.20551696,-0.39783025,-0.18097264,-0.096605115,-0.21802191,-0.12809877,0.21877825,-0.1975971,-0.14762473,-0.53682935,-0.07956217,-0.14606114,-0.15800548,-0.2373932,-0.34308997,-0.091068126,-0.37447694,0.38205478,1
-0.045454547,-0.045454547,-0.045454543,-0.016677044,-0.19810966,-0.07712625,-0.077656925,-0.08420343,0.035104677,0.05150219,0.007768487,-0.16366476,-0.062202632,-0.05742852,-0.028241895,-0.26960975,-0.09405645,-0.023554442,-0.19861741,-0.46142823,-0.11398483,-0.07261519,-0.076953985,-0.28991482,-0.46392485,0.010535823,-0.08234089,0.03345458,-0.39037642,0.118875496,-0.40124312,-0.15395337,-0.1795871,-0.34309104,-0.06538503,-0.028831085,5.08767,-0.09053003,-0.24699865,-0.17572269,-0.06604976,-0.043368917,-0.098405525,-0.117104866,-0.16123992,0.7559112,-0.6001477,-0.3689005,-0.12478135,-0.12217741,0.030904673,-0.12132999,-0.14398706,0.6561152,-0.09292495,-0.43621454,-0.1580065,0.2642241,-0.33099544,-0.06147661,0.10552822,-1.0346879,-0.25551355,-0.12741643,-0.08098747,-0.16189265,-0.044524856,-0.9123321,-0.6911567,-0.34399924,-0.30672637,-0.08949878,-0.30713332,0.7335696,-0.5394951,-0.21683659,-0.6853556,-0.7883967,-0.39084488,-0.05823904,-0.31234866,-0.14157577,-0.20551696,-0.36802453,0.07703052,-0.096605115,0.88575804,-0.1321228,-0.39973938,-0.1975971,-0.14762473,-0.13546689,-0.17438558,-0.14606114,-0.266521,0.7867946,-0.04807657,-0.091068126,0.115797915,-0.38117555,1
-0.045454547,-0.045454547,-0.045454543,-0.119944915,-0.025459956,-0.07712625,-0.077656925,-0.08420343,-0.2289331,0.027896367,-0.43960714,-0.09010161,-0.062202632,-0.33774525,0.08179437,-0.08531929,-0.09405645,-0.26086327,-0.26511452,-0.37255353,-0.14916705,-0.07261519,-0.2864457,-0.021294488,-0.16850208,-0.103440344,-0.06727526,0.09138747,-0.22104084,-0.23992473,-0.715843,-0.18692958,19.582321,-0.77252066,-0.06538503,0.04837507,-0.5841738,-0.09053003,-0.21303454,-0.10848379,-0.06604976,0.13393049,-0.098405525,0.017384311,-0.16123992,-0.41038457,-0.63107145,-0.17482659,-0.12478135,0.103335224,-0.25307137,-0.12132999,-0.14398706,0.06974519,-0.09292495,-0.20923845,-0.1580065,0.19691454,-0.43627983,-0.06147661,0.0068767485,-0.60294014,-0.0902904,-0.12741643,-0.08098747,-0.16189265,-0.040988006,-0.8604424,-0.9153435,0.30332962,-0.049541857,-0.1810477,-0.13352063,-0.58221537,-0.5096828,0.05672438,-0.5781461,-0.84366196,-0.53751177,-0.17820026,-0.32524958,-0.14157577,-0.20551696,-0.437745,0.24110804,-0.096605115,0.080831334,-0.122347794,-0.4623275,-0.1975971,-0.14762473,-0.5251047,-0.006703819,-0.14606114,-0.4044748,-0.34709182,-0.5433146,-0.091068126,-0.04460491,0.28828776,1
-0.045454547,-0.045454547,-0.045454543,0.067735486,-0.18537028,-0.07712625,-0.077656925,-0.08420343,-0.03721543,0.051542807,-0.38906655,-0.27187127,-0.062202632,-0.4278068,-0.044965275,-0.08417663,-0.09405645,-0.016409956,0.2053477,-0.32921213,-0.15234837,-0.07261519,-0.4065046,-0.28543422,-0.303064,-0.17626768,-0.06982031,-0.42255032,0.10997149,-0.06584807,-0.40238386,-0.49336994,0.022937806,-0.4262662,-0.06538503,-0.26959372,-0.2672874,-0.09053003,-0.49561304,-0.2275525,-0.06604976,0.21930757,-0.098405525,-0.17350066,-0.16123992,-0.3795037,0.4498722,-0.2294898,-0.12478135,-0.4834144,-0.3660615,-0.12132999,-0.14398706,-0.19364856,-0.09292495,2.4695115,-0.1580065,0.18194428,0.82244086,-0.06147661,-0.41691232,0.17564756,-0.40844133,-0.12741643,-0.08098747,-0.16189265,-0.041864283,0.33287477,0.21344939,-0.45609134,-0.38800535,0.31828505,-0.16986574,-0.6799438,-0.320561,-0.100493416,0.038880087,-0.8961143,-0.21382503,0.11412379,-0.8952396,-0.14157577,-0.20551696,-0.18908794,-0.2644377,-0.096605115,-0.17724213,-0.10717857,-0.51729655,1.659723,-0.14762473,-0.31782004,-0.041778885,-0.14606114,-0.09264061,2.5267394,0.12813887,-0.091068126,-0.073170036,-0.2162449,1
-0.045454547,-0.045454547,-0.045454543,-0.032981988,-0.23789951,-0.07712625,-0.077656925,-0.08420343,-0.3462298,-0.17708842,-0.53411114,-0.07553037,-0.062202632,-0.28105086,-0.37841523,-0.4767633,-0.09405645,-0.4036683,-0.31019816,-0.62049,-0.06929643,-0.07261519,-0.6511663,-0.4497098,0.29266188,-0.4099806,-0.4403669,-0.45226097,-0.14254019,-0.31271413,-0.3842814,-0.6469383,-0.3337817,-0.37630048,-0.06538503,-1.0909754,-0.34621337,-0.09053003,-0.66743726,-0.09198411,-0.06604976,-0.23913434,-0.098405525,-0.14334936,-0.16123992,-0.37525603,-0.55776274,-0.9110746,-0.12478135,-0.26916176,-0.47689438,-0.12132999,-0.14398706,-0.14193465,-0.09292495,-0.34685373,-0.1580065,-0.49076548,-0.48683172,-0.06147661,-0.25633323,-0.86311567,-0.52765155,-0.12741643,-0.08098747,-0.16189265,-0.16242433,-0.16975366,-0.2766832,-0.35826108,-0.4911519,-0.11909988,-0.14242442,-0.5418017,-0.4658551,-0.36574137,-0.41105613,-0.8751003,-0.17598268,-0.20001362,-0.72447324,-0.14157577,-0.20551696,-0.47355944,-0.577951,-0.096605115,-0.026247548,0.033476055,-0.7414462,-0.1975971,-0.14762473,-0.66241133,-0.22471549,-0.14606114,17.260717,-0.073204204,-0.47411162,-0.091068126,-0.6108549,-0.35711297,1
-0.045454547,-0.045454547,-0.045454543,-0.19249871,0.023110555,-0.07712625,-0.077656925,-0.08420343,-0.23153675,-0.5014198,-0.30876145,-0.58411103,-0.062202632,0.04870183,-0.28811187,-0.0498658,-0.09405645,-0.13487127,-0.18667066,0.40527484,-0.33661413,-0.07261519,-0.3647444,-0.4624234,-0.41772547,-0.25343916,-0.38528326,-0.14075759,-0.48281235,-0.38012224,0.047242325,-0.4041164,-0.38018906,0.12269158,-0.06538503,-0.37876537,-0.552441,-0.09053003,0.11963978,-0.11511916,-0.06604976,-0.3327403,-0.098405525,0.49268547,-0.16123992,0.09696848,-0.6859826,-0.567756,-0.12478135,-0.36177307,-0.3601948,-0.12132999,-0.14398706,-0.243863,-0.09292495,-0.62931854,-0.1580065,-0.31776795,-0.8151516,-0.06147661,-0.94782114,-0.4247913,-0.33083212,-0.12741643,-0.08098747,-0.16189265,-0.40091255,0.12751421,-0.38048694,-0.8340093,-0.7826999,-0.41812155,-0.53000337,-0.5790016,-0.79819876,-0.02280593,-0.22787777,-0.045242347,-0.16573073,-0.40043113,0.73746437,-0.14157577,-0.20551696,-0.5195223,-0.5946686,-0.096605115,0.86829,-0.07228969,-0.31988907,-0.1975971,-0.14762473,-0.050498713,-0.48471943,-0.14606114,0.48897555,-0.34092134,-0.3640259,-0.091068126,-0.22953601,0.72835267,1
-0.045454547,-0.045454547,-0.045454543,-0.029093333,-0.054564063,-0.07712625,-0.077656925,-0.08420343,-0.40400368,0.03646266,-0.27031517,0.025768878,-0.062202632,-0.34736323,-0.3820062,-0.23968123,-0.09405645,0.010435547,-0.12791528,-0.06615647,0.07803293,-0.07261519,-0.32794407,-0.03210256,-0.17642054,-0.1930679,-0.03336797,-0.5042758,0.01651985,-0.4692679,-0.5132872,-0.58985704,-0.47048265,-0.31497517,-0.06538503,-0.6865773,-0.4632612,-0.09053003,-0.38869378,-0.13290061,-0.06604976,0.066097945,-0.098405525,0.09085957,-0.16123992,-0.59570765,-0.18212962,-0.20780651,-0.12478135,-0.53135544,0.13196455,-0.12132999,-0.14398706,-0.010423077,-0.09292495,-0.029349968,-0.1580065,-0.029194169,-0.5013956,-0.06147661,-0.18021576,-0.19498436,-0.1887593,-0.12741643,-0.08098747,-0.16189265,-0.14264262,0.62406844,0.03912971,-0.052664477,-0.16632277,-0.06763758,-0.04364058,-0.09966568,-0.22000515,0.041000612,0.05593764,-0.5907221,-0.32906556,-0.08364195,-0.26213354,-0.14157577,-0.20551696,-0.2068383,-0.53526586,-0.096605115,-0.17599346,-0.12020545,0.3803383,-0.1975971,-0.14762473,-0.4905149,-0.067210965,-0.14606114,-0.30809602,-0.34127593,-0.20160957,-0.091068126,-0.37003985,-0.2804971,1
-0.045454547,-0.045454547,-0.045454543,-0.103089884,0.08231655,-0.07712625,-0.077656925,-0.08420343,-0.23347725,-0.09378473,-0.08811719,-0.051586792,-0.062202632,0.0669769,0.46828982,-0.09811389,-0.09405645,0.010794244,-0.18029569,-0.19103268,-0.19049339,-0.07261519,-0.21329494,-0.5207383,0.8624902,-0.10941416,-0.14279029,0.22079997,-0.27384114,-0.11824217,0.08411191,0.053009864,0.034656156,0.29598185,-0.06538503,-0.2824629,-0.010730558,-0.09053003,0.8188165,-0.08925855,-0.06604976,-0.47772264,-0.098405525,-0.09774475,-0.16123992,-0.26068735,-0.097578466,-0.1524456,-0.12478135,0.29223183,-0.16657107,-0.12132999,-0.14398706,-0.8749181,-0.09292495,0.25489435,-0.1580065,-0.27492514,-0.18982756,-0.06147661,-0.17570351,0.2646503,-0.20223297,-0.12741643,-0.08098747,-0.16189265,-0.2921398,-0.1506611,-0.12379452,-0.08322641,-0.29123738,-0.42904767,0.85822195,0.5224246,0.46295303,-0.62582976,-0.02087773,0.019248303,-0.1730856,-0.031672224,-0.12624519,-0.14157577,-0.20551696,-0.31316295,-0.15883942,-0.096605115,0.40179938,0.013950832,-0.64596015,-0.1975971,-0.14762473,0.2773881,-0.3406673,-0.14606114,-0.4990383,-0.20666462,0.121041074,-0.091068126,-0.5382748,-0.010083409,1
-0.045454547,-0.045454547,-0.045454543,-0.12089827,0.018252496,-0.07712625,-0.077656925,-0.08420343,-0.2980707,-0.1308509,0.11893483,-0.019576082,-0.062202632,-0.13820992,-0.26490906,-0.03557554,-0.09405645,-0.18520804,-0.31623855,-0.08696467,-0.16899718,-0.07261519,-0.1312607,-0.07754239,0.14442231,-0.19991861,0.07052745,-0.3999245,-0.1131108,-0.28385076,-0.021458179,0.13810685,-0.27763477,-0.1860571,-0.06538503,-0.18353927,0.050730728,-0.09053003,-0.14034411,-0.08028488,-0.06604976,-0.43343106,-0.098405525,-0.14625546,-0.16123992,-0.35694075,0.07819068,-0.3031592,2.5147586,0.39978108,-0.31844705,-0.12132999,-0.14398706,-0.27692342,-0.09292495,-0.07668283,-0.1580065,-0.18127793,-0.37696934,-0.06147661,0.47420797,-0.0037762283,0.5543499,-0.12741643,-0.08098747,-0.16189265,-0.28600758,-0.14918208,0.11510148,-0.11303536,-0.35380864,-0.29968724,-0.20862949,0.2923125,-0.4554644,-0.52253896,0.016195113,-0.17671853,0.06483942,-0.052523337,-0.035485253,-0.14157577,-0.20551696,-0.13094719,-0.47953925,-0.096605115,0.14680041,-0.04827611,0.03055828,-0.1975971,-0.14762473,0.42181808,-0.33357418,-0.14606114,0.80374366,0.2445974,0.22891,-0.091068126,-0.50727355,1.81125,1
