rank,feature_id,modality
1,rnaseq_gene::GENE:OR10C1,rnaseq_gene
2,rnaseq_gene::GENE:TAAR2,rnaseq_gene
3,rnaseq_gene::GENE:SNAR-F,rnaseq_gene
4,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
5,rnaseq_gene::GENE:SUN5,rnaseq_gene
6,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
7,rnaseq_gene::GENE:DEFB105A,rnaseq_gene
8,rnaseq_gene::GENE:CDX4,rnaseq_gene
9,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
10,rnaseq_gene::GENE:SCARNA14,rnaseq_gene
11,rnaseq_gene::GENE:LCE3C,rnaseq_gene
12,rnaseq_gene::GENE:OR1A1,rnaseq_gene
13,rnaseq_gene::GENE:OR10Z1,rnaseq_gene
14,rnaseq_gene::GENE:GPHB5,rnaseq_gene
15,rnaseq_gene::GENE:CT47A9,rnaseq_gene
16,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
17,rnaseq_gene::GENE:OR2T1,rnaseq_gene
18,rnaseq_gene::GENE:OR4C12,rnaseq_gene
19,rnaseq_gene::GENE:OR8J1,rnaseq_gene
20,rnaseq_gene::GENE:OR4K15,rnaseq_gene
21,rnaseq_gene::GENE:OR4K2,rnaseq_gene
22,rnaseq_gene::GENE:OR2T27,rnaseq_gene
23,rnaseq_gene::GENE:OR4D9,rnaseq_gene
24,rnaseq_gene::GENE:OR8H1,rnaseq_gene
25,rnaseq_gene::GENE:OR5AS1,rnaseq_gene
26,rnaseq_gene::GENE:OR51G1,rnaseq_gene
27,rnaseq_gene::GENE:OR1S1,rnaseq_gene
28,rnaseq_gene::GENE:OR2T12,rnaseq_gene
29,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
30,rnaseq_gene::GENE:OR13C8,rnaseq_gene
31,rnaseq_gene::GENE:OR51F1,rnaseq_gene
32,rnaseq_gene::GENE:OR51D1,rnaseq_gene
33,rnaseq_gene::GENE:MT4,rnaseq_gene
34,rnaseq_gene::GENE:OR4K13,rnaseq_gene
35,rnaseq_gene::GENE:OR5K3,rnaseq_gene
36,rnaseq_gene::GENE:OR5K4,rnaseq_gene
37,rnaseq_gene::GENE:OR2M7,rnaseq_gene
38,rnaseq_gene::GENE:CST8,rnaseq_gene
39,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
40,rnaseq_gene::GENE:PRNT,rnaseq_gene
41,rnaseq_gene::GENE:KRTAP24-1,rnaseq_gene
42,rnaseq_gene::GENE:OR4C45,rnaseq_gene
43,rnaseq_gene::GENE:KRTAP9-8,rnaseq_gene
44,rnaseq_gene::GENE:CETN1,rnaseq_gene
45,rnaseq_gene::GENE:CYLC2,rnaseq_gene
46,rnaseq_gene::GENE:KRTAP9-2,rnaseq_gene
47,rnaseq_gene::GENE:OR5W2,rnaseq_gene
