rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_OR6C1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_RAB9BP1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR10W1,methylation_gene__GENE_MOV10,rnaseq_gene__GENE_OR51L1,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_LINC00879,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_RASSF8,methylation_gene__GENE_ZKSCAN4,target
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.22672062,-0.061227385,-0.14437442,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.13090156,-0.06415578,-0.056046825,0.17734335,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.28692633,-0.061227385,-0.17280188,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.18869385,-0.06415578,-0.2760328,-0.2993577,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.1946922,-0.061227385,-0.18091463,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.28771713,-0.06415578,-0.2770285,-0.2473642,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.20715424,-0.061227385,-0.18201876,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.07772662,-0.06415578,-0.12845507,-0.2818251,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.24879545,-0.061227385,-0.16915095,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.31630546,-0.06415578,-0.19933078,-0.15501134,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,2.7462308,-0.051273204,3.0299852,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,4.4533234,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,3.195957,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,1.6330259,3.54293,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.20627217,-0.061227385,-0.19071849,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.16325529,-0.06415578,-0.039485916,0.09268249,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.20507649,-0.061227385,-0.20045298,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.00994915,-0.06415578,-0.022702012,-0.1627108,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.15281948,-0.061227385,-0.19122268,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.21775845,-0.06415578,-0.23482499,-0.46469402,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.19447728,-0.061227385,-0.15377139,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.20824654,-0.06415578,-0.088110514,-0.25573975,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.32016718,-0.061227385,-0.11807644,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.19618627,-0.06415578,-0.42102566,-0.34440693,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.19110425,-0.061227385,-0.04865993,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.15664767,-0.06415578,-0.04153966,-0.24204853,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.29724833,-0.061227385,-0.20066057,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.39933574,-0.06415578,-0.17696004,-0.19165169,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.0030416083,-0.061227385,-0.08225874,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,-0.035283957,-0.06415578,-0.06550877,0.3747399,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.12631822,-0.061227385,-0.16796985,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,0.08757251,-0.06415578,-0.14620863,-0.0032580248,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.1468145,-0.061227385,-0.07020933,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,0.0796904,-0.06415578,-0.04889874,-0.044319134,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,5.3601813,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.2059419,-0.061227385,-0.08391936,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,0.16870683,-0.06415578,0.06252045,-0.031030264,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.05300669,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.056941256,-0.057143763,-0.05731347,-0.059761662,-0.059877835,-0.060684837,-0.06147661,-0.063021496,-0.06425547,-0.0667128,-0.068801284,-0.048834685,-0.049069166,-0.07712625,-0.049290735,-0.08251828,-0.08629663,-0.05666739,-0.05688307,-0.056040857,-0.05043294,-0.05687186,-0.072045244,-0.050601136,-0.06581708,-0.0992283,-0.061227385,-0.15863858,-0.06154955,-0.07558587,-0.057611536,-0.057309687,-0.051538043,-0.051617697,-0.05769207,0.11716449,-0.06415578,-0.14068094,0.09685395,0
