methylation_gene__GENE_DGUOK,methylation_gene__GENE_GPI,methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_TTTY6B,target
-0.33289647,-0.22696865,0.03903097,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,11.2115555,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-1.3434519,-0.20363139,-0.25758556,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.87298995,-0.10370694,-0.10860883,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
0.70665354,-0.116386235,0.16221684,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
0.8011239,0.010241468,0.07066159,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,2.0055978,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.21988568,-0.08027483,-0.1116823,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
0.8704129,-0.18325713,-0.14696434,-0.030400895,-0.065332845,5.8405814,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
-1.214639,-0.26771885,-0.2278916,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
-1.3785664,-0.1449449,0.09522375,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
0.16041447,-0.17666957,-0.122511454,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
1.3253055,0.07208067,-0.009245422,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,2.0885348,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
2.115536,0.40652308,0.27202633,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,4.772294,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
0.0055362773,0.034801316,0.13050748,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,1.4669695,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,14.013493,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
-1.2660725,-0.2767333,-0.07077937,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,19.590832,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,1
0.09002079,0.07437382,0.06037778,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
0.4783613,0.052725654,0.017776487,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,26.406235,32.86337,-0.030400898,17.551844,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
0.07612868,-0.25768313,0.11348424,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,2.4620445,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.3456067,0.14663698,0.011894883,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,12.579287,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.95392674,-0.08909549,0.10690228,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,21.304071,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-1.117153,0.06364775,-0.0132976975,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,1.0727534,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
0.40551078,0.16282246,0.091775954,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.39308995,0.006243345,-0.034904357,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,1.9938257,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
0.3933856,-0.041213613,0.079947054,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,-0.088503554,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,0.96427476,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
-0.32488388,-0.07421523,-0.1855404,-0.030400895,-0.065332845,-0.110764034,-0.030400895,-0.030400893,-0.0422333,0.0,-0.030400895,-0.030400895,0.0,-0.030400896,-0.0420995,-0.030400896,-0.06875552,-0.06138558,-0.21623045,-0.06327252,-0.030400896,-0.05562216,0.0,-0.059162382,-0.070756495,-0.069158584,-0.059134748,-0.050438117,-0.074266955,-0.11696981,-0.06331775,-0.050521668,-0.030400898,-0.04482511,-0.11426283,-0.11802022,7.3580284,-0.10281369,-0.057956457,-0.072152846,-0.06812416,-0.07367828,-0.054283794,-0.07109857,-0.08870556,-0.057666454,-0.05578467,-0.040199555,-0.43909836,-0.044386145,-0.030400895,-0.030400895,-0.030400896,-0.04061949,-0.039873518,-0.030400895,-0.08317388,-0.078748696,-0.050053358,-0.030400896,-0.030400898,-0.082764626,-0.076546915,0.0,-0.10053951,-0.050725356,-0.04297243,-0.041555054,-0.030400895,-0.057560377,-0.04756436,-0.035875507,0.0,-0.030400895,0.0,0
