rank,feature_id,modality
1,methylation_gene::GENE:ACPL2,methylation_gene
2,rnaseq_gene::GENE:PSG11,rnaseq_gene
3,rnaseq_gene::GENE:AMBN,rnaseq_gene
4,methylation_gene::GENE:GPI,methylation_gene
5,methylation_gene::GENE:ZNF624,methylation_gene
6,methylation_gene::GENE:QTRT1,methylation_gene
7,methylation_gene::GENE:ZNF579,methylation_gene
8,methylation_gene::GENE:ENO2,methylation_gene
9,methylation_gene::GENE:ATP5E,methylation_gene
10,methylation_gene::GENE:KIAA1328;C18ORF10,methylation_gene
11,rnaseq_gene::GENE:NCRNA00230B,rnaseq_gene
12,methylation_gene::GENE:PNRC1,methylation_gene
13,methylation_gene::GENE:C19ORF24,methylation_gene
14,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
15,methylation_gene::GENE:COMMD5,methylation_gene
16,methylation_gene::GENE:PIGC;C1ORF105,methylation_gene
17,methylation_gene::GENE:LRRC20,methylation_gene
18,methylation_gene::GENE:TNKS2,methylation_gene
19,methylation_gene::GENE:OBFC2B,methylation_gene
20,methylation_gene::GENE:SLC22A17,methylation_gene
21,methylation_gene::GENE:CAMK2D,methylation_gene
22,methylation_gene::GENE:GMFB,methylation_gene
23,methylation_gene::GENE:SERPINB6,methylation_gene
24,methylation_gene::GENE:GLS,methylation_gene
25,methylation_gene::GENE:ELOVL5,methylation_gene
26,methylation_gene::GENE:SLC25A38,methylation_gene
27,methylation_gene::GENE:PREB,methylation_gene
28,methylation_gene::GENE:ARL6IP5,methylation_gene
29,methylation_gene::GENE:ZNF619,methylation_gene
30,methylation_gene::GENE:DCUN1D4,methylation_gene
31,methylation_gene::GENE:C1ORF85,methylation_gene
32,rnaseq_gene::GENE:PSG10,rnaseq_gene
33,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
34,methylation_gene::GENE:SEPT5,methylation_gene
35,methylation_gene::GENE:RNF5P1;RNF5;AGPAT1,methylation_gene
36,methylation_gene::GENE:RFC4,methylation_gene
37,methylation_gene::GENE:C18ORF1,methylation_gene
38,methylation_gene::GENE:FIBCD1,methylation_gene
39,methylation_gene::GENE:MARCH8,methylation_gene
40,methylation_gene::GENE:IPPK,methylation_gene
41,methylation_gene::GENE:BTG2,methylation_gene
42,methylation_gene::GENE:NEK4,methylation_gene
43,methylation_gene::GENE:CBX1,methylation_gene
44,rnaseq_gene::GENE:TMIGD1,rnaseq_gene
45,methylation_gene::GENE:KIF15;KIAA1143,methylation_gene
46,methylation_gene::GENE:SORBS1,methylation_gene
47,methylation_gene::GENE:NDUFB8,methylation_gene
48,methylation_gene::GENE:GCH1,methylation_gene
49,methylation_gene::GENE:CENPM,methylation_gene
50,methylation_gene::GENE:CNIH,methylation_gene
51,methylation_gene::GENE:ARL4D,methylation_gene
52,methylation_gene::GENE:ZDHHC21,methylation_gene
53,methylation_gene::GENE:PDS5A,methylation_gene
54,rnaseq_gene::GENE:LCE1E,rnaseq_gene
55,methylation_gene::GENE:GSTA4,methylation_gene
56,methylation_gene::GENE:RASA1,methylation_gene
57,rnaseq_gene::GENE:CSRP3,rnaseq_gene
58,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
59,methylation_gene::GENE:ANAPC1,methylation_gene
60,methylation_gene::GENE:KBTBD7,methylation_gene
61,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
62,methylation_gene::GENE:TSPYL4,methylation_gene
63,methylation_gene::GENE:VWA2,methylation_gene
64,methylation_gene::GENE:GMIP,methylation_gene
65,methylation_gene::GENE:STX17,methylation_gene
66,methylation_gene::GENE:ERCC8;NDUFAF2,methylation_gene
67,methylation_gene::GENE:FICD,methylation_gene
68,rnaseq_gene::GENE:HTR3B,rnaseq_gene
69,methylation_gene::GENE:SCRN3;CIR1,methylation_gene
70,methylation_gene::GENE:EIF6,methylation_gene
71,methylation_gene::GENE:ATP5S;L2HGDH,methylation_gene
72,methylation_gene::GENE:SETD3;CCNK,methylation_gene
73,methylation_gene::GENE:MCC,methylation_gene
74,methylation_gene::GENE:RBP5;CLSTN3,methylation_gene
75,methylation_gene::GENE:ICA1L,methylation_gene
76,methylation_gene::GENE:MAP3K9,methylation_gene
77,methylation_gene::GENE:ID1,methylation_gene
78,methylation_gene::GENE:ARG2,methylation_gene
79,methylation_gene::GENE:STK32C,methylation_gene
80,methylation_gene::GENE:SLC2A1,methylation_gene
81,methylation_gene::GENE:PLEKHJ1;SF3A2,methylation_gene
82,methylation_gene::GENE:C7ORF31,methylation_gene
83,methylation_gene::GENE:ZMYM6,methylation_gene
84,methylation_gene::GENE:C5ORF25,methylation_gene
85,methylation_gene::GENE:LOC145783;TCF12,methylation_gene
86,methylation_gene::GENE:PPID,methylation_gene
87,methylation_gene::GENE:NETO2,methylation_gene
88,methylation_gene::GENE:PIGP;TTC3,methylation_gene
89,methylation_gene::GENE:SKIL,methylation_gene
90,methylation_gene::GENE:CGRRF1,methylation_gene
91,methylation_gene::GENE:ZNF160,methylation_gene
92,methylation_gene::GENE:XPO5;POLH,methylation_gene
93,rnaseq_gene::GENE:LINC01300,rnaseq_gene
94,methylation_gene::GENE:PRELID1;RAB24,methylation_gene
95,methylation_gene::GENE:GOPC,methylation_gene
96,methylation_gene::GENE:FKBPL,methylation_gene
97,methylation_gene::GENE:SPATA4,methylation_gene
98,methylation_gene::GENE:HSPD1;HSPE1,methylation_gene
99,rnaseq_gene::GENE:LMOD2,rnaseq_gene
100,methylation_gene::GENE:LOC100129726;ZFP36L2,methylation_gene
