model_name,version,task_type,status,accuracy,f1,roc_auc,log_loss
tabpfn_v2,v2,binary,success,0.5,0.6588235294117647,0.46033653846153844,0.7066636555213175
tabpfn_v2_5,v2_5,binary,success,0.5172413793103449,0.65,0.45132211538461536,0.7070820229511947
tabpfn_v2_6,v2_6,binary,success,0.5344827586206896,0.6582278481012658,0.5264423076923077,0.6899324509656745
tabpfn_v3,v3,binary,success,0.5689655172413793,0.6987951807228916,0.4639423076923077,0.6936236272058472
