endpoint,model_name,recall,precision,pr_auc
extreme_os,autogluon,0.8914473684210527,0.7935578330893118,0.8236102534609905
extreme_os,autogluon,0.8914473684210527,0.7947214076246334,0.8236102534609905
extreme_os,autogluon,0.8898026315789473,0.7944199706314243,0.8236102534609905
extreme_os,autogluon,0.8898026315789473,0.7955882352941176,0.8236102534609905
extreme_os,autogluon,0.8898026315789473,0.7967599410898379,0.8236102534609905
extreme_os,autogluon,0.8881578947368421,0.7964601769911505,0.8236102534609905
extreme_os,autogluon,0.8865131578947368,0.7961595273264401,0.8236102534609905
extreme_os,autogluon,0.8865131578947368,0.7973372781065089,0.8236102534609905
extreme_os,autogluon,0.8848684210526315,0.797037037037037,0.8236102534609905
extreme_os,autogluon,0.8848684210526315,0.798219584569733,0.8236102534609905
extreme_os,autogluon,0.8832236842105263,0.7979197622585439,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.7976190476190477,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.7988077496274217,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.8,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.8011958146487295,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.8023952095808383,0.8236102534609905
extreme_os,autogluon,0.881578947368421,0.8035982008995503,0.8236102534609905
extreme_os,autogluon,0.8799342105263158,0.8033033033033034,0.8236102534609905
extreme_os,autogluon,0.8799342105263158,0.8045112781954887,0.8236102534609905
extreme_os,autogluon,0.8799342105263158,0.8057228915662651,0.8236102534609905
extreme_os,autogluon,0.8799342105263158,0.8069381598793364,0.8236102534609905
extreme_os,autogluon,0.8782894736842105,0.8066465256797583,0.8236102534609905
extreme_os,autogluon,0.8782894736842105,0.8078668683812406,0.8236102534609905
extreme_os,autogluon,0.8782894736842105,0.8090909090909091,0.8236102534609905
extreme_os,autogluon,0.8766447368421053,0.8088012139605463,0.8236102534609905
extreme_os,autogluon,0.8766447368421053,0.8100303951367781,0.8236102534609905
extreme_os,autogluon,0.875,0.8097412480974124,0.8236102534609905
extreme_os,autogluon,0.8733552631578947,0.8094512195121951,0.8236102534609905
extreme_os,autogluon,0.8733552631578947,0.8106870229007633,0.8236102534609905
extreme_os,autogluon,0.8733552631578947,0.8119266055045872,0.8236102534609905
extreme_os,autogluon,0.8717105263157895,0.8116385911179173,0.8236102534609905
extreme_os,autogluon,0.8700657894736842,0.8113496932515337,0.8236102534609905
extreme_os,autogluon,0.868421052631579,0.8110599078341014,0.8236102534609905
extreme_os,autogluon,0.8667763157894737,0.8107692307692308,0.8236102534609905
extreme_os,autogluon,0.8651315789473685,0.810477657935285,0.8236102534609905
extreme_os,autogluon,0.8634868421052632,0.8101851851851852,0.8236102534609905
extreme_os,autogluon,0.8618421052631579,0.8098918083462133,0.8236102534609905
extreme_os,autogluon,0.8618421052631579,0.8111455108359134,0.8236102534609905
extreme_os,autogluon,0.8618421052631579,0.8124031007751938,0.8236102534609905
extreme_os,autogluon,0.8601973684210527,0.812111801242236,0.8236102534609905
extreme_os,autogluon,0.8601973684210527,0.8133748055987559,0.8236102534609905
extreme_os,autogluon,0.8585526315789473,0.8130841121495327,0.8236102534609905
extreme_os,autogluon,0.8569078947368421,0.8127925117004681,0.8236102534609905
extreme_os,autogluon,0.8552631578947368,0.8125,0.8236102534609905
extreme_os,autogluon,0.8536184210526315,0.812206572769953,0.8236102534609905
extreme_os,autogluon,0.8519736842105263,0.8119122257053292,0.8236102534609905
extreme_os,autogluon,0.850328947368421,0.8116169544740973,0.8236102534609905
extreme_os,autogluon,0.850328947368421,0.8128930817610063,0.8236102534609905
extreme_os,autogluon,0.850328947368421,0.8141732283464567,0.8236102534609905
extreme_os,autogluon,0.8486842105263158,0.8138801261829653,0.8236102534609905
extreme_os,autogluon,0.8470394736842105,0.8135860979462876,0.8236102534609905
extreme_os,autogluon,0.8453947368421053,0.8132911392405063,0.8236102534609905
extreme_os,autogluon,0.84375,0.8129952456418383,0.8236102534609905
extreme_os,autogluon,0.8421052631578947,0.8126984126984127,0.8236102534609905
extreme_os,autogluon,0.8404605263157895,0.8124006359300477,0.8236102534609905
extreme_os,autogluon,0.8388157894736842,0.8121019108280255,0.8236102534609905
extreme_os,autogluon,0.837171052631579,0.8118022328548644,0.8236102534609905
extreme_os,autogluon,0.837171052631579,0.8130990415335463,0.8236102534609905
extreme_os,autogluon,0.8355263157894737,0.8128,0.8236102534609905
extreme_os,autogluon,0.8338815789473685,0.8125,0.8236102534609905
extreme_os,autogluon,0.8322368421052632,0.812199036918138,0.8236102534609905
extreme_os,autogluon,0.8305921052631579,0.8118971061093248,0.8236102534609905
