rank,feature_id,modality
1,methylation_gene::GENE:CNOT10,methylation_gene
2,methylation_gene::GENE:SORBS1,methylation_gene
3,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
4,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
5,methylation_gene::GENE:OSBPL6,methylation_gene
6,rnaseq_gene::GENE:DEFB118,rnaseq_gene
7,methylation_gene::GENE:DPP7,methylation_gene
8,methylation_gene::GENE:FIBCD1,methylation_gene
9,methylation_gene::GENE:GPI,methylation_gene
10,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
11,rnaseq_gene::GENE:OR4K2,rnaseq_gene
12,methylation_gene::GENE:GABBR1,methylation_gene
13,methylation_gene::GENE:PNN,methylation_gene
14,rnaseq_gene::GENE:ADAM5P,rnaseq_gene
15,methylation_gene::GENE:C1ORF85,methylation_gene
16,methylation_gene::GENE:ENO2,methylation_gene
17,methylation_gene::GENE:TRIB3,methylation_gene
18,rnaseq_gene::GENE:NCRNA00230B,rnaseq_gene
19,methylation_gene::GENE:NSUN5,methylation_gene
20,methylation_gene::GENE:DCUN1D4,methylation_gene
21,methylation_gene::GENE:CASP6,methylation_gene
22,methylation_gene::GENE:PNRC1,methylation_gene
23,methylation_gene::GENE:MERTK,methylation_gene
24,methylation_gene::GENE:VEGFB,methylation_gene
25,methylation_gene::GENE:MCC,methylation_gene
26,methylation_gene::GENE:CSRP1,methylation_gene
27,methylation_gene::GENE:NEK11;ASTE1,methylation_gene
28,rnaseq_gene::GENE:OR7G2,rnaseq_gene
29,methylation_gene::GENE:SPSB1,methylation_gene
30,methylation_gene::GENE:VEGFA,methylation_gene
31,methylation_gene::GENE:NDE1;KIAA0430,methylation_gene
32,methylation_gene::GENE:CDK2AP2,methylation_gene
33,methylation_gene::GENE:BID,methylation_gene
34,methylation_gene::GENE:RSPH3,methylation_gene
35,methylation_gene::GENE:RAB6B,methylation_gene
36,methylation_gene::GENE:ZNF619,methylation_gene
37,rnaseq_gene::GENE:OR6C68,rnaseq_gene
38,methylation_gene::GENE:OBFC2B,methylation_gene
39,methylation_gene::GENE:LASS4,methylation_gene
40,methylation_gene::GENE:NRXN2,methylation_gene
41,methylation_gene::GENE:CNP,methylation_gene
42,methylation_gene::GENE:ZNF624,methylation_gene
43,methylation_gene::GENE:ATP5E,methylation_gene
44,rnaseq_gene::GENE:NKX6-2,rnaseq_gene
45,methylation_gene::GENE:ZNF721;PIGG,methylation_gene
46,methylation_gene::GENE:PRDX6,methylation_gene
47,methylation_gene::GENE:TRPS1,methylation_gene
48,methylation_gene::GENE:PGAP1,methylation_gene
49,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
50,methylation_gene::GENE:YJU2B,methylation_gene
51,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
52,rnaseq_gene::GENE:PRAMEF22,rnaseq_gene
53,methylation_gene::GENE:LRRC20,methylation_gene
54,methylation_gene::GENE:TNKS2,methylation_gene
55,methylation_gene::GENE:SIN3A,methylation_gene
56,methylation_gene::GENE:SLC22A17,methylation_gene
57,methylation_gene::GENE:UTP20,methylation_gene
58,methylation_gene::GENE:C3ORF23,methylation_gene
59,methylation_gene::GENE:ERP29;TMEM116,methylation_gene
60,methylation_gene::GENE:CLSTN3,methylation_gene
61,rnaseq_gene::GENE:OR4D9,rnaseq_gene
62,methylation_gene::GENE:PLEKHB2,methylation_gene
63,methylation_gene::GENE:CDK5RAP1,methylation_gene
64,methylation_gene::GENE:ZNF563,methylation_gene
65,methylation_gene::GENE:GALNT12,methylation_gene
66,methylation_gene::GENE:PIGP;TTC3,methylation_gene
67,methylation_gene::GENE:TRIO,methylation_gene
68,rnaseq_gene::GENE:OR5A1,rnaseq_gene
69,methylation_gene::GENE:COMMD5,methylation_gene
70,methylation_gene::GENE:SLCO3A1,methylation_gene
71,methylation_gene::GENE:SIVA1,methylation_gene
72,cnv_log2::GENE:WDR44,cnv_log2
73,methylation_gene::GENE:TRIM8,methylation_gene
74,methylation_gene::GENE:DEGS2,methylation_gene
75,methylation_gene::GENE:LASS5,methylation_gene
76,methylation_gene::GENE:CYP51A1,methylation_gene
77,methylation_gene::GENE:GEMIN6,methylation_gene
78,methylation_gene::GENE:ASAH1,methylation_gene
79,rnaseq_gene::GENE:TMIGD1,rnaseq_gene
80,methylation_gene::GENE:C18ORF1,methylation_gene
81,methylation_gene::GENE:CASKIN2;TSEN54,methylation_gene
82,methylation_gene::GENE:OBFC2A,methylation_gene
83,methylation_gene::GENE:QTRT1,methylation_gene
84,methylation_gene::GENE:GMCL1,methylation_gene
85,methylation_gene::GENE:FAM188A,methylation_gene
86,methylation_gene::GENE:PRKAG1;MLL2,methylation_gene
87,rnaseq_gene::GENE:PRNT,rnaseq_gene
88,methylation_gene::GENE:GSR,methylation_gene
89,methylation_gene::GENE:KTELC1,methylation_gene
90,methylation_gene::GENE:MRPS17,methylation_gene
91,methylation_gene::GENE:C7ORF63,methylation_gene
92,methylation_gene::GENE:TMEM63A,methylation_gene
93,methylation_gene::GENE:PPP2R5D,methylation_gene
94,rnaseq_gene::GENE:FLJ43859,rnaseq_gene
95,methylation_gene::GENE:NLK,methylation_gene
96,methylation_gene::GENE:LRP2BP,methylation_gene
97,methylation_gene::GENE:TP53INP1,methylation_gene
98,methylation_gene::GENE:KCNC1,methylation_gene
99,methylation_gene::GENE:MAP3K11,methylation_gene
100,methylation_gene::GENE:DECR1,methylation_gene
