rank,feature_id,modality
1,rnaseq_gene::GENE:DEFB121,rnaseq_gene
2,rnaseq_gene::GENE:SNAR-A13,rnaseq_gene
3,rnaseq_gene::GENE:TTTY21,rnaseq_gene
4,rnaseq_gene::GENE:CDY1B,rnaseq_gene
5,rnaseq_gene::GENE:CT47A7,rnaseq_gene
6,rnaseq_gene::GENE:CT47A6,rnaseq_gene
7,rnaseq_gene::GENE:CDY2B,rnaseq_gene
8,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
9,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
10,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
11,rnaseq_gene::GENE:LOC646813,rnaseq_gene
12,rnaseq_gene::GENE:LRRC30,rnaseq_gene
13,rnaseq_gene::GENE:VN1R4,rnaseq_gene
14,rnaseq_gene::GENE:MS4A5,rnaseq_gene
15,methylation_gene::GENE:VEGFA,methylation_gene
16,methylation_gene::GENE:PRDX6,methylation_gene
17,rnaseq_gene::GENE:TAAR6,rnaseq_gene
18,rnaseq_gene::GENE:LCE3C,rnaseq_gene
19,rnaseq_gene::GENE:OR8H1,rnaseq_gene
20,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
21,methylation_gene::GENE:ENO2,methylation_gene
22,methylation_gene::GENE:MAP3K9,methylation_gene
23,rnaseq_gene::GENE:FGF6,rnaseq_gene
24,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
25,methylation_gene::GENE:PIGP;TTC3,methylation_gene
26,methylation_gene::GENE:NSUN5,methylation_gene
27,rnaseq_gene::GENE:C20ORF166,rnaseq_gene
28,rnaseq_gene::GENE:DEFB104A,rnaseq_gene
29,rnaseq_gene::GENE:GSC2,rnaseq_gene
30,rnaseq_gene::GENE:OTUD6A,rnaseq_gene
31,methylation_gene::GENE:TNKS2,methylation_gene
32,rnaseq_gene::GENE:OR5B3,rnaseq_gene
33,rnaseq_gene::GENE:PRDM14,rnaseq_gene
34,rnaseq_gene::GENE:AMBN,rnaseq_gene
35,rnaseq_gene::GENE:OR5A1,rnaseq_gene
36,rnaseq_gene::GENE:P2RX6P,rnaseq_gene
37,methylation_gene::GENE:NACC1;TRMT1,methylation_gene
38,rnaseq_gene::GENE:HES3,rnaseq_gene
39,methylation_gene::GENE:TSPAN3,methylation_gene
40,methylation_gene::GENE:NAT14,methylation_gene
41,methylation_gene::GENE:ZNF44,methylation_gene
42,rnaseq_gene::GENE:DHRS7C,rnaseq_gene
43,rnaseq_gene::GENE:C21ORF131,rnaseq_gene
44,methylation_gene::GENE:PTGR2,methylation_gene
45,rnaseq_gene::GENE:OR8K3,rnaseq_gene
46,rnaseq_gene::GENE:OR51A7,rnaseq_gene
47,rnaseq_gene::GENE:CSRP3,rnaseq_gene
48,methylation_gene::GENE:ATP5S;L2HGDH,methylation_gene
49,rnaseq_gene::GENE:NKX6-2,rnaseq_gene
50,rnaseq_gene::GENE:PRODH2,rnaseq_gene
51,rnaseq_gene::GENE:MOS,rnaseq_gene
52,rnaseq_gene::GENE:TECRL,rnaseq_gene
53,methylation_gene::GENE:PARP4,methylation_gene
54,rnaseq_gene::GENE:ZNF735,rnaseq_gene
55,methylation_gene::GENE:ST3GAL1,methylation_gene
56,rnaseq_gene::GENE:MYL1,rnaseq_gene
57,rnaseq_gene::GENE:OR4A5,rnaseq_gene
58,rnaseq_gene::GENE:LIM2,rnaseq_gene
59,rnaseq_gene::GENE:C10ORF71,rnaseq_gene
60,methylation_gene::GENE:UNC84B,methylation_gene
61,rnaseq_gene::GENE:IAPP,rnaseq_gene
62,rnaseq_gene::GENE:ADAM7,rnaseq_gene
63,methylation_gene::GENE:TRIB3,methylation_gene
64,methylation_gene::GENE:ZNF624,methylation_gene
65,methylation_gene::GENE:SLC25A38,methylation_gene
66,rnaseq_gene::GENE:LYZL6,rnaseq_gene
67,rnaseq_gene::GENE:OR7G2,rnaseq_gene
68,rnaseq_gene::GENE:CRYGA,rnaseq_gene
69,rnaseq_gene::GENE:OR2T27,rnaseq_gene
70,methylation_gene::GENE:ITPA,methylation_gene
71,methylation_gene::GENE:ZNF563,methylation_gene
72,methylation_gene::GENE:CNIH,methylation_gene
73,rnaseq_gene::GENE:MAGEB10,rnaseq_gene
74,methylation_gene::GENE:SLC22A17,methylation_gene
75,methylation_gene::GENE:LOC652276,methylation_gene
76,rnaseq_gene::GENE:MRGPRG,rnaseq_gene
77,methylation_gene::GENE:ZNF787,methylation_gene
78,methylation_gene::GENE:CDKN1B,methylation_gene
79,rnaseq_gene::GENE:ATP1B4,rnaseq_gene
80,rnaseq_gene::GENE:DKFZP434L192,rnaseq_gene
81,rnaseq_gene::GENE:OR52E2,rnaseq_gene
82,rnaseq_gene::GENE:TGM6,rnaseq_gene
83,methylation_gene::GENE:LRP2BP,methylation_gene
84,rnaseq_gene::GENE:PPP1R3A,rnaseq_gene
85,rnaseq_gene::GENE:KBTBD5,rnaseq_gene
86,methylation_gene::GENE:PMS1;ORMDL1,methylation_gene
87,rnaseq_gene::GENE:CABP2,rnaseq_gene
88,methylation_gene::GENE:C18ORF1,methylation_gene
89,rnaseq_gene::GENE:SPANXE,rnaseq_gene
90,methylation_gene::GENE:DUSP4,methylation_gene
91,methylation_gene::GENE:LPCAT1,methylation_gene
92,methylation_gene::GENE:UBE2N,methylation_gene
93,methylation_gene::GENE:CCR4,methylation_gene
94,rnaseq_gene::GENE:IFNK,rnaseq_gene
95,rnaseq_gene::GENE:TBC1D28,rnaseq_gene
96,rnaseq_gene::GENE:SNAR-B2,rnaseq_gene
97,rnaseq_gene::GENE:OR4D6,rnaseq_gene
98,rnaseq_gene::GENE:LCE3E,rnaseq_gene
99,methylation_gene::GENE:ZNF160,methylation_gene
100,rnaseq_gene::GENE:CACNA1S,rnaseq_gene
