rank,feature_id,modality
1,rnaseq_gene::GENE:TTTY5,rnaseq_gene
2,rnaseq_gene::GENE:SNAR-F,rnaseq_gene
3,rnaseq_gene::GENE:CDY2B,rnaseq_gene
4,rnaseq_gene::GENE:HSFX1,rnaseq_gene
5,rnaseq_gene::GENE:OR2T29,rnaseq_gene
6,rnaseq_gene::GENE:CT47A7,rnaseq_gene
7,rnaseq_gene::GENE:CT47A6,rnaseq_gene
8,rnaseq_gene::GENE:CDY1B,rnaseq_gene
9,rnaseq_gene::GENE:TTTY21,rnaseq_gene
10,rnaseq_gene::GENE:SNAR-A13,rnaseq_gene
11,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
12,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
13,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
14,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
15,rnaseq_gene::GENE:PRM1,rnaseq_gene
16,rnaseq_gene::GENE:OR4B1,rnaseq_gene
17,rnaseq_gene::GENE:SNORD8,rnaseq_gene
18,rnaseq_gene::GENE:LRRC30,rnaseq_gene
19,methylation_gene::GENE:OSBPL6,methylation_gene
20,methylation_gene::GENE:ADAR,methylation_gene
21,methylation_gene::GENE:CDK2AP2,methylation_gene
22,rnaseq_gene::GENE:FLJ44082,rnaseq_gene
23,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
24,methylation_gene::GENE:CASP6,methylation_gene
25,rnaseq_gene::GENE:SPO11,rnaseq_gene
26,methylation_gene::GENE:COMMD5,methylation_gene
27,methylation_gene::GENE:SORBS1,methylation_gene
28,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
29,methylation_gene::GENE:EXT1,methylation_gene
30,rnaseq_gene::GENE:OR10J1,rnaseq_gene
31,methylation_gene::GENE:LPPR2,methylation_gene
32,methylation_gene::GENE:PNN,methylation_gene
33,methylation_gene::GENE:PRDX6,methylation_gene
34,rnaseq_gene::GENE:NCRNA00230B,rnaseq_gene
35,rnaseq_gene::GENE:OR4A15,rnaseq_gene
36,methylation_gene::GENE:ZNF721;PIGG,methylation_gene
37,methylation_gene::GENE:TRAPPC2L;GALNS,methylation_gene
38,methylation_gene::GENE:MAP3K9,methylation_gene
39,rnaseq_gene::GENE:PPIAL4B,rnaseq_gene
40,rnaseq_gene::GENE:PSG11,rnaseq_gene
41,rnaseq_gene::GENE:MS4A5,rnaseq_gene
42,methylation_gene::GENE:TNKS2,methylation_gene
43,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
