cnv_gistic__GENE_CDKN2B-AS1,cnv_gistic__GENE_CDKN2A,cnv_gistic__GENE_C9ORF53,cnv_gistic__GENE_CDKN2B,cnv_gistic__GENE_PTPRD,cnv_gistic__GENE_SHANK2,cnv_gistic__GENE_PPFIA1,cnv_gistic__GENE_MIR548K,cnv_gistic__GENE_CTTN,cnv_gistic__GENE_CSMD1,methylation_gene__GENE_JAZF1,methylation_gene__GENE_YWHAG,methylation_gene__GENE_CCDC12,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_UPF3A,methylation_gene__GENE_B4GALNT2,methylation_gene__GENE_GSTM1,methylation_gene__GENE_ANXA5,methylation_gene__GENE_POLR2L;TSPAN4,methylation_gene__GENE_RGS10,methylation_gene__GENE_COL5A1,methylation_gene__GENE_LSM12,methylation_gene__GENE_CASP10,methylation_gene__GENE_ODC1,methylation_gene__GENE_SEZ6L,methylation_gene__GENE_MKKS;C20ORF94,methylation_gene__GENE_TSPAN2,methylation_gene__GENE_TCFL5,methylation_gene__GENE_CSNK1G1,methylation_gene__GENE_NRBP1,methylation_gene__GENE_SPINK5,methylation_gene__GENE_GGT7,methylation_gene__GENE_XRN2,methylation_gene__GENE_EFCAB4B,methylation_gene__GENE_SLC9A2,methylation_gene__GENE_C8ORF79,methylation_gene__GENE_SDC1,methylation_gene__GENE_SLC25A12,methylation_gene__GENE_DCAF11,methylation_gene__GENE_MAMDC4,methylation_gene__GENE_ESPN,methylation_gene__GENE_NCRNA00171;ZNRD1,methylation_gene__GENE_KRTAP11-1,methylation_gene__GENE_PLK2,methylation_gene__GENE_RENBP;NAA10,methylation_gene__GENE_PAGE5,methylation_gene__GENE_MICB,methylation_gene__GENE_FCRL4,methylation_gene__GENE_LMF2;NCAPH2,methylation_gene__GENE_CNPY3,methylation_gene__GENE_ABCA5,methylation_gene__GENE_VAMP3,methylation_gene__GENE_RHOXF1,methylation_gene__GENE_MS4A7,methylation_gene__GENE_FYCO1,methylation_gene__GENE_ACBD5,methylation_gene__GENE_BBC3,methylation_gene__GENE_PIGO,methylation_gene__GENE_POLR2D,methylation_gene__GENE_IRX5,methylation_gene__GENE_MUPCDH;IRF7,methylation_gene__GENE_ATF5;IL4I1;NUP62,methylation_gene__GENE_ZNF471,methylation_gene__GENE_HIF3A,methylation_gene__GENE_KLC2,methylation_gene__GENE_C1ORF127,methylation_gene__GENE_EDA,methylation_gene__GENE_ATAD1;CFLP1,methylation_gene__GENE_KDELR2,methylation_gene__GENE_GABBR2,methylation_gene__GENE_PIK3CA,methylation_gene__GENE_UBXN1,methylation_gene__GENE_TCEB1,methylation_gene__GENE_TMEM110,methylation_gene__GENE_CSF3R,methylation_gene__GENE_RNF7,methylation_gene__GENE_DLG1,methylation_gene__GENE_ZNF174;ZNF434,methylation_gene__GENE_DRD4,methylation_gene__GENE_ADAMTS13;REXO4,methylation_gene__GENE_UBA7,methylation_gene__GENE_LACTB,methylation_gene__GENE_TMEM90B,methylation_gene__GENE_C1ORF126;TMEM51,methylation_gene__GENE_ARID4B;GGPS1,methylation_gene__GENE_ADO,methylation_gene__GENE_DGKG,methylation_gene__GENE_CASC5,methylation_gene__GENE_CCDC17,methylation_gene__GENE_TMEM179,methylation_gene__GENE_VAMP2,methylation_gene__GENE_SOX12,methylation_gene__GENE_CHMP2A,methylation_gene__GENE_GPR161,methylation_gene__GENE_MRPL42,methylation_gene__GENE_CENPI,methylation_gene__GENE_TCF25,methylation_gene__GENE_TCEB2,methylation_gene__GENE_IDH1,methylation_gene__GENE_CLN6;CALML4,target
0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.24887867,0.15746078,-0.045486514,0.22112921,-1.3739618,-0.5771192,0.4575511,1.5297365,-0.72894454,0.14216892,-0.6122238,-0.1453534,3.4066577,0.26224026,-0.43402135,0.8057542,-0.47866023,0.54310644,0.44611862,0.5665629,1.2567716,-0.4275771,-0.42181912,1.140662,-1.192204,-0.2526412,0.43260762,1.3583049,0.21592204,0.47756276,-1.2722452,0.6477306,3.110988,0.25119188,0.07528614,-0.41475126,-0.2768133,0.6627012,0.6644029,1.3309342,1.5095471,-0.69171405,0.40553036,2.7336621,-0.59638524,0.9000038,1.3987074,0.19174959,-1.3250026,-0.9925793,-1.9198086,-1.6711788,1.7555349,-0.2402249,0.27560636,1.045768,-0.85177535,-0.04540697,1.0279225,-2.3802857,-0.066617,0.55600464,-0.6918553,0.21216546,0.018100189,0.9927042,1.4366889,-0.18111876,-1.2825676,-0.06439681,-0.14248085,0.48634914,-0.20986953,-0.09050408,0.42827207,0.46547595,-1.0778372,0.86056393,-0.37439045,-2.2246897,-0.10882028,0.73647666,0.012245275,0.86965835,2.565908,-0.19089767,1.8530164,0.35493764,-0.020235192,-0.07483616,TCGA
-2.0,-2.0,-2.0,-2.0,-1.0,2.0,2.0,2.0,2.0,-1.0,0.28700653,-0.24274851,-0.57627976,0.59387976,2.064283,-0.3240004,-0.5117771,0.16488807,1.1396112,-0.30059564,-0.15964589,-0.07027773,-0.29364678,-0.0259362,-0.5505701,0.76301706,-0.4641751,0.12903911,0.8787371,1.5932704,0.83707863,0.02397913,-0.22583432,-0.8561142,0.63883084,-0.3563123,0.6977721,0.87680066,1.0694829,0.36204526,0.51497585,1.2167975,1.8633223,0.07024458,0.58159035,0.04196916,0.24208893,0.48381746,0.44719255,1.9352324,-0.2277838,-0.7591698,0.73447853,-1.0314075,-0.51424474,0.08719333,0.024286583,0.64084667,2.079794,0.90491146,-2.1083145,1.0196747,-0.41481608,-0.25964266,0.8818116,1.2456712,-0.47849753,0.12474839,2.1955175,-0.77218103,-0.094378814,-0.9015737,0.055595897,1.0303118,-0.37514743,1.4606498,0.6664924,-0.57059205,-1.2493291,2.7010067,-0.29801595,0.5766348,-0.9840845,0.46613252,0.6399931,0.080948025,-1.0313579,0.08333123,-0.44611445,-0.9558864,0.782336,0.7488142,-0.4478704,-0.1968731,0.7659577,-0.3353135,0.37790903,-0.72522104,0.31671217,-0.82792526,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.6195986,0.109871775,1.8670813,0.018481214,-0.28655267,0.13741456,-0.6914882,-0.14923993,-0.092708044,-0.48328575,-0.61568755,-0.2112108,-0.9445926,0.3956919,1.4067051,0.2362429,-0.5565064,-0.6098501,0.7507322,-0.06248039,0.9077671,-0.4616544,-0.92249495,1.5460777,-0.90580356,-0.3838585,-0.08850595,-0.075771146,-0.4838855,-0.6486491,-0.04453474,-0.5008267,2.6886961,-0.6638495,-1.7528886,0.5115185,0.3499557,0.43319136,1.3804382,-0.58703315,-0.7030592,-0.4850411,0.42485264,-0.53091663,-0.41903627,-0.95010453,-0.9345551,-0.5183286,-1.0636146,-0.60040796,0.5036363,-0.36887172,0.9479249,-0.30032432,-0.407214,0.33365926,-0.87921673,-0.29553887,0.47995263,-1.2425349,-0.29408526,-1.2587974,-0.39982286,-0.08956632,0.23256423,-0.21207981,0.16822353,-0.5315003,1.0530202,-0.900324,4.0958495,-0.63869756,0.8445862,-0.9309121,-0.12654768,-0.13556467,1.6038566,1.1005135,0.64197516,0.48499492,0.012374179,-0.7777227,-0.4800752,-0.7076155,0.6952383,-0.5590111,-0.3098066,-0.4342124,-0.52618337,-1.7634467,TCGA
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,-0.2710488,-0.08142757,-0.76533854,0.19948542,1.3385166,0.9689356,-0.5117771,0.35820743,0.34554708,-0.35584462,0.37640846,-0.059158076,-0.3563204,-0.37347203,-0.34253603,-0.16264749,-0.39697292,0.6178792,-0.43070048,-0.29378113,0.84849364,-0.41459683,-0.7138444,-0.23296261,3.2467866,-0.26051107,-0.21247928,-0.31231636,0.33204144,0.17276534,0.5516785,0.61458755,0.27663046,0.008389093,0.80518943,-0.3152066,-0.09600995,0.71515346,0.34777677,-0.8121372,1.4215428,0.0029160904,0.3409581,1.0092924,-0.49442855,-0.13995637,0.20476177,1.9868183,0.9220212,-0.09647102,-1.6373476,0.8496724,0.12240465,-0.25203723,-0.5071889,0.72464496,1.1672314,-0.23191969,-0.27413207,-0.32245666,-0.5865811,-0.14709851,-0.22897592,1.2261066,-0.15940307,0.10547017,0.3210402,0.29827866,0.6067419,-1.6262534,-0.29114136,0.24288116,-0.5751424,0.824319,0.18457277,-0.2700873,-0.13357294,-0.00027236767,0.47595018,-0.5706017,0.33285317,0.6656204,-0.7195748,-0.4047246,0.33649784,1.1315598,0.5442683,0.28233144,0.07119524,-1.8113259,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.49357525,-0.52021307,-0.52448845,-0.27806705,0.047128838,0.24087408,1.2655028,-0.65323603,1.0366983,-0.24000931,0.07312708,-0.73165005,1.4504516,-1.3760366,-0.544272,-0.67714065,-0.48826897,-0.49564773,-0.38802317,-0.52133256,-0.26329106,-0.40760586,-1.140552,0.36973485,-0.21377128,-0.7053028,-0.18011217,-0.8479152,-0.4184818,-0.15871873,-0.03960427,-0.81181103,1.2250357,0.20052592,0.57979125,-0.29590607,-0.4613953,0.672836,0.112087496,-0.9320533,-0.18128215,-0.66498244,0.5911303,0.21242656,0.18519837,0.14140783,-0.6678361,-0.53199506,1.4372238,-0.04801945,0.23780543,-0.16712134,-0.7094692,-0.26622656,-1.4112018,0.41202974,1.2379901,-1.3189373,-0.5221318,-1.2413726,-0.5141928,-1.1285485,-1.8348134,-0.08109854,0.7451111,-1.1645633,-0.88975334,-0.73851013,0.20659149,-0.6203392,-0.48421156,-0.5596703,-0.60133576,0.8275941,-0.061661422,-0.509233,-1.072942,0.45522696,0.25086507,-0.32370678,0.01977848,-1.6407406,-0.7982561,-1.1574094,-0.3345007,2.212894,-0.3444413,-0.22232589,0.554698,-0.12359554,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,-1.0,-0.55867666,-0.0028171404,-0.5299707,-0.16976753,-0.7723012,-0.06982867,0.0776276,-0.28525776,0.07864872,-0.041894484,0.7783522,-0.27444836,-0.06633982,-0.43101138,-0.4890598,-0.23901701,-0.35964957,-0.49621794,-0.19913845,-0.74438804,-1.3414202,-0.39383325,-0.69761926,0.26200616,-0.27743432,-0.28266463,0.08632254,-0.21224889,-0.71894926,0.45317855,0.17529958,-0.12656744,0.06677842,0.76925814,0.43027073,0.69209856,0.35019064,0.6230369,0.8800493,-0.6207541,-0.6557792,-0.93923736,0.3235372,0.47325227,-0.20577642,-0.36038664,-0.4147606,1.4347955,0.2148963,1.5333413,0.19793001,-0.7728638,-0.51646537,3.516639,-1.1954209,0.32387123,-0.56393296,-0.20104358,0.049731653,0.10276205,-1.1496149,-0.12764841,0.50768995,0.15997764,0.42274895,-0.19290951,0.6706362,0.5833525,-1.1772254,-0.88022345,-0.3596824,0.4044904,-0.54338557,1.0785643,-0.4792592,-0.18236765,-0.22378899,0.5163785,0.2515266,0.055669073,0.08133102,-0.21128227,-0.555674,-0.5284068,-0.09883022,-0.6310021,-1.1955353,0.0082908645,1.1401709,-0.48891702,TCGA
-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.46047592,-0.064827636,2.685744,-0.17646289,-0.17843294,0.94760925,-0.6336531,0.8361692,1.0117335,-0.04279541,-0.6170418,-0.015417904,-0.84390587,-0.29024154,-0.525834,0.3475525,-0.3846121,-0.45609346,0.009939212,-0.1572607,0.91041225,-0.5743534,-0.64269733,-0.9913749,-0.62113154,-0.30004862,-0.30982313,-0.3634746,-0.008097138,0.06647341,-0.9583573,-0.52052605,-0.83575445,0.09095378,-0.13608274,-0.8462646,-0.28305998,-2.0901258,0.6643985,-0.18180326,-0.7253346,-0.57026124,0.28242654,-1.2127947,-0.57138133,-0.8367147,0.13894819,-0.13942929,-0.44973952,-0.3786105,0.19348331,1.0665995,0.37218028,1.7726991,-1.1462104,-1.3531743,0.92935765,-0.5254875,0.007882952,-0.39447877,-0.9242591,-0.7336921,0.3759679,0.5589084,-2.7050197,-0.00466054,-0.3236755,0.1633496,1.1501664,-1.3198683,-0.3169598,0.2043732,0.45672664,0.04539474,-0.24757783,-0.029190896,-0.5471809,0.3976222,-2.0291572,0.41537088,0.11568794,-0.9445,-0.053224713,-0.2791022,-0.0051116017,0.69947314,-1.2499783,0.4204962,-0.46808165,-0.388676,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.6899327,-0.5736456,-0.8088132,-0.26505354,1.3023502,2.0048442,-0.74228686,-0.64430034,-0.78422654,-0.24202265,0.10156449,-0.6276767,0.10409124,-1.7765204,0.8005003,-0.80077666,0.2519563,-1.0177212,-0.7497845,8.915673,-0.10158483,-0.0854127,-1.1221977,0.064148195,-0.1672222,3.6963189,-0.67018557,-0.7449132,-1.5752281,-0.09170814,0.7943284,-0.7655463,0.07776529,0.49107158,1.1043786,-0.23296598,-0.61470944,0.3831258,0.79074246,-1.0207752,0.029059434,-0.78654474,-0.62409955,-0.31949013,-0.36920613,1.213039,-0.9365782,-0.4137899,-0.52249026,0.7002269,-0.5615377,0.13210167,0.33262885,-0.23131183,-0.97619766,-0.082739286,2.1987953,-0.10621408,-0.9161099,0.69981533,-0.24874102,-1.1017525,-1.7668527,-0.5680456,-0.3531629,-0.32346237,-1.0718458,-0.8742223,0.22194605,-0.2715069,-0.2943324,1.3566306,-0.15675747,-0.47040507,-0.6296124,-0.53505456,0.22149958,-0.62137085,0.32059252,0.30118415,0.22654022,-1.7859223,-1.460492,-0.6665769,0.50123864,2.0222874,0.22816505,-0.30358678,-0.0018177341,-0.68236405,TCGA
0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.50489825,-0.56147736,-0.6143549,-0.3915648,2.203228,-0.76847374,-0.584739,-0.81639874,1.6464325,-0.27192542,-0.55923617,-0.69383353,0.338465,-1.2667835,0.94917375,-0.48401427,-0.62618303,-1.0241803,-0.76377356,-0.88178027,0.028306192,-0.5939567,-1.1577893,-0.43834183,-0.098742016,-0.53583467,-0.718608,-1.0540673,-1.3028189,0.18844686,-0.35765475,-1.2404997,0.8318489,-0.26106524,0.5978866,0.22214891,-0.3971774,0.6251659,-0.31194565,-1.6037819,-0.65159714,-1.0580204,0.72992116,-0.9111352,-0.57754105,-1.2830453,-1.0691136,-0.8470534,2.3351285,-1.0820705,-1.6036817,0.6193671,-0.7106342,-0.28538835,-1.1388153,0.5106926,-0.8421843,-1.297943,-1.0728129,-0.8189479,-0.40183467,-1.7409973,-1.8801454,-0.3298477,-0.712859,-0.66733366,-1.4941487,-1.5077863,0.2351419,0.6208219,-0.32719952,0.27994573,0.26774505,-1.0520091,0.4850881,-0.73321706,-0.5550735,-0.72671473,0.7359748,-0.06542794,-0.50237495,-1.1599197,-1.0864762,-1.4194311,-1.3044515,-0.63103986,0.78561723,-0.09499638,-0.65494853,-1.6767671,TCGA
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.65804,-0.7281918,-0.9579887,-0.20776094,-0.49870926,-0.34753183,-0.5117771,-0.59781206,0.9792917,3.0311487,-0.3710171,-0.5066179,-0.37319955,-1.1722815,-0.60526305,-0.6529377,-0.515674,-0.6731013,-1.2376009,-0.43681872,-0.27867904,-0.47840887,-1.0318033,0.8303454,0.015750755,-0.45652565,-0.42347625,-1.4375384,-0.4946432,0.033055697,-0.884183,-1.0158789,0.1764799,-0.04655697,-0.31600425,-0.0030557169,-0.7578578,-0.873245,0.036174197,-0.8527081,-0.5232961,-0.7979018,-1.1415334,0.33103403,-0.24421951,-1.2134439,-1.0592875,-1.0854621,0.7634108,0.10575608,0.5648024,0.5652953,-0.88221264,-0.26462784,-1.0655724,-0.095400736,-0.24218722,-0.7100338,-0.63720435,-1.5032309,-0.41588706,-1.3998744,-1.2112412,-0.26725796,0.3313793,-1.094126,-1.5490166,-1.2828043,0.8340397,-0.8058044,-0.35660705,0.10154556,-0.12824261,-0.48150802,0.22948727,-0.7517189,-0.4963193,-0.9328778,0.51467353,-0.99426675,-0.43075415,-1.5135657,-1.0714155,0.18874168,-0.32704815,-0.5435002,-0.30680296,-0.44350186,-0.6686096,0.08783841,TCGA
1.0,-2.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,-0.81883126,-0.65183115,-0.7546103,-0.08403573,3.7870133,2.0335057,1.288667,-0.4419108,1.5704975,-0.6060418,-0.5311045,-0.531497,-0.67504466,-1.9145094,3.3212285,-0.63822556,3.0637562,-0.8206835,-1.0318626,-0.662643,1.0816213,4.030994,-0.911817,0.79399836,3.4544282,4.4486637,-0.09813231,-0.48754153,-1.2755793,0.9802415,4.0412607,-0.43143493,0.37421528,-0.47182825,0.2908063,0.6277979,-0.44225773,0.69085294,0.45547825,-1.5492301,1.0661082,-1.0192308,0.95647216,0.9543985,4.0926933,2.4119608,-0.92863095,-0.5423308,0.74758977,-0.60476303,0.02910829,1.6205202,1.0498929,4.4002013,-0.7920406,0.88106894,0.63191104,-1.4936129,-1.183484,1.2326059,-0.8326929,-0.6190694,-1.7248815,-0.2932171,0.76080817,-1.0989267,-1.470439,-1.0607758,1.198667,-0.4386846,-0.45616382,0.6060017,1.5781357,-0.29987386,-0.37059918,-0.6262359,1.4055314,-1.5970604,0.9368635,0.6918916,-0.14495166,-1.6726494,-0.92108846,-1.133445,-0.25935805,-0.43058997,-0.6415097,4.4362245,1.151774,0.35534647,TCGA
-2.0,-2.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.6865803,-0.5515492,-0.23059045,-0.32825598,0.3277186,-0.6473876,1.3790562,-0.31975693,0.52572405,-0.31641394,-0.24680367,-0.70898336,-0.59768444,-1.0362868,-0.6045123,-0.3607482,-0.5385504,-1.0006465,-0.31542614,0.19497126,0.5717659,-0.40664813,-1.0488768,-1.0344986,-0.4972187,-0.5072013,-0.2219756,-0.5464072,-0.74186885,0.45002553,0.08390784,-0.549934,-0.5273072,-0.3915705,-1.4289019,-0.2875438,-0.41471493,0.6480316,0.38792217,-0.3213463,-0.67739815,-0.81462777,0.78820646,-0.57458085,-0.4171659,-1.5735164,-0.75449294,-0.051536094,-0.3196988,0.4027155,-0.034217097,0.66493183,-1.5693293,-0.29050595,-1.1912946,0.088226505,-0.84609836,-1.6493772,-0.56126505,-0.8616186,-1.0784835,-0.62539494,-1.438527,0.04802321,-1.4176086,-0.49965984,-0.6078716,0.059822015,-0.7367025,0.1470605,-0.38512716,0.46245846,-0.853334,-0.56057495,-0.2678078,-0.33202195,-0.05209663,-1.0405124,-1.0350298,-0.4034958,0.26769865,-1.3325335,-0.6877128,-0.42041013,-0.13264,-0.35181487,-0.75522405,-0.56261116,-0.7302618,0.030733027,TCGA
-2.0,-2.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,-2.0,-0.84016997,-0.027308794,-0.081467375,-0.15746698,-1.105831,-0.76288587,1.8508117,-0.0693115,0.26380455,-0.21595192,-0.974022,-0.6740935,-0.21110861,-0.071780995,-0.28129542,-0.0025278742,-0.42130542,-0.31832954,-0.5138566,0.19702274,0.6466509,-0.5329854,-0.5968539,0.109754644,-1.196216,-0.5905234,-0.741096,-0.02350087,-0.78299737,-0.018812507,-1.176083,-0.037186135,-1.717461,-0.532499,-2.0158293,-0.867938,-0.9360686,-2.5169673,0.5001891,0.36588657,-0.55448586,-0.5514173,-1.3909134,-0.9111794,-0.35923734,-0.71938026,0.14228022,-1.6716119,-1.4352701,-1.4422582,0.850804,-0.9050551,-0.11324335,1.5815805,-0.7091244,-0.73458177,-0.8218541,-0.8997052,-0.3352854,-0.9439252,-1.3558235,-0.6348124,0.33631212,-0.24642798,-0.042393923,-0.20108742,-0.7971367,-1.1382092,1.2489976,-1.5302703,1.5240577,-0.95266485,-1.1990585,-1.4056075,-0.37666106,-0.1983566,-1.1720166,-1.2529625,0.0032475311,-0.17800885,-0.21038963,-0.6686467,5.3692307,-0.82909703,-0.7696583,-0.5388922,-0.56823283,-0.5264688,-1.0668218,-2.7765772,TCGA
0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.6756586,-0.12646493,-0.31625736,-0.1483204,-1.1401206,-0.28277206,-0.5694204,0.34698853,1.0295266,-0.2951191,2.3943443,-0.027940711,-0.6140171,0.9616062,-0.29317588,-0.37373677,-0.36848986,0.6964076,-0.030708589,-0.48437092,-1.3435065,-0.35840556,-0.13459404,-0.8860095,0.19060944,0.08727441,-0.37202948,-0.13347974,0.4141048,0.7294721,0.7960678,0.27373183,0.29901275,1.8598957,0.6685412,0.71964693,0.092513494,0.2614517,-0.09871819,0.69586885,-0.69104135,-0.33124492,0.7573935,-0.41250932,-0.34395525,-0.031437345,-0.3020228,0.87062913,2.0410342,3.5416048,0.40112182,-0.13387147,-0.07932106,-0.21429265,0.11444031,0.5533686,-0.34618574,1.2163106,0.46389675,-0.5347396,0.288998,0.2575242,0.49165353,-0.2391137,0.8525194,-0.21778256,0.022150088,1.7009428,-0.04091515,-0.27510345,-0.17269383,-0.4992905,-0.010889049,3.0704656,-0.48209733,0.26876092,-0.6932008,0.5367132,0.41177645,-0.17320232,0.24927306,1.3271481,0.17146936,0.55843383,-0.25146812,-0.5732197,-0.85566247,-0.6915843,0.54463154,0.6747603,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02209555,0.0743701,2.4574685,0.10728622,-1.1821551,0.026916493,-0.5117771,0.38352346,1.8750399,0.80481184,0.8172514,1.4001878,-0.38445523,0.37369165,0.46781301,0.68021476,0.89179575,1.0642964,0.12051755,1.0054264,0.4675286,-0.3336287,-0.11519696,-0.37832406,-0.5568549,-0.056827985,0.43004635,0.17769268,1.4479684,0.5371838,-1.1573628,2.609579,1.957852,0.12307936,0.30253667,0.84872025,0.0747624,0.844991,0.19717655,1.9597517,0.76300454,1.6687114,0.92030454,2.1132507,1.871006,-0.8002076,0.9665507,0.81111735,0.39240983,-0.11659549,1.0563792,-0.73466474,1.3822335,-0.3406182,1.20572,0.12820841,-0.66414016,1.5418398,0.31190598,0.3412434,-0.27907696,0.30063775,1.7294655,0.268083,-0.109249376,0.07466961,0.5057681,0.33854955,-0.9845735,1.2051383,-0.0358982,0.39989114,0.5818144,-0.4299298,-0.17363982,0.80933684,2.2693775,0.753931,0.2609954,1.4375074,0.2272702,-0.24860528,0.58898675,0.8671104,0.5834457,-0.26879096,1.398242,-0.57887286,1.4343104,0.93417764,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.10355048,0.11007169,0.08773621,0.07527727,-1.4463862,-0.9860148,-0.5117771,0.32084635,-0.36914736,-0.10321352,-0.037146844,0.5256306,-0.9287155,0.72270244,-0.37288237,0.64957047,-0.5290824,0.58677554,1.2507172,3.4161797,-3.2326741,-0.41359496,1.0466865,-0.46733403,-0.36785316,-0.14588407,0.07458027,0.94219327,0.48280093,0.20692137,-0.1062856,2.9402533,-1.468184,-0.36058232,-0.07776149,0.91612697,0.20466103,0.92275286,-0.41041493,1.0683477,-0.47872826,0.41082212,0.91123664,-1.1178474,-0.22214009,0.08205059,0.12938285,2.3692493,-0.843445,-1.0594444,1.4527014,1.99933,1.7622008,-0.32726905,0.8897957,-0.34996513,1.5285429,0.5670804,-0.35705993,0.4185135,-0.10175491,0.5879072,2.1165235,-0.011400477,0.38374406,0.86573124,0.5389952,0.62019134,1.8290355,0.12051948,-0.08053487,-0.23128574,-0.5214506,-0.17772204,-0.47458443,0.5679434,-0.18616864,0.8997,-2.7391818,0.2504627,0.10070659,1.078874,0.8415277,1.2612731,0.08326771,-0.45082226,-0.04719064,3.8678803,-0.47156104,1.1043518,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9068863,0.19571766,1.9437686,0.4805245,-1.4979265,-0.7365887,-0.4097444,0.18836832,-0.67259765,0.5993056,-0.40354636,0.4720817,3.2468178,-0.14437635,1.1150745,0.16385302,2.9093034,0.5176371,0.033402726,0.23119779,0.89481026,-0.3600272,0.46603718,-0.95344627,-0.6973737,-0.16968764,0.89163524,2.5096867,-0.41338703,-1.6444391,-0.6034613,1.1922814,0.67761886,0.9575026,-0.41769916,0.40954033,-0.46466523,0.55937046,0.09730898,1.1627461,-0.3581019,1.40636,0.8398423,0.51420575,-0.37828153,0.6605823,1.8050939,0.21095057,4.573696,0.5794392,-1.7121335,-2.7152536,0.79859614,-0.26474988,-0.55657643,0.5661211,-0.76858294,-0.21679577,-0.23766148,-0.73575974,-0.7927246,12.6491585,0.79369867,-0.1627214,-1.748338,-0.0062914654,0.14855762,0.38711846,-0.9786725,1.3829443,-0.097788356,0.941458,0.60533315,0.5426541,1.0179476,19.694765,2.5354593,-0.8705281,-0.9072046,1.481079,0.5392919,0.67174,0.6026397,1.0344099,-0.03696799,0.22460026,0.9546496,-0.5106044,0.33916846,1.0552226,TCGA
-2.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,2.0,2.0,-1.0,0.39211693,0.99019456,0.059951898,0.84103554,1.0042892,0.8250312,1.6527159,0.69746923,0.07532795,-0.22029123,-0.24846825,1.3505979,-0.52781874,1.2185384,-0.6947361,2.2263117,-0.47806907,0.38280505,0.5004397,0.9202415,-1.3588526,-0.45191213,1.3684095,0.6943244,-0.120502226,-0.29396692,0.56391835,1.3042997,1.3330473,-0.29027265,-0.7212481,2.996635,-1.7049779,0.029232318,-0.24348544,-3.5434785,0.29294693,-1.9710974,-1.7742697,0.6741339,-0.38466153,-0.23072709,0.64475995,0.8606858,-0.06367464,1.7265168,1.0340453,0.5280038,-1.2207699,-1.0530002,0.19047287,-0.40142953,-0.8524151,-0.26307458,1.2140689,0.4637019,-0.79307854,0.32441095,1.1813426,-2.5269473,1.0917268,1.8286415,1.4761114,1.4773366,1.0689723,1.0774237,1.616877,1.6877143,1.2128928,0.7767941,-0.00028291545,-0.46644747,-2.8629096,0.11708142,-0.55057627,0.70429426,-1.0315661,1.9364991,0.90284157,0.25844717,0.038551018,0.6456142,0.26719648,1.3844738,0.74372894,-0.20331779,1.7666259,-0.14597657,-0.5127786,1.0252938,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.29653087,0.2726676,0.774372,0.18973114,-1.7175785,-0.5933684,-0.5117771,0.32381457,-2.044317,-0.08987647,-0.4783109,0.66145325,2.8109672,1.7569219,-0.21909611,1.9735501,1.7003055,0.36197004,2.1363614,0.9239735,1.452541,-0.28099796,1.0441105,-0.39899746,-1.297717,-0.3365194,0.20656098,1.2184,0.9376959,-0.87674576,-1.776547,1.432313,-1.4171721,-0.23579237,-0.5865834,0.9467191,1.006704,0.88822114,-0.433875,0.8086956,0.8144867,-0.24916099,0.88528436,-0.4127404,-0.43637627,0.5330262,1.1575813,-0.30538112,-1.1988134,-1.2306639,-2.880536,-1.8970999,-2.1790788,-0.31463325,0.41001537,1.5512058,-0.6885229,1.5467796,0.4943801,-0.77278435,-0.11734318,1.613164,2.0019796,0.5246966,-0.4883434,0.035292525,0.38819188,0.43550527,-1.2759352,0.56881315,1.2164563,0.1379509,0.9251313,0.61716604,-0.4331069,0.9503963,1.5462122,0.4989848,-0.1150375,2.3655913,0.14371118,-0.3657078,1.6960912,1.7880652,0.91971827,-0.21488655,-0.08374138,-0.7536836,-0.057061568,-0.43186796,TCGA
