cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_STX19,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_STAR,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_PROSC,cnv_gistic__GENE_BRF2,cnv_gistic__GENE_LOC728024,cnv_gistic__GENE_PLEKHA2,cnv_gistic__GENE_HTRA4,cnv_gistic__GENE_ZNF703,cnv_gistic__GENE_TM2D2,cnv_gistic__GENE_ADAM9,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_ADAM32,cnv_gistic__GENE_PARP8,cnv_gistic__GENE_EMB,cnv_gistic__GENE_ADAM5,cnv_gistic__GENE_KCNU1,cnv_log2__GENE_PAGE2,cnv_log2__GENE_LRRC7,cnv_log2__GENE_RPA4,cnv_log2__GENE_TSR2,cnv_log2__GENE_FGD1,cnv_log2__GENE_TRMT2B,cnv_log2__GENE_ARL13A,cnv_log2__GENE_DRP2,cnv_log2__GENE_TRO,cnv_log2__GENE_TMEM35,cnv_log2__GENE_XKRX,cnv_log2__GENE_TIMM8A,cnv_log2__GENE_CBLN1,cnv_log2__GENE_C16ORF78,cnv_log2__GENE_TRHR,cnv_log2__GENE_INPP5F,cnv_log2__GENE_VWC2L,cnv_log2__GENE_DKFZP451B082,cnv_log2__GENE_IRS4,cnv_log2__GENE_OLFML2B,cnv_log2__GENE_PGR,cnv_log2__GENE_CASZ1,cnv_log2__GENE_IRS4-AS1,cnv_log2__GENE_VWC2L-IT1,cnv_log2__GENE_PTGER3,cnv_log2__GENE_EHBP1,cnv_log2__GENE_CA13,cnv_log2__GENE_VANGL1,cnv_log2__GENE_C8ORF59,cnv_log2__GENE_BOLA3,cnv_log2__GENE_IL36B,cnv_log2__GENE_CCDC58,cnv_log2__GENE_MIR325HG,cnv_log2__GENE_KLHL5,cnv_log2__GENE_IL1F10,cnv_log2__GENE_BOLA3-AS1,cnv_log2__GENE_MOB1A,cnv_log2__GENE_ATP1B4,cnv_log2__GENE_IL36RN,cnv_log2__GENE_IL37,cnv_log2__GENE_SEMA4F,cnv_log2__GENE_LINC02418,cnv_log2__GENE_RSPH9,cnv_log2__GENE_FZD10-AS1,cnv_log2__GENE_MIR1973,cnv_log2__GENE_LINC00452,cnv_log2__GENE_LINC00316,cnv_log2__GENE_POFUT2,cnv_log2__GENE_THRIL,cnv_log2__GENE_PIWIL1,cnv_log2__GENE_HMGN5,cnv_log2__GENE_RIMBP2,cnv_log2__GENE_SERPING1,cnv_log2__GENE_COL18A1,cnv_log2__GENE_OR10V2P,cnv_log2__GENE_LINC00207,cnv_log2__GENE_CDH23,cnv_log2__GENE_BRI3BP,cnv_log2__GENE_MIR6815,cnv_log2__GENE_LINC00205,cnv_log2__GENE_COL18A1-AS2,cnv_log2__GENE_COL18A1-AS1,cnv_log2__GENE_LINC00565,cnv_log2__GENE_THUMPD1,cnv_log2__GENE_SLC19A1,cnv_log2__GENE_TRAPPC2,target
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.8048884,-0.6209105,-0.920988,-0.7695555,-0.7695555,-0.9031985,-0.9031985,-0.96609324,-0.84835035,-0.9031985,-0.9031985,-0.9660909,0.34111577,0.34111577,-0.6615681,-0.30792695,0.40958595,1.7597233,-0.6764562,-0.4583753,-0.47667348,1.4096494,-0.6764562,0.40958595,-0.6537951,-0.6967157,-0.5204198,-0.49408376,-0.5204198,-0.8880476,-0.72724444,-0.762593,-0.9806079,0.8165438,-0.72724444,-0.8880476,-0.8880476,-1.0372802,-0.72724444,-0.7482659,-0.91246086,-0.24138826,0.9040064,-0.24138826,-0.8133063,0.23454688,0.49288976,0.49288976,-0.2402788,-0.24138826,-1.007509,-0.24138826,-0.9572354,0.49288976,-0.8558509,-0.37234446,-0.34707674,-0.2402788,0.49288976,0.49288976,0.49288976,0.49288976,0.23454688,0.2848325,0.49288976,2.0476217,TCGA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.0,0.8425398,0.035235696,0.794114,0.7811304,0.7811304,0.66670436,0.66670436,0.71959805,0.9417834,0.66670436,0.66670436,0.71960825,0.2212007,0.2212007,-0.33754689,-0.81184113,0.56192845,-0.21429119,0.46242067,-0.842328,-0.17868343,0.17551313,0.46242067,0.56192845,0.04344908,-0.33187643,-0.18420123,0.20891662,-0.18420123,-0.1527765,0.20929848,0.033477295,1.0435269,-0.46691862,0.20929848,-0.1527765,-0.1527765,0.71806616,0.20929848,0.2367678,-0.15842788,-1.3021628,-0.38152248,-1.3021628,-0.5297792,0.5253373,0.3008526,0.3008526,-1.3624498,-1.3021628,0.96398443,-1.3021628,0.54216427,0.3008526,-0.41564032,-0.6808971,-0.71177274,-1.3624498,0.3008526,0.3008526,0.3008526,0.3008526,0.5253373,0.14349695,0.3008526,-0.901296,TCGA
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0355934,-1.9863195,-1.16117,-0.98671275,-0.98671275,-1.1230469,-1.1230469,-1.2021565,-1.0990398,-1.1230469,-1.1230469,-1.2021554,0.29693654,0.29693654,-0.7159341,0.31368974,0.41701728,-0.40554518,1.8663616,0.4485474,-2.2502873,-2.1515229,1.8663616,0.41701728,-2.1047268,-0.44645405,-0.58003294,-2.0352767,-0.58003294,-0.3836881,-0.31315312,-0.3429153,-1.2640667,0.38035488,-0.31315312,-0.3836881,-0.3836881,0.98811936,-0.31315312,-0.31273445,-0.39523166,-0.5179326,-0.5138563,-0.5179326,0.4177037,0.19327341,-0.59227276,-0.59227276,-0.53282917,-0.5179326,-1.2835958,-0.5179326,-0.36979935,-0.59227276,-0.2835771,1.9575922,0.16933279,-0.53282917,-0.59227276,-0.59227276,-0.59227276,-0.59227276,0.19327341,0.2327615,-0.59227276,-0.8335048,TCGA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-0.021791438,0.28207162,-0.10572257,-0.032444526,-0.032444526,-0.15695277,-0.15695277,-0.16480805,0.0025810632,-0.15695277,-0.15695277,-0.164802,-1.5175676,-1.5175676,0.3909573,0.4240359,0.29440013,5.086177,-0.1350966,-0.6635914,1.056256,0.44117188,-0.1350966,0.29440013,0.30574566,-0.5941989,0.63369215,0.48268119,0.63369215,-0.6814425,-0.46021357,0.14639501,-0.018445274,2.143939,-0.46021357,-0.6814425,-0.6814425,-0.064395905,-0.46021357,-0.46740913,-0.7005838,1.822375,-0.19720033,1.822375,2.409571,-0.8047941,1.7578965,1.7578965,1.9429328,1.822375,-0.07036913,1.822375,1.2158672,1.7578965,1.2611617,-0.43551275,0.23351929,1.9429328,1.7578965,1.7578965,1.7578965,1.7578965,-0.8047941,-1.9058689,1.7578965,0.17206486,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,0.075689524,0.23832856,-0.0042372374,0.059312046,0.059312046,-0.0640591,-0.0640591,-0.065063,0.10850615,-0.0640591,-0.0640591,-0.06505648,-0.03125204,-0.03125204,0.48446673,-0.900118,0.6659672,-1.2832644,-0.06770742,1.1833534,-0.10132062,-1.0855253,-0.06770742,0.6659672,0.25926274,-0.19317718,-0.062590264,5.396924,-0.062590264,0.12674809,0.5343794,-0.8924484,0.101326026,-1.5620981,0.5343794,0.12674809,0.12674809,-0.095555894,0.5343794,0.57868034,0.12822932,-0.0927973,1.823254,-0.0927973,-0.53695714,0.5909996,-0.7965028,-0.7965028,-0.08308757,-0.0927973,0.046287287,-0.0927973,-0.44374233,-0.7965028,-0.35561162,1.6223146,-0.8197227,-0.08308757,-0.7965028,-0.7965028,-0.7965028,-0.7965028,0.5909996,-0.15405165,-0.7965028,0.13251999,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,-1.0,-0.87637454,-0.9583571,12.332995,-0.8368437,-0.8368437,11.228714,11.228714,12.060611,-0.9260288,11.228714,11.228714,12.060674,1.7232945,1.7232945,0.332242,-0.49919364,0.79973143,1.5821304,8.124569,-0.6547649,-0.57122797,-0.5542078,8.124569,0.79973143,-1.0123777,0.6646474,0.5693099,-1.2714398,0.5693099,1.8555466,1.4554423,-1.6471153,-0.018445274,-0.052696053,1.4554423,1.8555466,1.8555466,12.527704,1.4554423,1.5474325,1.9011416,0.3736132,1.2017574,0.3736132,-0.5333681,-0.22321343,-0.22953582,-0.22953582,0.4103183,0.3736132,2.5855086,0.3736132,-1.1544167,-0.22953582,-1.0479428,0.53144747,-0.4754497,0.4103183,-0.22953582,-0.22953582,-0.22953582,-0.22953582,-0.22321343,1.9139112,-0.22953582,-2.5311098,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.3583843,-0.11786509,0.30698442,0.3254061,0.3254061,0.15578923,0.15578923,0.17100029,0.41568887,0.15578923,0.15578923,0.17100792,2.1682425,2.1682425,0.82153577,0.44610515,0.14205764,-0.05377442,0.09178026,0.87221926,-0.11278178,0.0107374415,0.09178026,0.14205764,-0.11924122,3.8984504,1.0509846,0.039926138,1.0509846,2.0044239,-0.7349844,0.58677435,0.31292197,0.55294764,-0.7349844,2.0044239,2.0044239,0.14679961,-0.7349844,-0.75640666,2.053818,-0.42299944,-0.26809347,-0.42299944,0.7873656,0.19890162,-0.48558542,-0.48558542,-0.43240145,-0.42299944,0.25238028,-0.42299944,-0.612168,-0.48558542,-0.5196901,1.4935485,0.30645847,-0.43240145,-0.48558542,-0.48558542,-0.48558542,-0.48558542,0.19890162,-0.016435435,-0.48558542,0.37826315,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,-2.3223422,-0.7646377,1.0715072,-2.1978996,-2.1978996,0.9206137,0.9206137,0.9922346,-2.497251,0.9206137,0.9206137,0.99224603,-0.8706573,-0.8706573,-0.668092,-0.72356415,-0.8054384,-1.2115442,0.5410414,1.7283896,0.053404983,-0.6853557,0.5410414,-0.8054384,-0.8065247,-0.045432355,-0.539496,-2.045416,-0.539496,0.46400055,0.93299073,-0.7851765,-2.845048,-0.46691862,0.93299073,0.46400055,0.46400055,0.83924395,0.93299073,0.9979303,0.47408745,-1.5993446,-0.03887232,-1.5993446,-0.49747866,-0.4614739,-0.6075138,-0.6075138,-1.6768322,-1.5993446,0.9834271,-1.5993446,-0.082243234,-0.6075138,-0.0034431298,-0.083228245,0.43774903,-1.6768322,-0.6075138,-0.6075138,-0.6075138,-0.6075138,-0.4614739,1.601485,-0.6075138,-0.14711879,TCGA
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,1.0,-0.8081379,0.3351882,2.515982,-0.7726141,-0.7726141,2.2428002,2.2428002,2.4119391,-0.85188127,2.2428002,2.2428002,2.4119573,-0.97479427,-0.97479427,0.07563459,-0.039417975,-2.8453414,1.3533087,1.6057901,0.1991988,-1.0440006,0.6193986,1.6057901,-2.8453414,0.36218926,0.43247697,0.2879355,0.4962004,0.2879355,0.5156518,-2.1320586,-2.4450676,-1.0165393,-0.7179627,-2.1320586,0.5156518,0.5156518,-0.9645735,-2.1320586,-2.2258162,0.5270567,-1.7190429,-1.1424421,-1.7190429,1.9717191,-0.5927986,-0.6471405,-0.6471405,0.12213433,-1.7190429,0.8784364,-1.7190429,-0.09456707,-0.6471405,-0.015448875,-0.1463965,0.350222,0.12213433,-0.6471405,-0.6471405,-0.6471405,-0.6471405,-0.5927986,1.5419753,-0.6471405,-0.61600804,TCGA
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-0.49944815,0.22583053,0.882068,1.071693,1.071693,0.7472122,0.7472122,0.80604386,1.0583011,0.7472122,0.7472122,0.80605435,0.41685155,0.41685155,0.64539003,0.29162052,1.0078089,0.06575933,0.5208246,7.421481,-0.6027462,0.38064203,0.5208246,1.0078089,0.24598189,0.4309694,0.912682,0.4218446,0.912682,1.3846086,-0.6459741,0.21226375,1.1473287,-0.13114728,-0.6459741,1.3846086,1.3846086,0.80808395,-0.6459741,-0.66278774,1.4181867,0.5923721,-0.19720033,0.5923721,0.2633788,0.13511534,-0.31183746,-0.31183746,0.64173865,0.5923721,1.0650866,0.5923721,-1.1133373,-0.31183746,-1.0079236,-0.6080107,1.8702749,0.64173865,-0.31183746,-0.31183746,-0.31183746,-0.31183746,0.13511534,0.9059652,-0.31183746,-0.2714027,TCGA
2.0,2.0,2.0,-1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-0.083529375,0.29456964,-0.1699966,-0.09055701,-0.09055701,-0.21578541,-0.21578541,-0.22797991,-0.06450481,-0.21578541,-0.21578541,-0.22797416,-1.4418318,-1.4418318,0.49751455,0.58219874,0.20150837,-1.9219162,-0.03401284,-0.65035164,0.10784547,0.47143677,-0.03401284,0.20150837,0.3190265,0.17920013,0.7433805,0.50296,0.7433805,0.80732965,-0.6150141,0.52278763,-0.09430042,0.62826085,-0.6150141,0.80732965,0.80732965,-0.24096921,-0.6150141,-0.63022465,0.82617724,-0.0927973,-1.5607115,-0.0927973,0.69764185,-0.90047354,0.5386129,0.5386129,-0.08308757,-0.0927973,-0.14425151,-0.0927973,-0.15618622,0.5386129,-0.075477585,-0.31889442,0.35313955,-0.08308757,0.5386129,0.5386129,0.5386129,0.5386129,-0.90047354,0.11746144,0.5386129,0.0675534,TCGA
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.43311974,0.8132376,0.36787564,0.39575282,0.39575282,0.276551,0.276551,0.30066887,0.4968981,0.276551,0.276551,0.30067712,0.072884716,0.072884716,1.3130043,1.6635911,-1.2215936,-0.11524892,0.33213496,-0.64152515,-0.9866949,1.8131816,0.33213496,-1.2215936,0.8701814,-0.41780967,1.6447322,-0.8996607,1.6447322,-0.3259602,-0.011292195,1.719716,0.54048747,-0.5955787,-0.011292195,-0.3259602,-0.3259602,0.57611513,-0.011292195,0.0047557494,-0.3360307,-0.2620259,-0.37915936,-0.2620259,0.6725192,-0.5534012,0.3130454,0.3130454,-0.26211092,-0.2620259,0.3107085,-0.2620259,-0.3369358,0.3130454,-0.25156182,0.33951315,0.02637196,-0.26211092,0.3130454,0.3130454,0.3130454,0.3130454,-0.5534012,-0.031312853,0.3130454,0.67767435,TCGA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.4168729,0.5788996,0.35096142,0.38046002,0.38046002,0.2610687,0.2610687,2.4618115,0.47924396,0.2610687,0.2610687,2.46183,-1.0252848,-1.0252848,-0.5332644,1.9026746,-2.9753902,-1.3310779,1.6394848,-0.49588794,0.07919258,-0.9308378,1.6394848,-2.9753902,0.62116563,-0.49620485,-0.37973255,0.73954666,-0.37973255,-0.4839523,-0.3092831,-0.90374017,0.5205256,-0.69913435,-0.3092831,-0.4839523,-0.4839523,2.5322704,-0.3092831,-0.30866405,-0.49805433,-1.2154846,-1.0762751,-1.2154846,1.0278252,0.11260254,-0.7965028,-0.7965028,-1.0044029,-1.2154846,0.45458472,-1.2154846,-0.19315772,-0.7965028,-0.11149482,-1.3198682,-0.7963821,-1.0044029,-0.7965028,-0.7965028,-0.7965028,-0.7965028,0.11260254,0.16209373,-0.7965028,-0.04543196,TCGA
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43446082,0.33206373,-0.53534377,-0.42088065,-0.42088065,-0.5502026,-0.5502026,-0.58706206,-0.44583508,-0.5502026,-0.5502026,-0.587058,0.18648845,0.18648845,-0.6224246,0.2585167,-2.0056,0.035022084,-0.42037734,-0.5973927,-0.018227246,-0.2347447,-0.42037734,-2.0056,0.35886905,-0.5791229,-0.47749823,0.58407545,-0.47749823,-0.6510594,-0.42538348,0.18215229,-0.52547705,0.26424703,-0.42538348,-0.6510594,-0.6510594,-0.6425869,-0.42538348,-0.43077567,-0.6694254,-2.581696,-0.15466444,-2.581696,0.78018767,0.11260254,-1.3482287,-1.3482287,-2.7160408,-2.581696,-0.5642145,-2.581696,-0.07813529,-1.3482287,0.00055878516,-0.27759212,0.12556927,-2.7160408,-1.3482287,-1.3482287,-1.3482287,-1.3482287,0.11260254,0.102584004,-1.3482287,-0.31659684,TCGA
2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,-1.0,0.0,2.0,2.0,-0.26224446,-0.7333927,-0.30192754,-0.25877738,-0.25877738,-0.3365472,-0.3365472,-0.3576485,-0.25870082,-0.3365472,-0.3365472,-0.35764337,0.26537994,0.26537994,-0.6963624,-0.30057055,0.20893972,0.048683085,-0.2653823,0.15947954,0.1279025,-0.8165037,-0.2653823,0.20893972,-0.77332264,-0.521834,-0.55857223,-0.6427954,-0.55857223,-0.5356036,-0.27832302,-0.8152879,-0.31388113,0.6721935,-0.27832302,-0.5356036,-0.5356036,-0.40369362,-0.27832302,-0.27610096,-0.55102354,1.8306302,-0.8848637,1.8306302,-0.4328775,-0.41644832,-0.64409226,-0.64409226,0.47144824,1.8306302,-0.29590487,1.8306302,-0.065811455,-0.64409226,0.01256453,-0.31403533,-0.7555362,0.47144824,-0.64409226,-0.64409226,-0.64409226,-0.64409226,-0.41644832,0.19556794,-0.64409226,-0.13582025,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5546873,-2.0863037,-0.748463,-0.53404707,-0.53404707,-0.74527925,-0.74527925,-0.79652673,-0.57647604,-0.74527925,-0.74527925,-0.79652363,-2.2339022,-2.2339022,-0.6376471,-2.3714,0.3278412,-2.6220424,-0.5618946,1.9931847,0.19380414,-2.104444,-0.5618946,0.3278412,-2.2109735,-0.5941989,-0.49418995,-2.0792143,-0.49418995,-0.6814425,-0.46408358,-0.3617349,-0.673195,-1.7943138,-0.46408358,-0.6814425,-0.6814425,-0.86070687,-0.46408358,-0.47147954,-0.7005838,-0.014374297,0.01311598,-0.014374297,-1.986893,0.067576945,0.422781,0.422781,0.069737256,-0.014374297,-0.8091931,-0.014374297,0.028671255,0.422781,0.10460855,-0.27030346,2.8243196,0.069737256,0.422781,0.422781,0.422781,0.422781,0.067576945,-2.750163,0.422781,-0.59058636,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,-0.05753446,-0.54592234,-0.12940247,-0.0660886,-0.0660886,-0.17862795,-0.17862795,-0.1880819,-0.036258135,-0.17862795,-0.17862795,-0.18807594,0.58725715,0.58725715,-0.5571854,-0.10194743,0.5916538,0.048683085,-0.15082072,0.033701986,0.00182978,-0.55084497,-0.15082072,0.5916538,-0.57411003,0.7053526,-0.40596238,-0.41296825,-0.40596238,1.9375812,-0.13900259,0.701574,-0.11426231,-0.79955196,-0.13900259,1.9375812,1.9375812,-0.22712032,-0.13900259,-0.12956703,1.9852692,0.28693515,-0.14993823,0.28693515,-0.8779074,-0.5458969,0.28256333,0.28256333,0.3186234,0.28693515,-0.16369426,0.28693515,-1.1708485,0.28256333,-0.1635197,-0.97487247,-0.16035238,0.3186234,0.28256333,0.28256333,0.28256333,0.28256333,-0.5458969,0.57494235,0.28256333,0.08732584,TCGA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.38896972,-0.43031564,-0.4270928,-0.3780609,-0.3780609,-0.45111603,-0.45111603,-0.4806674,-0.39640337,-0.45111603,-0.45111603,-0.48066282,1.5276437,1.5276437,0.11912733,-1.1723052,2.115079,-1.535993,-0.3484956,0.93400484,1.2596916,-0.32553944,-0.3484956,2.115079,-0.45126224,0.37820333,0.335626,-0.19328067,0.335626,1.2782676,2.032074,-0.8021142,-0.39772105,1.3782548,2.032074,1.2782676,1.2782676,-0.5144847,2.032074,2.1539202,1.3091322,-1.9832046,1.8256172,-1.9832046,-0.8491958,-0.60217893,-0.8605151,-0.8605151,-2.0829096,-1.9832046,-0.4397811,-1.9832046,1.4664518,-0.8605151,1.5052785,0.7088044,-0.9656011,-2.0829096,-0.8605151,-0.8605151,-0.8605151,-0.8605151,-0.60217893,1.6833109,-0.8605151,3.9937944,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,-2.0,2.0,1.0,1.0,1.0,-1.0,-0.17126225,-1.2676831,-0.2613334,-0.17313793,-0.17313793,-0.29938972,-0.29938972,-0.31775048,-0.1598374,-0.29938972,-0.29938972,-0.31774512,0.113908276,0.113908276,0.38443333,0.61162436,-1.5931605,0.06917458,-0.23842664,0.45516732,0.08492316,-1.3343701,-0.23842664,-1.5931605,-1.3410785,-0.55198604,0.6265385,-1.234262,0.6265385,-0.5963698,-0.4331235,0.13133939,-0.2020946,0.6847457,-0.4331235,-0.5963698,-0.5963698,-0.36214697,-0.4331235,-0.43891644,-0.6133404,-0.0927973,-0.15466444,-0.0927973,-1.0322322,-0.75976855,-1.1013236,-1.1013236,-0.08308757,-0.0927973,-0.24924229,-0.0927973,-0.12743062,-1.1013236,-0.047464184,1.9843173,-1.1785835,-0.08308757,-1.1013236,-1.1013236,-1.1013236,-1.1013236,-0.75976855,0.017038781,-1.1013236,-0.0821522,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,-1.0,0.12443001,0.29456964,0.04650543,0.10519033,0.10519033,-0.017612271,-0.017612271,-0.015190471,0.1614687,-0.017612271,-0.017612271,-0.015183717,-0.28686044,-0.28686044,1.308655,-0.043096133,0.42444864,0.4311911,-0.03401284,-0.62387216,-0.3677925,0.45462295,-0.03401284,0.42444864,0.3190265,1.1696935,-0.3892707,-0.5988578,-0.3892707,0.9045556,-0.3054131,-0.026745524,0.16121168,0.16069137,-0.3054131,0.9045556,0.9045556,-0.047084793,-0.3054131,-0.30459365,0.9258841,-0.18773043,1.6791047,-0.18773043,0.28132358,0.28707674,0.026513739,0.026513739,-0.18351531,-0.18773043,0.104615495,-0.18773043,-0.77648586,0.026513739,-0.67976665,0.11356516,-0.15159969,-0.18351531,0.026513739,0.026513739,0.026513739,0.026513739,0.28707674,-0.45531958,0.026513739,0.17488949,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2868983,0.29456964,0.21564765,0.25811794,0.25811794,0.1372105,0.1372105,0.15105128,0.3380105,0.1372105,0.1372105,0.15105881,0.49574307,0.49574307,-0.34189618,0.15920514,0.026871853,0.031606834,0.078302436,-0.6790378,1.3313239,0.45126018,0.078302436,0.026871853,0.3190265,0.41137055,-0.16989405,-1.0787908,-0.16989405,1.3451105,-0.7233744,-1.1427493,0.36083052,-0.7524812,-0.7233744,1.3451105,1.3451105,0.12602629,-0.7233744,-0.74419546,1.3776807,0.84002376,0.3864865,0.84002376,0.20595565,0.9699651,-0.961106,-0.961106,0.9037241,0.84002376,0.29904285,0.84002376,1.6595252,-0.961106,1.6933686,0.9517592,0.046794932,0.9037241,-0.961106,-0.961106,-0.961106,-0.961106,0.9699651,0.46708104,-0.961106,0.31612122,TCGA
