cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_ANO1,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_C9ORF53,cnv_gistic__GENE_CDKN2A,cnv_gistic__GENE_CDKN2B,cnv_gistic__GENE_CDKN2B-AS1,cnv_gistic__GENE_CSMD1,cnv_gistic__GENE_CTTN,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_FADD,cnv_gistic__GENE_FGF19,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_FLJ42102,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_HCN1,cnv_gistic__GENE_IMMP2L,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_MACROD2,cnv_gistic__GENE_MIR3664,cnv_gistic__GENE_MIR548K,cnv_gistic__GENE_MYEOV,cnv_gistic__GENE_NAALADL2,cnv_gistic__GENE_ORAOV1,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PPFIA1,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_PTPRD,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_SHANK2,cnv_gistic__GENE_SHANK2-AS1,cnv_gistic__GENE_SHANK2-AS3,cnv_gistic__GENE_STAR,cnv_gistic__GENE_STX19,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_WWOX,methylation_gene__GENE_ANXA5,methylation_gene__GENE_ATL2,methylation_gene__GENE_B4GALNT2,methylation_gene__GENE_C1ORF96,methylation_gene__GENE_C9ORF41,methylation_gene__GENE_CCDC11,methylation_gene__GENE_CCDC12,methylation_gene__GENE_CERCAM,methylation_gene__GENE_DUSP2,methylation_gene__GENE_EIF4G1,methylation_gene__GENE_FRAT2,methylation_gene__GENE_GSTM1,methylation_gene__GENE_JAZF1,methylation_gene__GENE_LMF2;NCAPH2,methylation_gene__GENE_LPPR2,methylation_gene__GENE_NDE1,methylation_gene__GENE_NELF,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_POLR2L;TSPAN4,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_RAB6B,methylation_gene__GENE_RGS10,methylation_gene__GENE_RIC8B,methylation_gene__GENE_RIF1,methylation_gene__GENE_SF3A1;CCDC157,methylation_gene__GENE_TNFAIP8L1,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_UBE2L6,methylation_gene__GENE_UPF3A,methylation_gene__GENE_YWHAG,rnaseq_gene__GENE_AKR1C6P,rnaseq_gene__GENE_C10ORF40,rnaseq_gene__GENE_C13ORF28,rnaseq_gene__GENE_DEFA6,rnaseq_gene__GENE_GPX5,rnaseq_gene__GENE_GUCA2B,rnaseq_gene__GENE_KRTAP4-11,rnaseq_gene__GENE_KRTAP4-12,rnaseq_gene__GENE_LCE1B,rnaseq_gene__GENE_LCE1D,rnaseq_gene__GENE_LCE2A,rnaseq_gene__GENE_LCE2D,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_OR10R2,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_PRY2,rnaseq_gene__GENE_SNORA5B,rnaseq_gene__GENE_SPAG11B,rnaseq_gene__GENE_SPO11,target
0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.15200384,-1.3348931,-0.6120818,-0.74042743,0.22313978,-0.51157075,-0.30207118,-0.13127065,-0.2486259,-1.3076576,-1.0701765,1.9655744,-0.5192492,-1.0511798,-0.41875383,-0.44550318,-0.23784924,-0.24266411,-0.45850933,1.6620705,-0.241997,-0.3088734,0.078368574,0.57640386,0.6063011,-0.13669182,0.35095146,-0.13736403,-1.362165,-0.1588607,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-0.06193791,0.5345165,-0.79729295,-0.08280752,0.21166696,-0.46347964,0.02740933,0.020305213,-0.0024239705,-1.033612,-0.3904332,0.64305794,-0.23185398,0.4856137,-0.29394373,-0.2577541,0.17132558,0.3009108,-1.3677574,0.15675604,0.009362496,-0.106160626,-0.03629872,0.63203436,-0.39103433,-0.10663252,0.09643685,-0.082821146,-1.0174518,0.03427433,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.06117739,1.1474867,-0.93776697,-0.42897376,0.24284907,-0.14934868,0.45473406,0.20326373,-0.019401345,-0.57546455,0.4082392,2.1246834,-0.20557821,0.05132724,-0.21592806,-0.24006602,-0.36040437,0.2669603,-1.2427206,1.2302178,0.27067065,-0.030143926,-0.72084445,0.6656908,-0.56354487,-0.13089062,0.15988095,-0.14100727,-1.152424,-0.47717392,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-0.1608503,-0.2411825,0.017329074,-0.4995593,0.2685994,-0.46944818,-0.72163445,-0.14501904,-0.077900715,0.5794232,0.42030513,0.07953204,-0.2812993,-0.1796452,0.076625004,0.06919169,0.11133927,-0.33833265,0.60685205,-0.35059664,-0.11655837,-0.41991788,-0.5568993,1.1038171,0.38161895,-0.060046893,-0.30926698,-0.17111735,0.5688445,-0.38081223,-0.23102798,-0.25130212,-0.09911271,1.6032022,1.4107597,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,0.0,-1.0,2.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.08139274,-0.22239082,-0.95811903,-0.6901508,0.081029765,-0.6316552,-0.07242584,-0.18521851,-0.06537416,-0.77020144,-0.388154,0.73003924,-0.4802324,0.5963447,-0.34169808,-0.37803227,-0.68936723,-0.21615438,-1.2252308,-0.33250913,-0.10796241,-0.18999383,0.08186876,0.5588286,-0.7109441,-0.12617551,-0.36506778,-0.11193917,-0.61366516,-0.25758633,-0.23102798,1.4947575,-0.09911271,-0.081110395,2.7236857,-0.13685362,7.6151524,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.30414948,0.16845563,-1.0182079,-0.4451005,-0.055955537,-0.3244004,-0.031876456,0.007426169,-0.069437675,-1.011413,-1.1744109,0.34123036,-0.46351647,-0.102336526,-0.30234802,-0.33199048,-0.48246524,-0.12562862,-1.2180017,0.083771326,-0.1725545,-0.16738917,0.0828397,0.1750772,-0.80125314,-0.075228564,0.04928735,-0.11760199,-0.875681,-0.47517434,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.41605133,-1.455194,-0.7654416,-0.5073562,0.26051334,-0.6347075,5.2549343,-0.2020018,-0.19358535,-1.478655,-0.9727697,0.45047802,-0.34700924,-0.4949277,-0.18432035,-0.42326048,-0.56863487,0.05472466,-0.3910619,0.847901,-0.10751492,-0.39415982,-0.7502715,0.45803937,-1.5207088,-0.302762,-0.08752658,-0.12068923,-1.0614218,-0.4918265,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.59676045,0.1414268,-0.8648956,-0.49505857,-0.9093927,-0.3244004,0.25856027,-0.22810811,-0.17024793,-1.2423813,-0.9030484,0.57381743,-0.47282413,0.50559896,-0.28572288,-0.3018367,-0.53593755,0.23788925,-1.58877,-0.4950303,-0.107200004,-0.29985186,0.068903826,0.5934146,-0.44425675,-0.024047013,0.1767268,-0.13036026,-0.5948036,-0.71574396,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.9781747,-1.1636384,-0.3717628,-0.5256507,0.25125054,-0.28987372,0.36007074,-0.16819341,-0.11729402,-1.4975525,-1.0117818,1.3263792,3.486373,-0.65273905,-0.2631833,-0.27979663,-0.43975767,0.3216474,-0.1770851,0.5352896,-0.18944152,-0.23118085,-0.17942365,0.62933993,-0.8789042,-0.22531193,0.060808223,-0.1086089,-0.33662087,-0.26593596,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,0.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.13563257,0.7652766,-0.7788673,-0.42901316,-4.7024374,-0.41595265,1.5574116,0.2654566,0.076800555,-1.2826493,-0.25017095,0.70760745,-0.3415377,0.07156005,-0.3065568,-0.32236752,0.3339266,0.46069846,0.67261535,0.92925775,0.015188776,-0.122921064,0.116564065,0.5870538,-0.38308436,-0.047589168,0.5574796,-0.07567217,-0.8811807,0.006329285,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.22185609,15.591482,-0.26071474,-0.42821252,0.16205883,-0.3244004,0.76712227,0.029499548,-0.19263478,-1.2436436,-0.61298716,1.3055775,0.28072077,-0.5634714,-0.22486392,-0.29451907,-0.74199754,-0.4120469,1.5439912,-0.59182405,-0.14070013,-0.3621925,0.054121964,0.58147967,-0.86909354,-0.12131575,-0.5390043,-0.10896369,-0.64547,-0.32310337,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,1.4116799,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.17138578,-0.3958462,0.47264707,-0.2507239,0.17985609,-0.40108195,1.3701304,0.026375799,-0.09929792,-1.0749326,0.33037376,-1.3320229,-0.31278965,0.05949419,-0.3099076,-0.2767837,-0.34808624,-0.059304655,-0.9453632,0.34016323,-0.13646106,-0.24491934,0.0020946444,0.6534349,0.62218106,0.10891784,0.31674486,-0.05037591,-0.6677088,-0.4435815,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.04229668,-0.16708001,0.0453689,-0.7464066,-0.004835062,-0.2831249,3.3311908,-0.17203109,-0.16096193,-1.4892966,-1.2992685,0.5671599,-0.44684973,-0.7963557,-0.32005975,-0.4959731,-0.5863812,0.34084994,1.7306154,0.37985075,-0.12899745,-0.32475555,-0.0140927555,0.565528,-0.22311918,-0.26219508,-0.26868507,-0.13862623,-1.2764848,-0.3098868,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.11886894,2.9706352,-0.6900355,-0.71511775,0.31202513,2.5544107,-0.28632998,-0.27063125,-0.11176788,-0.9895892,-0.8831684,-1.1295997,-0.385171,-0.142749,-0.37019405,-0.38314772,-0.3954991,-0.328837,-1.8024468,4.863849,-0.204831,-0.1683925,-0.2575117,0.5431525,-0.88836896,-0.25030434,-0.41518986,-0.13439396,5.8540373,0.77645314,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0893466,-0.00038831276,-0.31482905,-0.14369678,0.24437952,-0.7243878,0.47526404,0.04013041,-0.08642925,-0.935518,-0.2619777,-1.3434119,-0.25922477,-0.39623946,-0.24521221,-0.55191356,-0.23602048,0.31312782,-1.6538451,1.9422758,-0.038262304,-0.33174843,-0.17328112,0.60521394,-0.80670744,-0.06026542,-0.107129455,-0.07438081,-1.1939821,-0.027324233,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32858485,0.42300954,-0.93352765,-0.4832308,0.4317876,-0.804683,0.7970173,0.0070987428,-0.17643198,-1.5288303,-1.1994015,0.6893875,-0.50160724,0.006506521,-0.36817765,-0.39787072,-0.8073186,-0.3876086,2.8679755,0.22115877,-0.2291262,-0.21815377,-0.6122635,0.15992798,-0.96212786,-0.13117681,-0.2671244,-0.1257038,-1.3824475,-0.27254248,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.33952925,-0.5019385,-0.2780694,-0.5897556,0.099879816,-0.43515044,0.27147216,0.04916411,-0.055048343,-1.5681136,-0.5450915,0.8882948,-0.48744488,-0.16807547,-0.18120253,-0.41528684,-0.6886269,0.44066012,2.1406338,-0.5549389,-0.17580037,-0.2883967,-0.15680645,0.42051807,1.6579461,-0.13095774,-0.48799068,-0.03449141,-0.39514753,-0.15175718,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,4.584306,1.2153991,0.8343795,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,2.0,-2.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,-2.0,-1.0,2.0,2.0,2.0,2.0,-1.0,-2.0,2.0,2.0,-1.0,6.700689,0.8904116,-0.5967609,-0.38075918,0.14999902,-0.33461398,0.20559843,-0.023051322,3.1335094,-1.1318011,0.15251833,0.5396031,5.4980407,0.54025066,-0.12312797,-0.13680464,-0.40703577,-0.019208517,0.7864395,1.5719823,-0.11369661,0.10072529,0.13130559,0.65446585,-0.4642914,-0.10902529,-0.02061304,-0.05480616,-0.7470655,-0.0041325605,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,0.08020478,0.8226728,-0.7388718,-0.23812458,0.09668801,2.9204097,3.1697087,0.22476326,-0.102410115,-1.5183848,-0.14357917,0.47683868,0.02784915,0.5018372,-0.11338678,-0.17459841,-0.34268606,0.012007648,-1.3463156,-0.55658716,-0.01153027,-0.22393751,-0.1288124,0.5926552,-0.089831546,-0.12535253,0.04634909,-0.08161087,-1.2349652,0.14428167,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-0.16350634,-0.19357753,-0.38319868,-0.6066882,0.13889176,-0.52200437,-0.08668845,-0.22601509,-0.17268749,-1.132639,-0.51991034,0.5368432,-0.34642807,0.5473361,-0.30482385,-0.4660332,-0.44458166,0.114676386,-1.3166474,-0.40273243,-0.07659533,-0.288574,0.11716345,0.5827796,-1.1325283,-0.1321462,-0.013238562,-0.14303505,-0.27826768,-0.35200435,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.15237908,0.8112317,-0.2145606,-0.5325463,0.05216979,-0.59927225,0.39073458,0.28653166,-0.06490708,-0.8543875,-1.0739521,0.65711415,-0.2749138,0.4925592,-0.3544088,-0.28446645,-0.39414757,0.07055483,-1.3633124,0.31237108,-0.12484065,-0.24199629,-0.021497596,0.6757279,-1.2801516,-0.054793216,-0.06688595,-0.084354885,-1.3853623,-0.1625591,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,-0.09190369,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
2.0,0.0,0.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,-0.21742329,-1.0514716,-0.99800825,-0.6736975,0.25331992,-0.7131198,0.24687144,-0.24924465,-0.22268595,-1.5613762,-1.3121436,0.5466699,-0.5165107,-0.6548521,-0.37426332,-0.45170176,-0.7983883,-0.110206276,0.8818929,0.9017623,-0.1805704,-0.28262153,-0.6261917,0.5597382,1.056996,-0.28786755,-0.17699979,-0.1654229,-0.3903538,-0.37710044,-0.23102798,-0.25130212,-0.09911271,-0.081110395,-0.10372553,-0.13685362,-0.14203855,1.4615619,-0.17835435,-0.06263495,-0.14098282,-0.07614782,-0.04293071,-0.074648574,-0.07367828,-0.042821996,-0.049085535,-0.12984745,-0.14672962,-0.06710228,BRCA
