cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_STX19,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_STAR,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_PROSC,cnv_gistic__GENE_BRF2,cnv_gistic__GENE_LOC728024,cnv_gistic__GENE_PLEKHA2,cnv_gistic__GENE_HTRA4,cnv_gistic__GENE_ZNF703,cnv_gistic__GENE_TM2D2,cnv_gistic__GENE_ADAM9,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_ADAM32,cnv_gistic__GENE_PARP8,cnv_gistic__GENE_EMB,cnv_gistic__GENE_ADAM5,cnv_gistic__GENE_KCNU1,cnv_log2__GENE_TFAP4,cnv_log2__GENE_LINC01569,cnv_log2__GENE_MIR374B,cnv_log2__GENE_MIR421,cnv_log2__GENE_MIR374C,cnv_log2__GENE_SEPTIN10,cnv_log2__GENE_GUCY2F,cnv_log2__GENE_ACVR1C,cnv_log2__GENE_C1GALT1C1,cnv_log2__GENE_SOWAHC,cnv_log2__GENE_HEPACAM2,cnv_log2__GENE_CCDC132,cnv_log2__GENE_SAMD9,cnv_log2__GENE_SAMD9L,cnv_log2__GENE_CAND1,cnv_log2__GENE_LINC03020,cnv_log2__GENE_ANKRD13C,cnv_log2__GENE_PITPNM2,cnv_log2__GENE_G6PC2,cnv_log2__GENE_ARHGAP32,cnv_log2__GENE_ZIC3,cnv_log2__GENE_FAM186A,cnv_log2__GENE_LINC03099,cnv_log2__GENE_LINC01851,cnv_log2__GENE_FAP,cnv_log2__GENE_LINC00839,cnv_log2__GENE_IFIH1,cnv_log2__GENE_ZNF37BP,cnv_log2__GENE_MATR3,cnv_log2__GENE_GCG,cnv_log2__GENE_MIR3659,cnv_log2__GENE_PLEKHG6,cnv_log2__GENE_CNTN1,cnv_log2__GENE_SLC38A11,cnv_log2__GENE_CCDC85C,cnv_log2__GENE_PPP1R3F,cnv_log2__GENE_GNL3L,cnv_log2__GENE_BFSP1,cnv_log2__GENE_C10ORF11,cnv_log2__GENE_FOXP3,cnv_log2__GENE_C9ORF135-AS1,cnv_log2__GENE_ZNF492,cnv_log2__GENE_HHIPL1,cnv_log2__GENE_LINC00643,cnv_log2__GENE_DCAF8L1,cnv_log2__GENE_SMPX,cnv_log2__GENE_KLHL34,cnv_log2__GENE_NEDD4,cnv_log2__GENE_MIR5698,cnv_log2__GENE_KRTAP4-3,cnv_log2__GENE_LOC101928437,cnv_log2__GENE_MSGN1,cnv_log2__GENE_CD247,cnv_log2__GENE_CCDC22,cnv_log2__GENE_TNFRSF1A,cnv_log2__GENE_CIITA,cnv_log2__GENE_DPY30,cnv_log2__GENE_MEMO1,cnv_log2__GENE_SAT1,cnv_log2__GENE_C6ORF118,cnv_log2__GENE_ASB17,cnv_log2__GENE_CRISP2,cnv_log2__GENE_ATP11B,cnv_log2__GENE_MSH4,cnv_log2__GENE_FAM9C,cnv_log2__GENE_INO80D,target
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.43735582,0.43735582,-0.23978882,-0.23978882,-0.23978882,0.3137355,-0.34942898,0.4940922,-0.40666822,0.3137355,-0.5384404,-0.5384404,-0.5384404,-0.5384404,0.16894118,-0.88269943,2.575524,0.82070017,0.54775953,0.16230924,5.200759,0.74977493,-0.1070318,0.0033039115,0.42854866,-0.18677782,0.42854866,-0.18677782,0.7051964,0.42854866,-0.24291417,2.651403,0.38978025,0.46220228,0.29319325,-0.17346555,-0.22021237,-0.9389429,-0.00825792,-0.17346555,0.5562815,-0.48188144,0.29319325,0.6736704,-0.09667388,-0.10529214,-0.10529214,0.9231881,0.29319325,1.2419822,-0.3937759,0.01294986,-0.11456764,-0.17346555,2.651403,0.32983062,-0.04659049,-0.04659049,-0.100774616,0.06620333,2.6873622,-0.21698217,-0.5851402,2.6873622,-0.22811966,0.666042,0
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889404,0.2889404,-0.2066887,-0.2066887,-0.2066887,-0.8355557,-0.3299253,-0.65491545,-0.37922356,-0.8355557,-0.46145588,-0.46145588,-0.46145588,-0.46145588,-0.6533083,-0.53295803,-0.09542508,-0.68475777,-0.710709,0.2728657,-0.40763766,-0.9636987,-0.073878996,-0.855013,-0.60521144,0.17738798,-0.60521144,0.17738798,0.89129585,-0.60521144,-0.14720286,-0.8819321,-0.7833552,-0.65339565,-0.013780609,-0.14086755,-0.19298287,-0.57949424,0.47227168,-0.14086755,0.37692428,-0.9398623,-0.013780609,0.25684544,-0.06995414,-0.13704993,-0.13704993,-0.031193376,-0.013780609,-0.040843755,-0.36971003,-0.7849229,-0.90893656,-0.14086755,-0.8819321,0.17004372,-0.948544,-0.948544,-0.13234293,0.24283801,-0.10762743,-0.09980047,-1.5606849,-0.10762743,-0.1145688,-0.3362504,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.021147298,0.021147298,0.31050035,0.31050035,0.31050035,-1.0942385,-0.025180561,1.465761,0.049599003,-1.0942385,-0.534685,-0.534685,-0.534685,-0.534685,-0.05243366,4.5957494,1.0112005,1.7507547,1.611995,0.8126413,0.07286235,0.28397632,0.44413346,0.9112984,1.3027575,0.5317775,1.3027575,0.5317775,-0.69054997,1.3027575,0.79129976,-0.90763617,0.0708697,1.405618,-0.94804895,0.36847627,0.23247823,-0.028684465,1.4688061,0.36847627,-0.5625658,-0.827657,-0.94804895,-1.0117522,0.34754178,0.22383401,0.22383401,1.2245717,-0.94804895,-0.17453073,0.0063191457,1.0145348,-0.633792,0.36847627,-0.90763617,-0.118267395,1.1592127,1.1592127,0.22638786,0.7796689,0.9849876,1.0168723,-0.7396464,0.9849876,0.23162282,1.7005625,0
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,-1.0,-1.0,2.0,-1.0,0.430903,0.430903,-0.020500647,-0.020500647,-0.020500647,-0.66925955,-0.2202172,-0.4886603,-0.22484745,-0.66925955,-0.39949274,-0.39949274,-0.39949274,-0.39949274,-0.28369132,3.5715067,0.7384628,-0.008025465,-0.5286155,1.2093439,-0.23465768,-0.21093477,0.16647877,-0.7308192,-0.455632,-0.030357607,-0.455632,-0.030357607,-0.9600735,-0.455632,0.5599975,-0.5240509,-0.26797283,-0.4919747,-0.060494028,0.09546798,0.0044310866,-0.37261733,0.19814405,0.09546798,0.29436302,-1.3589147,-0.060494028,0.15414946,0.12376396,0.030400215,0.030400215,-0.17470938,-0.060494028,0.055865966,-0.23433954,-0.40296254,-0.39415,0.09546798,-0.5240509,0.32288334,-0.5167578,-0.5167578,0.034108154,-0.18662672,0.71570283,-0.33646157,-0.5698692,0.71570283,0.0460641,-0.19122417,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.09535503,0.09535503,-0.2935765,-0.2935765,-0.2935765,-0.75795084,0.2381189,-0.25590315,0.4201017,-0.75795084,0.65575814,0.65575814,0.65575814,0.65575814,-0.07022272,-1.6621231,0.08326517,0.3828146,-0.2736845,0.15580593,0.48801437,-0.08616727,-0.16090511,3.0612304,-0.24622081,2.374603,-0.24622081,2.374603,-0.58145714,-0.24622081,-0.16847204,-0.46473354,-0.18255034,-0.26598543,0.58014715,-0.22643733,-0.26446036,-0.43209445,0.4432464,-0.22643733,1.3420368,1.9660262,0.58014715,-1.0147727,-0.14009348,-0.10240508,-0.10240508,-1.5704027,0.58014715,1.338692,0.33120838,2.8932142,1.6317127,-0.22643733,-0.46473354,-0.087004736,3.2093978,3.2093978,-0.097904764,-1.232581,0.16784774,0.7365552,0.869194,0.16784774,-0.08133442,0.011812551,0
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2.3732095,2.3732095,-0.6825026,-0.6825026,-0.6825026,-0.3107989,-0.61029047,-0.20417933,-0.7737403,-0.3107989,0.7064553,0.7064553,0.7064553,0.7064553,-0.23032418,-2.0168607,0.45945522,0.1041601,-0.21703319,-3.6323786,-0.6574977,-0.0903262,-0.45513618,-0.41067532,-0.19968496,-1.2572787,-0.19968496,-1.2572787,-0.9151529,-0.19968496,0.3233778,-0.48648325,8.035092,-0.21576557,-1.379592,-0.51574457,-0.5844071,-1.9681555,-1.4208214,-0.51574457,-1.2999232,-1.4825697,-1.379592,-1.5373144,-0.27035218,-0.3102742,-0.3102742,0.21995966,-1.379592,-1.8897061,-0.71565694,-0.23603171,2.0311162,-0.51574457,-0.48648325,2.4140074,-0.526353,-0.526353,-0.3045337,7.893544,0.4402277,1.2879984,-0.1368927,0.4402277,-0.28074077,-0.017192693,0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.20827982,0.20827982,-0.45080197,-0.45080197,-0.45080197,0.4837271,-0.47376484,-1.5379149,-0.58162785,0.4837271,-0.2305024,-0.2305024,-0.2305024,-0.2305024,-1.5407842,-2.0918052,1.2651287,-0.47848108,-1.6454557,0.6630649,-0.63443375,-2.847688,-0.44684795,0.13025752,-1.3996445,0.7321909,-1.3996445,0.7321909,1.3148327,-1.3996445,1.0066502,-1.7776235,-2.0732348,-1.5107201,-0.17616533,-0.38127786,-0.39380053,0.05148031,1.2043536,-0.38127786,-1.4821273,-1.4779898,-0.17616533,0.12092428,-0.3705512,-0.39688635,-0.39688635,-2.1839335,-0.17616533,-0.52439237,-0.54719585,0.1430993,0.05406932,-0.38127786,-1.7776235,0.083203025,0.10053665,0.10053665,-0.39062908,0.84547395,1.2357008,0.13456294,-0.29858518,1.2357008,-0.36382675,-1.0807184,0
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,-1.5017242,-1.5017242,0.5587511,0.5587511,0.5587511,-0.72469157,0.2503087,0.04335608,0.3755041,-0.72469157,-1.3890252,-1.3890252,-1.3890252,-1.3890252,0.8113236,0.7361034,-1.192646,1.996839,-0.079451434,1.6580731,0.4380423,2.1014228,0.69277936,-0.77221715,0.023022212,-2.4230978,0.023022212,-2.4230978,11.896836,0.023022212,-1.2399071,0.28464192,1.3151904,-0.09380309,0.47114915,0.6129613,0.43669954,0.8272687,1.6784332,0.6129613,-2.581046,-0.77956903,0.47114915,0.83375543,-2.2977123,-2.2099674,-2.2099674,0.15896535,0.47114915,-0.26839602,0.34624952,-1.6139184,1.3033143,0.6129613,0.28464192,1.781807,-2.0264106,-2.0264106,-2.0465302,0.519912,-1.1909567,-1.2877012,-0.06502933,-1.1909567,-2.1030936,0.07626866,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.1471688,1.1471688,-0.62043995,-0.62043995,-0.62043995,3.3735845,-0.6249182,-2.5021944,-0.7943238,3.3735845,1.1326865,1.1326865,1.1326865,1.1326865,-0.028714934,0.07908933,-1.5468916,-0.54724,3.161813,0.15905759,-0.8727617,0.3338833,-0.89855486,3.6408012,2.5758448,0.13339481,2.5758448,0.13339481,-0.988951,2.5758448,-1.3781568,-0.2650319,0.10503867,2.7794893,0.5645759,-0.5483426,-0.5333517,-0.06747389,0.4142211,-0.5483426,4.6217113,0.7958851,0.5645759,1.0421679,3.9680665,3.3534195,3.3534195,0.062092036,0.5645759,1.2362934,-0.7337063,1.6115247,4.5606704,-0.5483426,-0.2650319,1.0940288,1.7605151,1.7605151,3.337301,-1.9391199,-1.5407174,7.549178,1.4800324,-1.5407174,3.3999689,2.7479742,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,0.67611116,0.67611116,0.16154991,0.16154991,0.16154991,-0.5657863,0.25518462,-0.8322542,0.44411576,-0.5657863,0.05865891,0.05865891,0.05865891,0.05865891,0.5879722,-0.47799867,-1.302368,-1.1190245,-0.90494204,-0.2929232,0.5149224,1.6314653,0.29494587,1.7861744,-0.7647629,-0.13545243,-0.7647629,-0.13545243,-0.55257964,-0.7647629,-1.1707822,-1.2852899,0.99343246,-0.825578,-0.2251032,0.22178525,0.10994543,-0.036442365,0.059467718,0.22178525,0.44240388,-0.9536018,-0.2251032,-0.5888864,0.22730294,0.11989943,0.11989943,0.8765454,-0.2251032,0.9034982,0.352266,1.9142636,0.5089454,0.22178525,-1.2852899,0.5868791,2.1027458,2.1027458,0.12307339,0.06620333,-1.1600045,-0.21698217,2.0908709,-1.1600045,0.13191962,-0.49094507,0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,-0.15953238,-0.15953238,0.12017478,0.12017478,0.12017478,0.4319906,-0.13732664,0.7194602,0.75629854,0.4319906,1.5870827,1.5870827,1.5870827,1.5870827,0.24800362,-0.87770313,0.29643953,0.96545565,0.79459745,2.6400745,0.86472636,0.91613156,0.25350487,0.09161949,0.63131195,-0.20633034,0.63131195,-0.20633034,0.5543916,0.63131195,0.18512811,-0.90368176,0.5036769,0.6810174,0.28207102,0.18103775,0.07590856,-0.52777505,-0.04695827,0.18103775,-0.112749375,-0.3605165,0.28207102,0.6585681,0.19390327,0.09102872,0.09102872,-0.4438019,0.28207102,0.08999879,-1.2390895,0.106317975,-0.6315731,0.18103775,-0.90368176,-0.31279054,0.05895729,0.05895729,0.094374925,0.34674075,0.2792759,-0.030870054,-1.1160306,0.2792759,0.104224294,0.930312,0
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.24664581,-0.24664581,-0.07428831,-0.07428831,-0.07428831,1.1526073,-0.1446405,-0.3150161,-0.11849945,1.1526073,1.6997432,1.6997432,1.6997432,1.6997432,-0.21253514,-0.083290584,-0.6032816,0.046257876,-0.33842885,-0.35795638,-0.08858567,-0.05289595,0.25350487,0.6297925,-0.2994046,0.27759466,-0.2994046,0.27759466,-0.13866872,-0.2994046,-0.5779038,-0.4489156,-0.15977103,-0.32337952,-0.7611953,0.066944726,-0.019394733,0.47816396,-0.5855384,0.066944726,1.5584042,0.65620095,-0.7611953,-0.75803274,0.19390327,0.09102872,0.09102872,-1.0071024,-0.7611953,1.5292668,-0.1410843,0.6552092,0.23380084,0.066944726,-0.4489156,-0.40657854,0.6794502,0.6794502,0.094374925,-0.9000923,-0.60905415,-0.9407515,0.6176723,-0.60905415,0.104224294,1.5523133,0
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.23731762,0.23731762,0.6042637,0.6042637,0.6042637,0.3839495,0.14791445,0.5642888,0.2931702,0.3839495,0.8022165,0.8022165,0.8022165,0.8022165,0.36264417,0.41134366,0.24941577,0.8460324,0.6246435,-0.117333524,0.34578636,1.1573488,0.7383645,0.055741303,0.4917045,-0.26254386,0.4917045,-0.26254386,0.8463753,0.4917045,0.1452484,0.12646239,0.668827,0.5303579,-0.3229789,0.65778357,0.47414014,0.14716092,-0.108233884,0.65778357,-0.03872892,-0.4612723,-0.3229789,-0.16299997,0.34086186,0.38551003,0.38551003,0.41729417,-0.3229789,1.4638456,0.21990374,0.46847296,-0.6648567,0.65778357,0.12646239,0.114465676,0.46835464,0.46835464,0.38709927,0.6549856,0.2328475,0.086311646,2.0908709,0.2328475,0.38671666,0.7272753,0
-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-0.7628734,-0.7628734,0.36842552,0.36842552,0.36842552,-0.16667557,0.08940346,-0.07117523,0.21083628,-0.16667557,-0.36381704,-0.36381704,-0.36381704,-0.36381704,-0.4437928,-0.695338,0.3810823,-0.29391772,-0.07135838,-0.26040658,0.25353035,-0.5769195,-0.52972996,-0.3609978,-0.08002142,-0.2943167,-0.08002142,-0.2943167,-0.013532818,-0.08002142,0.2569116,0.4962071,-0.51854545,-0.086628824,-0.7634197,0.14029023,0.041871663,0.8841599,-0.24368516,0.14029023,0.44525084,0.5508654,-0.7634197,-0.76105314,-0.4373506,-0.4546278,-0.4546278,-0.5514389,-0.7634197,0.05017715,0.14770612,-0.4227679,-0.2232941,0.14029023,0.4962071,-0.96235895,-0.5391467,-0.5391467,-0.44802603,-0.7477016,0.43713245,0.09550239,0.6086894,0.43713245,-0.41921744,0.15361598,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20182697,0.20182697,0.11189975,0.11189975,0.11189975,-0.6360003,-0.14220254,-0.4554093,-0.11506886,-0.6360003,-0.5252967,-0.5252967,-0.5252967,-0.5252967,-0.3667069,-0.31811693,0.73219293,-0.16001882,-0.49219674,-0.14009514,-0.069365665,-0.37729144,0.25764897,-0.7059805,-0.42571616,-0.123232104,-0.42571616,-0.123232104,0.91054755,-0.42571616,0.55468017,-0.60314065,-0.3818695,-0.45969057,-0.09163631,0.18511249,0.079312235,-0.3545156,0.07559288,0.18511249,0.26589364,0.12952301,-0.09163631,0.15112899,0.19724324,0.09391579,0.09391579,-0.05272078,-0.09163631,-0.1574643,-0.13807607,-0.5019893,-0.32314494,0.18511249,-0.60314065,0.07625577,-0.62870234,-0.62870234,0.09724477,0.06620333,0.70951235,0.02886964,-0.40188873,0.70951235,0.10699383,-0.16221893,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.2502233,0.2502233,0.16982493,0.16982493,0.16982493,-0.2258031,-0.10807113,-0.045313332,-0.06704074,-0.2258031,-0.40512574,-0.40512574,-0.40512574,-0.40512574,-0.3271757,-0.8027585,0.29016972,-0.10211659,-0.04303273,0.22409078,-0.057833664,-0.2941131,0.30323404,-0.39963585,-0.056753505,0.11384227,-0.056753505,0.11384227,0.39716956,-0.056753505,0.27020484,-0.5635957,-0.32492116,-0.061518908,-0.26291883,0.22993475,0.11675281,-0.5717364,0.38842088,0.22993475,-0.0045656376,0.01731769,-0.26291883,-0.2566346,0.23398289,0.12567358,0.12567358,-0.14959408,-0.26291883,-0.18021953,-0.095960796,-0.4001332,-0.2543588,0.22993475,-0.5635957,0.12836018,-0.51355934,-0.51355934,0.12881307,0.31556994,0.27308545,-0.051549185,-0.8142046,0.27308545,0.1374587,0.19551244,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.49830675,-0.49830675,-0.5170021,-0.5170021,-0.5170021,0.22504422,-0.51033425,-0.11550994,-0.63308656,0.22504422,0.63134843,0.63134843,0.63134843,0.63134843,-0.27183196,-0.3730763,-1.4716536,-0.07316548,-0.19275406,-0.22138667,-0.69209373,-0.17766343,-0.38468647,-0.062932774,-0.17974105,1.4825191,-0.17974105,1.4825191,-0.9183615,-0.17974105,-1.3143493,-0.42123416,-0.1199072,-0.19424279,-0.09830965,-0.4464738,-0.4482595,-0.60018194,-1.4240464,-0.4464738,0.43671,-0.078858286,-0.09830965,0.1903951,-0.32045168,-0.35358027,-0.35358027,0.21278384,-0.09830965,0.260663,-0.5923193,-0.054954216,-0.584976,-0.4464738,-0.42123416,-0.67752147,-0.123352505,-0.123352505,-0.3475814,-1.2983861,-1.466432,-1.1038868,0.6266552,-1.466432,-0.32228377,0.07626866,0
2.0,2.0,2.0,-1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,-1.0,-0.19502303,-0.19502303,0.7904518,0.7904518,0.7904518,-0.6988233,0.25762257,-0.48496574,0.44754636,-0.6988233,-0.46333355,-0.46333355,-0.46333355,-0.46333355,-0.20462888,0.3089194,0.63501054,-0.31201217,-0.5245689,0.23709744,0.5187664,-0.03626028,-1.0518864,-1.0316441,-0.45230803,0.3166997,-0.45230803,0.3166997,0.65385854,-0.45230803,0.46960342,-0.44100663,-0.14838135,-0.48838755,0.086319566,-1.1025087,-0.9962534,-0.24849121,0.6560984,-1.1025087,-0.17538205,0.12494319,0.086319566,0.39276665,-0.8581865,-0.8183989,-0.8183989,-0.49762043,0.086319566,-0.4276826,0.35527423,-1.1414193,-0.7358617,-1.1025087,-0.44100663,-0.3510005,-1.0828775,-1.0828775,-0.80962664,-0.98321444,0.13380025,-0.39390358,-1.0612348,0.13380025,-0.76817864,-0.19444697,1
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-1.0,0.41154447,0.41154447,0.016736967,0.016736967,0.016736967,-0.22949858,-0.16902009,-0.049007896,-0.15280524,-0.22949858,-0.17604995,-0.17604995,-0.17604995,-0.17604995,-0.3924022,0.95594084,-0.84153533,2.2537804,0.20380516,0.6077867,-0.20006168,-1.6000129,0.21206386,-0.9046905,-0.0600775,-0.17944561,-0.0600775,-0.17944561,-0.31193376,-0.0600775,0.49353126,-0.83447814,-1.2190099,-0.06510605,0.79146963,0.14029023,0.041871663,0.8014091,0.0014171681,0.14029023,0.3285263,-0.827657,0.79146963,1.350256,0.16050361,0.062158,0.062158,-1.1721458,0.79146963,-0.6296353,-0.17116663,-0.8924377,-1.1286083,0.14029023,-0.83447814,0.3020416,-1.070084,-1.070084,0.065676466,-0.1035045,-0.8442914,-0.20089841,-0.6776642,-0.8442914,0.07652897,0.39210358,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.32765746,0.32765746,-0.1032509,-0.1032509,-0.1032509,-0.46970412,-0.26897636,-0.28915417,-0.29345906,-0.46970412,-0.50652,-0.50652,-0.50652,-0.50652,-0.31136322,-0.41804305,0.33719346,-0.05868992,-0.3101032,0.279369,-0.31153768,-0.26084176,0.112605475,-0.5817867,-0.2761367,-0.42629626,-0.2761367,-0.42629626,0.06989108,-0.2761367,0.21969055,-0.54777783,-0.30214182,-0.2982696,-0.6655439,0.04249622,-0.039816868,-0.5381189,-0.32431096,0.04249622,1.0801183,-0.05824915,-0.6655439,-0.6281525,0.08034439,-0.0071317167,-0.0071317167,-0.5334994,-0.6655439,-0.13755348,-0.2945042,-0.58686936,-0.6027273,0.04249622,-0.54777783,0.21172726,-0.72465485,-0.72465485,-0.0031998463,0.045422778,0.31951383,-0.23076825,-0.9480501,0.31951383,0.010060171,-0.017192693,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30184606,0.30184606,0.21120007,0.21120007,0.21120007,-0.80229646,-0.08369155,-0.5810243,-0.0395961,-0.80229646,0.034249168,0.034249168,0.034249168,0.034249168,-0.28369132,-0.68534535,0.15223335,-0.008025465,-0.62977844,-0.7286456,-0.00017365885,-0.20261694,0.34467506,1.2148832,-0.5387317,-0.5998249,-0.5387317,-0.5998249,-0.09053948,-0.5387317,-0.26950067,-0.5715047,-0.262278,-0.581653,0.71583843,0.27068225,0.15078971,-0.29762447,-0.5532881,0.27068225,0.5875978,0.5577351,0.71583843,1.2475599,0.2673826,0.1545443,0.1545443,-0.9783991,0.71583843,-0.29684007,-0.07189493,-0.8245336,-0.5827571,0.27068225,-0.5715047,0.18393824,-0.99332184,-0.99332184,0.15751156,-0.16584617,0.13689546,-0.29050794,0.87817687,0.13689546,0.16515402,-0.2589031,1
