rank,feature_id,modality
1,rnaseq_gene::GENE:SNORA70C,rnaseq_gene
2,rnaseq_gene::GENE:CT47A9,rnaseq_gene
3,rnaseq_gene::GENE:TEX36-AS1,rnaseq_gene
4,rnaseq_gene::GENE:PRLH,rnaseq_gene
5,rnaseq_gene::GENE:SPANXN4,rnaseq_gene
6,rnaseq_gene::GENE:TEX28,rnaseq_gene
7,rnaseq_gene::GENE:SPACA1,rnaseq_gene
8,rnaseq_gene::GENE:OR4S2,rnaseq_gene
9,rnaseq_gene::GENE:MS4A5,rnaseq_gene
10,rnaseq_gene::GENE:DEFB110,rnaseq_gene
11,rnaseq_gene::GENE:LCN9,rnaseq_gene
12,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
13,methylation_gene::GENE:MYO6,methylation_gene
14,methylation_gene::GENE:CDC42,methylation_gene
15,methylation_gene::GENE:ZNF296,methylation_gene
16,rnaseq_gene::GENE:ADAD1,rnaseq_gene
17,methylation_gene::GENE:ACPL2,methylation_gene
18,methylation_gene::GENE:NDUFAF1,methylation_gene
19,methylation_gene::GENE:HIC1,methylation_gene
20,rnaseq_gene::GENE:OR5D16,rnaseq_gene
21,methylation_gene::GENE:C16ORF80,methylation_gene
22,rnaseq_gene::GENE:KRTAP20-3,rnaseq_gene
23,methylation_gene::GENE:RAB6B,methylation_gene
24,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
25,rnaseq_gene::GENE:SPINT4,rnaseq_gene
26,rnaseq_gene::GENE:CT47A1,rnaseq_gene
27,methylation_gene::GENE:GPT2,methylation_gene
28,methylation_gene::GENE:NIPSNAP1,methylation_gene
29,methylation_gene::GENE:AARS;EXOSC6,methylation_gene
30,methylation_gene::GENE:PTDSS1;MTERFD1,methylation_gene
31,rnaseq_gene::GENE:DEFB115,rnaseq_gene
32,methylation_gene::GENE:PXMP3,methylation_gene
33,methylation_gene::GENE:TRIB3,methylation_gene
34,methylation_gene::GENE:LPHN1,methylation_gene
35,rnaseq_gene::GENE:BHLHE23,rnaseq_gene
36,methylation_gene::GENE:AZIN1,methylation_gene
37,rnaseq_gene::GENE:DEFA6,rnaseq_gene
38,methylation_gene::GENE:RPLP2,methylation_gene
39,methylation_gene::GENE:ATP5E,methylation_gene
40,methylation_gene::GENE:PNPLA6,methylation_gene
41,methylation_gene::GENE:C9ORF3,methylation_gene
42,methylation_gene::GENE:NRCAM,methylation_gene
43,methylation_gene::GENE:TP53I11,methylation_gene
44,rnaseq_gene::GENE:OR7D4,rnaseq_gene
45,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
46,methylation_gene::GENE:LDLR,methylation_gene
47,methylation_gene::GENE:TKT,methylation_gene
48,methylation_gene::GENE:C10ORF32,methylation_gene
49,methylation_gene::GENE:SLC25A29;MIR345,methylation_gene
50,rnaseq_gene::GENE:DEFB118,rnaseq_gene
51,methylation_gene::GENE:SLC35B1,methylation_gene
52,rnaseq_gene::GENE:CFC1B,rnaseq_gene
53,methylation_gene::GENE:PREB,methylation_gene
54,methylation_gene::GENE:TMEM141,methylation_gene
55,methylation_gene::GENE:FOXC1,methylation_gene
56,rnaseq_gene::GENE:SSX3,rnaseq_gene
57,methylation_gene::GENE:MIR1181;CDC37,methylation_gene
58,methylation_gene::GENE:CISD2;UBE2D3,methylation_gene
59,methylation_gene::GENE:GGCT,methylation_gene
60,methylation_gene::GENE:ZNF672,methylation_gene
61,rnaseq_gene::GENE:CSHL1,rnaseq_gene
62,methylation_gene::GENE:NLRX1,methylation_gene
63,methylation_gene::GENE:HERPUD2,methylation_gene
64,methylation_gene::GENE:ACADM,methylation_gene
65,methylation_gene::GENE:CASKIN2;TSEN54,methylation_gene
66,rnaseq_gene::GENE:OTOR,rnaseq_gene
67,methylation_gene::GENE:DPP7,methylation_gene
68,rnaseq_gene::GENE:KRTAP4-3,rnaseq_gene
69,rnaseq_gene::GENE:DEFA5,rnaseq_gene
70,methylation_gene::GENE:RAB40B,methylation_gene
71,methylation_gene::GENE:SPATA13,methylation_gene
72,rnaseq_gene::GENE:PTH,rnaseq_gene
73,methylation_gene::GENE:SIK3,methylation_gene
74,rnaseq_gene::GENE:OR2T12,rnaseq_gene
75,methylation_gene::GENE:ZNF354A,methylation_gene
76,methylation_gene::GENE:TMEM160,methylation_gene
77,methylation_gene::GENE:IL4R,methylation_gene
78,methylation_gene::GENE:ZCCHC11,methylation_gene
79,rnaseq_gene::GENE:OR4F6,rnaseq_gene
80,methylation_gene::GENE:CWF19L2,methylation_gene
81,rnaseq_gene::GENE:KRT28,rnaseq_gene
82,methylation_gene::GENE:NIPA1,methylation_gene
83,methylation_gene::GENE:HIST1H3H,methylation_gene
84,methylation_gene::GENE:GRK4;NOP14,methylation_gene
85,methylation_gene::GENE:LSM12,methylation_gene
