cancer,time_days,survival,ci_low,ci_high
BRCA,573.3861821025,0.9645160944201848,0.9526492529010194,0.9763829359393502
BRCA,584.393595645625,0.9631401798775028,0.9509877005056206,0.9752926592493848
BRCA,612.4124667593751,0.9617111885126992,0.9492581638507972,0.9741642131746012
BRCA,614.413814565625,0.9602757986790982,0.9475275260992648,0.9730240712589314
BRCA,616.41516267625,0.9588382600583212,0.9458014243894458,0.9718750957271964
BRCA,639.430663665625,0.9573608513371218,0.9440263842902002,0.9706953183840432
BRCA,678.4569483225,0.9558216859812744,0.9421716685791564,0.9694717033833924
BRCA,723.487277006875,0.9542259903452456,0.9402450496017564,0.9682069310887348
BRCA,749.50480001,0.9525892390753566,0.9382689547111834,0.9669095234395298
BRCA,754.5081698299999,0.9509468438355716,0.9362939015351436,0.9655997861359996
BRCA,763.514235566875,0.9492726416457202,0.934282570476554,0.9642627128148864
BRCA,785.5290626531249,0.947580533550095,0.932254684567711,0.962906382532479
BRCA,786.52973655625,0.9458853984274652,0.9302309722073324,0.961539824647598
BRCA,792.5337805837501,0.942476802397096,0.9261815735824912,0.9587720312117004
BRCA,811.54658565625,0.9407569542175392,0.9241464602385904,0.957367448196488
BRCA,821.553325600625,0.9390244368064572,0.9221009920363666,0.9559478815765476
BRCA,825.5560212131251,0.9372887169602344,0.9200580043979016,0.9545194295225672
BRCA,860.579609953125,0.9355268960636928,0.9179859636431,0.9530678284842854
BRCA,879.59241533,0.9337415393918154,0.915888450339866,0.9515946284437647
BRCA,883.595111246875,0.9319527624964288,0.9137928817963212,0.9501126431965364
BRCA,904.60926443,0.93015014593454,0.9116848919984892,0.948615399870591
BRCA,912.61465626375,0.9283334464307617,0.9095640817938164,0.947102811067707
BRCA,921.620722000625,0.9265060183866066,0.9074349095410048,0.9455771272322084
BRCA,943.635549086875,0.9246603888679082,0.9052872279605624,0.944033549775254
BRCA,959.646332754375,0.9227961542129326,0.9031204948352708,0.9424718135905944
BRCA,967.65172428375,0.920924356739884,0.9009495005751053,0.9408992129046628
BRCA,976.657790020625,0.919025543633204,0.898748129303271,0.9393029579631368
BRCA,991.667899480625,0.9151962705347322,0.8943203945604228,0.9360721465090416
BRCA,1004.6766611343752,0.9132531786652316,0.8920770790413345,0.9344292782891288
BRCA,1009.6800309543752,0.9112934078955638,0.889817201132631,0.9327696146584966
BRCA,1032.695532248125,0.90929933041658,0.8875173822551897,0.9310812785779704
BRCA,1034.696880054375,0.9053111754586126,0.8829344558630812,0.927687895054144
BRCA,1048.70631561125,0.903281329773728,0.8806038590221664,0.9259588005252892
BRCA,1072.722490808125,0.901214324442438,0.878229710801538,0.9241989380833378
BRCA,1093.73664399125,0.8991281801728952,0.8758359189859535,0.9224204413598368
BRCA,1104.744057534375,0.8970224935682748,0.8734219697056818,0.9206230174308678
BRCA,1127.759558828125,0.8948816284284936,0.8709673135150756,0.9187959433419116
BRCA,1142.7696682881249,0.8927095856410459,0.8684773460579153,0.9169418252241764
BRCA,1148.77371201125,0.8905375428535981,0.8659931510006714,0.9150819347065248
BRCA,1152.776407928125,0.8883494899227539,0.8634935602562946,0.9132054195892132
BRCA,1174.7912353187498,0.8861118337768528,0.8609345508982204,0.9112891166554852
BRCA,1272.8572839125,0.8836707543449606,0.8581122650637556,0.9092292436261656
BRCA,1275.8593056218751,0.8812296749130684,0.855297828230366,0.9071615215957708
BRCA,1286.866719165,0.8787749961528649,0.8524728579497889,0.905077134355941
BRCA,1324.89232991875,0.8762497806466785,0.849561605377547,0.90293795591581
BRCA,1365.9199626862498,0.8736649730341514,0.846578930821583,0.9007510152467196
BRCA,1388.935463675625,0.8710570178907658,0.843573739764629,0.8985402960169027
BRCA,1411.950964969375,0.8684490627473803,0.8405767726588627,0.896321352835898
BRCA,1430.96377034625,0.8658173989208731,0.8375563233965803,0.8940784744451659
BRCA,1439.9698360831248,0.8631696392911457,0.8345224650128346,0.8918168135694567
BRCA,1509.01633966,0.8604380897997179,0.8313855921216537,0.8894905874777821
BRCA,1543.039254496875,0.8576353598655169,0.828162719997875,0.8871079997331587
BRCA,1557.048689749375,0.854767014180348,0.824861552489833,0.884672475870863
BRCA,1564.05340768,0.8518890107655993,0.8215569027810996,0.882221118750099
BRCA,1643.106650896875,0.8488246618060108,0.818012757062013,0.8796365665500085
BRCA,1650.111368523125,0.8457267615804414,0.8144347560071343,0.8770187671537484
BRCA,1674.12754372,0.8426174720158074,0.8108526211871518,0.8743823228444629
BRCA,1689.13765318,0.8394616013341002,0.8072190983326128,0.8717041043355875
BRCA,1693.1403490968748,0.8362938217064243,0.8035806401500523,0.8690070032627963
BRCA,1695.1416972075,0.8331139972892896,0.7999368139960809,0.8662911805824983
BRCA,1700.1450670275,0.829934172872155,0.7963033196233711,0.8635650261209389
BRCA,1760.1855048675,0.8267048570244034,0.7926144513406603,0.8607952627081465
BRCA,1782.20033195375,0.8234628771929352,0.7889190322336215,0.8580067221522489
BRCA,1794.2084197043748,0.8202080832119355,0.7852166744838458,0.8551994919400252
BRCA,1813.22122508125,0.8169403219242386,0.7815070022921684,0.8523736415563088
BRCA,1885.2697503675,0.8135077995632124,0.7775903375966108,0.849425261529814
BRCA,1901.280534035,0.8100607326159106,0.7736655680794511,0.8464558971523701
BRCA,1921.294013315,0.8065840771111213,0.7697127193946575,0.8434554348275852
BRCA,1928.29873094125,0.8030771898193338,0.7657309640022144,0.8404234156364533
BRCA,1994.34321280875,0.7994597250003279,0.7616146648073442,0.8373047851933116
BRCA,2010.353996171875,0.7958258171594174,0.7574884128338414,0.8341632214849933
BRCA,2098.413305125625,0.7920361704110392,0.7531684416516427,0.8309038991704358
BRCA,2128.433524045625,0.7881913346323449,0.7487885082492187,0.8275941610154711
BRCA,2193.477331705625,0.7841074417067887,0.7441040119015554,0.824110871512022
BRCA,2208.487441165625,0.7799805604346477,0.7393781437369529,0.8205829771323425
BRCA,2274.531923033125,0.77562312713613,0.7343590761924015,0.8168871780798586
BRCA,2297.5474240225,0.7711397564590425,0.7291889959204633,0.8130905169976218
BRCA,2349.582470333125,0.7665221531269524,0.7238574806622337,0.8091868255916711
BRCA,2362.591231986876,0.7619045497948623,0.7185475726039974,0.8052615269857273
BRCA,2374.599319433125,0.7571722233986209,0.7131035720165891,0.8012408747806526
BRCA,2418.62897391,0.7523185552999118,0.7075173449289471,0.7971197656708764
BRCA,2470.6640202206254,0.7473690911203071,0.7018244452258874,0.7929137370147269
BRCA,2484.6734557775003,0.7423866305128384,0.696110491552757,0.7886627694729198
BRCA,2521.6983923237503,0.7372667227161981,0.6902342622265372,0.784299183205859
BRCA,2535.707827880625,0.7321468149195578,0.6843824101532029,0.7799112196859127
BRCA,2552.719285146875,0.7269908514342088,0.6785055513825854,0.7754761514858323
BRCA,2574.7341125375,0.7217607014238908,0.6725524693419409,0.7709689335058407
BRCA,2637.77657239125,0.7161656572268064,0.6661318591272453,0.7661994553263675
BRCA,2713.827793594375,0.7101976100832497,0.6592317385051383,0.761163481661361
BRCA,2764.862166001875,0.7041275450398031,0.6522272139362422,0.7560278761433641
BRCA,2799.8857547418747,0.6979509876271732,0.6451128797737944,0.7507890954805521
BRCA,2855.923496665,0.6916631408917933,0.6378829826914444,0.7454432990921421
BRCA,2867.931584415625,0.6853176074891163,0.6306116208221875,0.7400235941560451
BRCA,2912.961912795625,0.678912770035947,0.6232963667956126,0.7345291732762813
BRCA,2966.9983069125,0.6658567552275634,0.6084417593654118,0.723271751089715
BRCA,3065.0643555062497,0.6582032293054075,0.5995212313132436,0.7168852272975714
BRCA,3128.10681596875,0.6498715428585037,0.5897030607625466,0.7100400249544607
BRCA,3264.1984759250004,0.6400250043303446,0.5777498946083924,0.7023001140522968
BRCA,3411.29754729375,0.6281726894353382,0.5628615356125852,0.6934838432580912
BRCA,3420.3036139437504,0.6163203745403318,0.5482353031506629,0.6844054459300007
BRCA,3463.3325933,0.6039939670495252,0.5331135878190961,0.6748743462799544
BRCA,3464.333268725,0.5916675595587186,0.518231600536339,0.6651035185810983
BRCA,3474.3400077562496,0.5793411520679119,0.5035650826317248,0.655117221504099
BRCA,3494.35348581875,0.5670147445771053,0.4890946186478365,0.6449348705063741
BRCA,3671.472777325,0.5531851166605906,0.4725885688551814,0.6337816644659997
BRCA,3738.5179334,0.5390008829000625,0.4558141098056103,0.6221876559945148
BRCA,3875.61026878125,0.5244332914703311,0.4387347016207245,0.6101318813199378
BRCA,3928.6459871687503,0.5098657000405997,0.4219196952085106,0.5978117048726889
BRCA,3943.6560972375,0.4952981086108683,0.4053492697689349,0.5852469474528017
BRCA,3947.65879285,0.4807305171811369,0.3890074021475212,0.5724536322147525
BRCA,3961.66822749375,0.4657076885192264,0.3722441951446276,0.5591711818938252
BRCA,4269.8758109625005,0.4463032014975919,0.349303917411063,0.5433024855841209
BRCA,4459.00318930625,0.4228135593135081,0.3205755471412603,0.525051571485756
BRCA,6460.35112035,0.3805322033821574,0.2595052408583246,0.5015591659059901
BRCA,6597.4434526875,0.3382508474508065,0.2052923700699975,0.4712093248316155
BRCA,7460.02441196875,0.2818757062090054,0.1320401385797814,0.4317112738382294
ESCA,0.0,1.0,1.0,1.0
ESCA,9.006065675999999,0.994475138121547,0.9836763638882612,1.0
ESCA,24.016175166437502,0.988888199143336,0.9735733517336724,1.0
ESCA,26.0175230944375,0.9833012601651252,0.9645626470673274,1.0
ESCA,42.028306548875,0.9776823958213244,0.956055406982707,0.999309384659942
ESCA,47.03167636887501,0.9720635314775238,0.9479190811462624,0.9962079818087852
ESCA,81.05459117531251,0.9663116762616804,0.9398084904896736,0.9928148620336872
ESCA,88.05930895375,0.9605253787990355,0.9318568738360944,0.9891938837619768
ESCA,96.06470066575,0.9547040128669204,0.924022626953674,0.9853853987801666
ESCA,104.07009237775,0.9488107782195936,0.9162169482518334,0.9814046081873538
ESCA,112.07548412018753,0.9428807108557212,0.908480594590889,0.9772808271205532
ESCA,118.0795279041875,0.9369131114199254,0.9007969352700174,0.9730292875698334
ESCA,128.0862675441875,0.9309455119841296,0.8932128812838394,0.96867814268442
ESCA,131.0882894361875,0.924977912548334,0.8857161280925315,0.9642396970041364
ESCA,136.09165925618748,0.9190103131125382,0.8782968377393972,0.9597237884856792
ESCA,142.095703070625,0.9130427136767426,0.8709469954327105,0.9551384319207749
ESCA,149.100420818625,0.907035853718343,0.8636018596857832,0.9504698477509028
ESCA,154.103790638625,0.9010289937599434,0.8563154196496102,0.9457425678702766
ESCA,157.105812530625,0.8950221338015437,0.849082770388667,0.9409614972144204
ESCA,161.108508386625,0.889015273843144,0.8418997133476904,0.9361308343385976
ESCA,180.1213137330625,0.8769198279405163,0.8275531231298662,0.9262865327511663
ESCA,193.1300752955,0.8708301069131515,0.8203839364837155,0.9212762773425875
ESCA,213.14355460593748,0.8647403858857868,0.8132542998013281,0.9162264719702456
ESCA,214.1442285699375,0.8586506648584221,0.8061618623214654,0.9111394673953788
ESCA,217.1462504619375,0.8525609438310574,0.7991045306947673,0.9060173569673476
ESCA,226.15231613793748,0.8463829659772092,0.7919597607393348,0.9008061712150836
ESCA,231.1556859579375,0.840204988123361,0.7848483484972065,0.8955616277495154
ESCA,232.15635992193748,0.8340270102695128,0.7777686335385214,0.8902853870005041
ESCA,236.1590557779375,0.8278029281033223,0.7706570424915069,0.8849488137151378
ESCA,243.16377355637505,0.8215316937995093,0.7635118746513746,0.879551512947644
ESCA,247.166469412375,0.8152604594956963,0.7563959346878584,0.8741249843035341
ESCA,272.18331854281246,0.8089406109724738,0.7492433328115294,0.8686378891334182
ESCA,279.1880362908125,0.8025204473933273,0.7419852503515588,0.8630556444350957
ESCA,283.19073214681254,0.789576569209564,0.7274164433607236,0.8517366950584043
ESCA,303.20421145725004,0.7831046301176823,0.7201730097490189,0.8460362504863457
ESCA,318.214320978125,0.776578758200035,0.7128849887070602,0.8402725276930098
ESCA,330.22240842437503,0.7699975822830856,0.7055506775902483,0.8344444869759229
ESCA,351.236561911875,0.76335967209099,0.6981683338088489,0.8285510103731311
ESCA,378.254758818125,0.7560895799758377,0.6899801519486222,0.8221990080030532
ESCA,386.260150651875,0.7482136468510894,0.6810147408858706,0.8154125528163082
ESCA,390.2628465687501,0.7402539272037374,0.6719829308904928,0.808524923516982
ESCA,393.264868278125,0.732119268663037,0.6627617225136935,0.8014768148123805
ESCA,410.27632584875,0.7229677778047491,0.6521958156828198,0.7937397399266783
ESCA,424.285761405625,0.7136989601405856,0.6415403097799758,0.7858576105011955
ESCA,435.29317494875,0.7044301424764222,0.6309573238627852,0.7779029610900592
ESCA,480.32350332875,0.694221009976764,0.6191376495925495,0.7693043703609784
ESCA,484.326199245625,0.6840118774771057,0.6074127328834362,0.7606110220707751
ESCA,494.332938885625,0.6738027449774474,0.5957770510508918,0.751828438904003
ESCA,496.33428669187504,0.6635936124777891,0.5842257922525756,0.7429614327030026
ESCA,553.3727028225,0.6527150286666779,0.5718349523041959,0.7335951050291598
ESCA,556.3747245318749,0.6416520620791071,0.5592875141887458,0.7240166099694684
ESCA,557.3753987393751,0.6305890954915362,0.5468390434515101,0.7143391475315622
ESCA,558.3760726425,0.6195261289039653,0.5344847027930911,0.7045675550148395
ESCA,567.382138379375,0.6084631623163944,0.5222202636871379,0.6947060609456509
ESCA,600.40437900875,0.5974001957288236,0.510042016697196,0.6847583747604513
ESCA,650.438077513125,0.5849543583178064,0.49607551390611,0.6738332027295028
ESCA,681.45897033625,0.572237959223941,0.481864090670311,0.6626118277775711
ESCA,694.46773199,0.5595215601300757,0.4677834524887122,0.6512596677714392
ESCA,730.4919946331249,0.5461996182222167,0.4530038738687023,0.6393953625757312
ESCA,763.514235566875,0.5325446277666613,0.4379137907159405,0.6271754648173822
ESCA,764.5149094699999,0.5188896373111059,0.4229751666341697,0.6148041079880422
ESCA,784.52838875,0.5044760362746863,0.4071542695365614,0.6017978030128112
ESCA,801.5398460162501,0.489638505796019,0.3909296736996884,0.5883473378923496
ESCA,855.576240133125,0.47384371528647,0.3735818937612791,0.574105536811661
ESCA,951.640940920625,0.4569207254548104,0.3549005407496786,0.5589409101599422
ESCA,960.6470066575,0.4399977356231508,0.3365044386079595,0.5434910326383421
ESCA,987.66520356375,0.4230747457914912,0.3183815455587853,0.5277679460241971
ESCA,1263.851218175625,0.3966325741795229,0.28639861765793,0.506866530701116
ESCA,1361.9172667693751,0.3701904025675547,0.2557689706517628,0.4846118344833467
ESCA,1402.9448992325,0.3437482309555865,0.2263477074953705,0.4611487544158025
ESCA,1405.94692124625,0.3173060593436184,0.1980442395871598,0.4365678791000769
ESCA,1458.982641155625,0.2884600539487439,0.1673781444529233,0.4095419634445645
ESCA,1600.0776703231252,0.2564089368433279,0.1335604337882188,0.3792574398984369
ESCA,1782.20033195375,0.2136741140361066,0.0858974788964692,0.341450749175744
ESCA,2533.706480074375,0.1068370570180533,0.0,0.2681009073121569
HNSCC,0.0,1.0,1.0,1.0
HNSCC,2.001347928,0.9967948717948718,0.992359915166483,1.0
HNSCC,14.0094355264375,0.9951897270737852,0.9897594923278032,1.0
HNSCC,23.0155012024375,0.9935819892271393,0.9873125348318944,0.999851443622384
HNSCC,32.0215668784375,0.9919716456465442,0.984962746492795,0.9989805448002932
HNSCC,56.037742044875,0.9903613020659492,0.9826859394787116,0.9980366646531864
HNSCC,62.041785859312505,0.9887483357759392,0.980459927348617,0.9970367442032616
HNSCC,64.0431337873125,0.9871353694859296,0.978278056422606,0.9959926825492532
HNSCC,65.0438077513125,0.98552240319592,0.9761323003116908,0.9949125060801488
HNSCC,69.0465036073125,0.9839094369059104,0.9740168221513492,0.9938020516604712
HNSCC,76.05122135531249,0.9822964706159006,0.9719272190412218,0.9926657221905796
HNSCC,82.0552651393125,0.9806808514208086,0.9698559297274328,0.9915057731141844
HNSCC,86.0579609953125,0.9790652322257168,0.9678045005516496,0.990325963899784
HNSCC,89.05998291774999,0.9774496130306248,0.9657707079996798,0.98912851806157
HNSCC,90.06065688175,0.9758339938355328,0.9637527205447244,0.9879152671263416
HNSCC,94.06335273775,0.9742156953382932,0.9617450295243808,0.9866863611522058
HNSCC,95.06402670175,0.9725973968410536,0.9597504018123704,0.9854443918697368
HNSCC,107.07211426975,0.97097097978948,0.9577558867670466,0.9841860728119134
HNSCC,108.07278823375,0.9693445627379064,0.9557725686837156,0.9829165567920968
HNSCC,112.07548412018753,0.9677126695346436,0.953791728708828,0.9816336103604596
HNSCC,126.08491961618748,0.9660780197550244,0.9518166676365268,0.9803393718735224
HNSCC,129.0869415081875,0.9628087201957858,0.9478932052613332,0.9777242351302384
HNSCC,130.0876154721875,0.9611740704161664,0.9459436588491712,0.9764044819831617
HNSCC,134.0903113281875,0.9595394206365472,0.94400157284812,0.9750772684249744
HNSCC,142.095703070625,0.9579019813521844,0.942062663463061,0.9737412992413078
HNSCC,144.097050998625,0.954627102783459,0.9382045176628614,0.9710496879040564
HNSCC,151.101768746625,0.9529868500295356,0.9362807707944348,0.9696929292646362
HNSCC,158.0,0.9513437692536226,0.9343589270502856,0.9683286114569596
HNSCC,160.107834422625,0.9497006884777096,0.9324425732158916,0.9669588037395278
HNSCC,161.108508386625,0.9480576077017968,0.9305314524884224,0.9655837629151712
HNSCC,166.1118782370625,0.9464145269258836,0.928625328315729,0.9642037255360384
HNSCC,171.1152480570625,0.9447714461499708,0.9267239822207944,0.962818910079147
HNSCC,173.1165959850625,0.9431283653740578,0.924827211918238,0.9614295188298776
HNSCC,175.0,0.9414852845981448,0.9229348296763064,0.960035739519983
HNSCC,182.1226616610625,0.9398393313033928,0.9210428811679732,0.958635781438812
HNSCC,183.1233356250625,0.9381933780086408,0.9191550111884668,0.9572317448288148
HNSCC,185.1246835530625,0.9365474247138886,0.9172710661815898,0.9558237832461874
HNSCC,191.1287273675,0.9348956655874092,0.9153833346913924,0.9544079964834256
HNSCC,194.1307492595,0.93159214733445,0.9116188351781472,0.951565459490753
HNSCC,197.1327711515,0.9299403882079704,0.9097418169401634,0.9501389594757776
HNSCC,198.1334451155,0.928288629081491,0.9078681318942498,0.9487091262687324
HNSCC,202.0,0.9266368699550116,0.905997672518254,0.9472760673917692
HNSCC,205.1381628635,0.924985110828532,0.9041303373308726,0.9458398843261914
HNSCC,209.1408587195,0.9233333517020524,0.9022660304250184,0.9444006729790866
HNSCC,211.0,0.920023913165486,0.8985386142048991,0.9415092121260727
HNSCC,215.1449025339375,0.9167144746289194,0.8948223592600265,0.9386065899978124
HNSCC,217.1462504619375,0.9133930453730176,0.8911015367361299,0.9356845540099052
HNSCC,218.1469244259375,0.9117323307450668,0.8892449606169827,0.9342197008731506
HNSCC,222.1496202819375,0.9100716161171156,0.8873908526548492,0.932752379579382
HNSCC,231.0,0.9084078654477974,0.8855353437883587,0.931280387107236
HNSCC,238.160403736375,0.9067379980480772,0.8836745397971322,0.9298014562990222
HNSCC,243.16377355637505,0.9050650497121951,0.881812222662643,0.9283178767617472
HNSCC,253.170513196375,0.9033921013763132,0.8799522043553001,0.926831998397326
HNSCC,256.172535088375,0.9017160492401788,0.8780905634507968,0.925341535029561
HNSCC,258.0,0.9000399971040448,0.8762311305956538,0.9238488636124358
HNSCC,259.17455698037503,0.89836081800497,0.8743699724610696,0.9223516635488704
HNSCC,261.175904908375,0.8966816389058953,0.8725109387936463,0.9208523390181442
HNSCC,268.1806226868125,0.8950024598068206,0.8706539825150197,0.9193509370986216
HNSCC,270.0,0.8933232807077458,0.8687990584478963,0.9178475029675952
HNSCC,274.18466647081254,0.891640939312816,0.8669422225782438,0.916339656047388
HNSCC,276.1860143988125,0.8882762565229563,0.8632343953261699,0.9133181177197428
HNSCC,279.1880362908125,0.8865907228293642,0.861379404517799,0.9118020411409294
HNSCC,281.1893842188125,0.8849051891357723,0.8595262721761578,0.9102841060953868
HNSCC,282.1900581828125,0.8832196554421804,0.8576749617210386,0.9087643491633222
HNSCC,284.19140611081247,0.8815341217485885,0.8558254379083203,0.9072428055888566
HNSCC,292.19679785325,0.8798453590632463,0.853973724554651,0.9057169935718417
HNSCC,294.19814578125,0.8781533487573555,0.8521197835127094,0.9041869140020016
HNSCC,295.19881974525,0.8764613384514647,0.8502675564246803,0.902655120478249
HNSCC,317.21364707500004,0.8730642014807226,0.8465521861068586,0.8995762168545867
HNSCC,321.21634299187497,0.8713623219456724,0.8446929682345686,0.8980316756567762
HNSCC,327.220386715,0.8679519018989184,0.8409713331235638,0.894932470674273
HNSCC,330.22240842437503,0.8662466918755414,0.8391129119047049,0.8933804718463778
HNSCC,334.22510434125,0.8645414818521643,0.8372560522680789,0.8918269114362497
HNSCC,336.226452451875,0.8628329018485039,0.8353966608612724,0.8902691428357354
HNSCC,337.227126355,0.8611243218448436,0.833538791931534,0.8887098517581531
HNSCC,341.229822271875,0.8594157418411832,0.8316824208922947,0.8871490627900717
HNSCC,342.230496175,0.8577071618375227,0.8298275239224185,0.8855867997526269
HNSCC,348.234539898125,0.8559951714945336,0.827969980513299,0.8840203624757683
HNSCC,351.236561911875,0.8542831811515446,0.8261138770328253,0.8824524852702638
HNSCC,352.237235815,0.852567753076943,0.8242550693581252,0.8808804367957608
HNSCC,357.240605635,0.8508453939798178,0.8223893634346005,0.8793014245250352
HNSCC,359.24195344125,0.8491195412536925,0.8205208823822958,0.8777182001250892
HNSCC,360.24262734437497,0.847393688527567,0.818653800782718,0.8761335762724161
HNSCC,361.2433015518751,0.845664313653021,0.8167838876563277,0.8745447396497142
HNSCC,366.246671371875,0.8439278366229327,0.8149068590575623,0.8729488141883031
HNSCC,371.25004119187497,0.8421805740212288,0.8130183184763454,0.8713428295661122
HNSCC,377.254084915,0.8386787836926582,0.8092367125979154,0.8681208547874011
HNSCC,379.25543272125,0.8369242255677782,0.8073435909800757,0.8665048601554808
HNSCC,380.25610692875,0.8351659813964174,0.8054474293678887,0.8648845334249461
HNSCC,384.25880254125,0.8334077372250566,0.8035526111771373,0.8632628632729759
HNSCC,385.25947674875,0.8298838144460923,0.799758102438761,0.8600095264534235
HNSCC,387.260824555,0.82811810420259,0.7978583573449096,0.8583778510602704
HNSCC,393.264868278125,0.8263333669090499,0.7959373148106632,0.8567294190074366
HNSCC,395.26621638875,0.8227561661864999,0.7920900473471648,0.8534222850258351
HNSCC,397.267564195,0.8209675658252249,0.7901683863147034,0.8517667453357464
HNSCC,400.0,0.8191789654639499,0.7882480177290941,0.8501099131988056
HNSCC,403.27160791812497,0.8155939371687028,0.7844018418861779,0.8467860324512276
HNSCC,406.273629931875,0.8120010123353605,0.7805513691783584,0.8434506554923625
HNSCC,407.274303835,0.8102045499186894,0.7786279935097339,0.8417811063276449
HNSCC,415.27969566875,0.8083920117756945,0.7766868819917916,0.8400971415595975
HNSCC,421.283739391875,0.80657130904647,0.7747373897227627,0.8384052283701773
HNSCC,424.285761405625,0.8047423491620108,0.7727794160408179,0.8367052822832037
HNSCC,425.0,0.8029092230819151,0.7708177948239622,0.8350006513398681
HNSCC,427.287783115,0.8010760970018195,0.7688574342081431,0.8332947597954958
HNSCC,430.28980512875,0.7992387665041089,0.7668933696676602,0.8315841633405575
HNSCC,436.293848851875,0.7974014360063982,0.7649305475995802,0.8298723244132162
HNSCC,446.300588491875,0.7955426914003227,0.762943758520158,0.8281416242804874
HNSCC,449.302610505625,0.7936839467942473,0.760958240728585,0.8264096528599095
HNSCC,451.303958311875,0.7918252021881718,0.7589739795071214,0.8246764248692221
HNSCC,453.305306118125,0.7899664575820962,0.7569909605068892,0.8229419546573031
HNSCC,456.307328131875,0.7881077129760207,0.7550091697354612,0.8212062562165802
HNSCC,459.309350145625,0.7862445741746589,0.7530234405151771,0.8194657078341406
HNSCC,462.311371855,0.7843770098654554,0.7510337365067542,0.8177202832241567
HNSCC,464.312719965625,0.782509445556252,0.7490452432402253,0.8159736478722788
HNSCC,465.0,0.7806418812470485,0.7470579476366771,0.8142258148574198
HNSCC,472.318111495,0.7787562728382391,0.7450507188691905,0.8124618268072877
HNSCC,479.322829425625,0.7768706644294298,0.7430447081806388,0.8106966206782207
HNSCC,480.32350332875,0.7749804681656112,0.7410345366925067,0.8089263996387156
HNSCC,484.326199245625,0.7730902719017926,0.7390255692360902,0.807154974567495
HNSCC,487.328220955,0.7711954428039941,0.7370123816264649,0.8053785039815233
HNSCC,489.329569065625,0.7693006137061956,0.7350003847667435,0.8036008426456478
HNSCC,493.3322649825,0.7674011060180322,0.7329841082006786,0.8018181038353859
HNSCC,495.33361278875,0.7655015983298687,0.7309690098324737,0.8000341868272638
HNSCC,506.341026331875,0.763592616787899,0.7289440361170738,0.7982411974587242
HNSCC,521.351135791875,0.7597263250573274,0.7248413016377884,0.7946113484768664
HNSCC,522.351809999375,0.7577931791920416,0.7227917611404926,0.7927945972435906
HNSCC,526.3545056118751,0.7558600333267558,0.7207434222831371,0.7909766443703744
HNSCC,530.35720152875,0.75392688746147,0.7186962732787697,0.7891575016441702
HNSCC,543.3659631825,0.7519837769267754,0.7166387098649226,0.7873288439886282
HNSCC,545.36731098875,0.7500356324269651,0.7145764819143584,0.7854947829395719
HNSCC,546.367984891875,0.7461393434273446,0.7104555906656718,0.7818230961890174
HNSCC,548.3693330025001,0.7441860990728227,0.7083909841604408,0.7799812139852047
HNSCC,560.3774204487501,0.7422173527789793,0.706309548478518,0.7781251570794405
