name,path,task,target,source_cancers,view,endpoint,samples,features,class_counts,label_rule,metadata_path,horizon_days,excluded_ambiguous,cancer_counts,cancer_label_counts,include_cancer_feature,note
BRCA_core_os_3yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/BRCA_core_os_3yr_event_top100.csv,binary,target,['BRCA'],core,os_3yr,501,100,"{'0': 430, '1': 71}",1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/BRCA_core_os_3yr_event_top100_metadata.csv,1095,679,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
BRCA_core_os_5yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/BRCA_core_os_5yr_event_top100.csv,binary,target,['BRCA'],core,os_5yr,350,100,"{'0': 249, '1': 101}",1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/BRCA_core_os_5yr_event_top100_metadata.csv,1825,830,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
ESCA_core_os_3yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100.csv,binary,target,['ESCA'],core,os_3yr,86,100,"{'1': 68, '0': 18}",1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/ESCA_core_os_3yr_event_top100_metadata.csv,1095,96,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
HNSCC_core_os_3yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100.csv,binary,target,['HNSCC'],core,os_3yr,385,100,"{'1': 210, '0': 175}",1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_3yr_event_top100_metadata.csv,1095,239,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
HNSCC_core_os_5yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100.csv,binary,target,['HNSCC'],core,os_5yr,286,100,"{'1': 232, '0': 54}",1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/HNSCC_core_os_5yr_event_top100_metadata.csv,1825,338,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
LSCC_core_os_3yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100.csv,binary,target,['LSCC'],core,os_3yr,355,100,"{'0': 185, '1': 170}",1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_3yr_event_top100_metadata.csv,1095,220,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
LSCC_core_os_5yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_5yr_event_top100.csv,binary,target,['LSCC'],core,os_5yr,281,100,"{'1': 199, '0': 82}",1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LSCC_core_os_5yr_event_top100_metadata.csv,1825,294,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
LUAD_core_os_3yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LUAD_core_os_3yr_event_top100.csv,binary,target,['LUAD'],core,os_3yr,318,100,"{'0': 161, '1': 157}",1 = death observed on or before 1095 days; 0 = known survival beyond 1095 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LUAD_core_os_3yr_event_top100_metadata.csv,1095,292,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
LUAD_core_os_5yr_event_top100,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LUAD_core_os_5yr_event_top100.csv,binary,target,['LUAD'],core,os_5yr,251,100,"{'1': 194, '0': 57}",1 = death observed on or before 1825 days; 0 = known survival beyond 1825 days,/home/prime/Documents/g3/cancer-os-exp/exp01_per_cancer_fixed_window/datasets/LUAD_core_os_5yr_event_top100_metadata.csv,1825,359,,,False,Per-cancer fixed-window OS event classification. Clinical features are excluded.
