scope,endpoint,cancer,repeat,fold,model_name,n_train,n_validation,n_test,status,threshold,threshold_source,fit_time_s,predict_time_s,accuracy,balanced_accuracy,f1,sensitivity,specificity,roc_auc,pr_auc,log_loss,brier,prediction_path
per_cancer,os_3yr,HNSCC,3,1,catboost,246,62,77,success,0.6860356605673666,validation split balanced accuracy,2.842932452000241,0.006184177997056395,0.5584415584415584,0.5476351351351352,0.37037037037037035,0.2702702702702703,0.825,0.5496621621621622,0.565518634277558,0.7241978077995805,0.26304773983821156,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_01/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,1,xgboost,246,62,77,success,0.8187329173088074,validation split balanced accuracy,0.25595813999825623,0.005717306001315592,0.5064935064935064,0.4956081081081081,0.2962962962962963,0.21621621621621623,0.775,0.5496621621621622,0.533283091056773,0.8711189345601922,0.2998239156350133,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_01/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,1,lightgbm,246,62,77,success,0.9370516430971643,validation split balanced accuracy,0.06973016299889423,0.00678825999784749,0.5584415584415584,0.5425675675675675,0.22727272727272727,0.13513513513513514,0.95,0.5746621621621621,0.5529237541428326,0.9577296491862612,0.3076518197170248,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_01/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,2,logistic_regression,246,62,77,success,0.5208487476609329,validation split balanced accuracy,0.010202127999946242,0.00418075199922896,0.5454545454545454,0.5428475033738192,0.6236559139784946,0.7435897435897436,0.34210526315789475,0.5499325236167341,0.5296360453832734,0.7615681860733154,0.27318329464653107,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,2,random_forest,246,62,77,success,0.5866666666666667,validation split balanced accuracy,0.34707282099770964,0.07440340500033926,0.5194805194805194,0.5205802968960864,0.4788732394366197,0.4358974358974359,0.6052631578947368,0.5296896086369771,0.5361824696891552,0.7052584631659745,0.2554464861457497,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_02/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,2,catboost,246,62,77,success,0.5326837601714407,validation split balanced accuracy,2.4307452409993857,0.005952585001068655,0.5324675324675324,0.5313765182186235,0.5714285714285714,0.6153846153846154,0.4473684210526316,0.5371120107962214,0.5353804765613777,0.724997825679646,0.26260519065498933,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_02/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,2,xgboost,246,62,77,success,0.8445781469345093,validation split balanced accuracy,0.24232728499919176,0.005745499998738524,0.5454545454545454,0.5482456140350878,0.4262295081967213,0.3333333333333333,0.7631578947368421,0.5782726045883939,0.5526389687283386,0.88657810064534,0.29547945540835335,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_02/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,2,lightgbm,246,62,77,success,0.792057572307035,validation split balanced accuracy,0.05967103799775941,0.0058394490006321575,0.5844155844155844,0.5856950067476383,0.5428571428571428,0.48717948717948717,0.6842105263157895,0.5674763832658569,0.5753747978423842,0.9905992909191057,0.3165317330318547,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_02/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,3,logistic_regression,246,62,77,success,0.5875598044792598,validation split balanced accuracy,0.011469527998997364,0.004767062000610167,0.4025974025974026,0.4316269284712483,0.3611111111111111,0.2826086956521739,0.5806451612903226,0.4985974754558205,0.6085621351118108,0.7231766505654155,0.2629556968740842,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_03/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,3,random_forest,246,62,77,success,0.53299677372278,validation split balanced accuracy,0.3548460720012372,0.07822163500168244,0.5194805194805194,0.5136746143057503,0.5747126436781609,0.5434782608695652,0.4838709677419355,0.5508415147265078,0.6866566396357308,0.6776475304117932,0.2425466203099352,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_03/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,3,catboost,246,62,77,success,0.5024443552014338,validation split balanced accuracy,2.4234326090008835,0.005904031997488346,0.5714285714285714,0.5466339410939691,0.6526315789473685,0.6739130434782609,0.41935483870967744,0.5792426367461431,0.7072272701737166,0.6687346455206913,0.2387133543179449,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_03/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,3,xgboost,246,62,77,success,0.5687552094459534,validation split balanced accuracy,0.24059228199985228,0.0058203119988320395,0.5324675324675324,0.5350631136044881,0.5714285714285714,0.5217391304347826,0.5483870967741935,0.5659186535764376,0.6774684861198452,0.8003473275499716,0.2761888625855981,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_03/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,3,lightgbm,246,62,77,success,0.8856188009931169,validation split balanced accuracy,0.07005652600128087,0.0067608979989017826,0.5194805194805194,0.5820476858345021,0.39344262295081966,0.2608695652173913,0.9032258064516129,0.6023842917251052,0.6854326564339531,0.8371758212003267,0.2749093792230905,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_03/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,4,logistic_regression,247,61,77,success,0.4642917868247187,validation split balanced accuracy,0.010517329999856884,0.00395875799949863,0.4935064935064935,0.4851351351351351,0.5894736842105263,0.7,0.2702702702702703,0.5918918918918918,0.6810936629295038,0.698775547589378,0.2512294740383878,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_04/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,4,random_forest,247,61,77,success,0.5966666666666667,validation split balanced accuracy,0.34239445899947896,0.07508285299991257,0.5844155844155844,0.5908783783783784,0.5151515151515151,0.425,0.7567567567567568,0.6388513513513513,0.6757914462021974,0.6722404620866255,0.2399149096471728,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_04/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,4,catboost,247,61,77,success,0.6010143216797363,validation split balanced accuracy,2.5577009330008877,0.006213042001036229,0.6233766233766234,0.6243243243243244,0.6233766233766234,0.6,0.6486486486486487,0.6621621621621622,0.7204821985495911,0.6628014915560284,0.23614470385471537,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_04/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,4,xgboost,247,61,77,success,0.7579889297485352,validation split balanced accuracy,0.24219217800055048,0.005760777999967104,0.6233766233766234,0.6293918918918919,0.5671641791044776,0.475,0.7837837837837838,0.689189189189189,0.754435469291369,0.6924665490662338,0.24641321252293732,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_04/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,3,4,lightgbm,247,61,77,success,0.5130288812887052,validation split balanced accuracy,0.06869649999862304,0.006745990001945756,0.5584415584415584,0.5527027027027027,0.6222222222222222,0.7,0.40540540540540543,0.6594594594594595,0.7493863940897206,0.7768106644163375,0.27474658096475285,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_03_fold_04/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,0,logistic_regression,246,62,77,success,0.8434867919867801,validation split balanced accuracy,0.01171132999661495,0.004840060999413254,0.4025974025974026,0.5140086206896552,0.11538461538461539,0.0625,0.9655172413793104,0.4849137931034483,0.6515541111663777,0.7330699248868141,0.2642098066277095,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_00/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,0,random_forest,246,62,77,success,0.535227520673341,validation split balanced accuracy,0.364978568002698,0.07650127099987003,0.5844155844155844,0.5779454022988506,0.6444444444444445,0.6041666666666666,0.5517241379310345,0.6131465517241379,0.7650139649385856,0.6568335082211033,0.23244362631813575,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_00/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,0,catboost,246,62,77,success,0.5599328900666755,validation split balanced accuracy,2.501578530002007,0.006341337000776548,0.6233766233766234,0.6433189655172413,0.6506024096385542,0.5625,0.7241379310344828,0.6903735632183908,0.8332306044310523,0.6251098450943585,0.21779855515320953,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_00/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,0,xgboost,246,62,77,success,0.481292724609375,validation split balanced accuracy,0.24422554000193486,0.005873944999621017,0.6493506493506493,0.6163793103448276,0.7272727272727273,0.75,0.4827586206896552,0.7133620689655173,0.8187187508672561,0.6028293529284908,0.20712008450778513,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_00/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,0,lightgbm,246,62,77,success,0.6483319098488195,validation split balanced accuracy,0.07277564700052608,0.0066470109995862,0.6103896103896104,0.6124281609195402,0.6590909090909091,0.6041666666666666,0.6206896551724138,0.6479885057471264,0.7558719291395014,0.704490839972698,0.24485719559388708,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_00/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,1,logistic_regression,246,62,77,success,0.3890286445035342,validation split balanced accuracy,0.010639693999110023,0.003963606999604963,0.5454545454545454,0.5310810810810811,0.6728971962616822,0.9,0.16216216216216217,0.5922297297297296,0.601819534154334,0.7012012950789561,0.25101559893410225,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_01/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,1,random_forest,246,62,77,success,0.5433333333333333,validation split balanced accuracy,0.340711355998792,0.0777488630010339,0.5714285714285714,0.5733108108108108,0.56,0.525,0.6216216216216216,0.6023648648648648,0.5807148970727484,0.6827093012017649,0.24469934275821054,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_01/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,1,catboost,246,62,77,success,0.5631114850002743,validation split balanced accuracy,2.6432759470008023,0.005398276996857021,0.5974025974025974,0.5972972972972973,0.6075949367088608,0.6,0.5945945945945946,0.6233108108108107,0.6240942376046544,0.6775516029214501,0.2416244644497147,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_01/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,1,xgboost,246,62,77,success,0.6566683053970337,validation split balanced accuracy,0.25647235100041144,0.0065859540009114426,0.6103896103896104,0.6138513513513514,0.5833333333333334,0.525,0.7027027027027027,0.6260135135135134,0.6115825612285053,0.7643072586499151,0.26080613044441003,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_01/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,1,lightgbm,246,62,77,success,0.5378733149266001,validation split balanced accuracy,0.06853566299832892,0.0065975860015896615,0.6233766233766234,0.6253378378378378,0.6133333333333333,0.575,0.6756756756756757,0.6415540540540541,0.6196903244765826,0.7831805226259796,0.26336505538107735,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_01/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,2,logistic_regression,246,62,77,success,0.675683110032403,validation split balanced accuracy,0.012042743001074996,0.004810915001144167,0.5064935064935064,0.5261904761904762,0.40625,0.30952380952380953,0.7428571428571429,0.5057823129251701,0.5760550524122169,0.75331625082998,0.27399929492678926,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,2,random_forest,246,62,77,success,0.6,validation split balanced accuracy,0.3542651739990106,0.0774970120000944,0.4675324675324675,0.48333333333333334,0.3880597014925373,0.30952380952380953,0.6571428571428571,0.4738095238095238,0.6136595245058093,0.7006015379379046,0.25423316691760706,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_02/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,2,catboost,246,62,77,success,0.6817773283518784,validation split balanced accuracy,2.3609742400003597,0.005943186999502359,0.5194805194805194,0.5452380952380953,0.3728813559322034,0.2619047619047619,0.8285714285714286,0.569047619047619,0.6515869909091754,0.6891716651008075,0.24828373646056084,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_02/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,2,xgboost,246,62,77,success,0.6738261580467224,validation split balanced accuracy,0.24319337899942184,0.00577376400178764,0.5844155844155844,0.6,0.5294117647058824,0.42857142857142855,0.7714285714285715,0.6275510204081632,0.7293172221407361,0.6873250504135312,0.24917852798243428,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_02/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,2,lightgbm,246,62,77,success,0.6205677426831165,validation split balanced accuracy,0.06807746800041059,0.006356035002681892,0.5584415584415584,0.5666666666666667,0.5405405405405406,0.47619047619047616,0.6571428571428571,0.6146258503401361,0.7035237390774818,0.8031843899979131,0.2804175771371411,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_02/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,3,logistic_regression,246,62,77,success,0.696539461448899,validation split balanced accuracy,0.011127735000627581,0.003976922998845112,0.5324675324675324,0.5283400809716599,0.3076923076923077,0.21052631578947367,0.8461538461538461,0.5371120107962213,0.5532345375544739,0.7813064087781295,0.2837201842877521,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_03/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,3,random_forest,246,62,77,success,0.5466666666666666,validation split balanced accuracy,0.34690846800003783,0.07429134199992404,0.5844155844155844,0.5850202429149798,0.6,0.631578947368421,0.5384615384615384,0.623144399460189,0.5990688767707393,0.6821861206012044,0.2445720941287183,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_03/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,3,catboost,246,62,77,success,0.5650469988121286,validation split balanced accuracy,2.171631475997856,0.005908490998990601,0.5454545454545454,0.5452091767881242,0.5333333333333333,0.5263157894736842,0.5641025641025641,0.5850202429149797,0.5768483119660813,0.6954140703335121,0.2506039299671613,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_03/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,3,xgboost,246,62,77,success,0.5859820246696472,validation split balanced accuracy,0.2263508619980712,0.006524657001136802,0.5194805194805194,0.5192307692307692,0.5066666666666667,0.5,0.5384615384615384,0.5715249662618084,0.5440232140055327,0.9070835329802397,0.3048437636488028,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_03/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,3,lightgbm,246,62,77,success,0.5453800867653397,validation split balanced accuracy,0.07120499800294056,0.006480594001914142,0.5584415584415584,0.558029689608637,0.5405405405405406,0.5263157894736842,0.5897435897435898,0.5526315789473684,0.5292925621280178,0.9988085122942775,0.3133644676545928,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_03/lightgbm/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,4,logistic_regression,247,61,77,success,0.7759893237943902,validation split balanced accuracy,0.010364508001657669,0.003983013997640228,0.4805194805194805,0.519047619047619,0.16666666666666666,0.09523809523809523,0.9428571428571428,0.6183673469387755,0.6520574380947493,0.6788174826483099,0.2395147111309757,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_04/logistic_regression/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,4,random_forest,247,61,77,success,0.5066666666666667,validation split balanced accuracy,0.34674632899987046,0.07414458099810872,0.5194805194805194,0.5095238095238095,0.5842696629213483,0.6190476190476191,0.4,0.5003401360544217,0.5352292311379897,0.705151338523405,0.2549888035290644,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_04/random_forest/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,4,catboost,247,61,77,success,0.4960838495731265,validation split balanced accuracy,2.4056897329974163,0.005925101999309845,0.5194805194805194,0.5047619047619047,0.6021505376344086,0.6666666666666666,0.34285714285714286,0.55578231292517,0.6004575130878703,0.6896967164680725,0.24729247633134033,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_04/catboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,4,xgboost,247,61,77,success,0.5109947919845581,validation split balanced accuracy,0.23464426600185107,0.006612866000068607,0.5064935064935064,0.5095238095238095,0.5128205128205128,0.47619047619047616,0.5428571428571428,0.5394557823129251,0.5912812292573574,0.9357801408225355,0.31023014679582267,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_04/xgboost/test_predictions.csv
per_cancer,os_3yr,HNSCC,4,4,lightgbm,247,61,77,success,0.48875563978143016,validation split balanced accuracy,0.06967263299884507,0.006691124999633757,0.5194805194805194,0.5214285714285714,0.5316455696202531,0.5,0.5428571428571428,0.5448979591836736,0.6191886280312697,1.001139807495002,0.32760188513675537,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/HNSCC/repeat_04_fold_04/lightgbm/test_predictions.csv
per_cancer,os_3yr,LSCC,0,0,logistic_regression,227,57,71,success,0.8671742757821217,validation split balanced accuracy,0.010941581000224687,0.004821426002308726,0.5492957746478874,0.5,0.0,0.0,1.0,0.5813301282051282,0.5267906199201282,0.7114447165472237,0.255177984061283,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_00/logistic_regression/test_predictions.csv
per_cancer,os_3yr,LSCC,0,0,random_forest,227,57,71,success,0.5750286274360052,validation split balanced accuracy,0.3580214249996061,0.07661548900068738,0.5915492957746479,0.5552884615384616,0.2926829268292683,0.1875,0.9230769230769231,0.6542467948717949,0.6301220112759829,0.6527983668995917,0.23076425523457228,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_00/random_forest/test_predictions.csv
per_cancer,os_3yr,LSCC,0,0,catboost,227,57,71,success,0.6281462666703809,validation split balanced accuracy,2.6316886439999507,0.0058257630007574335,0.6056338028169014,0.5625,0.2222222222222222,0.125,1.0,0.6798878205128206,0.6890561424219899,0.6436783922631765,0.2256557549572851,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_00/catboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,0,xgboost,227,57,71,success,0.33832764625549316,validation split balanced accuracy,0.23012309400291997,0.005669233996741241,0.5915492957746479,0.5973557692307692,0.5915492957746479,0.65625,0.5384615384615384,0.6470352564102565,0.6132693927495467,0.7160723742271956,0.24577902339467397,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_00/xgboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,0,lightgbm,227,57,71,success,0.7603825214335425,validation split balanced accuracy,0.06432972199763753,0.006141636000393191,0.6197183098591549,0.5893429487179487,0.4,0.28125,0.8974358974358975,0.6358173076923077,0.6412593150999022,0.7664660819922586,0.2567801839194612,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_00/lightgbm/test_predictions.csv
per_cancer,os_3yr,LSCC,0,1,logistic_regression,227,57,71,success,0.6316204224211147,validation split balanced accuracy,0.010644483001669869,0.003952154998842161,0.4507042253521127,0.4419713831478538,0.2909090909090909,0.23529411764705882,0.6486486486486487,0.44793322734499197,0.4321333926114518,0.822897781599073,0.30094858902108584,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_01/logistic_regression/test_predictions.csv
per_cancer,os_3yr,LSCC,0,1,random_forest,227,57,71,success,0.49790335790335793,validation split balanced accuracy,0.3472075989993755,0.07837038899742765,0.4084507042253521,0.4133545310015898,0.46153846153846156,0.5294117647058824,0.2972972972972973,0.46224165341812395,0.5368357297643334,0.7684133274084645,0.28179095364191187,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_01/random_forest/test_predictions.csv
per_cancer,os_3yr,LSCC,0,1,catboost,227,57,71,success,0.5454929890335473,validation split balanced accuracy,2.5310326860017085,0.006216167999809841,0.49295774647887325,0.48608903020667726,0.3793103448275862,0.3235294117647059,0.6486486486486487,0.42806041335453093,0.48172934094390807,0.796209344041294,0.2945887689368967,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_01/catboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,1,xgboost,227,57,71,success,0.2651631534099579,validation split balanced accuracy,0.21703311199962627,0.005421791000117082,0.3380281690140845,0.34220985691573924,0.38961038961038963,0.4411764705882353,0.24324324324324326,0.39705882352941174,0.4854758916598996,1.04116477521192,0.36536488073202517,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_01/xgboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,1,lightgbm,227,57,71,success,0.3382361360734787,validation split balanced accuracy,0.06550339300156338,0.006578839998837793,0.43661971830985913,0.43680445151033387,0.42857142857142855,0.4411764705882353,0.43243243243243246,0.4463434022257552,0.4986426973708938,1.0924222448934995,0.36117668545942905,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_01/lightgbm/test_predictions.csv
per_cancer,os_3yr,LSCC,0,2,logistic_regression,227,57,71,success,0.522282300029002,validation split balanced accuracy,0.011920229000679683,0.004764746998262126,0.49295774647887325,0.4704944178628389,0.21739130434782608,0.15151515151515152,0.7894736842105263,0.4784688995215311,0.48968083007064866,0.6945268408663925,0.25075971592988205,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_3yr,LSCC,0,2,random_forest,227,57,71,success,0.4533333333333333,validation split balanced accuracy,0.3579688060017361,0.07397856500028865,0.5492957746478874,0.55103668261563,0.5428571428571428,0.5757575757575758,0.5263157894736842,0.48285486443381176,0.4369460030223476,0.7473085555734466,0.27394373469880295,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_02/random_forest/test_predictions.csv
per_cancer,os_3yr,LSCC,0,2,catboost,227,57,71,success,0.5407167362515505,validation split balanced accuracy,0.8543669369973941,0.005877873001736589,0.5352112676056338,0.5259170653907497,0.4406779661016949,0.3939393939393939,0.6578947368421053,0.46570972886762363,0.4356054720822224,0.7438093647374704,0.27279090809289225,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_02/catboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,2,xgboost,227,57,71,success,0.41742604970932007,validation split balanced accuracy,0.11842828999942867,0.005770027000835398,0.5352112676056338,0.5338915470494419,0.5074626865671642,0.5151515151515151,0.5526315789473685,0.47687400318979256,0.4628111257368292,1.0811670272454676,0.35455336595466164,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_02/xgboost/test_predictions.csv
per_cancer,os_3yr,LSCC,0,2,lightgbm,227,57,71,success,0.7710054046315868,validation split balanced accuracy,0.06580940700223437,0.00649073200111161,0.49295774647887325,0.47647527910685805,0.3076923076923077,0.24242424242424243,0.7105263157894737,0.48165869218500795,0.4497887009716094,1.0699056651574586,0.35464594970652435,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_02/lightgbm/test_predictions.csv
per_cancer,os_3yr,LSCC,0,3,logistic_regression,227,57,71,success,0.47228834768670824,validation split balanced accuracy,0.010331745997973485,0.004697549000411527,0.49295774647887325,0.49444444444444446,0.4375,0.3888888888888889,0.6,0.4936507936507937,0.5109755529005682,0.7089352927799882,0.2574637424549432,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_03/logistic_regression/test_predictions.csv
per_cancer,os_3yr,LSCC,0,3,random_forest,227,57,71,success,0.39,validation split balanced accuracy,0.3589314429991646,0.0753745699985302,0.6056338028169014,0.6035714285714285,0.6585365853658537,0.75,0.45714285714285713,0.6317460317460317,0.6441599513530489,0.6711702006839385,0.23952890529835444,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_3yr/LSCC/repeat_00_fold_03/random_forest/test_predictions.csv
