endpoint,cancer,model_name,n_fold_runs,accuracy_mean,balanced_accuracy_mean,f1_mean,sensitivity_mean,specificity_mean,roc_auc_mean,pr_auc_mean,log_loss_mean,brier_mean,fit_time_s_mean,predict_time_s_mean,n_train_mean,n_validation_mean,n_test_mean,accuracy_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,roc_auc_std,pr_auc_std,log_loss_std,brier_std
extreme_os,LSCC,random_forest,25,0.547939393939394,0.5429013598892631,0.6207125848368095,0.5484761574519639,0.5373265623265623,0.55901560065025,0.8174578510934479,0.6452149024276521,0.18794970501230093,0.347904407439928,0.07527826207980974,141.76,35.84,44.4,0.11733948644601129,0.06779110683039387,0.17705223561637964,0.22513203277428914,0.2813872100238451,0.10074319385174355,0.08192742981523894,0.2075541879138587,0.03363093521078625
extreme_os,LSCC,xgboost,25,0.553070707070707,0.5265874096087568,0.6255367293429569,0.5803780604207549,0.47279675879675875,0.5237119525973426,0.7851893031501749,0.7715507569398136,0.2155285661779955,0.1036586281599011,0.005985193719679904,141.76,35.84,44.4,0.1542555846510849,0.0792366841859797,0.21812477418574738,0.27124185715501553,0.25699417910199507,0.07696543894780043,0.07758200443795182,0.18311281106112343,0.04337940863882723
extreme_os,LUAD,catboost,25,0.5185121951219512,0.4942924022866197,0.5773796679018358,0.5232465872350222,0.46533821733821734,0.5113271274379864,0.7869166932285693,0.5726921381488901,0.18402903131259443,1.0617121670402412,0.005939895880146592,129.52,32.88,40.6,0.17777474317218,0.07626279548346128,0.23692618542921634,0.2923878979508178,0.3100628446689241,0.09152577135749773,0.07567478735195247,0.12413491218790083,0.04230997516093584
extreme_os,LUAD,lightgbm,25,0.5218536585365854,0.506322560385686,0.5736269722471815,0.5417541228803743,0.47089099789099786,0.5358830361397753,0.8033580672027919,0.8370822093224791,0.2178404376422674,0.03562824099994027,0.005822078200435447,129.52,32.88,40.6,0.20857563343825222,0.06878041473950669,0.27529448830898734,0.3350272384523196,0.29976467053232725,0.10790165723228712,0.07771297520789062,0.3199381078223191,0.05341497788386206
extreme_os,LUAD,logistic_regression,25,0.5112926829268293,0.514892443725608,0.5443030146177503,0.49364325130957987,0.5361416361416361,0.5121176056149781,0.7918801518989794,0.6428171049794671,0.20468278725565875,0.00963032364059468,0.0040963532400200555,129.52,32.88,40.6,0.1887196041346296,0.08938570890971523,0.29320988969882894,0.30948572954623044,0.3106788576157365,0.11439505534717756,0.08526289227194189,0.12735280769235885,0.037270359658131566
extreme_os,LUAD,random_forest,25,0.5359024390243903,0.5066374907466316,0.5881818407683853,0.5414857707040525,0.47178921078921077,0.5329343378933107,0.800210299447593,0.5999581107081834,0.18264109370613524,0.34278425116004657,0.0756706310396839,129.52,32.88,40.6,0.17832397779578205,0.08954341118487166,0.26062131079407064,0.3005756960265544,0.3040610289564947,0.0970305847520141,0.0763750943187469,0.2549087281147425,0.037312303915665326
extreme_os,LUAD,xgboost,25,0.5434634146341464,0.5141764091982063,0.5880016207413952,0.562774618818213,0.46557819957819957,0.5301239141293212,0.8054408193900087,0.7250811337556723,0.20647509408715303,0.09521697760035747,0.006099331400473556,129.52,32.88,40.6,0.2130450138348442,0.08256929353331031,0.29090658813280645,0.34739090281047014,0.27911607996401544,0.1163956129936541,0.07022783387176317,0.20379385886400375,0.04729631020638672
os_3yr,ALL,catboost,25,0.6345288753799392,0.6610880757722676,0.6435290406288777,0.8105390819372783,0.5116370696072569,0.712939471382666,0.6074956456595658,0.6078227595502323,0.21012249283519735,3.9592490177202855,0.007492255399847591,1052.6,263.4,329.0,0.024383771110961676,0.020496656106313148,0.03445130890389073,0.09383280481872078,0.08490394520433829,0.03054025745988844,0.04456052408218211,0.02685475648296383,0.011230966648154253
os_3yr,ALL,lightgbm,25,0.6243161094224924,0.6507033156943527,0.6328011809890485,0.7925851085141477,0.5088215228745577,0.6980637476418091,0.5848746526576938,0.8295660113571679,0.2504274204902368,0.3650063107200549,0.009433497719583052,1052.6,263.4,329.0,0.025671447739250102,0.02180885336319118,0.0303038579681185,0.07764132294392606,0.07210953055797092,0.026157142153299607,0.043276373951579405,0.06449771761926926,0.017117113179208707
os_3yr,ALL,logistic_regression,25,0.5548936170212766,0.5267103221190708,0.3611932515547298,0.3474245256833391,0.7059961185548024,0.5359160489113018,0.458827549378219,0.7092909136204233,0.25246807403587684,0.016086891160084583,0.004779528439830708,1052.6,263.4,329.0,0.04348452528964184,0.023221616596136623,0.12124487875172284,0.19549171877915586,0.1998199847916965,0.03413407402017111,0.0403172738511865,0.020614486497579382,0.009165430403948538
os_3yr,ALL,random_forest,25,0.6370820668693009,0.6629006541877697,0.6439427277060439,0.8077734850311212,0.518027823344418,0.7159593466887146,0.6000306994173483,0.603116949950204,0.20832062487949227,0.44240816592035115,0.08765458927970025,1052.6,263.4,329.0,0.027285173271520243,0.02435358737125089,0.04000776867409751,0.10309987653025271,0.08648128323006059,0.028363402493861746,0.03934059098748614,0.022804881185740433,0.008870571058440923
os_3yr,ALL,xgboost,25,0.6232218844984803,0.6501991180386409,0.6341373069648327,0.8025054574647428,0.49789277861253917,0.7007256972408206,0.587521095760961,0.6914122247431606,0.23094001340892603,0.6612122270796681,0.0073527362804452,1052.6,263.4,329.0,0.023022853150695806,0.020592847267479945,0.037816138196418415,0.08672868577939738,0.07290321308715607,0.025169702502081198,0.04515269465773014,0.04132895749138962,0.014246485341415706
os_3yr,BRCA,catboost,25,0.5672158415841584,0.537035890490047,0.23306064806456445,0.5003124742474587,0.5737593067326352,0.5596225731159907,0.21984238081615706,0.42803658579742304,0.12427457674729332,2.06635571915991,0.005881866839626992,320.32,80.48,100.2,0.17320639503829494,0.049102216132311895,0.09138540459413891,0.2617166678162507,0.2482848852363375,0.06599258711159857,0.06062728487944582,0.08199871046563838,0.028000010516710784
os_3yr,BRCA,lightgbm,25,0.5830376237623762,0.546615667143145,0.22957193872841164,0.49622718509560615,0.5970041491906839,0.5699123992983934,0.23376662118321317,0.8598301158889945,0.13917096994708447,0.09108376608055548,0.006562515039986427,320.32,80.48,100.2,0.18007570677515472,0.059336159785224725,0.10390321814091698,0.2795502110968586,0.25436673667429816,0.08410266352856977,0.07605129745345113,0.22279943804704816,0.03348482159901027
os_3yr,BRCA,logistic_regression,25,0.5272514851485148,0.514905970784202,0.21314797456225576,0.5039125922237377,0.5258993493446661,0.5361257165247152,0.19154745727057013,0.46613170390056086,0.12983408996494047,0.012092874800291564,0.00422040083998576,320.32,80.48,100.2,0.18079160765412639,0.04178973696135819,0.08346893039817646,0.2838471097787736,0.2538105441689341,0.0699128708436924,0.0631064902324061,0.08740891414286711,0.024487864679050883
os_3yr,BRCA,random_forest,25,0.5555564356435644,0.5394017961413508,0.22738320122273975,0.5166624380091872,0.5621411542735142,0.5777977679258602,0.2220178726964798,0.4521938933495852,0.12361405167480762,0.35001393195998387,0.0760227338400727,320.32,80.48,100.2,0.15084777775532598,0.05500283284181283,0.08679259533287702,0.24604963596180335,0.21400812942214564,0.062391123778803965,0.05868612789479249,0.10157134641095676,0.023883611831026337
os_3yr,BRCA,xgboost,25,0.5871366336633663,0.5403533061128892,0.20457837989302732,0.46970028801607744,0.6110063242097009,0.5778981195240032,0.22413113425287867,0.5413874436522248,0.13330399867032314,0.21616897647996663,0.00620575391993038,320.32,80.48,100.2,0.20059776312070177,0.0509401192158401,0.11205244125759484,0.3285130354215462,0.2880558772602732,0.07413851903173134,0.06927172041379936,0.12308157462765298,0.030226943352444902
os_3yr,ESCA,catboost,25,0.47437908496732023,0.4408206793206793,0.5300082523776921,0.49164135864135866,0.39,0.4260745920745921,0.7899938250857284,0.5429499188614044,0.1745538883688656,1.1622710378398187,0.005588814839866199,54.8,14.0,17.2,0.19951749863381948,0.1402951420681364,0.2939597045133765,0.320334415490132,0.36770685788183677,0.2011217374479443,0.07965318699882125,0.10445989593422761,0.043845781398523534
os_3yr,ESCA,lightgbm,25,0.537124183006536,0.4651579254079254,0.5837118958599933,0.5736491841491841,0.35666666666666663,0.43965051615051615,0.806899466359427,0.7466336451744412,0.20790008133795404,0.018398150479915727,0.005559330320102108,54.8,14.0,17.2,0.21176764771081225,0.12133870923154388,0.3085547060463371,0.3644609603100457,0.4046603514059661,0.1699700512723965,0.09328823326063512,0.23396934627138177,0.061798868912400065
os_3yr,ESCA,logistic_regression,25,0.46928104575163393,0.4479233266733267,0.5379880355938378,0.4798466533466534,0.41600000000000004,0.42873831723831723,0.7952815877643161,0.605065204075084,0.18559470164586128,0.008681013639725215,0.0041958449993398485,54.8,14.0,17.2,0.19533264123226582,0.15818148115047653,0.2711001870914289,0.28469146234044157,0.3359094895729878,0.20699801050645458,0.10495892828062552,0.17422584850750208,0.05697471516453384
os_3yr,ESCA,random_forest,25,0.5254901960784314,0.44223484848484845,0.5940394381556849,0.5698030303030303,0.31466666666666665,0.4398887223887224,0.7882900717954087,0.5515601046504971,0.17633030210602754,0.3399760309197882,0.07446239196011444,54.8,14.0,17.2,0.19856583131524264,0.12339687528206558,0.27420651970402427,0.32885849249071153,0.3601157221412769,0.2098337828441274,0.09836214778571638,0.1143105877484782,0.045526803247547466
os_3yr,ESCA,xgboost,25,0.48745098039215684,0.4863681318681319,0.5251993804123195,0.4960695970695971,0.4766666666666666,0.476004773004773,0.8167744642451392,0.7125797509285552,0.2018218092766152,0.05670290440015374,0.00559792103973446,54.8,14.0,17.2,0.21199194685124717,0.13287193640573516,0.3056399063388264,0.35965153548783846,0.42352685865243545,0.1875279857793377,0.08855023811628872,0.1996779097404927,0.057548664123526765
os_3yr,HNSCC,catboost,25,0.5625974025974025,0.5682972123619682,0.5274858075010119,0.47465649893868794,0.6619379257852483,0.5944346062412513,0.6525820685771921,0.6809267162343748,0.24372542750138299,2.4209494560799794,0.005983572959375984,246.08,61.92,77.0,0.05816674201703558,0.052104337221995645,0.1173249179700501,0.152765616437692,0.15666953690629126,0.05534859489944923,0.06764784957635024,0.027225865549274787,0.012531317395193874
os_3yr,HNSCC,lightgbm,25,0.5496103896103895,0.5519199492837178,0.5166063648920338,0.5031618660457343,0.6006780325217013,0.5942342447364001,0.649634927431358,0.8667728932768425,0.28747552964998535,0.06684124532010169,0.00635077200044174,246.08,61.92,77.0,0.053641237475489274,0.048669725776171235,0.15224571229022632,0.2454487427333036,0.2512619886509017,0.0545454890103437,0.06623246805066296,0.09413353484117869,0.02628539479363653
os_3yr,HNSCC,logistic_regression,25,0.5002597402597402,0.5059950156509024,0.4603196874467057,0.4749420147923676,0.5370480165094373,0.5276958712871083,0.5925571455938258,0.7413043659356837,0.2679025502016772,0.010852036040305333,0.004374565679900068,246.08,61.92,77.0,0.0505938201528281,0.043832500081399633,0.18523129437317337,0.28263426059038554,0.2986015690821684,0.05680137465357634,0.05084914080369383,0.04282563012426975,0.01784754516589252
os_3yr,HNSCC,random_forest,25,0.5438961038961039,0.5452928254456713,0.5481701067802955,0.5307419535834866,0.559843697307856,0.5778233163845755,0.6330902784079331,0.6813628246620779,0.24418930054692006,0.3505076605595241,0.07516654160019239,246.08,61.92,77.0,0.04949852531687756,0.0498055480107079,0.08767090083745625,0.1603476438559213,0.18501927734867651,0.05820895267297002,0.06656353777957594,0.018558253788006428,0.00888535569621614
os_3yr,HNSCC,xgboost,25,0.5412987012987013,0.5534090940381826,0.4998714085245887,0.4653602131661988,0.6414579749101663,0.5997201421783775,0.6452119772561198,0.7986972328250634,0.2743369405497647,0.24239355343976055,0.006025428480206708,246.08,61.92,77.0,0.07362998819526526,0.0525253208626271,0.14589971456318165,0.2130044038701731,0.20248600165870542,0.05738531501637272,0.07364137063981221,0.07950278598994964,0.02542918656544507
os_3yr,LSCC,catboost,25,0.5476056338028169,0.5432482675417937,0.5078956239595175,0.5547758380369142,0.5317206970466732,0.5482387305085435,0.5389147076626568,0.7070470954510303,0.25559006654871025,1.4111614394799108,0.005777606319897984,227.0,57.0,71.0,0.05211902004273394,0.04958275073903664,0.15564635685264447,0.2513360936679163,0.2186556159865715,0.0605485053729873,0.07070426285716067,0.036247161785434245,0.016409260302066197
os_3yr,LSCC,lightgbm,25,0.5357746478873239,0.5375659773458514,0.47258457336595483,0.4805335604888944,0.5945983942028085,0.5299565916552592,0.527921541771549,0.9324135275372797,0.31370929939862946,0.06252470023959171,0.006448147199407632,227.0,57.0,71.0,0.06159187835209579,0.05516998039974223,0.14807671518569962,0.19798332246374792,0.1946219758956548,0.06227636642757877,0.06115777846351626,0.12324417607271335,0.03787021995465617
os_3yr,LSCC,logistic_regression,25,0.5059154929577465,0.49519563452367743,0.38182264815651484,0.3803641670304397,0.6100271020169152,0.506835314938492,0.5073433579126518,0.7370687140532634,0.2641481535034821,0.01130365791992512,0.004485144519421692,227.0,57.0,71.0,0.05044272683028466,0.04621235388001866,0.17186129693172986,0.2478536158037337,0.27163699533549934,0.05328442850922539,0.04828989244777199,0.06983329581379417,0.021142310768417327
os_3yr,LSCC,random_forest,25,0.5464788732394367,0.5471845787429223,0.5367249819005496,0.5960989251205359,0.49827023236530876,0.563885783938097,0.5422694153769861,0.7102604438239463,0.2566127671587888,0.35052165083936415,0.07756583971975484,227.0,57.0,71.0,0.05439732500589892,0.052524769170617255,0.12683313810926425,0.2129320024622466,0.20238146793421682,0.05894468855036869,0.0643562790467324,0.033647098430728696,0.015237956057522076
os_3yr,LSCC,xgboost,25,0.5245070422535211,0.5223442866276187,0.4927089044422231,0.5457095976939189,0.49897897556131854,0.5242605560397096,0.5294137501897146,0.9123299304889269,0.3115644047333878,0.15772063748052456,0.00630100943963038,227.0,57.0,71.0,0.06315557453821685,0.05979466069283848,0.1536903117591122,0.2509885289858778,0.2631008649606085,0.06664734814358819,0.061606494651744434,0.10111662927293442,0.03487659747483392
os_3yr,LUAD,catboost,25,0.5234126984126984,0.5176318084153188,0.4381715354712196,0.4353227589785367,0.5999408578521008,0.5528785027261068,0.5858323618537734,0.6978238811896584,0.252062404583211,1.2037951144004182,0.0057957588401040564,203.4,51.0,63.6,0.06631093709656383,0.06077491098687207,0.16435705982077406,0.24119651635015665,0.26054308202021975,0.0706867197911402,0.07839307434794394,0.03222142286142884,0.015164088826024671
os_3yr,LUAD,lightgbm,25,0.5132738095238095,0.5082263685305431,0.4433020716179503,0.4602199923067619,0.5562327447543245,0.5366931855155626,0.5565566282669405,0.9152785772667903,0.31218932053011966,0.05959168900008076,0.006438219880073984,203.4,51.0,63.6,0.07539023446764805,0.06518107106038296,0.17941541161682162,0.254382897581944,0.2684235439934833,0.08737999932038823,0.06532505569282555,0.13625099051039952,0.04463525721585056
os_3yr,LUAD,logistic_regression,25,0.5111805555555555,0.5165108825383803,0.4239627566029387,0.45790404161732107,0.5751177234594396,0.5322159570746493,0.5544488152810849,0.7534556438357335,0.26995854390809276,0.010102976280322713,0.004466707240062484,203.4,51.0,63.6,0.04996370507353401,0.04065975367799324,0.19395230247811776,0.29478018818307483,0.286563635875711,0.07021403106407495,0.07741585732951342,0.06068229983394568,0.021740293208561856
os_3yr,LUAD,random_forest,25,0.5334821428571428,0.5293954595433112,0.4269543074689773,0.4167652991718816,0.6420256199147408,0.5568526954720302,0.5813659336776313,0.6970751068574463,0.25165400177770614,0.3518469923600787,0.07534044227984846,203.4,51.0,63.6,0.07594774930262195,0.06852358316907298,0.1741853694613782,0.25192045975602223,0.28659947842503425,0.08112634331656825,0.07488861448023512,0.03038916398198943,0.014568404671871342
os_3yr,LUAD,xgboost,25,0.5277380952380952,0.5243858966717652,0.4331361688862826,0.47415248941117555,0.5746193039323547,0.5419463478452926,0.5677541248951915,0.8851748659357132,0.3061365916164647,0.14375344968007991,0.006449879399588052,203.4,51.0,63.6,0.06557294851407713,0.05150734232611798,0.22483668728881873,0.3180197221054668,0.30882837534352753,0.0891069923026211,0.07349824192430518,0.1282457036694644,0.04435502892773591
os_5yr,ALL,catboost,25,0.728949048090679,0.7038227247329297,0.7872099658414158,0.8124208254253067,0.5952246240405529,0.748541691990633,0.808704779121139,0.5654861175033744,0.18838927692705287,2.253614773400186,0.006944149320188397,747.4,187.0,233.6,0.030532918336417105,0.02468152418885303,0.03124712405581387,0.06768771010925369,0.060712633441755315,0.02250308305755671,0.028392060445656914,0.02511289704564641,0.009695034652246772
os_5yr,ALL,lightgbm,25,0.6898932540992626,0.6710329925372212,0.749860403440543,0.7582923827767108,0.5837736022977316,0.7191816715071734,0.7717261143771696,0.8729115916798807,0.23070880986751277,0.22055007516013572,0.007853312919905832,747.4,187.0,233.6,0.035874535569743154,0.02428743182414102,0.0435563574982531,0.0953390159613847,0.08053085375091984,0.02620431540305623,0.02931027942727998,0.08389624849535753,0.014935847282189442
os_5yr,ALL,logistic_regression,25,0.523632295220278,0.5460258876492827,0.5069296668390347,0.44406734882646176,0.6479844264721036,0.5418876330518702,0.6634857902905731,0.7418402178106196,0.2559165581210687,0.015949280520580887,0.004693218800239208,747.4,187.0,233.6,0.06836440017356145,0.04505714038627214,0.18459900267827345,0.19419196608786746,0.17416360141829637,0.041810900971613975,0.035553156466958,0.05041864317307317,0.011441289442190358
os_5yr,ALL,random_forest,25,0.7251560837826933,0.6981299183087855,0.7841048276778618,0.8112207119877382,0.5850391246298328,0.7471242337658225,0.8077104802755093,0.5738612341667896,0.18894038120957168,0.3782986155198887,0.07463811899986462,747.4,187.0,233.6,0.03606347513809589,0.026637778068453858,0.03865638830376572,0.07598781820023581,0.05497849926970063,0.024928404455224172,0.023353453674223396,0.03921288138833548,0.010213189090530437
os_5yr,ALL,xgboost,25,0.7059961116613477,0.6835357780102459,0.7650414234459632,0.7807038934803061,0.5863676625401856,0.7336567498641152,0.7893692230742586,0.679441804855176,0.21098137819312096,0.34373574283978087,0.007130327720078588,747.4,187.0,233.6,0.042263601358716416,0.03605982290757208,0.04800950027750259,0.09157556652610331,0.09305921088703208,0.025521645801746283,0.02843785351987378,0.052653614960355075,0.014233137360282531
os_5yr,BRCA,catboost,25,0.5594285714285714,0.5324626129667864,0.34951780413007105,0.47092694478313,0.5939982811504428,0.5652834670054375,0.37956532118693814,0.6251002744702483,0.2120849436339524,1.813238289639703,0.005899542079860059,224.0,56.0,70.0,0.10232667442714895,0.040451936330309836,0.12317188087596583,0.2575477491391733,0.23339000729833648,0.05033918633713434,0.07686017728541576,0.060155870223916705,0.02444398976273108
os_5yr,BRCA,lightgbm,25,0.5514285714285714,0.5226953120815631,0.3315000400105341,0.44283953037136503,0.6025510937917611,0.5548590493730882,0.37202241107716316,0.9979152972289717,0.2599273987461139,0.059733697120391255,0.00658925668001752,224.0,56.0,70.0,0.10988553104013646,0.06832465406668188,0.132673260354342,0.24822865985495995,0.22921532673629744,0.07300577951221067,0.08359136865526642,0.1915646851534237,0.03702563718148992
os_5yr,BRCA,logistic_regression,25,0.5268571428571428,0.502821747877112,0.324574327987477,0.44054711093187326,0.5650963848223506,0.5208746240420655,0.3507885166327787,0.707302756446921,0.22900948288416706,0.010394085040024896,0.004238764959882204,224.0,56.0,70.0,0.11341333710817966,0.05682943015647171,0.10969684145714219,0.24069081649466276,0.24050162334007433,0.0721110473924448,0.08260749986688731,0.09504709734963589,0.024394198637671234
os_5yr,BRCA,random_forest,25,0.5948571428571429,0.5588579221764005,0.39217022820256525,0.47182869098416275,0.6458871533686383,0.5818215064347008,0.3970517206500454,0.6209172242216485,0.2063208662208421,0.34770462207932723,0.07465690616008938,224.0,56.0,70.0,0.09947823062030678,0.05003811377602498,0.08408611424027557,0.16796716619774033,0.1702481391595603,0.06199361394069744,0.08359967889534319,0.10224805884470267,0.019395247747310374
