rank,feature_id,modality
1,rnaseq_gene::GENE:PSG11,rnaseq_gene
2,rnaseq_gene::GENE:OR5B3,rnaseq_gene
3,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
4,rnaseq_gene::GENE:OR2T1,rnaseq_gene
5,rnaseq_gene::GENE:VN1R4,rnaseq_gene
6,rnaseq_gene::GENE:OR10J1,rnaseq_gene
7,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
8,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
9,rnaseq_gene::GENE:CSPG4P2Y,rnaseq_gene
10,rnaseq_gene::GENE:TSPY4,rnaseq_gene
11,rnaseq_gene::GENE:CT47A6,rnaseq_gene
12,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
13,rnaseq_gene::GENE:OR4A15,rnaseq_gene
14,rnaseq_gene::GENE:OR2T6,rnaseq_gene
15,rnaseq_gene::GENE:DEFB129,rnaseq_gene
16,rnaseq_gene::GENE:TSPY3,rnaseq_gene
17,rnaseq_gene::GENE:ADAD1,rnaseq_gene
18,rnaseq_gene::GENE:DEFB118,rnaseq_gene
19,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
20,methylation_gene::GENE:GPI,methylation_gene
21,rnaseq_gene::GENE:PRAMEF17,rnaseq_gene
22,rnaseq_gene::GENE:OR8B12,rnaseq_gene
23,methylation_gene::GENE:VEGFA,methylation_gene
24,methylation_gene::GENE:PIGP;TTC3,methylation_gene
25,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
26,rnaseq_gene::GENE:FAM99A,rnaseq_gene
27,rnaseq_gene::GENE:OR1S2,rnaseq_gene
28,methylation_gene::GENE:NDUFAF1,methylation_gene
29,rnaseq_gene::GENE:PSG7,rnaseq_gene
30,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
31,methylation_gene::GENE:SYPL1,methylation_gene
32,rnaseq_gene::GENE:OR5H14,rnaseq_gene
33,methylation_gene::GENE:ZNF619,methylation_gene
34,methylation_gene::GENE:INPP5A,methylation_gene
35,rnaseq_gene::GENE:TMEM174,rnaseq_gene
36,rnaseq_gene::GENE:KCNK18,rnaseq_gene
37,methylation_gene::GENE:DDX11,methylation_gene
38,methylation_gene::GENE:SKIL,methylation_gene
39,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
40,methylation_gene::GENE:ACPL2,methylation_gene
41,rnaseq_gene::GENE:KRTAP10-7,rnaseq_gene
42,rnaseq_gene::GENE:DKFZP434L192,rnaseq_gene
43,rnaseq_gene::GENE:NPBWR2,rnaseq_gene
44,rnaseq_gene::GENE:CDX4,rnaseq_gene
45,methylation_gene::GENE:FRY,methylation_gene
46,rnaseq_gene::GENE:LINC01020,rnaseq_gene
47,rnaseq_gene::GENE:LCE3C,rnaseq_gene
48,rnaseq_gene::GENE:KIF2B,rnaseq_gene
49,rnaseq_gene::GENE:OR1I1,rnaseq_gene
50,rnaseq_gene::GENE:PATE1,rnaseq_gene
51,rnaseq_gene::GENE:LCN9,rnaseq_gene
52,methylation_gene::GENE:C10ORF4,methylation_gene
53,rnaseq_gene::GENE:OR4D10,rnaseq_gene
54,methylation_gene::GENE:ATP5E,methylation_gene
55,cnv_log2::GENE:PRKG1,cnv_log2
56,methylation_gene::GENE:LRRC20,methylation_gene
57,rnaseq_gene::GENE:KRTAP19-3,rnaseq_gene
58,rnaseq_gene::GENE:OR2T27,rnaseq_gene
59,rnaseq_gene::GENE:IFNA14,rnaseq_gene
60,rnaseq_gene::GENE:OR2T29,rnaseq_gene
61,rnaseq_gene::GENE:RAG2,rnaseq_gene
62,rnaseq_gene::GENE:OR1S1,rnaseq_gene
63,methylation_gene::GENE:DGUOK,methylation_gene
64,rnaseq_gene::GENE:OR2M7,rnaseq_gene
65,methylation_gene::GENE:TNKS2,methylation_gene
66,rnaseq_gene::GENE:GUCA1C,rnaseq_gene
67,rnaseq_gene::GENE:OR5T3,rnaseq_gene
68,rnaseq_gene::GENE:DEFB123,rnaseq_gene
69,methylation_gene::GENE:ZNF672,methylation_gene
70,rnaseq_gene::GENE:LINC00442,rnaseq_gene
71,rnaseq_gene::GENE:AMBN,rnaseq_gene
72,rnaseq_gene::GENE:RNASE8,rnaseq_gene
73,rnaseq_gene::GENE:CT47A7,rnaseq_gene
74,rnaseq_gene::GENE:HSD3B1,rnaseq_gene
75,rnaseq_gene::GENE:IQCF5,rnaseq_gene
76,rnaseq_gene::GENE:DAZ1,rnaseq_gene
77,rnaseq_gene::GENE:PRAMEF5,rnaseq_gene
78,rnaseq_gene::GENE:OR14J1,rnaseq_gene
79,rnaseq_gene::GENE:OR4L1,rnaseq_gene
80,rnaseq_gene::GENE:SCARNA21,rnaseq_gene
81,methylation_gene::GENE:PARP4,methylation_gene
82,rnaseq_gene::GENE:PSG2,rnaseq_gene
83,rnaseq_gene::GENE:OR5D16,rnaseq_gene
84,rnaseq_gene::GENE:GDEP,rnaseq_gene
85,rnaseq_gene::GENE:OR6C76,rnaseq_gene
86,rnaseq_gene::GENE:SNORA54,rnaseq_gene
87,methylation_gene::GENE:PRCP,methylation_gene
88,rnaseq_gene::GENE:DUSP21,rnaseq_gene
89,methylation_gene::GENE:NT5C3L,methylation_gene
90,rnaseq_gene::GENE:OR4C12,rnaseq_gene
91,rnaseq_gene::GENE:PAGE3,rnaseq_gene
92,methylation_gene::GENE:PTGR2,methylation_gene
93,rnaseq_gene::GENE:FAM99B,rnaseq_gene
94,rnaseq_gene::GENE:IFNA16,rnaseq_gene
95,rnaseq_gene::GENE:PRDM14,rnaseq_gene
96,methylation_gene::GENE:MOCS2,methylation_gene
97,cnv_log2::GENE:DKK1,cnv_log2
98,cnv_log2::GENE:PRKG1-AS1,cnv_log2
99,rnaseq_gene::GENE:OR52E2,rnaseq_gene
100,rnaseq_gene::GENE:PRAMEF14,rnaseq_gene
