rank,feature_id,modality
1,rnaseq_gene::GENE:SNAR-C4,rnaseq_gene
2,methylation_gene::GENE:SCRIB,methylation_gene
3,rnaseq_gene::GENE:PSG11,rnaseq_gene
4,rnaseq_gene::GENE:GPHB5,rnaseq_gene
5,rnaseq_gene::GENE:CSPG4P2Y,rnaseq_gene
6,rnaseq_gene::GENE:TSPY4,rnaseq_gene
7,methylation_gene::GENE:GPI,methylation_gene
8,rnaseq_gene::GENE:CDY2B,rnaseq_gene
9,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
10,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
11,methylation_gene::GENE:C19ORF24,methylation_gene
12,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
13,methylation_gene::GENE:TM7SF2,methylation_gene
14,methylation_gene::GENE:ENO2,methylation_gene
15,rnaseq_gene::GENE:DEFB107A,rnaseq_gene
16,rnaseq_gene::GENE:TSPY3,rnaseq_gene
17,rnaseq_gene::GENE:ADAD1,rnaseq_gene
18,rnaseq_gene::GENE:OR10J1,rnaseq_gene
19,methylation_gene::GENE:USP14,methylation_gene
20,methylation_gene::GENE:FRY,methylation_gene
21,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
22,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
23,rnaseq_gene::GENE:OR4A15,rnaseq_gene
24,rnaseq_gene::GENE:LCE3C,rnaseq_gene
25,rnaseq_gene::GENE:CST8,rnaseq_gene
26,rnaseq_gene::GENE:SNORA54,rnaseq_gene
27,rnaseq_gene::GENE:TMIGD1,rnaseq_gene
28,methylation_gene::GENE:CCNG1,methylation_gene
29,rnaseq_gene::GENE:DEFB132,rnaseq_gene
30,methylation_gene::GENE:TNKS2,methylation_gene
31,rnaseq_gene::GENE:LCE3E,rnaseq_gene
32,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
33,methylation_gene::GENE:FADS1;MIR1908,methylation_gene
34,rnaseq_gene::GENE:SCARNA14,rnaseq_gene
35,rnaseq_gene::GENE:OR2T29,rnaseq_gene
36,rnaseq_gene::GENE:SNORA69,rnaseq_gene
37,methylation_gene::GENE:SART3,methylation_gene
38,rnaseq_gene::GENE:GSC2,rnaseq_gene
39,methylation_gene::GENE:RBP5;CLSTN3,methylation_gene
40,rnaseq_gene::GENE:FAM99A,rnaseq_gene
