rank,feature_id,modality
1,rnaseq_gene::GENE:PSG11,rnaseq_gene
2,rnaseq_gene::GENE:OR5B3,rnaseq_gene
3,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
4,methylation_gene::GENE:SCRIB,methylation_gene
5,rnaseq_gene::GENE:PRAMEF16,rnaseq_gene
6,rnaseq_gene::GENE:CT47A7,rnaseq_gene
7,rnaseq_gene::GENE:PRAMEF17,rnaseq_gene
8,rnaseq_gene::GENE:CT47A6,rnaseq_gene
9,rnaseq_gene::GENE:OR10J1,rnaseq_gene
10,rnaseq_gene::GENE:OR2T6,rnaseq_gene
11,rnaseq_gene::GENE:SCARNA23,rnaseq_gene
12,rnaseq_gene::GENE:PRAMEF18,rnaseq_gene
13,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
14,rnaseq_gene::GENE:TMEM225,rnaseq_gene
15,rnaseq_gene::GENE:OR14C36,rnaseq_gene
16,rnaseq_gene::GENE:C21ORF54,rnaseq_gene
17,rnaseq_gene::GENE:KRTAP10-9,rnaseq_gene
18,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
19,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
20,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
21,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
22,rnaseq_gene::GENE:DEFB118,rnaseq_gene
23,rnaseq_gene::GENE:VN1R4,rnaseq_gene
24,methylation_gene::GENE:VEGFA,methylation_gene
25,rnaseq_gene::GENE:OR7G2,rnaseq_gene
26,rnaseq_gene::GENE:LCN9,rnaseq_gene
27,rnaseq_gene::GENE:OR5A1,rnaseq_gene
28,rnaseq_gene::GENE:OR8B12,rnaseq_gene
29,rnaseq_gene::GENE:NPBWR2,rnaseq_gene
30,rnaseq_gene::GENE:OR5W2,rnaseq_gene
31,methylation_gene::GENE:C19ORF24,methylation_gene
32,methylation_gene::GENE:C18ORF19;RNMT,methylation_gene
33,methylation_gene::GENE:CCNG1,methylation_gene
34,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
35,rnaseq_gene::GENE:OR2M7,rnaseq_gene
36,rnaseq_gene::GENE:GPHB5,rnaseq_gene
37,rnaseq_gene::GENE:PSG2,rnaseq_gene
38,rnaseq_gene::GENE:OR1I1,rnaseq_gene
39,rnaseq_gene::GENE:LCE3C,rnaseq_gene
40,rnaseq_gene::GENE:TMIGD1,rnaseq_gene
41,rnaseq_gene::GENE:OR2T27,rnaseq_gene
42,rnaseq_gene::GENE:DKFZP434L192,rnaseq_gene
43,rnaseq_gene::GENE:OR8I2,rnaseq_gene
44,methylation_gene::GENE:SORBS1,methylation_gene
45,rnaseq_gene::GENE:SPACA1,rnaseq_gene
46,rnaseq_gene::GENE:SCARNA8,rnaseq_gene
47,rnaseq_gene::GENE:ACCSL,rnaseq_gene
48,rnaseq_gene::GENE:KIF2B,rnaseq_gene
49,rnaseq_gene::GENE:OR1S1,rnaseq_gene
50,rnaseq_gene::GENE:OR10Z1,rnaseq_gene
51,rnaseq_gene::GENE:CST8,rnaseq_gene
52,rnaseq_gene::GENE:OR2Z1,rnaseq_gene
53,rnaseq_gene::GENE:IFNA16,rnaseq_gene
54,rnaseq_gene::GENE:OR2T1,rnaseq_gene
55,rnaseq_gene::GENE:OR2T29,rnaseq_gene
56,rnaseq_gene::GENE:OR5T3,rnaseq_gene
57,rnaseq_gene::GENE:RAG2,rnaseq_gene
58,rnaseq_gene::GENE:OR7G1,rnaseq_gene
59,methylation_gene::GENE:FRY,methylation_gene
60,rnaseq_gene::GENE:PRAMEF14,rnaseq_gene
61,rnaseq_gene::GENE:PRAMEF22,rnaseq_gene
62,rnaseq_gene::GENE:OR1S2,rnaseq_gene
63,rnaseq_gene::GENE:PSG7,rnaseq_gene
64,rnaseq_gene::GENE:CABP2,rnaseq_gene
65,rnaseq_gene::GENE:SNORA69,rnaseq_gene
66,rnaseq_gene::GENE:GDEP,rnaseq_gene
67,rnaseq_gene::GENE:OR10T2,rnaseq_gene
68,rnaseq_gene::GENE:OR4C12,rnaseq_gene
69,rnaseq_gene::GENE:OR10AG1,rnaseq_gene
70,rnaseq_gene::GENE:IQCF5,rnaseq_gene
71,methylation_gene::GENE:RBP5;CLSTN3,methylation_gene
72,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
73,rnaseq_gene::GENE:PRDM14,rnaseq_gene
74,methylation_gene::GENE:DCTN3,methylation_gene
75,methylation_gene::GENE:DGUOK,methylation_gene
76,rnaseq_gene::GENE:CXORF66,rnaseq_gene
77,rnaseq_gene::GENE:LINC01591,rnaseq_gene
78,rnaseq_gene::GENE:IFNK,rnaseq_gene
79,rnaseq_gene::GENE:CDX4,rnaseq_gene
80,methylation_gene::GENE:MAP3K9,methylation_gene
81,methylation_gene::GENE:ATP5E,methylation_gene
82,methylation_gene::GENE:NAT14,methylation_gene
83,methylation_gene::GENE:ZNF160,methylation_gene
84,rnaseq_gene::GENE:NPPB,rnaseq_gene
85,methylation_gene::GENE:INPP5A,methylation_gene
86,methylation_gene::GENE:DCUN1D4,methylation_gene
87,rnaseq_gene::GENE:KRTAP15-1,rnaseq_gene
88,rnaseq_gene::GENE:FAM99B,rnaseq_gene
89,methylation_gene::GENE:TPCN2,methylation_gene
90,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
91,rnaseq_gene::GENE:HPVC1,rnaseq_gene
92,rnaseq_gene::GENE:OR4D6,rnaseq_gene
93,rnaseq_gene::GENE:TAAR2,rnaseq_gene
94,rnaseq_gene::GENE:HTR3D,rnaseq_gene
95,rnaseq_gene::GENE:CRYGA,rnaseq_gene
96,rnaseq_gene::GENE:AADACL3,rnaseq_gene
97,methylation_gene::GENE:TM7SF2,methylation_gene
98,methylation_gene::GENE:SART1,methylation_gene
99,rnaseq_gene::GENE:OR2M1P,rnaseq_gene
100,methylation_gene::GENE:SLC25A38,methylation_gene
