rank,feature_id,modality
1,rnaseq_gene::GENE:RBMY1F,rnaseq_gene
2,rnaseq_gene::GENE:RBMY1A3P,rnaseq_gene
3,rnaseq_gene::GENE:RBMY1E,rnaseq_gene
4,rnaseq_gene::GENE:RBMY3AP,rnaseq_gene
5,rnaseq_gene::GENE:DEFB121,rnaseq_gene
6,rnaseq_gene::GENE:TTTY21,rnaseq_gene
7,rnaseq_gene::GENE:SNAR-A2,rnaseq_gene
8,rnaseq_gene::GENE:CDY1B,rnaseq_gene
9,rnaseq_gene::GENE:CT47A7,rnaseq_gene
10,rnaseq_gene::GENE:CT47A6,rnaseq_gene
11,rnaseq_gene::GENE:CDY2B,rnaseq_gene
12,rnaseq_gene::GENE:LRRC30,rnaseq_gene
13,rnaseq_gene::GENE:MS4A5,rnaseq_gene
14,rnaseq_gene::GENE:SLC6A5,rnaseq_gene
15,rnaseq_gene::GENE:LOC646813,rnaseq_gene
16,rnaseq_gene::GENE:OR10J1,rnaseq_gene
17,methylation_gene::GENE:SORBS1,methylation_gene
18,rnaseq_gene::GENE:PSG11,rnaseq_gene
19,rnaseq_gene::GENE:RBMY2FP,rnaseq_gene
20,methylation_gene::GENE:ACPL2,methylation_gene
21,methylation_gene::GENE:PRDX6,methylation_gene
22,rnaseq_gene::GENE:OR4D10,rnaseq_gene
23,rnaseq_gene::GENE:LELP1,rnaseq_gene
24,rnaseq_gene::GENE:RBMY1J,rnaseq_gene
25,methylation_gene::GENE:TYMP;ODF3B,methylation_gene
26,rnaseq_gene::GENE:OR8H1,rnaseq_gene
27,rnaseq_gene::GENE:ONECUT3,rnaseq_gene
28,rnaseq_gene::GENE:OR51A7,rnaseq_gene
29,rnaseq_gene::GENE:C10ORF96,rnaseq_gene
30,rnaseq_gene::GENE:SNORA69,rnaseq_gene
31,methylation_gene::GENE:PIGP;TTC3,methylation_gene
32,rnaseq_gene::GENE:DEFB104A,rnaseq_gene
33,methylation_gene::GENE:DCUN1D4,methylation_gene
34,methylation_gene::GENE:SCRIB,methylation_gene
35,rnaseq_gene::GENE:OR5B3,rnaseq_gene
36,methylation_gene::GENE:ZNF596;RPL23AP53,methylation_gene
37,methylation_gene::GENE:TNKS2,methylation_gene
38,rnaseq_gene::GENE:OR5A1,rnaseq_gene
39,rnaseq_gene::GENE:P2RX6P,rnaseq_gene
40,rnaseq_gene::GENE:MAGEB10,rnaseq_gene
41,rnaseq_gene::GENE:C20ORF166,rnaseq_gene
42,methylation_gene::GENE:NACC1;TRMT1,methylation_gene
43,rnaseq_gene::GENE:FGF6,rnaseq_gene
44,rnaseq_gene::GENE:AMBN,rnaseq_gene
45,rnaseq_gene::GENE:PAGE3,rnaseq_gene
46,rnaseq_gene::GENE:DHRS7C,rnaseq_gene
47,rnaseq_gene::GENE:PRDM14,rnaseq_gene
48,rnaseq_gene::GENE:OTUD6A,rnaseq_gene
49,rnaseq_gene::GENE:OR4A5,rnaseq_gene
50,rnaseq_gene::GENE:RBMY1A1,rnaseq_gene
51,rnaseq_gene::GENE:ZNF735,rnaseq_gene
52,methylation_gene::GENE:C6ORF47,methylation_gene
53,rnaseq_gene::GENE:OR8K3,rnaseq_gene
54,methylation_gene::GENE:GMCL1,methylation_gene
55,methylation_gene::GENE:ST3GAL1,methylation_gene
56,rnaseq_gene::GENE:TECRL,rnaseq_gene
57,rnaseq_gene::GENE:DKFZP434L192,rnaseq_gene
58,rnaseq_gene::GENE:NKX6-2,rnaseq_gene
59,rnaseq_gene::GENE:MOS,rnaseq_gene
60,methylation_gene::GENE:UNC84B,methylation_gene
61,rnaseq_gene::GENE:LIM2,rnaseq_gene
62,rnaseq_gene::GENE:CABP2,rnaseq_gene
63,methylation_gene::GENE:ZNF624,methylation_gene
64,rnaseq_gene::GENE:PRODH2,rnaseq_gene
65,rnaseq_gene::GENE:NPBWR2,rnaseq_gene
66,rnaseq_gene::GENE:LINC00635,rnaseq_gene
67,rnaseq_gene::GENE:OR2T27,rnaseq_gene
68,rnaseq_gene::GENE:TMIGD1,rnaseq_gene
69,methylation_gene::GENE:DCI,methylation_gene
70,rnaseq_gene::GENE:TMEM207,rnaseq_gene
71,rnaseq_gene::GENE:RAG2,rnaseq_gene
72,methylation_gene::GENE:CYP51A1,methylation_gene
73,methylation_gene::GENE:LOC652276,methylation_gene
74,methylation_gene::GENE:FGFRL1,methylation_gene
75,methylation_gene::GENE:RPUSD2,methylation_gene
76,rnaseq_gene::GENE:SAA3P,rnaseq_gene
77,rnaseq_gene::GENE:OR8B4,rnaseq_gene
78,methylation_gene::GENE:ATMIN,methylation_gene
79,rnaseq_gene::GENE:OR1I1,rnaseq_gene
80,methylation_gene::GENE:INHA;OBSL1,methylation_gene
81,methylation_gene::GENE:RUNDC2A,methylation_gene
82,rnaseq_gene::GENE:CRYGA,rnaseq_gene
83,methylation_gene::GENE:CDKN1B,methylation_gene
84,rnaseq_gene::GENE:OR52E2,rnaseq_gene
85,methylation_gene::GENE:DUSP4,methylation_gene
86,methylation_gene::GENE:SLC25A38,methylation_gene
87,methylation_gene::GENE:LPCAT1,methylation_gene
88,methylation_gene::GENE:PMS1;ORMDL1,methylation_gene
89,methylation_gene::GENE:FGF22,methylation_gene
90,rnaseq_gene::GENE:MLN,rnaseq_gene
91,methylation_gene::GENE:ZNF160,methylation_gene
92,rnaseq_gene::GENE:SNAR-B2,rnaseq_gene
93,rnaseq_gene::GENE:ATP1B4,rnaseq_gene
94,rnaseq_gene::GENE:SNORA11D,rnaseq_gene
