rank,feature_id,modality
1,rnaseq_gene::GENE:CT47A7,rnaseq_gene
2,rnaseq_gene::GENE:DUX4L2,rnaseq_gene
3,rnaseq_gene::GENE:TTTY11,rnaseq_gene
4,rnaseq_gene::GENE:SNORA19,rnaseq_gene
5,rnaseq_gene::GENE:DEFB121,rnaseq_gene
6,rnaseq_gene::GENE:SNORA32,rnaseq_gene
7,rnaseq_gene::GENE:SUN5,rnaseq_gene
8,rnaseq_gene::GENE:KRTAP13-3,rnaseq_gene
9,rnaseq_gene::GENE:DEFB136,rnaseq_gene
10,rnaseq_gene::GENE:CSN1S2A,rnaseq_gene
11,rnaseq_gene::GENE:SPINT4,rnaseq_gene
12,rnaseq_gene::GENE:KRTAP19-7,rnaseq_gene
13,methylation_gene::GENE:CCNDBP1,methylation_gene
14,methylation_gene::GENE:ZNHIT2,methylation_gene
15,rnaseq_gene::GENE:SNORA78,rnaseq_gene
16,methylation_gene::GENE:HIC1,methylation_gene
17,methylation_gene::GENE:MOV10,methylation_gene
18,methylation_gene::GENE:MERTK,methylation_gene
19,methylation_gene::GENE:MGC16275;TTYH2,methylation_gene
20,methylation_gene::GENE:ACAA1;MYD88,methylation_gene
21,methylation_gene::GENE:LPPR2,methylation_gene
22,methylation_gene::GENE:RPUSD2,methylation_gene
23,methylation_gene::GENE:SP110,methylation_gene
24,methylation_gene::GENE:CNOT10,methylation_gene
25,methylation_gene::GENE:STARD5,methylation_gene
26,methylation_gene::GENE:DPP7,methylation_gene
27,methylation_gene::GENE:ISG15,methylation_gene
28,rnaseq_gene::GENE:LCN9,rnaseq_gene
29,methylation_gene::GENE:METRN,methylation_gene
30,methylation_gene::GENE:SIX5,methylation_gene
31,methylation_gene::GENE:TLL2,methylation_gene
32,methylation_gene::GENE:CCDC90B,methylation_gene
33,methylation_gene::GENE:ZDHHC8,methylation_gene
34,methylation_gene::GENE:ALDH16A1,methylation_gene
35,methylation_gene::GENE:ALS2CL,methylation_gene
36,methylation_gene::GENE:TNFAIP8L1,methylation_gene
37,methylation_gene::GENE:INPP5A,methylation_gene
38,methylation_gene::GENE:RAB3GAP1,methylation_gene
39,methylation_gene::GENE:COMMD5,methylation_gene
40,methylation_gene::GENE:ID2,methylation_gene
41,methylation_gene::GENE:ZMYM6,methylation_gene
42,methylation_gene::GENE:NAA50,methylation_gene
43,methylation_gene::GENE:NIPAL3,methylation_gene
44,methylation_gene::GENE:NRXN2,methylation_gene
45,methylation_gene::GENE:MRPL35,methylation_gene
46,methylation_gene::GENE:C19ORF36;MOBKL2A,methylation_gene
47,methylation_gene::GENE:ZNF672,methylation_gene
48,methylation_gene::GENE:KDELR3,methylation_gene
49,methylation_gene::GENE:MIB1,methylation_gene
50,methylation_gene::GENE:TEF,methylation_gene
51,methylation_gene::GENE:TMEM52,methylation_gene
52,methylation_gene::GENE:GPATCH1,methylation_gene
53,methylation_gene::GENE:GEMIN6,methylation_gene
54,methylation_gene::GENE:DLEU2;TRIM13,methylation_gene
55,methylation_gene::GENE:ZNF639,methylation_gene
56,rnaseq_gene::GENE:DCD,rnaseq_gene
57,methylation_gene::GENE:BLVRB;SPTBN4,methylation_gene
58,methylation_gene::GENE:RASSF8,methylation_gene
59,methylation_gene::GENE:ABHD6,methylation_gene
60,methylation_gene::GENE:DDX21,methylation_gene
61,methylation_gene::GENE:AK2,methylation_gene
62,methylation_gene::GENE:BTG2,methylation_gene
63,methylation_gene::GENE:PSEN1,methylation_gene
64,methylation_gene::GENE:FLT3LG,methylation_gene
65,methylation_gene::GENE:FBXL8;TRADD,methylation_gene
66,methylation_gene::GENE:AMDHD2,methylation_gene
67,methylation_gene::GENE:NF2,methylation_gene
68,methylation_gene::GENE:SEMA3F,methylation_gene
69,methylation_gene::GENE:ERBB2;PGAP3,methylation_gene
70,methylation_gene::GENE:ATP2B4,methylation_gene
71,methylation_gene::GENE:GCN1L1,methylation_gene
72,methylation_gene::GENE:ZFPM1,methylation_gene
73,methylation_gene::GENE:PRNP,methylation_gene
74,methylation_gene::GENE:CDC42EP2,methylation_gene
75,methylation_gene::GENE:STRAP,methylation_gene
76,methylation_gene::GENE:KIAA0040,methylation_gene
77,methylation_gene::GENE:NLK,methylation_gene
78,methylation_gene::GENE:PALB2;DCTN5,methylation_gene
79,methylation_gene::GENE:GABBR1,methylation_gene
80,rnaseq_gene::GENE:PNLIP,rnaseq_gene
81,methylation_gene::GENE:IFIT2,methylation_gene
82,methylation_gene::GENE:IFI27L2,methylation_gene
83,methylation_gene::GENE:ANKRD5,methylation_gene
84,methylation_gene::GENE:SH2B3,methylation_gene
85,methylation_gene::GENE:COMMD3,methylation_gene
86,methylation_gene::GENE:MTHFD2,methylation_gene
87,methylation_gene::GENE:GOPC,methylation_gene
88,methylation_gene::GENE:MYL12A,methylation_gene
89,methylation_gene::GENE:BTF3L4;TXNDC12,methylation_gene
90,methylation_gene::GENE:MRPS34;EME2,methylation_gene
91,methylation_gene::GENE:C10ORF4,methylation_gene
92,rnaseq_gene::GENE:BARHL1,rnaseq_gene
93,methylation_gene::GENE:MRPL40;HIRA,methylation_gene
94,rnaseq_gene::GENE:EXOC1L,rnaseq_gene
95,methylation_gene::GENE:MAP3K11,methylation_gene
96,methylation_gene::GENE:NLRX1,methylation_gene
97,methylation_gene::GENE:SAMD14,methylation_gene
98,methylation_gene::GENE:CCDC102A,methylation_gene
99,methylation_gene::GENE:CTSC,methylation_gene
100,methylation_gene::GENE:NEK11;ASTE1,methylation_gene
