rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR8H2,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_HES3,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_GLT6D1,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_PSG10,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_IPPK,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_OR5M1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_PSG2,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_CNOT10,methylation_gene__GENE_ATP5E,methylation_gene__GENE_ADC,rnaseq_gene__GENE_OR9K2,methylation_gene__GENE_E2F1,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_ZCCHC13,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_PRR23B,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_GAGE12F,methylation_gene__GENE_BTN2A2,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_PKN1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_POMP,methylation_gene__GENE_KIF20B,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_DCTPP1,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_GPR32,rnaseq_gene__GENE_SCGB1D1,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_C9ORF27,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,11.041229,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.27001813,-0.07188792,-0.30308363,-0.088819906,-0.12254225,0.024745187,0.3534922,-0.11872756,-0.05596226,-0.10144153,-0.093568295,-0.1624775,-0.15643635,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.20634086,-0.064649016,-0.48110306,-0.41303852,-0.5446122,-0.08521778,-0.95271206,-0.2440718,-0.14566335,-0.086708605,-0.104859196,-0.14194587,-0.058390062,-0.42363796,-0.08483455,-0.48054764,0.8766914,-0.19220728,-0.19173534,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.5196826,-0.48013824,-0.08901244,-0.41856524,-0.56632435,-0.19521156,-0.08007545,-0.60159594,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.5389,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.64602077,-0.07188792,0.07505358,-0.088819906,-0.12254225,-0.13187274,0.18723801,-0.12638798,-0.05596226,-0.10144153,-0.093568295,-0.21174525,-0.37841195,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.4087863,-0.064649016,0.025108969,-0.5215618,-0.22708637,-0.08521778,-0.91977453,-0.19830853,-0.14566335,-0.086708605,-0.104859196,-0.020299086,-0.058390062,-0.30734047,-0.08483455,-0.47532502,-0.11347569,0.7298551,-0.437486,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.7783792,-0.40675512,-0.08901244,-0.28499326,-0.27383223,-0.19521156,-0.08007545,0.12886383,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.17159243,-0.07188792,-0.33730656,-0.088819906,-0.12254225,-0.13253148,-0.41624895,-0.29679653,-0.05596226,-0.10144153,-0.093568295,-0.53454053,-0.41100183,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.019515501,-0.064649016,0.3493631,-0.058374114,-0.5760287,-0.08521778,-0.96215755,-0.3105506,-0.14566335,-0.086708605,-0.104859196,-0.26065883,-0.058390062,0.43385053,-0.08483455,-0.8639346,-0.11347569,-0.6485276,0.10905235,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.10976602,-0.09222303,-0.08901244,0.040948328,1.1565522,-0.19521156,-0.08007545,0.1038497,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.018202279,-0.07188792,-0.2950112,-0.088819906,-0.12254225,-0.025443915,-0.34673914,-0.40997997,-0.05596226,-0.10144153,-0.093568295,-0.8066966,-0.29783875,-0.13319255,-0.092815675,-0.06406813,4.141433,0.44613194,-0.064649016,0.6131324,0.12447131,-0.24965234,-0.08521778,-0.40276527,-0.69975686,-0.14566335,-0.086708605,-0.104859196,0.2765619,-0.058390062,0.05981499,-0.08483455,-0.15533626,-0.11347569,-0.22936489,-0.059295524,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.76884687,0.18227103,7.0487947,-0.11059726,-0.46199325,-0.19521156,-0.08007545,0.142333,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.1253724,-0.07188792,-0.3897536,-0.088819906,-0.12254225,0.42031348,-0.05421897,-0.5794894,-0.05596226,-0.10144153,-0.093568295,-0.37786373,-0.33419913,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.014739163,-0.064649016,-0.14857022,0.21678227,-0.039622426,-0.08521778,-0.5484162,-0.485647,-0.14566335,-0.086708605,-0.104859196,-0.24918549,-0.058390062,-0.34832463,-0.08483455,-0.511233,-0.11347569,-0.71831435,0.6269568,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.23230106,0.48989323,-0.08901244,0.14734542,-0.4523605,-0.19521156,-0.08007545,1.2881825,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.009294423,-0.07188792,-0.19289012,-0.088819906,-0.12254225,0.022801174,-0.38993287,0.0064208717,-0.05596226,-0.10144153,-0.093568295,-0.9050722,0.38403398,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.30496618,-0.064649016,-0.1623937,-0.11893166,-0.30092302,-0.08521778,-0.71571505,-0.6204772,-0.14566335,-0.086708605,-0.104859196,-0.102294266,-0.058390062,0.43446535,-0.08483455,-0.58617395,-0.11347569,-0.669402,-0.6347147,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.2789872,-0.3327514,-0.08901244,0.13618983,-0.57791644,-0.19521156,-0.08007545,0.41524065,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.31730682,-0.07188792,-0.5984423,-0.088819906,-0.12254225,0.20458384,-0.28893265,-0.8099831,-0.05596226,2.2753406,-0.093568295,-0.58755416,-0.5860781,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.1218846,-0.064649016,-0.27670336,-0.18060705,-0.28129703,-0.08521778,-0.6852927,-0.5749419,-0.14566335,-0.086708605,-0.104859196,-0.51005113,-0.058390062,-0.25905398,-0.08483455,-0.7017799,-0.11347569,-0.53894925,0.1498962,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.83883494,0.2073227,-0.08901244,-0.20679134,-0.56512356,-0.19521156,-0.08007545,0.20841801,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.24081953,-0.07188792,0.025639283,5.781089,-0.12254225,-0.7176583,0.06706745,0.42261127,-0.05596226,-0.10144153,-0.093568295,-0.3167794,-0.30578315,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.27731398,-0.064649016,-0.47606903,-0.6941865,-0.5953961,-0.08521778,-1.0281104,-0.15204445,-0.14566335,-0.086708605,-0.104859196,0.05668164,-0.058390062,-0.3919346,-0.08483455,-0.44209576,-0.11347569,-0.22171275,-0.093302764,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.5756078,0.22007531,-0.08901244,0.0841288,-0.6675703,1.952723,-0.08007545,-0.45607132,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.28704646,-0.07188792,0.6790233,-0.088819906,-0.12254225,0.6101202,0.05507682,0.12900272,-0.05596226,-0.10144153,-0.093568295,0.45436496,2.7711208,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.45042723,-0.064649016,0.32766026,0.14114921,0.7512956,-0.08521778,0.10275684,0.43613115,-0.14566335,-0.086708605,-0.104859196,0.05768367,-0.058390062,-0.21766445,-0.08483455,0.09648495,-0.11347569,0.7486425,-0.14371124,-0.0843408,-0.08971788,-0.1006545,-0.12258983,1.0715868,0.1925953,-0.08901244,1.1893997,0.32820415,-0.19521156,-0.08007545,1.3040419,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,20.608854,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.4686576,-0.07188792,-0.12779333,-0.088819906,-0.12254225,0.53943604,-0.6644414,0.2218585,-0.05596226,-0.10144153,-0.093568295,-0.23569822,-0.076502085,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.25182948,-0.064649016,0.38454854,-0.371735,0.093368344,-0.08521778,-0.35933912,-0.07346974,-0.14566335,-0.086708605,-0.104859196,-0.009571474,-0.058390062,-0.3730626,-0.08483455,-0.45029607,-0.11347569,-0.031073365,-0.15528114,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.5295782,-0.119782485,-0.08901244,0.5539063,-0.32086897,-0.19521156,-0.08007545,-0.65197337,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.19066925,-0.07188792,-0.19856453,-0.088819906,-0.12254225,-0.35780457,-0.42667615,-0.36470026,-0.05596226,-0.10144153,-0.093568295,-0.56114143,-0.46955198,2.0344708,14.36423,-0.06406813,2.2576175,-0.17690483,-0.064649016,-0.06188506,-0.25794777,-0.30450812,-0.08521778,0.29098234,-0.5038708,-0.14566335,-0.086708605,-0.104859196,-0.18825288,-0.058390062,0.22489712,-0.08483455,-0.5275611,-0.11347569,-0.5302874,-0.5437003,-0.0843408,-0.08971788,-0.1006545,1.7484556,-0.5744856,0.28253362,-0.08901244,-0.26844025,-0.4345737,-0.19521156,-0.08007545,-0.3733732,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.13945024,-0.07188792,-0.23860425,-0.088819906,-0.12254225,-0.31796858,-0.15376794,-0.026861353,-0.05596226,-0.10144153,-0.093568295,-0.39930236,-0.39317638,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.30762511,-0.064649016,1.0851482,-0.19710651,-0.6090755,-0.08521778,-0.5191232,-0.27736664,-0.14566335,-0.086708605,-0.104859196,-0.19739874,-0.058390062,-0.5818903,-0.08483455,-0.44741127,-0.11347569,-0.25609675,0.25967234,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-1.3421235,-0.16463996,-0.08901244,0.24957713,-0.5431874,-0.19521156,-0.08007545,-1.2706684,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.2679388,-0.07188792,0.19867577,-0.088819906,-0.12254225,0.3955922,0.4499832,0.062494364,-0.05596226,-0.10144153,-0.093568295,0.4769359,-0.013963845,1.1806256,-0.092815675,-0.06406813,-0.14480719,0.719256,-0.064649016,0.1298113,0.44569507,1.238289,-0.08521778,-0.059521593,0.26410148,2.4241536,-0.086708605,-0.104859196,0.1459362,-0.058390062,0.20407313,-0.08483455,0.43229496,-0.11347569,2.0992563,-1.0431452,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.024809988,1.0367687,-0.08901244,0.10317882,0.55715865,1.88137,-0.08007545,0.62335986,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,22.538897,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.68581766,-0.07188792,-0.06976832,-0.088819906,2.6744795,0.04018064,0.7621864,0.24020806,-0.05596226,-0.10144153,-0.093568295,0.29451254,0.6417158,19.98224,-0.092815675,-0.06406813,-0.14480719,0.41541955,-0.064649016,0.18352059,0.105045505,0.37400436,-0.08521778,0.5741015,0.3998545,19.774147,-0.086708605,-0.104859196,0.11548218,-0.058390062,1.0413711,-0.08483455,0.11084569,-0.11347569,0.561371,-0.27322945,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-1.0279124,0.514152,-0.08901244,-0.5552696,0.82473475,-0.19521156,-0.08007545,0.46147645,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.07964513,-0.07188792,0.00473894,-0.088819906,-0.12254225,0.32257065,0.51001734,0.33164802,-0.05596226,-0.10144153,-0.093568295,0.12792161,0.30566406,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.6717178,-0.064649016,0.096402645,0.453555,-0.17188841,-0.08521778,0.5454106,0.51042914,-0.14566335,-0.086708605,-0.104859196,0.14335477,-0.058390062,0.33512175,-0.08483455,0.3973768,-0.11347569,0.20954385,0.47382495,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.52427065,0.70988125,-0.08901244,-0.04715568,0.4279021,-0.19521156,-0.08007545,0.7507731,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.12475603,-0.07188792,0.28263342,-0.088819906,-0.12254225,0.7074372,0.49641714,0.09333574,-0.05596226,-0.10144153,-0.093568295,0.2462875,0.2868457,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.75809866,-0.064649016,0.06250551,0.39057115,0.6447799,-0.08521778,0.40046278,0.9213561,-0.14566335,-0.086708605,-0.104859196,0.3629374,-0.058390062,-0.74001914,-0.08483455,0.72238415,-0.11347569,0.08706676,14.808973,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.31463575,0.18800497,-0.08901244,0.43994778,0.6386237,2.0594854,-0.08007545,0.5096558,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.9121111,-0.07188792,0.49981546,-0.088819906,-0.12254225,0.5572813,-0.66984934,0.30598605,-0.05596226,-0.10144153,-0.093568295,-0.4732843,0.08770311,-0.13319255,-0.092815675,-0.06406813,1.1619536,0.12709187,-0.064649016,2.233539,-0.21270786,-0.23313203,-0.08521778,-0.14383239,-0.39186043,-0.14566335,-0.086708605,-0.104859196,0.42494896,-0.058390062,0.3974052,-0.08483455,-0.39436045,-0.11347569,3.2641375,-0.5936792,-0.0843408,-0.08971788,-0.1006545,-0.12258983,1.9154909,-0.05440022,-0.08901244,0.73117566,-0.06747568,-0.19521156,-0.08007545,0.66104245,-0.09838656,1
